index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1768.3,0.010632,warm,200
1,grayscale,small,1409.5,0.01455,warm,200
2,genmatrix,small,1897.1,0.009194,warm,200
3,fastfouriertransform,large,34.3,0.007788,warm,200
4,pagerank,small,1881.5,0.259281,warm,200
5,resnet,medium,1827.1,0.135322,warm,200
6,graphgen,small,1466.6,0.0053,warm,200
7,fastfouriertransform,small,33.3,0.008404,warm,200
8,genmatrix,large,36.7,0.001183,warm,200
9,resnet,small,129.8,0.123256,warm,200
10,pagerank,small,29.5,0.016884,warm,200
11,pagerank,medium,127.7,0.046993,warm,200
12,genmatrix,medium,11.0,0.000205,warm,200
13,resnet,medium,154.4,0.145968,warm,200
14,graphgen,small,30.1,0.002787,warm,200
15,matrixmul,medium,2154.5,0.534983,cold,200
16,grayscale,small,17.7,0.010878,warm,200
17,genmatrix,medium,13.2,0.000293,warm,200
18,fastfouriertransform,small,24.3,0.007879,warm,200
19,matrixmul,small,24.6,0.007929,warm,200
20,linpack,medium,2260.3,0.649552,cold,200
21,resnet,medium,147.1,0.139971,warm,200
22,graphgen,large,577.5,0.140944,warm,200
23,mobilenet,large,1573.2,0.055566,warm,200
24,fastfouriertransform,medium,1046.4,1.02886,warm,200
25,fastfouriertransform,large,54.9,0.007778,warm,200
26,grayscale,large,2817.0,2.701996,cold,200
27,resnet,medium,156.5,0.150786,warm,200
28,resnet,small,126.3,0.121287,warm,200
29,fastfouriertransform,small,21.9,0.007755,warm,200
30,genmatrix,medium,13.4,0.000199,warm,200
31,fastfouriertransform,small,24.2,0.007718,warm,200
32,fastfouriertransform,medium,973.9,0.959552,warm,200
33,grayscale,medium,104.0,0.090889,warm,200
34,linpack,small,19.7,0.007702,warm,200
35,linpack,medium,657.1,0.648562,warm,200
36,genmatrix,large,51.8,0.001171,warm,200
37,grayscale,large,2868.2,2.747567,cold,200
38,fastfouriertransform,large,42.2,0.007699,warm,200
39,fetchdata,large,2138.3,0.136526,cold,200
40,genmatrix,small,5.3,0.000115,warm,200
41,mobilenet,medium,49.8,0.041548,warm,200
42,grayscale,large,2796.9,2.683256,cold,200
43,pagerank,small,28.5,0.015815,warm,200
44,linpack,small,16.8,0.008121,warm,200
45,genmatrix,small,6.6,0.00018,warm,200
46,linpack,medium,672.4,0.664326,warm,200
47,grayscale,small,12.9,0.006942,warm,200
48,genmatrix,large,50.8,0.00119,warm,200
49,linpack,small,14.1,0.005123,warm,200
50,mobilenet,medium,29.1,0.023274,warm,200
51,mobilenet,small,29.0,0.023036,warm,200
52,grayscale,small,17.4,0.010809,warm,200
53,genmatrix,large,36.5,0.000778,warm,200
54,pagerank,large,467.2,0.280776,warm,200
55,grayscale,large,2824.3,2.708971,cold,200
56,resnet,medium,153.0,0.146587,warm,200
57,resnet,medium,140.7,0.132429,warm,200
58,linpack,small,15.3,0.008071,warm,200
59,fetchdata,large,88.9,0.083294,warm,200
60,mobilenet,small,23.3,0.017978,warm,200
61,graphgen,small,38.6,0.004334,warm,200
62,fetchdata,large,82.4,0.077354,warm,200
63,fetchdata,large,82.9,0.077882,warm,200
64,matrixmul,large,18.8,0.005029,warm,200
65,fastfouriertransform,medium,978.8,0.959359,warm,200
66,matrixmul,large,18.1,0.005015,warm,200
67,mobilenet,large,29.5,0.023115,warm,200
68,grayscale,large,2841.8,2.731488,cold,200
69,graphgen,large,521.8,0.086068,warm,200
70,fastfouriertransform,large,24.5,0.007992,warm,200
71,pagerank,medium,110.6,0.070286,warm,200
72,linpack,small,12.0,0.005129,warm,200
73,grayscale,medium,69.0,0.057366,warm,200
74,fetchdata,medium,125.8,0.12066,warm,200
75,graphgen,large,519.2,0.089541,warm,200
76,grayscale,large,2830.7,2.712174,cold,200
77,fetchdata,large,83.2,0.078228,warm,200
78,fastfouriertransform,large,22.7,0.007702,warm,200
79,grayscale,large,2794.1,2.681965,cold,200
80,pagerank,large,505.4,0.276641,warm,200
81,genmatrix,small,7.3,0.000141,warm,200
82,linpack,small,17.8,0.008327,warm,200
83,pagerank,large,476.0,0.293719,warm,200
84,graphgen,large,522.0,0.096043,warm,200
85,linpack,medium,650.9,0.642351,warm,200
86,graphgen,small,31.7,0.002875,warm,200
87,linpack,medium,682.3,0.674377,warm,200
88,genmatrix,small,6.1,0.000104,warm,200
89,genmatrix,large,35.8,0.00078,warm,200
90,fastfouriertransform,small,37.1,0.007721,warm,200
91,mobilenet,small,28.3,0.022867,warm,200
92,pagerank,small,28.9,0.0162,warm,200
93,fetchdata,large,88.3,0.083121,warm,200
94,mobilenet,large,22.7,0.017753,warm,200
95,fetchdata,medium,88.5,0.083192,warm,200
96,pagerank,large,502.3,0.2755,warm,200
97,matrixmul,small,23.4,0.00794,warm,200
98,pagerank,large,472.6,0.286853,warm,200
99,genmatrix,large,36.1,0.000766,warm,200
100,grayscale,medium,69.9,0.057871,warm,200
101,linpack,medium,690.7,0.682995,warm,200
102,pagerank,medium,109.2,0.067461,warm,200
103,fastfouriertransform,small,22.5,0.007715,warm,200
104,genmatrix,small,7.0,0.000143,warm,200
105,linpack,small,12.2,0.005093,warm,200
106,resnet,large,148.6,0.143557,warm,200
107,genmatrix,large,50.9,0.001185,warm,200
108,genmatrix,small,6.5,0.000139,warm,200
109,fastfouriertransform,large,23.3,0.00772,warm,200
110,graphgen,small,42.7,0.004767,warm,200
111,fastfouriertransform,small,26.7,0.00775,warm,200
112,linpack,small,16.2,0.008059,warm,200
113,pagerank,small,24.3,0.010726,warm,200
114,grayscale,large,2859.1,2.713106,cold,200
115,mobilenet,small,30.3,0.02305,warm,200
116,pagerank,small,97.4,0.0772,warm,200
117,resnet,large,160.4,0.155164,warm,200
118,mobilenet,small,22.0,0.01741,warm,200
119,mobilenet,medium,21.7,0.017478,warm,200
120,genmatrix,small,7.1,0.00016,warm,200
121,fastfouriertransform,large,23.4,0.00777,warm,200
122,matrixmul,medium,582.0,0.567782,warm,200
123,matrixmul,medium,586.0,0.572882,warm,200
124,mobilenet,large,29.4,0.023214,warm,200
125,graphgen,large,492.4,0.063933,warm,200
126,fastfouriertransform,small,22.8,0.007703,warm,200
127,matrixmul,large,18.4,0.005088,warm,200
128,linpack,small,16.9,0.008059,warm,200
129,genmatrix,small,6.9,0.000145,warm,200
130,genmatrix,large,48.6,0.001171,warm,200
131,mobilenet,small,27.4,0.022766,warm,200
132,matrixmul,small,23.5,0.007988,warm,200
133,grayscale,medium,69.6,0.057795,warm,200
134,genmatrix,small,7.1,0.000143,warm,200
135,mobilenet,large,31.2,0.023805,warm,200
136,fastfouriertransform,small,26.8,0.007729,warm,200
137,pagerank,small,23.6,0.010683,warm,200
138,fastfouriertransform,small,26.1,0.007819,warm,200
139,fetchdata,medium,134.7,0.128877,warm,200
140,mobilenet,medium,30.0,0.021109,warm,200
