index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1584.7,0.00819,warm,200
1,grayscale,small,3403.4,0.011032,cold,200
2,genmatrix,small,2038.6,0.006318,cold,200
3,fastfouriertransform,large,2094.6,0.004843,cold,200
4,pagerank,small,2414.2,0.268489,cold,200
5,resnet,medium,2292.0,0.150821,cold,200
6,graphgen,small,1816.8,0.005397,warm,200
7,fastfouriertransform,small,1889.5,0.004852,warm,200
8,genmatrix,large,1783.4,0.00084,warm,200
9,resnet,small,2913.6,0.188266,cold,200
10,pagerank,small,2128.4,0.010682,cold,200
11,pagerank,medium,2208.0,0.048988,cold,200
12,genmatrix,medium,1627.2,0.000219,warm,200
13,resnet,medium,2232.2,0.191863,cold,200
14,graphgen,small,1964.3,0.003423,warm,200
15,matrixmul,medium,2214.3,0.512743,cold,200
16,grayscale,small,2665.5,0.01102,cold,200
17,genmatrix,medium,1295.5,0.000215,warm,200
18,fastfouriertransform,small,709.9,0.005177,warm,200
19,matrixmul,small,1799.7,0.005028,warm,200
20,linpack,medium,2375.2,0.664707,cold,200
21,resnet,medium,1657.1,0.141207,warm,200
22,graphgen,large,1891.6,0.104177,warm,200
23,mobilenet,large,1695.6,0.036038,warm,200
24,fastfouriertransform,medium,1033.4,0.624782,warm,200
25,fastfouriertransform,large,342.7,0.005236,warm,200
26,grayscale,large,24695.8,4.44932,cold,200
27,resnet,medium,1824.5,0.127211,warm,200
28,resnet,small,1648.6,0.162863,warm,200
29,fastfouriertransform,small,784.0,0.004995,warm,200
30,genmatrix,medium,652.1,0.000205,warm,200
31,fastfouriertransform,small,701.3,0.005312,warm,200
32,fastfouriertransform,medium,1290.5,0.636046,warm,200
33,grayscale,medium,1745.3,0.105149,warm,200
34,linpack,small,3009.0,0.005032,cold,200
35,linpack,medium,2281.5,0.649949,cold,200
36,genmatrix,large,413.0,0.000746,warm,200
37,grayscale,large,24275.2,4.423142,cold,200
38,fastfouriertransform,large,995.5,0.005164,warm,200
39,fetchdata,large,2254.6,0.127847,cold,200
40,genmatrix,small,181.4,0.000128,warm,200
41,mobilenet,medium,870.9,0.026361,warm,200
42,grayscale,large,23928.8,4.286747,cold,200
43,pagerank,small,492.3,0.010139,warm,200
44,linpack,small,2506.7,0.005053,cold,200
45,genmatrix,small,7.6,0.000138,warm,200
46,linpack,medium,2396.5,0.659984,cold,200
47,grayscale,small,1063.8,0.011986,warm,200
48,genmatrix,large,35.8,0.000797,warm,200
49,linpack,small,1585.8,0.005066,warm,200
50,mobilenet,medium,366.4,0.02283,warm,200
51,mobilenet,small,342.4,0.025738,warm,200
52,grayscale,small,839.6,0.022743,warm,200
53,genmatrix,large,38.6,0.000845,warm,200
54,pagerank,large,375.9,0.281265,warm,200
55,grayscale,large,23407.3,4.330825,cold,200
56,resnet,medium,693.0,0.126859,warm,200
57,resnet,medium,774.3,0.130122,warm,200
58,linpack,small,2483.8,0.005039,cold,200
59,fetchdata,large,1645.5,0.0754,warm,200
60,mobilenet,small,24.4,0.018339,warm,200
61,graphgen,small,41.6,0.002866,warm,200
62,fetchdata,large,1217.1,0.075428,warm,200
63,fetchdata,large,1207.5,0.074882,warm,200
64,matrixmul,large,22.4,0.005276,warm,200
65,fastfouriertransform,medium,664.7,0.650782,warm,200
66,matrixmul,large,37.2,0.005134,warm,200
67,mobilenet,large,28.5,0.023546,warm,200
68,grayscale,large,22743.5,4.328039,cold,200
69,graphgen,large,822.0,0.063583,warm,200
70,fastfouriertransform,large,421.6,0.005003,warm,200
71,pagerank,medium,66.4,0.046314,warm,200
72,linpack,small,1115.5,0.005091,warm,200
73,grayscale,medium,22115.8,0.092592,cold,200
74,fetchdata,medium,740.5,0.081064,warm,200
75,graphgen,large,1399.8,0.079326,warm,200
76,grayscale,large,30887.0,4.367238,cold,200
77,fetchdata,large,665.7,0.074756,warm,200
78,fastfouriertransform,large,28.0,0.004987,warm,200
79,grayscale,large,35000.5,4.372616,cold,200
80,pagerank,large,430.1,0.277089,warm,200
81,genmatrix,small,5.5,0.000102,warm,200
82,linpack,small,621.0,0.005041,warm,200
83,pagerank,large,600.2,0.28707,warm,200
84,graphgen,large,1244.3,0.083273,warm,200
85,linpack,medium,1127.7,0.65456,warm,200
86,graphgen,small,685.3,0.00343,warm,200
87,linpack,medium,2371.1,0.657098,cold,200
88,genmatrix,small,7.1,0.000159,warm,200
89,genmatrix,large,36.2,0.000793,warm,200
90,fastfouriertransform,small,21.0,0.006839,warm,200
91,mobilenet,small,27.5,0.022122,warm,200
92,pagerank,small,167.0,0.010357,warm,200
93,fetchdata,large,79.1,0.074462,warm,200
94,mobilenet,large,28.6,0.018178,warm,200
95,fetchdata,medium,95.1,0.082368,warm,200
96,pagerank,large,403.2,0.294422,warm,200
97,matrixmul,small,20.3,0.005003,warm,200
98,pagerank,large,745.3,0.302305,warm,200
99,genmatrix,large,35.9,0.000774,warm,200
100,grayscale,medium,20761.7,0.093525,cold,200
101,linpack,medium,1008.0,0.66529,warm,200
102,pagerank,medium,155.4,0.046992,warm,200
103,fastfouriertransform,small,24.6,0.004873,warm,200
104,genmatrix,small,7.3,0.000106,warm,200
105,linpack,small,808.3,0.005044,warm,200
106,resnet,large,126.2,0.121409,warm,200
107,genmatrix,large,38.0,0.000771,warm,200
108,genmatrix,small,15.3,0.006117,warm,200
109,fastfouriertransform,large,25.5,0.004886,warm,200
110,graphgen,small,40.9,0.002816,warm,200
111,fastfouriertransform,small,18.3,0.004845,warm,200
112,linpack,small,463.5,0.00502,warm,200
113,pagerank,small,18.4,0.010573,warm,200
114,grayscale,large,33346.2,4.326406,cold,200
115,mobilenet,small,25.7,0.018347,warm,200
116,pagerank,small,18.2,0.010355,warm,200
117,resnet,large,172.5,0.160282,warm,200
118,mobilenet,small,23.2,0.017634,warm,200
119,mobilenet,medium,23.1,0.017832,warm,200
120,genmatrix,small,5.7,0.000112,warm,200
121,fastfouriertransform,large,18.4,0.004958,warm,200
122,matrixmul,medium,526.3,0.511218,warm,200
123,matrixmul,medium,1019.4,0.537543,warm,200
124,mobilenet,large,23.2,0.018147,warm,200
125,graphgen,large,829.6,0.065493,warm,200
126,fastfouriertransform,small,17.5,0.004887,warm,200
127,matrixmul,large,846.0,0.005187,warm,200
128,linpack,small,327.6,0.005047,warm,200
129,genmatrix,small,6.1,0.000118,warm,200
130,genmatrix,large,50.7,0.001161,warm,200
131,mobilenet,small,22.0,0.017493,warm,200
132,matrixmul,small,604.5,0.005107,warm,200
133,grayscale,medium,79.9,0.064898,warm,200
134,genmatrix,small,5.8,0.000113,warm,200
135,mobilenet,large,34.2,0.028574,warm,200
