index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,2039.1,0.00859,cold,200
1,grayscale,small,1805.9,0.023139,warm,200
2,genmatrix,small,1565.4,0.007524,warm,200
3,fastfouriertransform,large,3187.8,0.004856,cold,200
4,pagerank,small,1913.2,0.265271,warm,200
5,resnet,medium,3587.4,0.138047,cold,200
6,graphgen,small,1884.2,0.004128,warm,200
7,fastfouriertransform,small,1703.1,0.005909,warm,200
8,genmatrix,large,1321.1,0.001541,warm,200
9,resnet,small,4567.9,0.121217,cold,200
10,pagerank,small,1631.5,0.012515,warm,200
11,pagerank,medium,1682.8,0.049657,warm,200
12,genmatrix,medium,1087.4,0.000436,warm,200
13,resnet,medium,4283.0,0.123491,cold,200
14,graphgen,small,1512.4,0.002762,warm,200
15,matrixmul,medium,2099.5,0.504232,cold,200
16,grayscale,small,1063.6,0.011146,warm,200
17,genmatrix,medium,825.2,0.000215,warm,200
18,fastfouriertransform,small,1158.6,0.005073,warm,200
19,matrixmul,small,1373.7,0.005134,warm,200
20,linpack,medium,2617.3,0.699661,cold,200
21,resnet,medium,3495.5,0.334576,cold,200
22,graphgen,large,1705.0,0.100105,warm,200
23,mobilenet,large,2067.2,0.05024,cold,200
24,fastfouriertransform,medium,1500.0,0.621082,warm,200
25,fastfouriertransform,large,814.1,0.004905,warm,200
26,grayscale,large,5246.3,4.397383,cold,200
27,resnet,medium,2858.1,0.120076,cold,200
28,resnet,small,3361.7,0.21751,cold,200
29,fastfouriertransform,small,1874.8,0.004907,warm,200
30,genmatrix,medium,181.7,0.000219,warm,200
31,fastfouriertransform,small,1150.5,0.00495,warm,200
32,fastfouriertransform,medium,1718.4,0.626991,warm,200
33,grayscale,medium,317.9,0.097344,warm,200
34,linpack,small,1939.3,0.00506,warm,200
35,linpack,medium,2537.1,0.647105,cold,200
36,genmatrix,large,41.2,0.000756,warm,200
37,grayscale,large,9318.4,4.488945,cold,200
38,fastfouriertransform,large,1430.6,0.004858,warm,200
39,fetchdata,large,1804.9,0.128548,warm,200
40,genmatrix,small,33.8,0.000124,warm,200
41,mobilenet,medium,1284.8,0.056979,warm,200
42,grayscale,large,35877.7,4.363564,cold,200
43,pagerank,small,94.7,0.010328,warm,200
44,linpack,small,1427.5,0.00538,warm,200
45,genmatrix,small,6.0,0.000128,warm,200
46,linpack,medium,2669.8,0.649614,cold,200
47,grayscale,small,4079.8,0.012094,cold,200
48,genmatrix,large,36.0,0.000818,warm,200
49,linpack,small,1183.6,0.005073,warm,200
50,mobilenet,medium,775.9,0.055521,warm,200
51,mobilenet,small,615.6,0.056338,warm,200
52,grayscale,small,8379.5,0.012127,cold,200
53,genmatrix,large,36.4,0.000835,warm,200
54,pagerank,large,406.2,0.290193,warm,200
55,grayscale,large,35603.8,4.514414,cold,200
56,resnet,medium,1207.4,0.123773,warm,200
57,resnet,medium,1235.6,0.121621,warm,200
58,linpack,small,2069.3,0.005056,cold,200
59,fetchdata,large,1054.5,0.074715,warm,200
60,mobilenet,small,106.5,0.082553,warm,200
61,graphgen,small,27.1,0.002691,warm,200
62,fetchdata,large,732.5,0.075562,warm,200
63,fetchdata,large,760.6,0.075732,warm,200
64,matrixmul,large,41.6,0.005038,warm,200
65,fastfouriertransform,medium,756.7,0.641421,warm,200
66,matrixmul,large,41.8,0.005013,warm,200
67,mobilenet,large,48.7,0.038481,warm,200
68,grayscale,large,34921.5,4.365833,cold,200
69,graphgen,large,509.4,0.063825,warm,200
70,fastfouriertransform,large,507.6,0.004898,warm,200
71,pagerank,medium,65.0,0.045414,warm,200
72,linpack,small,2650.3,0.005064,cold,200
73,grayscale,medium,7542.6,0.096303,cold,200
74,fetchdata,medium,362.2,0.076012,warm,200
75,graphgen,large,1139.8,0.064336,warm,200
76,grayscale,large,34538.1,4.312436,cold,200
77,fetchdata,large,288.0,0.075088,warm,200
78,fastfouriertransform,large,107.8,0.004871,warm,200
79,grayscale,large,34427.6,4.509164,cold,200
80,pagerank,large,412.3,0.282228,warm,200
81,genmatrix,small,6.3,0.000103,warm,200
82,linpack,small,870.1,0.005141,warm,200
83,pagerank,large,597.1,0.290624,warm,200
84,graphgen,large,775.2,0.067442,warm,200
85,linpack,medium,1346.7,0.642419,warm,200
86,graphgen,small,544.5,0.002764,warm,200
87,linpack,medium,1894.1,0.647341,warm,200
88,genmatrix,small,8.4,0.000106,warm,200
89,genmatrix,large,36.3,0.000784,warm,200
90,fastfouriertransform,small,21.8,0.006189,warm,200
91,mobilenet,small,23.1,0.017817,warm,200
92,pagerank,small,159.5,0.010204,warm,200
93,fetchdata,large,79.9,0.075702,warm,200
94,mobilenet,large,23.4,0.018369,warm,200
95,fetchdata,medium,84.9,0.075601,warm,200
96,pagerank,large,924.6,0.300967,warm,200
97,matrixmul,small,84.1,0.00498,warm,200
98,pagerank,large,404.0,0.288198,warm,200
99,genmatrix,large,49.8,0.001046,warm,200
100,grayscale,medium,6256.3,0.091862,cold,200
101,linpack,medium,1862.5,0.660753,warm,200
102,pagerank,medium,683.9,0.048865,warm,200
