timestamp,pod,scheduling_time_ms
I0427 13:33:33.580226,default/genmatrix-00001-deployment-7db687b66-xc2mk,25.254056
I0427 13:33:33.580226,default/fastfouriertransform-00001-deployment-6bbbdc9c67-g4z48,17.688112
I0427 13:33:33.580612,default/grayscale-00001-deployment-6c9cd67ccc-xrktx,22.002242
I0427 13:33:35.044483,default/linpack-00001-deployment-545d8788cc-kmsvw,28.821539
I0427 13:33:35.160682,default/matrixmul-00001-deployment-8468c5dd88-rcfg7,24.592705
I0427 13:33:35.195877,default/mobilenet-00001-deployment-5d6d9ff4b-5brdk,56.420021
I0427 13:33:35.281996,default/pagerank-00001-deployment-54689999dc-5qczq,58.501262
I0427 13:33:35.489414,default/fetchdata-00001-deployment-7c46bb466c-b66jh,93.896689
I0427 13:33:35.532966,default/resnet-00001-deployment-7fcbc8c8cb-58n56,89.139281
I0427 13:33:35.670146,default/graphgen-00001-deployment-545ff9c679-qbh7k,64.816318
I0427 13:33:37.317305,default/genmatrix-00001-deployment-7db687b66-d2q6f,83.954244
I0427 13:33:37.441660,default/resnet-00001-deployment-7fcbc8c8cb-bd59t,155.370322
I0427 13:33:37.495775,default/fastfouriertransform-00001-deployment-6bbbdc9c67-nbm76,74.300688
I0427 13:33:38.989959,default/linpack-00001-deployment-545d8788cc-n2m4r,29.166038
I0427 13:33:39.058371,default/fastfouriertransform-00001-deployment-6bbbdc9c67-2hvkd,23.02502
I0427 13:33:39.206226,default/pagerank-00001-deployment-54689999dc-v4jdq,69.069911
I0427 13:33:39.235785,default/graphgen-00001-deployment-545ff9c679-48bv9,22.769112
I0427 13:33:39.359262,default/grayscale-00001-deployment-6c9cd67ccc-j7bjk,64.365003
I0427 13:33:41.028876,default/grayscale-00001-deployment-6c9cd67ccc-g6hzr,61.22417
I0427 13:33:41.096108,default/resnet-00001-deployment-7fcbc8c8cb-98k2x,64.27117
I0427 13:33:44.991446,default/grayscale-00001-deployment-6c9cd67ccc-wmp2p,23.187816
I0427 13:33:48.957810,default/grayscale-00001-deployment-6c9cd67ccc-zq246,10.131852
I0427 13:33:54.955186,default/matrixmul-00001-deployment-8468c5dd88-t746w,13.225538
I0427 13:35:03.077757,default/grayscale-00001-deployment-6c9cd67ccc-xg2jx,7.473352
I0427 13:35:03.097826,default/grayscale-00001-deployment-6c9cd67ccc-72m5f,14.241167
I0427 13:41:27.119185,default/fastfouriertransform-00001-deployment-6bbbdc9c67-dhjsm,35.680485
I0427 13:41:27.161500,default/grayscale-00001-deployment-6c9cd67ccc-ggsxt,29.700907
I0427 13:41:27.259422,default/genmatrix-00001-deployment-7db687b66-p7f4r,38.527117
I0427 13:41:27.408425,default/resnet-00001-deployment-7fcbc8c8cb-h2pwh,33.427965
I0427 13:41:27.450037,default/pagerank-00001-deployment-54689999dc-fncsg,49.643234
I0427 13:41:27.574558,default/graphgen-00001-deployment-545ff9c679-jwgvr,33.652336
I0427 13:41:27.786190,default/matrixmul-00001-deployment-8468c5dd88-7w586,7.396153
I0427 13:41:28.089996,default/linpack-00001-deployment-545d8788cc-qqg74,39.74121
I0427 13:41:28.270356,default/mobilenet-00001-deployment-5d6d9ff4b-ghls7,26.952202
I0427 13:41:28.985702,default/fetchdata-00001-deployment-7c46bb466c-4rf46,19.877438
