timestamp,pod,scheduling_time_ms
I0423 12:20:27.791015,default/grayscale-00001-deployment-5bdd67fc57-bf7gr,10.841411
I0423 12:20:27.792300,default/fastfouriertransform-00001-deployment-657cc65f49-cbq47,8.97626
I0423 12:20:27.814896,default/genmatrix-00001-deployment-5df4b84798-7jrqn,4.807733
I0423 12:20:27.852838,default/pagerank-00001-deployment-5868dc586f-qltb6,25.273812
I0423 12:20:27.862842,default/resnet-00001-deployment-58d467dc88-whznv,4.706991
I0423 12:20:28.041236,default/graphgen-00001-deployment-6f84b8d49c-gzl95,5.840364
I0423 12:20:28.318062,default/matrixmul-00001-deployment-7bd6bb5956-s76vg,6.124328
I0423 12:20:28.417735,default/linpack-00001-deployment-5786f975fd-vx9ts,6.064291
I0423 12:20:28.517896,default/mobilenet-00001-deployment-799ff7446f-sq6sj,5.502771
I0423 12:20:28.927711,default/fetchdata-00001-deployment-6f7fd5c6-ck9rf,6.232217
I0423 12:20:30.217418,default/fastfouriertransform-00001-deployment-657cc65f49-qcdpt,5.225122
I0423 12:20:30.351683,default/resnet-00001-deployment-58d467dc88-fd566,13.299269
I0423 12:20:30.467368,default/fastfouriertransform-00001-deployment-657cc65f49-tprxm,5.836938
I0423 12:20:30.518876,default/genmatrix-00001-deployment-5df4b84798-7wdcb,6.13668
I0423 12:20:30.618386,default/grayscale-00001-deployment-5bdd67fc57-z2w2l,5.687308
I0423 12:20:30.868038,default/graphgen-00001-deployment-6f84b8d49c-zhzfv,5.374437
I0423 12:20:31.119234,default/linpack-00001-deployment-5786f975fd-wf8cz,6.401458
I0423 12:20:31.517972,default/pagerank-00001-deployment-5868dc586f-fcxpp,7.186478
I0423 12:20:31.567299,default/mobilenet-00001-deployment-799ff7446f-7wts4,5.916031
I0423 12:20:31.719057,default/fetchdata-00001-deployment-6f7fd5c6-cvzrq,6.001846
I0423 12:20:32.718728,default/grayscale-00001-deployment-5bdd67fc57-56fjg,6.149439
I0423 12:20:32.817728,default/graphgen-00001-deployment-6f84b8d49c-pg86l,5.417049
I0423 12:20:32.917868,default/pagerank-00001-deployment-5868dc586f-dm65l,5.612919
I0423 12:20:33.169618,default/linpack-00001-deployment-5786f975fd-zbs5g,6.25881
I0423 12:20:33.268787,default/fetchdata-00001-deployment-6f7fd5c6-h4sdr,5.495363
I0423 12:20:33.318718,default/matrixmul-00001-deployment-7bd6bb5956-rgljp,5.660641
I0423 12:20:33.464738,default/linpack-00001-deployment-5786f975fd-k7fmk,3.728563
I0423 12:20:33.869444,default/fastfouriertransform-00001-deployment-657cc65f49-plbbb,6.005457
I0423 12:20:34.669860,default/graphgen-00001-deployment-6f84b8d49c-9cr66,6.159661
