index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1943.8,0.007222,warm,200
1,grayscale,small,1774.4,0.016702,warm,200
2,genmatrix,small,1527.9,0.000154,warm,200
3,fastfouriertransform,large,1658.0,0.005236,warm,200
4,pagerank,small,1870.8,0.248852,warm,200
5,resnet,medium,1922.9,0.132242,warm,200
6,graphgen,small,2453.1,0.004957,cold,200
7,fastfouriertransform,small,1259.9,0.005243,warm,200
8,genmatrix,large,959.5,0.000896,warm,200
9,resnet,small,1681.3,0.156862,warm,200
10,pagerank,small,1286.3,0.010409,warm,200
11,pagerank,medium,1277.2,0.043107,warm,200
12,genmatrix,medium,525.1,0.008984,warm,200
13,resnet,medium,1403.2,0.120776,warm,200
14,graphgen,small,2166.7,0.002719,cold,200
15,matrixmul,medium,2479.9,0.811094,cold,200
16,grayscale,small,281.9,0.006938,warm,200
17,genmatrix,medium,73.4,0.000204,warm,200
18,fastfouriertransform,small,151.8,0.00537,warm,200
19,matrixmul,small,2096.9,0.008009,cold,200
20,linpack,medium,2405.9,0.668766,cold,200
21,resnet,medium,734.3,0.129627,warm,200
22,graphgen,large,1381.3,0.100381,warm,200
23,mobilenet,large,2006.8,0.038928,cold,200
24,fastfouriertransform,medium,670.4,0.656376,warm,200
25,fastfouriertransform,large,578.1,0.005434,warm,200
26,grayscale,large,2884.0,2.721849,cold,200
27,resnet,medium,257.4,0.12167,warm,200
28,resnet,small,313.9,0.155622,warm,200
29,fastfouriertransform,small,183.9,0.005732,warm,200
30,genmatrix,medium,11.0,0.000233,warm,200
31,fastfouriertransform,small,20.6,0.005805,warm,200
32,fastfouriertransform,medium,642.6,0.62883,warm,200
33,grayscale,medium,2172.5,0.059047,cold,200
34,linpack,small,1656.0,0.005082,warm,200
35,linpack,medium,1550.2,0.641121,warm,200
36,genmatrix,large,35.5,0.000773,warm,200
37,grayscale,large,7280.3,2.677444,cold,200
38,fastfouriertransform,large,48.7,0.004833,warm,200
39,fetchdata,large,1598.6,0.138527,warm,200
40,genmatrix,small,7.1,0.000116,warm,200
41,mobilenet,medium,227.9,0.020091,warm,200
42,grayscale,large,6813.0,2.680799,cold,200
43,pagerank,small,18.7,0.010635,warm,200
44,linpack,small,660.7,0.005043,warm,200
45,genmatrix,small,5.1,0.000121,warm,200
46,linpack,medium,1112.8,0.648677,warm,200
47,grayscale,small,693.5,0.008419,warm,200
48,genmatrix,large,35.3,0.000785,warm,200
49,linpack,small,819.1,0.005066,warm,200
50,mobilenet,medium,22.9,0.017956,warm,200
51,mobilenet,small,27.2,0.022488,warm,200
52,grayscale,small,235.9,0.007245,warm,200
53,genmatrix,large,35.2,0.00077,warm,200
54,pagerank,large,368.1,0.269,warm,200
55,grayscale,large,13659.9,2.674404,cold,200
56,resnet,medium,124.9,0.120467,warm,200
57,resnet,medium,157.1,0.13033,warm,200
58,linpack,small,11.8,0.005157,warm,200
59,fetchdata,large,81.3,0.076967,warm,200
60,mobilenet,small,26.1,0.017997,warm,200
61,graphgen,small,26.1,0.00284,warm,200
62,fetchdata,large,80.0,0.075805,warm,200
63,fetchdata,large,79.8,0.075725,warm,200
64,matrixmul,large,22.8,0.007912,warm,200
65,fastfouriertransform,medium,649.7,0.636604,warm,200
66,matrixmul,large,23.0,0.008037,warm,200
67,mobilenet,large,21.7,0.017594,warm,200
68,grayscale,large,12404.7,2.675227,cold,200
69,graphgen,large,538.6,0.064632,warm,200
70,fastfouriertransform,large,155.8,0.00493,warm,200
71,pagerank,medium,93.0,0.066935,warm,200
72,linpack,small,12.5,0.005106,warm,200
73,grayscale,medium,3658.5,0.061269,cold,200
74,fetchdata,medium,95.9,0.076456,warm,200
75,graphgen,large,489.9,0.062757,warm,200
76,grayscale,large,14242.9,2.669996,cold,200
77,fetchdata,large,78.7,0.074411,warm,200
78,fastfouriertransform,large,17.2,0.004856,warm,200
79,grayscale,large,14030.3,2.675697,cold,200
80,pagerank,large,397.8,0.271569,warm,200
81,genmatrix,small,5.2,0.000107,warm,200
82,linpack,small,14.5,0.008025,warm,200
83,pagerank,large,436.9,0.272793,warm,200
84,graphgen,large,492.1,0.063195,warm,200
85,linpack,medium,702.2,0.694522,warm,200
86,graphgen,small,280.7,0.002836,warm,200
87,linpack,medium,1168.1,0.665108,warm,200
88,genmatrix,small,4.9,0.000105,warm,200
89,genmatrix,large,34.7,0.000787,warm,200
90,fastfouriertransform,small,17.3,0.004927,warm,200
91,mobilenet,small,30.6,0.022629,warm,200
92,pagerank,small,17.4,0.009995,warm,200
93,fetchdata,large,81.4,0.075919,warm,200
94,mobilenet,large,41.8,0.035505,warm,200
95,fetchdata,medium,79.7,0.075264,warm,200
96,pagerank,large,399.8,0.27236,warm,200
97,matrixmul,small,22.5,0.007914,warm,200
98,pagerank,large,507.2,0.272028,warm,200
99,genmatrix,large,35.4,0.000815,warm,200
100,grayscale,medium,1025.4,0.058547,warm,200
101,linpack,medium,649.3,0.642308,warm,200
102,pagerank,medium,158.7,0.044346,warm,200
103,fastfouriertransform,small,17.8,0.005281,warm,200
104,genmatrix,small,4.9,0.000107,warm,200
105,linpack,small,255.2,0.005052,warm,200
106,resnet,large,130.5,0.126103,warm,200
107,genmatrix,large,35.4,0.000828,warm,200
108,genmatrix,small,5.0,0.000107,warm,200
109,fastfouriertransform,large,38.5,0.004917,warm,200
110,graphgen,small,27.5,0.00293,warm,200
111,fastfouriertransform,small,17.6,0.004898,warm,200
112,linpack,small,11.5,0.005164,warm,200
113,pagerank,small,17.5,0.009966,warm,200
114,grayscale,large,2846.3,2.734364,cold,200
115,mobilenet,small,30.6,0.025838,warm,200
116,pagerank,small,66.5,0.058828,warm,200
117,resnet,large,132.5,0.128267,warm,200
118,mobilenet,small,22.2,0.018021,warm,200
119,mobilenet,medium,28.6,0.023806,warm,200
120,genmatrix,small,6.9,0.000143,warm,200
121,fastfouriertransform,large,17.5,0.004938,warm,200
122,matrixmul,medium,875.7,0.806905,warm,200
123,matrixmul,medium,1541.8,0.810197,warm,200
