index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1932.73,1932.73,0.0,34.47,1898.26,1
1,1,resnet,small,cold,200,1769.26,1769.26,0.01,129.66,1639.6,2
2,2,mobilenet,small,cold,200,1867.12,1867.12,0.01,17.5,1849.61,3
3,3,mobilenet,large,cold,200,1839.91,1839.91,0.0,23.88,1816.02,4
4,4,mobilenet,large,cold,200,1764.93,1764.93,0.0,21.29,1743.64,5
5,5,resnet,small,cold,200,1806.07,1806.06,0.0,134.11,1671.95,6
6,6,mobilenet,small,cold,200,1494.79,1494.79,0.0,25.8,1468.99,7
7,7,mobilenet,small,cold,200,1350.1,1350.09,0.0,17.62,1332.47,8
8,8,mobilenet,large,cold,200,1209.04,1209.04,0.0,23.12,1185.92,9
9,9,mobilenet,large,cold,200,1085.54,1085.54,0.0,24.42,1061.12,10
10,10,resnet,small,cold,200,1446.4,1446.4,0.0,141.57,1304.83,11
11,11,resnet,large,cold,200,1518.48,1518.48,0.0,168.67,1349.81,12
12,12,resnet,small,cold,200,1541.97,1541.97,0.01,120.91,1421.05,13
13,13,mobilenet,large,warm,200,729.93,729.93,0.0,18.43,711.5,14
14,14,resnet,medium,warm,200,648.05,648.04,0.0,171.61,476.44,15
15,15,resnet,small,warm,200,673.69,673.69,0.0,126.92,546.76,16
16,16,mobilenet,medium,warm,200,359.73,359.73,0.0,22.67,337.06,17
17,17,mobilenet,small,warm,200,424.56,424.56,0.0,21.96,402.6,18
18,18,resnet,small,warm,200,1073.28,1073.28,0.0,125.2,948.08,19
19,19,resnet,medium,warm,200,1091.87,1091.87,0.0,121.25,970.62,19
20,20,resnet,small,cold,200,1926.45,1926.44,0.0,125.47,1800.98,17
21,21,resnet,large,warm,200,1014.99,1014.98,0.0,125.44,889.55,12
22,22,mobilenet,medium,warm,200,38.37,38.37,0.0,21.17,17.2,9
23,23,mobilenet,large,warm,200,35.65,35.64,0.0,17.98,17.67,9
24,24,resnet,large,warm,200,837.19,837.19,0.0,123.09,714.1,8
25,25,resnet,large,warm,200,866.87,866.87,0.0,126.03,740.84,8
26,26,mobilenet,large,warm,200,34.44,34.43,0.0,17.68,16.75,9
27,27,mobilenet,small,warm,200,30.07,30.06,0.0,17.89,12.17,8
28,28,mobilenet,medium,warm,200,45.27,45.26,0.0,30.59,14.67,7
29,29,mobilenet,small,warm,200,33.61,33.61,0.0,18.05,15.56,6
30,30,mobilenet,medium,warm,200,32.68,32.68,0.0,17.69,14.98,5
