index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,2468.97,2468.96,0.0,33.4,2435.56,1
1,1,resnet,small,cold,200,2106.28,2106.28,0.0,132.78,1973.5,2
2,2,mobilenet,small,cold,200,2399.79,2399.79,0.0,17.56,2382.22,3
3,3,mobilenet,large,cold,200,2368.18,2368.18,0.01,19.76,2348.42,4
4,4,mobilenet,large,cold,200,2237.3,2237.3,0.0,18.77,2218.53,5
5,5,resnet,small,cold,200,2957.66,2957.65,0.0,118.57,2839.09,6
6,6,mobilenet,small,cold,200,2120.86,2120.85,0.01,28.79,2092.06,7
7,7,mobilenet,small,cold,200,1991.37,1991.36,0.01,20.81,1970.55,8
8,8,mobilenet,large,cold,200,1949.67,1949.66,0.01,28.13,1921.53,9
9,9,mobilenet,large,cold,200,1670.87,1670.87,0.0,19.68,1651.18,10
10,10,resnet,small,cold,200,2341.82,2341.81,0.0,120.04,2221.77,11
11,11,resnet,large,cold,200,2120.3,2120.29,0.0,119.76,2000.53,12
12,12,resnet,small,cold,200,1897.54,1897.54,0.0,127.55,1769.99,13
13,13,mobilenet,large,cold,200,1323.44,1323.43,0.01,18.42,1305.02,14
14,14,resnet,medium,cold,200,1570.41,1570.41,0.0,178.44,1391.97,15
15,15,resnet,small,warm,200,838.56,838.56,0.0,125.19,713.37,16
16,16,mobilenet,medium,warm,200,982.97,982.96,0.0,18.77,964.19,17
17,17,mobilenet,small,warm,200,842.4,842.39,0.0,21.22,821.17,18
18,18,resnet,small,warm,200,996.94,996.93,0.01,156.29,840.64,19
19,19,resnet,medium,warm,200,740.0,739.99,0.0,133.71,606.28,20
20,20,resnet,small,warm,200,498.55,498.55,0.0,153.65,344.9,21
21,21,resnet,large,cold,200,1495.58,1495.58,0.0,134.23,1361.35,22
22,22,mobilenet,medium,warm,200,322.93,322.92,0.0,25.66,297.27,23
23,23,mobilenet,large,warm,200,196.59,196.59,0.0,25.13,171.45,23
24,24,resnet,large,cold,200,1345.64,1345.64,0.0,146.45,1199.19,23
25,25,resnet,large,cold,200,1475.05,1475.04,0.0,224.56,1250.49,22
26,26,mobilenet,large,warm,200,173.97,173.97,0.01,25.71,148.26,18
27,27,mobilenet,small,warm,200,105.13,105.12,0.0,28.24,76.88,13
28,28,mobilenet,medium,warm,200,34.68,34.67,0.0,18.79,15.89,9
29,29,mobilenet,small,warm,200,41.38,41.38,0.0,19.54,21.84,9
30,30,mobilenet,medium,warm,200,40.03,40.03,0.0,18.4,21.62,8
31,31,resnet,medium,warm,200,1112.55,1112.54,0.0,240.9,871.64,7
32,32,resnet,small,cold,200,1147.76,1147.75,0.0,135.2,1012.55,8
33,33,resnet,medium,cold,200,1321.37,1321.37,0.0,271.21,1050.16,8
34,34,mobilenet,large,warm,200,38.97,38.97,0.0,22.54,16.42,8
35,35,resnet,large,cold,200,1309.42,1309.42,0.0,175.41,1134.01,7
36,36,mobilenet,large,warm,200,32.86,32.86,0.0,17.93,14.92,7
37,37,mobilenet,large,warm,200,29.54,29.54,0.0,17.72,11.82,7
38,38,mobilenet,small,warm,200,31.6,31.6,0.0,18.03,13.56,6
39,39,resnet,medium,warm,200,1029.67,1029.66,0.0,120.85,908.81,6
40,40,resnet,large,warm,200,1054.58,1054.58,0.0,121.79,932.79,6
41,41,mobilenet,large,warm,200,34.2,34.2,0.0,17.89,16.31,7
42,42,resnet,small,warm,200,984.7,984.7,0.0,133.3,851.4,7
43,43,mobilenet,small,warm,200,45.62,45.61,0.0,26.56,19.05,7
44,44,resnet,medium,warm,200,905.95,905.95,0.0,119.38,786.57,6
45,45,resnet,small,warm,200,150.98,150.98,0.0,129.05,21.93,7
46,46,mobilenet,large,warm,200,31.25,31.25,0.01,17.81,13.44,8
47,47,resnet,small,warm,200,159.15,159.14,0.0,145.74,13.41,6
48,48,resnet,medium,warm,200,201.16,201.16,0.0,134.48,66.68,7
49,49,resnet,small,warm,200,291.44,291.44,0.0,188.93,102.51,6
