index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,2077.98,2077.98,0.01,35.39,2042.58,1
1,1,resnet,small,cold,200,2173.7,2173.69,0.01,149.35,2024.34,2
2,2,mobilenet,small,cold,200,2013.08,2013.07,0.01,18.17,1994.9,3
3,3,mobilenet,large,cold,200,1979.31,1979.31,0.0,18.55,1960.75,4
4,4,mobilenet,large,cold,200,1898.54,1898.54,0.01,18.63,1879.91,5
5,5,resnet,small,cold,200,3277.73,3277.73,0.01,210.35,3067.38,6
6,6,mobilenet,small,cold,200,1596.72,1596.71,0.01,18.17,1578.55,7
7,7,mobilenet,small,cold,200,1555.41,1555.41,0.01,18.64,1536.77,8
8,8,mobilenet,large,cold,200,1437.78,1437.78,0.01,18.52,1419.26,9
9,9,mobilenet,large,cold,200,1279.55,1279.54,0.01,19.77,1259.76,10
10,10,resnet,small,cold,200,3084.13,3084.12,0.0,171.14,2912.98,11
11,11,resnet,large,cold,200,2813.26,2813.25,0.0,135.62,2677.63,12
12,12,resnet,small,cold,200,1515.82,1515.82,0.0,250.56,1265.26,13
13,13,mobilenet,large,warm,200,857.48,857.47,0.0,24.21,833.26,14
14,14,resnet,medium,cold,200,1774.59,1774.59,0.0,131.67,1642.92,15
15,15,resnet,small,cold,200,1544.48,1544.48,0.0,318.53,1225.95,16
16,16,mobilenet,medium,warm,200,529.88,529.88,0.0,22.48,507.4,17
17,17,mobilenet,small,warm,200,402.08,402.07,0.0,20.34,381.73,18
18,18,resnet,small,cold,200,1513.43,1513.43,0.0,139.32,1374.11,19
19,19,resnet,medium,cold,200,2304.62,2304.61,0.0,120.02,2184.59,20
20,20,resnet,small,warm,200,461.88,461.88,0.0,194.11,267.77,21
21,21,resnet,large,cold,200,1464.91,1464.91,0.0,245.17,1219.74,21
22,22,mobilenet,medium,warm,200,109.86,109.85,0.0,18.09,91.76,17
23,23,mobilenet,large,warm,200,37.1,37.09,0.01,17.77,19.32,12
24,24,resnet,large,cold,200,1924.07,1924.07,0.0,121.58,1802.48,11
25,25,resnet,large,cold,200,1953.48,1953.47,0.0,122.49,1830.99,11
26,26,mobilenet,large,warm,200,46.15,46.15,0.0,32.95,13.2,12
27,27,mobilenet,small,warm,200,29.33,29.32,0.0,17.72,11.6,12
28,28,mobilenet,medium,warm,200,34.32,34.32,0.0,17.64,16.67,11
29,29,mobilenet,small,warm,200,36.23,36.23,0.0,17.45,18.78,11
30,30,mobilenet,medium,warm,200,32.85,32.85,0.0,17.89,14.96,11
31,31,resnet,medium,cold,200,1474.12,1474.12,0.0,120.98,1353.14,10
32,32,resnet,small,cold,200,1493.7,1493.69,0.0,120.51,1373.18,10
33,33,resnet,medium,cold,200,1515.24,1515.24,0.0,121.39,1393.85,11
34,34,mobilenet,large,warm,200,38.41,38.4,0.0,19.03,19.37,11
35,35,resnet,large,cold,200,1435.66,1435.65,0.01,121.24,1314.41,11
36,36,mobilenet,large,warm,200,50.98,50.97,0.0,30.57,20.4,11
37,37,mobilenet,large,warm,200,37.61,37.6,0.0,23.08,14.52,11
38,38,mobilenet,small,warm,200,47.78,47.77,0.0,26.11,21.66,10
39,39,resnet,medium,cold,200,1157.44,1157.44,0.0,120.1,1037.34,10
40,40,resnet,large,cold,200,1197.81,1197.81,0.0,132.99,1064.82,10
41,41,mobilenet,large,warm,200,32.23,32.23,0.0,17.92,14.31,10
42,42,resnet,small,warm,200,1150.97,1150.97,0.0,159.05,991.92,10
43,43,mobilenet,small,warm,200,32.72,32.72,0.0,17.54,15.18,10
44,44,resnet,medium,warm,200,1090.5,1090.49,0.0,133.61,956.88,9
45,45,resnet,small,warm,200,1106.31,1106.31,0.0,119.98,986.32,9
46,46,mobilenet,large,warm,200,36.63,36.62,0.0,20.06,16.57,9
47,47,resnet,small,warm,200,1029.03,1029.03,0.0,120.42,908.6,8
48,48,resnet,medium,warm,200,1057.59,1057.59,0.0,120.86,936.73,9
49,49,resnet,small,warm,200,1073.44,1073.44,0.0,119.05,954.38,9
50,50,resnet,small,warm,200,1094.78,1094.78,0.0,118.62,976.16,9
51,51,mobilenet,large,warm,200,38.53,38.52,0.0,23.4,15.12,9
52,52,resnet,large,warm,200,1020.67,1020.67,0.01,118.52,902.14,8
53,53,resnet,large,warm,200,1057.4,1057.4,0.0,145.51,911.89,9
54,54,resnet,medium,warm,200,1081.72,1081.72,0.0,121.04,960.68,9
55,55,mobilenet,small,warm,200,32.7,32.69,0.0,17.62,15.07,9
56,56,resnet,small,warm,200,1009.37,1009.37,0.0,120.38,888.98,9
57,57,mobilenet,small,warm,200,34.41,34.41,0.0,18.48,15.93,9
58,58,mobilenet,large,warm,200,35.08,35.08,0.0,17.82,17.26,8
59,59,mobilenet,large,warm,200,56.52,56.52,0.0,17.85,38.67,7
60,60,resnet,large,warm,200,147.93,147.93,0.0,128.58,19.35,6
61,61,mobilenet,medium,warm,200,33.65,33.65,0.01,19.04,14.61,6
62,62,resnet,large,warm,200,145.77,145.76,0.01,132.19,13.57,5
63,63,resnet,large,warm,200,163.1,163.09,0.0,120.53,42.56,5
64,64,resnet,large,warm,200,184.75,184.75,0.01,120.29,64.45,4
65,65,mobilenet,large,warm,200,30.72,30.71,0.0,17.85,12.87,3
66,66,mobilenet,large,warm,200,31.27,31.26,0.0,17.93,13.33,2
67,67,resnet,large,warm,200,135.81,135.81,0.0,119.29,16.52,1
68,68,resnet,small,warm,200,133.21,133.2,0.0,120.0,13.21,2
69,69,resnet,medium,warm,200,135.25,135.24,0.0,120.81,14.43,2
70,70,mobilenet,medium,warm,200,33.19,33.18,0.0,18.25,14.93,2
71,71,mobilenet,large,warm,200,128.19,128.19,0.0,17.64,110.55,1
72,72,resnet,large,warm,200,142.2,142.19,0.0,126.46,15.73,2
73,73,mobilenet,large,warm,200,33.63,33.63,0.0,18.0,15.63,2
74,74,mobilenet,large,warm,200,31.97,31.96,0.0,17.52,14.44,1
75,75,resnet,large,warm,200,137.45,137.44,0.0,121.48,15.96,1
76,76,mobilenet,small,warm,200,35.45,35.45,0.0,19.45,16.0,2
77,77,resnet,small,warm,200,132.42,132.42,0.0,119.37,13.05,1
78,78,mobilenet,large,warm,200,33.78,33.77,0.0,17.86,15.91,2
79,79,resnet,medium,warm,200,147.48,147.48,0.01,132.25,15.22,1
80,80,mobilenet,small,warm,200,33.2,33.19,0.0,17.91,15.29,2
