index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1916.45,1916.45,0.01,60.38,1856.07,1
1,1,resnet,small,cold,200,1887.04,1887.03,0.0,177.74,1709.3,2
2,2,mobilenet,small,cold,200,1895.58,1895.57,0.01,17.72,1877.85,3
3,3,mobilenet,large,cold,200,1812.35,1812.35,0.0,20.1,1792.25,4
4,4,mobilenet,large,cold,200,1679.23,1679.22,0.01,18.47,1660.75,5
5,5,resnet,small,cold,200,2153.87,2153.86,0.0,165.88,1987.98,6
6,6,mobilenet,small,cold,200,1453.98,1453.97,0.01,17.58,1436.4,7
7,7,mobilenet,small,cold,200,1279.91,1279.91,0.01,17.89,1262.02,8
8,8,mobilenet,large,cold,200,1157.97,1157.96,0.0,17.99,1139.98,9
9,9,mobilenet,large,cold,200,1041.0,1041.0,0.01,20.35,1020.65,10
10,10,resnet,small,cold,200,1788.18,1788.18,0.0,133.23,1654.95,11
11,11,resnet,large,cold,200,1388.88,1388.88,0.0,133.54,1255.33,12
12,12,resnet,small,cold,200,1155.35,1155.35,0.0,120.34,1035.01,13
13,13,mobilenet,large,warm,200,706.19,706.18,0.0,17.96,688.22,14
14,14,resnet,medium,warm,200,825.73,825.73,0.0,120.09,705.64,15
15,15,resnet,small,warm,200,606.32,606.31,0.0,121.93,484.38,16
16,16,mobilenet,medium,warm,200,422.05,422.04,0.0,17.48,404.56,17
17,17,mobilenet,small,warm,200,340.43,340.42,0.01,17.98,322.45,18
18,18,resnet,small,warm,200,1130.02,1130.01,0.0,136.44,993.57,19
19,19,resnet,medium,cold,200,1182.5,1182.5,0.0,159.76,1022.74,20
20,20,resnet,small,cold,200,1303.58,1303.57,0.0,216.82,1086.75,15
21,21,resnet,large,cold,200,1489.68,1489.68,0.0,280.89,1208.79,11
22,22,mobilenet,medium,warm,200,32.88,32.87,0.0,17.79,15.09,10
23,23,mobilenet,large,warm,200,29.79,29.79,0.0,17.43,12.36,9
24,24,resnet,large,cold,200,1474.12,1474.11,0.0,287.49,1186.62,8
25,25,resnet,large,cold,200,1569.38,1569.38,0.0,192.77,1376.61,8
26,26,mobilenet,large,warm,200,33.31,33.31,0.0,18.69,14.61,9
27,27,mobilenet,small,warm,200,33.9,33.89,0.0,17.73,16.16,8
28,28,mobilenet,medium,warm,200,34.89,34.89,0.0,20.3,14.58,7
29,29,mobilenet,small,warm,200,32.76,32.76,0.0,17.55,15.21,7
30,30,mobilenet,medium,warm,200,33.96,33.96,0.0,17.57,16.39,6
31,31,resnet,medium,warm,200,1211.42,1211.41,0.0,238.14,973.27,5
32,32,resnet,small,cold,200,1252.02,1252.02,0.0,143.48,1108.54,6
33,33,resnet,medium,cold,200,1320.44,1320.44,0.0,163.92,1156.52,7
34,34,mobilenet,large,warm,200,128.86,128.86,0.0,17.84,111.02,7
35,35,resnet,large,cold,200,1289.71,1289.71,0.0,165.94,1123.77,8
36,36,mobilenet,large,warm,200,32.41,32.41,0.0,18.12,14.29,7
37,37,mobilenet,large,warm,200,32.97,32.96,0.0,17.45,15.52,7
38,38,mobilenet,small,warm,200,34.13,34.12,0.0,19.3,14.82,7
39,39,resnet,medium,warm,200,1011.91,1011.91,0.0,123.64,888.27,6
40,40,resnet,large,warm,200,1036.15,1036.14,0.0,122.52,913.62,7
41,41,mobilenet,large,warm,200,36.38,36.38,0.0,20.93,15.45,7
42,42,resnet,small,warm,200,956.27,956.27,0.0,121.15,835.12,7
43,43,mobilenet,small,warm,200,39.4,39.39,0.01,23.28,16.12,8
44,44,resnet,medium,warm,200,883.81,883.8,0.0,119.45,764.36,7
45,45,resnet,small,warm,200,900.24,900.24,0.0,120.93,779.31,7
46,46,mobilenet,large,warm,200,32.23,32.22,0.0,20.25,11.97,8
47,47,resnet,small,warm,200,829.79,829.78,0.0,129.37,700.41,7
48,48,resnet,medium,warm,200,854.49,854.49,0.0,121.62,732.87,7
49,49,resnet,small,warm,200,873.86,873.86,0.01,120.15,753.71,8
50,50,resnet,small,warm,200,898.99,898.99,0.01,120.07,778.92,8
51,51,mobilenet,large,warm,200,86.62,86.61,0.0,23.22,63.4,8
52,52,resnet,large,warm,200,816.47,816.46,0.0,120.36,696.1,7
53,53,resnet,large,warm,200,840.91,840.9,0.0,119.76,721.15,7
54,54,resnet,medium,warm,200,859.65,859.65,0.0,120.55,739.09,7
55,55,mobilenet,small,warm,200,38.59,38.58,0.0,22.26,16.32,8
56,56,resnet,small,warm,200,810.62,810.62,0.0,146.99,663.63,7
57,57,mobilenet,small,warm,200,37.59,37.59,0.0,23.18,14.4,7
58,58,mobilenet,large,warm,200,36.99,36.99,0.0,20.64,16.35,6
59,59,mobilenet,large,warm,200,101.06,101.05,0.0,34.65,66.41,5
60,60,resnet,large,warm,200,554.73,554.73,0.01,139.37,415.35,6
61,61,mobilenet,medium,warm,200,39.49,39.49,0.0,23.57,15.92,5
62,62,resnet,large,warm,200,487.32,487.31,0.0,135.87,351.44,4
63,63,resnet,large,warm,200,509.38,509.37,0.0,120.28,389.1,4
64,64,resnet,large,warm,200,162.99,162.98,0.0,137.8,25.18,5
65,65,mobilenet,large,warm,200,38.69,38.68,0.01,23.84,14.85,5
66,66,mobilenet,large,warm,200,39.86,39.86,0.0,20.12,19.74,3
67,67,resnet,large,warm,200,152.68,152.67,0.0,134.5,18.17,2
68,68,resnet,small,warm,200,137.73,137.72,0.0,123.04,14.69,3
69,69,resnet,medium,warm,200,134.04,134.04,0.0,119.11,14.93,2
70,70,mobilenet,medium,warm,200,39.75,39.74,0.0,23.12,16.62,2
71,71,mobilenet,large,warm,200,37.0,36.99,0.0,22.35,14.64,1
72,72,resnet,large,warm,200,134.07,134.07,0.0,120.21,13.86,1
73,73,mobilenet,large,warm,200,64.07,64.06,0.0,23.57,40.49,2
74,74,mobilenet,large,warm,200,41.58,41.58,0.0,23.19,18.38,1
75,75,resnet,large,warm,200,133.84,133.83,0.0,119.78,14.06,1
76,76,mobilenet,small,warm,200,41.29,41.29,0.0,23.38,17.91,2
77,77,resnet,small,warm,200,139.13,139.13,0.0,118.69,20.44,1
78,78,mobilenet,large,warm,200,37.05,37.05,0.0,23.09,13.96,2
79,79,resnet,medium,warm,200,136.06,136.06,0.0,120.56,15.5,1
80,80,mobilenet,small,warm,200,40.66,40.66,0.0,23.19,17.47,2
81,81,resnet,medium,warm,200,137.95,137.95,0.0,121.42,16.53,1
82,82,mobilenet,small,warm,200,40.46,40.46,0.0,23.3,17.15,2
83,83,mobilenet,large,warm,200,41.39,41.39,0.0,25.98,15.41,1
84,84,mobilenet,small,warm,200,40.21,40.21,0.0,23.37,16.84,1
85,85,resnet,small,warm,200,133.34,133.34,0.0,119.16,14.17,1
86,86,mobilenet,small,warm,200,39.97,39.97,0.0,22.73,17.24,2
87,87,resnet,large,warm,200,135.2,135.19,0.0,119.61,15.58,1
88,88,mobilenet,medium,warm,200,37.37,37.36,0.0,23.54,13.83,2
89,89,resnet,small,warm,200,134.44,134.43,0.0,121.1,13.33,1
90,90,mobilenet,large,warm,200,39.51,39.51,0.0,23.39,16.11,2
91,91,resnet,medium,warm,200,134.04,134.04,0.0,119.22,14.81,1
92,92,resnet,medium,warm,200,135.12,135.12,0.0,119.14,15.98,2
93,93,resnet,small,warm,200,143.25,143.24,0.0,127.72,15.53,2
94,94,mobilenet,small,warm,200,56.79,56.79,0.0,39.83,16.96,2
95,95,mobilenet,medium,warm,200,37.01,37.0,0.0,22.85,14.16,1
96,96,mobilenet,large,warm,200,37.76,37.75,0.0,20.24,17.51,1
97,97,mobilenet,large,warm,200,35.51,35.5,0.0,20.5,15.0,1
98,98,mobilenet,small,warm,200,39.21,39.2,0.0,20.32,18.89,1
99,99,mobilenet,large,warm,200,37.54,37.54,0.01,20.37,17.17,1
100,100,mobilenet,small,warm,200,33.41,33.41,0.0,17.69,15.71,1
101,101,mobilenet,small,warm,200,36.1,36.09,0.0,22.56,13.53,1
102,102,resnet,small,warm,200,134.92,134.92,0.0,119.8,15.12,1
103,103,mobilenet,medium,warm,200,41.32,41.31,0.01,22.74,18.57,2
104,104,resnet,small,warm,200,138.95,138.94,0.0,123.52,15.42,1
105,105,mobilenet,large,warm,200,31.66,31.66,0.0,17.61,14.04,2
106,106,resnet,small,warm,200,139.28,139.27,0.0,119.18,20.09,1
107,107,resnet,medium,warm,200,142.22,142.21,0.01,120.33,21.88,2
108,108,mobilenet,small,warm,200,31.01,31.01,0.0,17.86,13.15,2
109,109,mobilenet,large,warm,200,33.39,33.39,0.0,17.97,15.41,1
110,110,resnet,medium,warm,200,144.21,144.2,0.0,127.33,16.87,1
111,111,resnet,medium,warm,200,160.91,160.91,0.0,147.05,13.86,2
112,112,resnet,large,warm,200,133.49,133.49,0.0,120.43,13.06,2
113,113,mobilenet,large,warm,200,31.46,31.45,0.0,17.59,13.86,2
114,114,mobilenet,small,warm,200,38.6,38.59,0.0,22.97,15.62,1
115,115,resnet,large,warm,200,134.4,134.4,0.0,119.64,14.75,1
116,116,resnet,small,warm,200,134.34,134.33,0.0,120.07,14.26,2
117,117,mobilenet,small,warm,200,40.36,40.36,0.0,25.18,15.18,2
118,118,mobilenet,large,warm,200,32.86,32.86,0.0,19.67,13.19,1
119,119,resnet,small,warm,200,151.98,151.98,0.0,135.44,16.53,1
120,120,resnet,small,warm,200,133.85,133.85,0.0,121.37,12.47,2
