index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1689.31,1689.31,0.01,26.79,1662.51,1
1,1,resnet,small,cold,200,2065.56,2065.56,0.0,159.45,1906.11,2
2,2,mobilenet,small,cold,200,1583.73,1583.72,0.01,17.37,1566.35,3
3,3,mobilenet,large,cold,200,1523.4,1523.39,0.01,18.48,1504.91,4
4,4,mobilenet,large,cold,200,1444.45,1444.45,0.01,17.62,1426.83,5
5,5,resnet,small,cold,200,2079.34,2079.34,0.0,120.94,1958.4,6
6,6,mobilenet,small,cold,200,1266.3,1266.3,0.01,17.79,1248.51,7
7,7,mobilenet,small,cold,200,1023.46,1023.46,0.0,18.69,1004.76,8
8,8,mobilenet,large,warm,200,909.9,909.9,0.0,20.71,889.19,9
9,9,mobilenet,large,warm,200,908.88,908.87,0.01,19.33,889.54,10
10,10,resnet,small,cold,200,1713.28,1713.28,0.0,129.54,1583.74,11
11,11,resnet,large,cold,200,1736.89,1736.89,0.0,122.2,1614.69,12
12,12,resnet,small,cold,200,2003.93,2003.93,0.0,120.51,1883.42,13
13,13,mobilenet,large,warm,200,450.94,450.94,0.01,18.39,432.54,14
14,14,resnet,medium,cold,200,1556.49,1556.48,0.0,120.39,1436.1,15
15,15,resnet,small,cold,200,1582.8,1582.8,0.0,123.31,1459.49,16
16,16,mobilenet,medium,warm,200,171.19,171.18,0.01,17.85,153.33,17
17,17,mobilenet,small,warm,200,181.44,181.43,0.01,17.95,163.48,17
18,18,resnet,small,warm,200,501.27,501.26,0.0,131.42,369.84,13
19,19,resnet,medium,warm,200,552.58,552.58,0.0,156.44,396.14,9
20,20,resnet,small,cold,200,1325.89,1325.89,0.0,121.27,1204.61,10
21,21,resnet,large,cold,200,1352.41,1352.41,0.0,119.79,1232.62,11
22,22,mobilenet,medium,warm,200,31.68,31.67,0.0,19.21,12.47,11
23,23,mobilenet,large,warm,200,41.85,41.85,0.0,28.99,12.85,11
24,24,resnet,large,cold,200,1169.4,1169.39,0.0,120.07,1049.33,10
25,25,resnet,large,cold,200,1241.83,1241.82,0.01,176.72,1065.1,10
26,26,mobilenet,large,warm,200,130.87,130.86,0.0,18.56,112.3,10
27,27,mobilenet,small,warm,200,53.63,53.63,0.0,18.08,35.55,11
28,28,mobilenet,medium,warm,200,35.33,35.32,0.0,18.48,16.85,9
29,29,mobilenet,small,warm,200,37.28,37.28,0.0,18.05,19.23,8
30,30,mobilenet,medium,warm,200,30.53,30.52,0.0,17.74,12.78,7
31,31,resnet,medium,warm,200,764.06,764.05,0.0,121.64,642.41,6
32,32,resnet,small,warm,200,794.12,794.12,0.0,121.07,673.04,7
