timestamp,pod,container_id,container_name,node,createdAt,startedAt
1777299951.283175051,matrixmul-00001-deployment-8468c5dd88-xmdkh,c95aa290ccae90400b6ed4a7f8e6c26eab38b927f58c4635f5a0fad23758164c,queue-proxy,worker3,2026-04-27T16:25:51.883464224+02:00,2026-04-27T16:25:51.986778545+02:00
1777299951.283175051,genmatrix-00001-deployment-7db687b66-cqbdg,76c3041d58a604e8ee6e7659f75946ecb8b8586159fd4e7cdb22a264f3a63168,queue-proxy,worker4,2026-04-27T16:25:51.316860561+02:00,2026-04-27T16:25:51.437883908+02:00
1777299951.283175051,linpack-00001-deployment-545d8788cc-6gt92,c5f836a76eb8f6502c4779662f29692d6bb311e6a96caa60f90b408663ae42da,queue-proxy,worker5,2026-04-27T16:25:52.254011542+02:00,2026-04-27T16:25:52.354924364+02:00
1777299951.283175051,resnet-00001-deployment-7fcbc8c8cb-5qj8d,62e66f9c1423c4e40b50e2cafd73d78240b6a2c5d8ef25db3dd986b4c7e884ac,queue-proxy,worker6,2026-04-27T08:25:55.805215924-06:00,2026-04-27T08:25:55.908296655-06:00
1777299951.283175051,pagerank-00001-deployment-54689999dc-wbbzw,aaac629e086d9975ebe23430e36d67734ca15d64146c851b1e46c00cfe036fa5,queue-proxy,worker7,2026-04-27T08:25:51.605321079-06:00,2026-04-27T08:25:51.689542462-06:00
1777299951.283175051,fetchdata-00001-deployment-7c46bb466c-58ctp,e06e4b574778fdc8bfe1667ff02d18d39e282c096eee1e51357b917bfc3552e6,queue-proxy,worker8,2026-04-27T08:25:53.192092494-06:00,2026-04-27T08:25:53.289993249-06:00
1777299951.283175051,mobilenet-00001-deployment-5d6d9ff4b-vcsdq,3a0df2c5c639d80d30a161c74612c5be01e876962016a779868bbfd2950426fa,queue-proxy,worker9,2026-04-27T08:25:52.571115821-06:00,2026-04-27T08:25:52.691457093-06:00
1777299951.283175051,graphgen-00001-deployment-545ff9c679-7f47b,24f613ef304978ba199dd39e187309294f422ef729410d247cc6bd105a11b527,queue-proxy,worker10,2026-04-27T08:25:51.735171526-06:00,2026-04-27T08:25:51.842765765-06:00
1777299951.283175051,resnet-00001-deployment-7fcbc8c8cb-wcs48,eedc895f1c0307f0bba6f9e2952cd14310b368c8286427c479afc14275835e0f,queue-proxy,worker11,2026-04-27T08:25:51.632411639-06:00,2026-04-27T08:25:51.728411446-06:00
1777299951.283175051,linpack-00001-deployment-545d8788cc-jv5kf,4100920b83fb16c891c736a26e0a74e650a71a8a41d17dbec5d7376f834f17c9,queue-proxy,worker12,2026-04-27T08:25:55.763171598-06:00,2026-04-27T08:25:55.915430726-06:00
1777299951.283175051,grayscale-00001-deployment-6c9cd67ccc-xf4mw,084bb92f51d5b110c6ee06283e9162a99e67729cb989d9331b7bc3641d929c52,queue-proxy,worker13,2026-04-27T08:25:52.282465551-06:00,2026-04-27T08:25:52.387312267-06:00
1777299968.946927511,grayscale-00001-deployment-6c9cd67ccc-8gr2g,32421f61a89aa876bbbef4f74ae8ca88f416ce302d9035da38525803a1c55a6c,queue-proxy,worker4,2026-04-27T16:25:55.847138448+02:00,2026-04-27T16:25:55.963814017+02:00
1777299968.946927511,fastfouriertransform-00001-deployment-6bbbdc9c67-pxr4g,633d3279221b575ec24210c0643183f68a71087aad131677dddda5af1a2b1978,queue-proxy,worker6,2026-04-27T08:25:51.313436319-06:00,2026-04-27T08:25:51.428360257-06:00
1777299968.946927511,grayscale-00001-deployment-6c9cd67ccc-c5wd6,6d61b0f9a3a5b507dc3df3c3d88118a19871e3fb605e8d87a88a60a5497adc93,queue-proxy,worker7,2026-04-27T08:25:59.715865754-06:00,2026-04-27T08:25:59.813665167-06:00
1777299968.946927511,grayscale-00001-deployment-6c9cd67ccc-hczg4,5ee1855386262e6aae5f6b2b6942e51e1734a619aae26ce83b7ee77fabe3ba8a,queue-proxy,worker10,2026-04-27T08:26:05.791783727-06:00,2026-04-27T08:26:05.879387005-06:00
1777299968.946927511,grayscale-00001-deployment-6c9cd67ccc-dnc5q,27673f14d55994948472ff07638127574de245b9b2a055efa0c680be92f6919a,queue-proxy,worker11,2026-04-27T08:26:03.806729634-06:00,2026-04-27T08:26:03.906529268-06:00
1777299968.946927511,matrixmul-00001-deployment-8468c5dd88-tpw2b,55b5a3964a5951da09ec6edb906f89ba559abe078feb4a48297a5e65560fcfce,queue-proxy,worker13,2026-04-27T08:26:13.749009695-06:00,2026-04-27T08:26:13.843336192-06:00
1777299984.435402249,fastfouriertransform-00001-deployment-6bbbdc9c67-s9gg8,b35d8460933117ea19ef11440c7121b20914437e1b78e9de46420fc994a197ff,queue-proxy,worker14,2026-04-27T08:26:31.865261695-06:00,2026-04-27T08:26:31.94692534-06:00
1777299997.491238491,fastfouriertransform-00001-deployment-6bbbdc9c67-6njj2,30f89bebe500014400cd47a47c04641212ca619d48e35a562404a1063bf2cc1d,queue-proxy,worker3,2026-04-27T16:26:33.632687964+02:00,2026-04-27T16:26:33.734783564+02:00
