timestamp,pod,container_id,container_name,node,createdAt,startedAt
1780575008.908931131,fetchdata-00001-deployment-759f5b8c55-4298c,16993c87101fde13497fa15cc49358de1f89eae398785cb70fbe464fd2d548c1,queue-proxy,worker12,2026-06-04T06:10:16.669640692-06:00,2026-06-04T06:10:16.802150039-06:00
1780575008.908931131,linpack-00001-deployment-6d74694468-47ksz,30e15c7dc90a219f88c9b2327a47fe7b0891ec112db77074cf646e2fdfe13198,queue-proxy,worker14,2026-06-04T06:10:16.782289535-06:00,2026-06-04T06:10:16.890388501-06:00
1780575022.128168958,linpack-00001-deployment-6d74694468-j7f8h,1060cb480750ade0b67ce8682e4de0b79725b789bdd93d35b98831a3650bafcd,queue-proxy,worker1,2026-06-04T14:10:21.046821379+02:00,2026-06-04T14:10:21.141581507+02:00
1780575022.128168958,matrixmul-00001-deployment-78f7668cf4-bc7cd,343bb47423db08d870be645bfe3468e0d4fd08d12e2c8a79dd96e50ebbce523b,queue-proxy,worker6,2026-06-04T06:10:17.343998841-06:00,2026-06-04T06:10:17.451347195-06:00
1780575022.128168958,matrixmul-00001-deployment-78f7668cf4-8ktwd,0c71f83ea94a365bb7152706a262d8078d70ec620cf86279b85aa2432e063860,queue-proxy,worker7,2026-06-04T06:10:26.449747454-06:00,2026-06-04T06:10:26.546471704-06:00
1780575022.128168958,fastfouriertransform-00001-deployment-78d877fd9c-cf4qz,9f1ace4aa0d2791b26af66ca2c688879d889dcbd4056b92716d38f11b0006a55,queue-proxy,worker8,2026-06-04T06:10:16.584477699-06:00,2026-06-04T06:10:16.690467566-06:00
1780575022.128168958,genmatrix-00001-deployment-5444456b78-9jcsw,48b2ebd0e762c7dd03ec4e433f574f899fa7918b8568d228850542db63cff7ec,queue-proxy,worker10,2026-06-04T06:10:16.596360767-06:00,2026-06-04T06:10:16.705176927-06:00
1780575022.128168958,linpack-00001-deployment-6d74694468-mt62j,f19cfbf524aac94cee56ee34e0c0c8038549e37be9c9c12144f9433aac147932,queue-proxy,worker13,2026-06-04T06:10:22.745491418-06:00,2026-06-04T06:10:22.837905888-06:00
1780575036.720104970,fastfouriertransform-00001-deployment-78d877fd9c-qdvrj,a2fc640930f54ffe38d24b1a676d4722c604363e33593106e33774ccd6fa999a,queue-proxy,worker5,2026-06-04T14:10:32.672245124+02:00,2026-06-04T14:10:32.761177922+02:00
1780575086.127728711,linpack-00001-deployment-6d74694468-j9cjf,316584bef55d39b7d6bfee528224c8051143ad6959033b8a213c976bd89e9a55,queue-proxy,worker11,2026-06-04T06:11:30.778708605-06:00,2026-06-04T06:11:30.939377474-06:00
1780575098.737394224,matrixmul-00001-deployment-78f7668cf4-m858m,9bd4c46b3ce1ad857b5b2367b9b441682d049a8eaeba1f20c46a6c80a0eac29b,queue-proxy,worker4,2026-06-04T14:11:38.28435235+02:00,2026-06-04T14:11:38.385524333+02:00
1780575098.737394224,matrixmul-00001-deployment-78f7668cf4-glfxs,c65faaac2c33fd10fa53345aec40073d1f430244c3b3f23a7806a368cda63dbd,queue-proxy,worker8,2026-06-04T06:11:40.164935515-06:00,2026-06-04T06:11:40.285255154-06:00
1780575098.737394224,matrixmul-00001-deployment-78f7668cf4-tk5b4,14c56d2c52568653bca6d22b595b9dff45b96f8a7b838d95f50d069fab717fae,queue-proxy,worker9,2026-06-04T06:11:36.377158114-06:00,2026-06-04T06:11:36.469818322-06:00
1780575112.048476946,fastfouriertransform-00001-deployment-78d877fd9c-ng46q,ba770e7e402ec2e2f0cc84c8e998a7d4d5cc65f0cedda3e07bd2e756c3829e8a,queue-proxy,worker14,2026-06-04T06:11:54.178426509-06:00,2026-06-04T06:11:54.271463301-06:00
