timestamp,pod,container_id,container_name,node,createdAt,startedAt
1780572602.800262859,genmatrix-00001-deployment-5444456b78-444f7,27694aafca22e66ba892f45e78a5d6e7208223233deecba4c379663e46d3bdbe,queue-proxy,worker6,2026-06-04T05:30:06.738787742-06:00,2026-06-04T05:30:06.855811941-06:00
1780572602.800262859,fetchdata-00001-deployment-759f5b8c55-87v8q,6be945fdf4b7875050f3a7f3a39d83f7f1c821d6e81a09ea72bb175b299b182c,queue-proxy,worker8,2026-06-04T05:30:06.717735228-06:00,2026-06-04T05:30:06.818545688-06:00
1780572602.800262859,linpack-00001-deployment-6d74694468-2k56k,0b3384092e0585c72e857c33a16ab96cdc2a0d4c29dcbffdc2cd36727917d0b0,queue-proxy,worker10,2026-06-04T05:30:06.834542934-06:00,2026-06-04T05:30:06.93502715-06:00
1780572602.800262859,matrixmul-00001-deployment-78f7668cf4-cmmf7,9d9eea36a3322d890f7b779f5bb4fba454f2fa6d4a1e5668fbdcc615d6ca1665,queue-proxy,worker12,2026-06-04T05:30:07.347966336-06:00,2026-06-04T05:30:07.440732192-06:00
1780572602.800262859,linpack-00001-deployment-6d74694468-z6d86,8afeb90bc7ce79bba37d6103b5230fbe246d68528c1362acd00d81ee53862f23,queue-proxy,worker13,2026-06-04T05:30:10.190572716-06:00,2026-06-04T05:30:10.28731697-06:00
1780572602.800262859,fastfouriertransform-00001-deployment-78d877fd9c-msbft,9f2c2912fb47dafbefe5b4cc1ea2326c097ff9dd29565df9ff105d2e6c537d87,queue-proxy,worker14,2026-06-04T05:30:06.665211469-06:00,2026-06-04T05:30:06.77531985-06:00
1780572617.840272648,fastfouriertransform-00001-deployment-78d877fd9c-xm4bv,58feac7292d14b3c00bef91b8bd4b7c59c19518d1699f79e998455c4cfa51f64,queue-proxy,worker1,2026-06-04T13:30:10.297909569+02:00,2026-06-04T13:30:10.389666919+02:00
1780572617.840272648,linpack-00001-deployment-6d74694468-7tj2k,bf42556850b1923edfecbb11b8e4c57f09c0c82abf7e1439c1b4497b71a444a4,queue-proxy,worker5,2026-06-04T13:30:12.086123206+02:00,2026-06-04T13:30:12.203112074+02:00
1780572617.840272648,matrixmul-00001-deployment-78f7668cf4-7hdw2,7a01548721367987b46c202633c321d3fbb959e333d046e1cb9fcc71c2f0b07d,queue-proxy,worker7,2026-06-04T05:30:16.432987894-06:00,2026-06-04T05:30:16.526408345-06:00
1780572679.984298357,linpack-00001-deployment-6d74694468-dvt8q,08ca4ebbbfecc40ffc20837f8ef20287a2fba1a6127156b59326f1abcd662552,queue-proxy,worker11,2026-06-04T05:31:20.453384236-06:00,2026-06-04T05:31:20.562284801-06:00
1780572692.592023188,matrixmul-00001-deployment-78f7668cf4-ktnw4,ab77e256f10fffa9ecf8c874f1ea42da21dd59c12f1d7fe60054f37d0f367896,queue-proxy,worker4,2026-06-04T13:31:26.335771173+02:00,2026-06-04T13:31:26.436493988+02:00
1780572692.592023188,matrixmul-00001-deployment-78f7668cf4-7k6sz,e474beccd4c254285b93ef927f950134e25fb2a8defdfe79d584970d3f6218f9,queue-proxy,worker8,2026-06-04T05:31:30.122137966-06:00,2026-06-04T05:31:30.228813091-06:00
1780572692.592023188,matrixmul-00001-deployment-78f7668cf4-bvx4c,0e4e9ecbedfadd76429bbb598313e11820d78aedf5a607a66c69f9097c9acf04,queue-proxy,worker9,2026-06-04T05:31:28.063241972-06:00,2026-06-04T05:31:28.155425118-06:00
1780572705.968293108,fastfouriertransform-00001-deployment-78d877fd9c-gcb2m,af60c0a0178cad211265596bd21df46fa56f1b7e8fe20c8d508baab15a60af83,queue-proxy,worker14,2026-06-04T05:31:44.113347738-06:00,2026-06-04T05:31:44.202977605-06:00
