index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,3540.1,0.010468,cold,200
1,grayscale,small,2859.9,0.026982,cold,200
2,genmatrix,small,1943.7,0.006628,warm,200
3,fastfouriertransform,large,5827.2,0.009857,cold,200
4,pagerank,small,2965.9,0.265961,cold,200
5,resnet,medium,2748.1,0.169032,cold,200
6,graphgen,small,2062.5,0.00419,cold,200
7,fastfouriertransform,small,5797.5,0.005135,cold,200
8,genmatrix,large,1919.7,0.000929,warm,200
9,resnet,small,4342.9,0.216375,cold,200
10,pagerank,small,3009.3,0.010497,cold,200
11,pagerank,medium,3184.5,0.045923,cold,200
12,genmatrix,medium,1902.9,0.000205,warm,200
13,resnet,medium,4217.4,0.222843,cold,200
14,graphgen,small,3905.2,0.003274,cold,200
15,matrixmul,medium,2423.4,0.528079,cold,200
16,grayscale,small,2745.3,0.012053,cold,200
17,genmatrix,medium,1856.8,0.000181,warm,200
18,fastfouriertransform,small,3397.9,0.005767,cold,200
19,matrixmul,small,2407.8,0.005229,cold,200
20,linpack,medium,4646.8,0.66016,cold,200
21,resnet,medium,2702.0,0.141334,cold,200
22,graphgen,large,4006.1,0.097995,cold,200
23,mobilenet,large,2837.9,0.065275,cold,200
24,fastfouriertransform,medium,4114.6,0.749846,cold,200
25,fastfouriertransform,large,4102.5,0.00529,cold,200
26,grayscale,large,23085.1,2.8263,cold,200
27,resnet,medium,3195.9,0.172119,cold,200
28,resnet,small,2827.0,0.190968,cold,200
29,fastfouriertransform,small,4062.5,0.005063,cold,200
30,genmatrix,medium,1719.9,0.000223,warm,200
31,fastfouriertransform,small,4046.0,0.005207,cold,200
32,fastfouriertransform,medium,4691.6,0.667318,cold,200
33,grayscale,medium,2635.3,0.060494,cold,200
34,linpack,small,8648.8,0.005097,cold,200
35,linpack,medium,9326.1,0.684914,cold,200
36,genmatrix,large,1688.3,0.000766,warm,200
37,grayscale,large,23251.9,2.754493,cold,200
38,fastfouriertransform,large,5330.9,0.00497,cold,200
39,fetchdata,large,2262.6,0.177049,cold,200
40,genmatrix,small,1618.6,9.4e-05,warm,200
41,mobilenet,medium,3131.6,0.043518,cold,200
42,grayscale,large,26232.2,2.817137,cold,200
43,pagerank,small,2585.1,0.012531,cold,200
44,linpack,small,5831.4,0.005211,cold,200
45,genmatrix,small,1566.9,0.000116,warm,200
46,linpack,medium,5782.0,0.709512,cold,200
47,grayscale,small,2407.7,0.010791,cold,200
48,genmatrix,large,1627.2,0.000832,warm,200
49,linpack,small,5758.8,0.005397,cold,200
50,mobilenet,medium,3071.0,0.031258,cold,200
51,mobilenet,small,2587.8,0.023508,cold,200
52,grayscale,small,2366.2,0.011306,cold,200
53,genmatrix,large,1549.0,0.002732,warm,200
54,pagerank,large,3219.2,0.298858,cold,200
55,grayscale,large,25649.2,2.919759,cold,200
56,resnet,medium,2710.9,0.189226,cold,200
57,resnet,medium,3048.3,0.164196,cold,200
58,linpack,small,5671.5,0.005294,cold,200
59,fetchdata,large,2477.5,0.079427,cold,200
60,mobilenet,small,2856.3,0.036995,cold,200
61,graphgen,small,2025.1,0.002995,cold,200
62,fetchdata,large,2612.9,0.081064,cold,200
63,fetchdata,large,2520.9,0.080358,cold,200
64,matrixmul,large,1975.1,0.00533,warm,200
65,fastfouriertransform,medium,5049.1,0.687066,cold,200
66,matrixmul,large,1966.3,0.005409,warm,200
67,mobilenet,large,2458.9,0.031945,cold,200
68,grayscale,large,23196.4,2.722871,cold,200
69,graphgen,large,3689.3,0.066099,cold,200
70,fastfouriertransform,large,5010.0,0.005023,cold,200
71,pagerank,medium,2474.2,0.048477,cold,200
72,linpack,small,5549.4,0.005213,cold,200
73,grayscale,medium,2304.0,0.061705,cold,200
74,fetchdata,medium,2266.4,0.084093,cold,200
75,graphgen,large,3418.6,0.067879,cold,200
76,grayscale,large,22708.2,2.891498,cold,200
77,fetchdata,large,2133.8,0.087409,cold,200
78,fastfouriertransform,large,4936.5,0.004948,cold,200
79,grayscale,large,22524.4,2.816578,cold,200
80,pagerank,large,3357.3,0.3103,cold,200
81,genmatrix,small,1234.3,0.000106,warm,200
82,linpack,small,5436.4,0.005233,cold,200
83,pagerank,large,3661.4,0.294606,cold,200
84,graphgen,large,3211.2,0.063691,cold,200
85,linpack,medium,6102.0,0.681161,cold,200
86,graphgen,small,2684.1,0.00273,cold,200
87,linpack,medium,6737.1,0.657734,cold,200
88,genmatrix,small,1162.9,0.000111,warm,200
89,genmatrix,large,1285.2,0.000831,warm,200
90,fastfouriertransform,small,4825.1,0.004908,cold,200
91,mobilenet,small,2322.6,0.053621,cold,200
92,pagerank,small,2108.4,0.010626,cold,200
93,fetchdata,large,1887.2,0.080156,warm,200
94,mobilenet,large,2236.3,0.043363,cold,200
95,fetchdata,medium,1785.9,0.078219,warm,200
96,pagerank,large,3893.6,0.309157,cold,200
97,matrixmul,small,1589.3,0.005192,warm,200
98,pagerank,large,4244.8,0.296983,cold,200
99,genmatrix,large,1093.5,0.000826,warm,200
100,grayscale,medium,2059.7,0.058241,cold,200
101,linpack,medium,7236.6,0.660799,cold,200
102,pagerank,medium,2190.5,0.044557,cold,200
103,fastfouriertransform,small,4670.9,0.004935,cold,200
104,genmatrix,small,1102.1,0.000108,warm,200
105,linpack,small,7216.2,0.005449,cold,200
106,resnet,large,2740.3,0.166224,cold,200
107,genmatrix,large,1119.0,0.000802,warm,200
108,genmatrix,small,1109.7,0.000113,warm,200
109,fastfouriertransform,large,4713.2,0.008057,cold,200
110,graphgen,small,3053.5,0.003222,cold,200
111,fastfouriertransform,small,4622.5,0.00507,cold,200
112,linpack,small,7176.5,0.005347,cold,200
113,pagerank,small,1967.2,0.00994,warm,200
114,grayscale,large,25048.8,2.750559,cold,200
115,mobilenet,small,2183.2,0.042744,cold,200
116,pagerank,small,1922.6,0.051895,warm,200
117,resnet,large,2819.9,0.188057,cold,200
118,mobilenet,small,2086.8,0.034,cold,200
119,mobilenet,medium,2226.6,0.039272,cold,200
120,genmatrix,small,1431.3,0.000121,warm,200
121,fastfouriertransform,large,4545.2,0.00774,cold,200
122,matrixmul,medium,1964.9,0.536319,warm,200
123,matrixmul,medium,2479.0,0.519411,cold,200
124,mobilenet,large,2136.4,0.0605,cold,200
125,graphgen,large,3346.2,0.072114,cold,200
