function,status,duration_ms,upstream_ms
resnet,200,2458,2457
mobilenet,200,2678,2677
mobilenet,200,570,569
resnet,200,773,772
mobilenet,200,468,467
mobilenet,200,899,898
mobilenet,200,295,294
mobilenet,200,805,804
mobilenet,200,2769,2768
resnet,200,887,887
mobilenet,200,1793,1793
mobilenet,200,2063,2062
mobilenet,200,2545,2544
mobilenet,200,1129,1127
resnet,200,1262,1261
mobilenet,200,2655,2655
mobilenet,200,2227,2225
mobilenet,200,1255,1254
mobilenet,200,2766,2766
mobilenet,200,1386,1385
mobilenet,200,2456,2455
resnet,200,1038,1037
mobilenet,200,2946,2945
mobilenet,200,2734,2733
mobilenet,200,1721,1720
mobilenet,200,3089,3088
mobilenet,200,1804,1803
resnet,200,1061,1060
mobilenet,200,1874,1873
mobilenet,200,1988,1987
mobilenet,200,2162,2161
mobilenet,200,1991,1990
mobilenet,200,642,641
resnet,200,1135,1135
mobilenet,200,574,572
mobilenet,200,551,550
mobilenet,200,519,518
mobilenet,200,435,434
mobilenet,200,253,253
mobilenet,200,227,227
resnet,200,1861,1860
mobilenet,200,46,45
mobilenet,200,36,35
resnet,200,1331,1330
mobilenet,200,51,50
mobilenet,200,38,37
resnet,200,3303,3302
mobilenet,200,21,20
mobilenet,200,43,42
resnet,200,3416,3415
mobilenet,200,22,21
resnet,200,3844,3844
mobilenet,200,21,20
mobilenet,200,31,30
resnet,200,3527,3526
mobilenet,200,50,49
mobilenet,200,24,23
resnet,200,3796,3795
mobilenet,200,21,20
resnet,200,206,205
mobilenet,200,46,45
resnet,200,3802,3801
mobilenet,200,21,20
resnet,200,387,385
resnet,200,3831,3831
mobilenet,200,34,33
mobilenet,200,22,21
resnet,200,406,405
resnet,200,3904,3902
mobilenet,200,23,22
mobilenet,200,21,20
mobilenet,200,22,21
resnet,200,431,429
resnet,200,3973,3972
mobilenet,200,22,21
mobilenet,200,21,20
resnet,200,502,501
resnet,200,4057,4056
mobilenet,200,23,21
resnet,200,579,578
resnet,200,4020,4019
mobilenet,200,22,21
resnet,200,4108,4107
resnet,200,279,278
mobilenet,200,23,21
mobilenet,200,22,21
resnet,200,3929,3928
resnet,200,298,297
resnet,200,363,362
mobilenet,200,27,25
resnet,200,4099,4097
mobilenet,200,22,21
resnet,200,447,446
resnet,200,3427,3425
mobilenet,200,22,20
mobilenet,200,30,29
resnet,200,429,429
resnet,200,3512,3511
resnet,200,523,522
mobilenet,200,21,20
resnet,200,3622,3621
resnet,200,153,153
mobilenet,200,30,29
resnet,200,642,641
mobilenet,200,24,23
resnet,200,3690,3689
mobilenet,200,42,41
resnet,200,219,218
resnet,200,664,663
resnet,200,3735,3733
resnet,200,165,164
mobilenet,200,30,28
resnet,200,153,152
mobilenet,200,27,26
resnet,200,774,773
resnet,200,3622,3621
resnet,200,808,807
mobilenet,200,37,36
resnet,200,191,190
resnet,200,3697,3696
resnet,200,155,154
mobilenet,200,22,22
mobilenet,200,21,20
resnet,200,482,480
resnet,200,239,238
mobilenet,200,21,20
resnet,200,3820,3819
resnet,200,1054,1054
resnet,200,161,160
mobilenet,200,23,22
