index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,2709.18,2709.17,0.0,34.47,2674.7,1
1,1,resnet,small,cold,200,2485.36,2485.35,0.01,157.66,2327.7,2
2,2,mobilenet,small,cold,200,2796.36,2796.35,0.0,17.95,2778.41,3
3,3,mobilenet,large,cold,200,3118.62,3118.61,0.01,19.57,3099.04,4
4,4,mobilenet,large,cold,200,2972.21,2972.21,0.01,37.06,2935.15,5
5,5,resnet,small,cold,200,3869.54,3869.53,0.0,123.05,3746.48,6
6,6,mobilenet,small,cold,200,2797.69,2797.69,0.0,17.49,2780.2,7
7,7,mobilenet,small,cold,200,2684.28,2684.28,0.0,31.37,2652.91,8
8,8,mobilenet,large,cold,200,2573.77,2573.76,0.0,34.53,2539.23,9
9,9,mobilenet,large,cold,200,2759.75,2759.75,0.0,38.45,2721.29,10
10,10,resnet,small,cold,200,3326.56,3326.55,0.0,124.03,3202.52,11
11,11,resnet,large,cold,200,3444.16,3444.16,0.01,167.85,3276.31,12
12,12,resnet,small,cold,200,3818.36,3818.35,0.0,168.55,3649.8,13
13,13,mobilenet,large,cold,200,2483.1,2483.09,0.01,18.82,2464.27,14
14,14,resnet,medium,cold,200,3551.37,3551.36,0.0,127.33,3424.04,15
15,15,resnet,small,cold,200,3830.44,3830.43,0.01,159.58,3670.86,16
16,16,mobilenet,medium,cold,200,2253.59,2253.59,0.0,20.49,2233.09,17
17,17,mobilenet,small,cold,200,2089.51,2089.51,0.0,18.34,2071.17,18
18,18,resnet,small,cold,200,3858.02,3858.01,0.0,176.61,3681.41,19
19,19,resnet,medium,cold,200,3931.36,3931.35,0.0,122.65,3808.7,20
20,20,resnet,small,cold,200,4002.05,4002.05,0.0,121.6,3880.45,21
21,21,resnet,large,cold,200,4084.51,4084.51,0.0,125.25,3959.26,22
22,22,mobilenet,medium,cold,200,1818.04,1818.03,0.01,18.13,1799.9,23
23,23,mobilenet,large,cold,200,2193.56,2193.56,0.01,17.8,2175.76,24
24,24,resnet,large,cold,200,4049.9,4049.9,0.0,121.02,3928.87,25
25,25,resnet,large,cold,200,4131.77,4131.77,0.0,132.99,3998.78,26
26,26,mobilenet,large,cold,200,2018.21,2018.2,0.01,18.11,2000.09,27
27,27,mobilenet,small,cold,200,2017.67,2017.66,0.0,25.46,1992.21,28
28,28,mobilenet,medium,cold,200,1901.88,1901.87,0.01,17.64,1884.24,29
29,29,mobilenet,small,cold,200,1832.67,1832.66,0.01,17.69,1814.97,30
30,30,mobilenet,medium,cold,200,1745.95,1745.95,0.01,31.16,1714.79,31
31,31,resnet,medium,cold,200,3952.21,3952.21,0.0,121.28,3830.92,32
32,32,resnet,small,cold,200,4125.37,4125.36,0.0,215.02,3910.35,33
33,33,resnet,medium,cold,200,1893.47,1893.46,0.01,121.82,1771.65,34
34,34,mobilenet,large,cold,200,1414.18,1414.17,0.0,17.69,1396.48,35
35,35,resnet,large,cold,200,1286.97,1286.96,0.0,121.26,1165.71,36
36,36,mobilenet,large,cold,200,1280.37,1280.37,0.01,19.38,1260.99,37
37,37,mobilenet,large,cold,200,1155.12,1155.11,0.01,31.03,1124.09,38
38,38,mobilenet,small,warm,200,923.67,923.66,0.0,32.47,891.2,39
39,39,resnet,medium,warm,200,799.72,799.72,0.0,195.06,604.66,40
40,40,resnet,large,warm,200,910.87,910.86,0.0,173.07,737.79,41
41,41,mobilenet,large,warm,200,833.89,833.88,0.0,22.36,811.52,42
42,42,resnet,small,warm,200,1063.49,1063.49,0.0,126.53,936.96,43
43,43,mobilenet,small,warm,200,592.51,592.51,0.0,25.55,566.96,44
44,44,resnet,medium,warm,200,1089.93,1089.92,0.0,128.79,961.13,45
45,45,resnet,small,cold,200,1164.57,1164.57,0.01,125.15,1039.42,46
46,46,mobilenet,large,warm,200,491.61,491.61,0.0,41.58,450.03,47
47,47,resnet,small,cold,200,1355.0,1355.0,0.0,162.65,1192.35,48
48,48,resnet,medium,cold,200,3463.72,3463.71,0.0,140.24,3323.47,49
49,49,resnet,small,cold,200,3537.43,3537.43,0.01,122.35,3415.08,50
50,50,resnet,small,cold,200,3647.76,3647.76,0.01,161.94,3485.82,51
51,51,mobilenet,large,warm,200,303.68,303.68,0.01,31.17,272.51,51
52,52,resnet,large,cold,200,3720.27,3720.26,0.01,165.47,3554.8,52
53,53,resnet,large,cold,200,5256.73,5256.73,0.0,120.26,5136.47,53
54,54,resnet,medium,cold,200,3763.67,3763.66,0.0,145.49,3618.17,54
55,55,mobilenet,small,warm,200,653.01,653.0,0.0,34.56,618.44,52
56,56,resnet,small,cold,200,5254.97,5254.97,0.01,144.03,5110.94,52
57,57,mobilenet,small,warm,200,583.18,583.18,0.0,32.18,550.99,51
58,58,mobilenet,large,warm,200,564.78,564.78,0.0,22.71,542.07,50
59,59,mobilenet,large,warm,200,530.17,530.17,0.01,18.0,512.16,48
60,60,resnet,large,cold,200,3634.58,3634.57,0.01,168.27,3466.3,47
61,61,mobilenet,medium,warm,200,448.91,448.91,0.0,17.68,431.22,46
62,62,resnet,large,cold,200,3708.67,3708.67,0.0,176.31,3532.36,44
63,63,resnet,large,cold,200,3830.37,3830.36,0.01,169.31,3661.05,43
64,64,resnet,large,cold,200,4998.22,4998.21,0.01,142.08,4856.13,42
65,65,mobilenet,large,warm,200,264.23,264.23,0.0,18.17,246.06,41
66,66,mobilenet,large,warm,200,237.1,237.09,0.0,18.36,218.73,39
67,67,resnet,large,cold,200,3750.09,3750.08,0.0,122.16,3627.92,37
68,68,resnet,small,cold,200,4911.88,4911.87,0.01,119.59,4792.28,37
69,69,resnet,medium,cold,200,3782.92,3782.92,0.01,119.78,3663.13,35
70,70,mobilenet,medium,warm,200,60.2,60.2,0.01,17.69,42.5,34
71,71,mobilenet,large,warm,200,46.68,46.67,0.01,31.24,15.43,31
72,72,resnet,large,cold,200,3759.94,3759.94,0.0,136.5,3623.44,30
73,73,mobilenet,large,warm,200,59.06,59.05,0.0,46.86,12.2,31
74,74,mobilenet,large,warm,200,47.74,47.74,0.0,34.02,13.72,31
75,75,resnet,large,cold,200,3788.07,3788.06,0.0,175.89,3612.18,30
76,76,mobilenet,small,warm,200,30.94,30.94,0.0,18.38,12.56,31
77,77,resnet,small,cold,200,3807.61,3807.6,0.01,120.24,3687.36,30
78,78,mobilenet,large,warm,200,52.22,52.21,0.0,35.16,17.05,31
79,79,resnet,medium,cold,200,4488.92,4488.91,0.01,119.43,4369.48,32
80,80,mobilenet,small,warm,200,29.49,29.48,0.01,17.91,11.57,31
81,81,resnet,medium,cold,200,3730.62,3730.62,0.01,122.06,3608.56,31
82,82,mobilenet,small,warm,200,30.37,30.37,0.01,17.7,12.67,32
83,83,mobilenet,large,warm,200,41.65,41.65,0.0,27.56,14.08,31
84,84,mobilenet,small,warm,200,59.83,59.82,0.01,44.3,15.53,31
85,85,resnet,small,warm,200,214.37,214.37,0.0,197.82,16.54,31
86,86,mobilenet,small,warm,200,35.63,35.62,0.0,17.79,17.83,31
87,87,resnet,large,warm,200,398.63,398.63,0.0,273.04,125.59,31
88,88,mobilenet,medium,warm,200,31.46,31.46,0.0,17.55,13.91,32
89,89,resnet,small,warm,200,415.54,415.54,0.01,123.68,291.86,31
90,90,mobilenet,large,warm,200,52.18,52.17,0.01,39.82,12.35,31
91,91,resnet,medium,warm,200,444.36,444.35,0.0,124.33,320.02,31
92,92,resnet,medium,warm,200,511.05,511.05,0.0,122.27,388.78,31
93,93,resnet,small,warm,200,587.87,587.86,0.0,124.42,463.44,32
94,94,mobilenet,small,warm,200,32.37,32.36,0.01,17.66,14.7,33
95,95,mobilenet,medium,warm,200,44.57,44.56,0.01,26.7,17.86,32
96,96,mobilenet,large,warm,200,32.18,32.17,0.01,18.43,13.75,31
97,97,mobilenet,large,warm,200,34.33,34.33,0.0,19.77,14.56,31
98,98,mobilenet,small,warm,200,29.47,29.47,0.01,17.92,11.55,29
99,99,mobilenet,large,warm,200,32.94,32.93,0.01,18.55,14.39,29
100,100,mobilenet,small,warm,200,33.93,33.92,0.01,18.48,15.45,28
101,101,mobilenet,small,warm,200,29.67,29.66,0.01,17.73,11.93,27
102,102,resnet,small,warm,200,285.61,285.61,0.0,142.83,142.78,27
103,103,mobilenet,medium,warm,200,32.52,32.51,0.01,17.79,14.72,26
104,104,resnet,small,warm,200,306.6,306.59,0.0,122.42,184.17,26
105,105,mobilenet,large,warm,200,34.15,34.15,0.01,18.0,16.15,25
106,106,resnet,small,warm,200,370.9,370.9,0.0,165.81,205.09,25
107,107,resnet,medium,warm,200,454.15,454.15,0.0,130.18,323.97,26
108,108,mobilenet,small,warm,200,30.01,30.01,0.0,18.78,11.23,25
109,109,mobilenet,large,warm,200,31.53,31.52,0.0,17.79,13.73,25
110,110,resnet,medium,warm,200,437.85,437.85,0.0,128.17,309.67,25
111,111,resnet,medium,warm,200,530.87,530.87,0.0,139.92,390.95,24
112,112,resnet,large,warm,200,655.36,655.35,0.0,166.34,489.01,25
113,113,mobilenet,large,warm,200,38.12,38.12,0.0,18.19,19.93,26
114,114,mobilenet,small,warm,200,31.68,31.68,0.0,17.93,13.75,25
115,115,resnet,large,warm,200,675.69,675.68,0.01,170.86,504.81,24
116,116,resnet,small,warm,200,787.48,787.48,0.0,162.34,625.14,25
117,117,mobilenet,small,warm,200,31.82,31.82,0.0,17.98,13.83,25
118,118,mobilenet,large,warm,200,37.44,37.44,0.0,26.39,11.05,24
119,119,resnet,small,warm,200,815.61,815.6,0.0,179.82,635.78,23
120,120,resnet,small,warm,200,1061.91,1061.91,0.0,119.97,941.94,23
121,121,resnet,medium,warm,200,163.52,163.51,0.0,145.65,17.87,24
122,122,mobilenet,small,warm,200,31.14,31.14,0.0,17.65,13.49,24
123,123,resnet,large,warm,200,228.18,228.18,0.0,169.28,58.9,23
124,124,mobilenet,small,warm,200,40.88,40.88,0.0,26.76,14.12,24
125,125,mobilenet,small,warm,200,33.31,33.3,0.01,19.33,13.97,22
126,126,mobilenet,small,warm,200,52.15,52.14,0.01,34.65,17.49,22
127,127,resnet,medium,warm,200,176.74,176.74,0.0,157.9,18.84,22
128,128,resnet,small,warm,200,164.0,163.99,0.01,149.81,14.19,21
129,129,resnet,small,warm,200,489.04,489.04,0.0,174.02,315.01,21
130,130,mobilenet,medium,warm,200,41.39,41.39,0.0,24.87,16.52,21
131,131,mobilenet,medium,warm,200,42.5,42.49,0.01,23.46,19.03,20
132,132,resnet,medium,warm,200,203.81,203.81,0.0,185.13,18.68,18
133,133,resnet,medium,warm,200,169.93,169.92,0.01,149.41,20.51,18
134,134,resnet,small,warm,200,248.28,248.27,0.01,145.55,102.72,19
135,135,mobilenet,medium,warm,200,48.2,48.2,0.01,32.92,15.28,20
136,136,mobilenet,small,warm,200,33.86,33.86,0.01,18.35,15.51,19
137,137,mobilenet,large,warm,200,32.35,32.35,0.01,18.13,14.22,16
138,138,resnet,small,warm,200,169.2,169.2,0.0,120.81,48.39,16
139,139,mobilenet,large,warm,200,28.62,28.62,0.0,17.61,11.0,15
140,140,resnet,large,warm,200,146.26,146.26,0.01,127.68,18.58,14
141,141,mobilenet,small,warm,200,33.45,33.45,0.0,19.28,14.17,15
142,142,mobilenet,small,warm,200,28.94,28.93,0.01,17.49,11.44,13
143,143,mobilenet,large,warm,200,31.09,31.09,0.0,17.53,13.56,11
144,144,mobilenet,large,warm,200,30.32,30.32,0.01,17.84,12.48,11
145,145,mobilenet,medium,warm,200,28.74,28.73,0.01,17.57,11.16,10
146,146,mobilenet,large,warm,200,37.3,37.29,0.01,22.06,15.23,10
147,147,mobilenet,large,warm,200,49.13,49.13,0.01,32.09,17.04,10
148,148,mobilenet,large,warm,200,37.2,37.19,0.0,22.06,15.14,9
149,149,mobilenet,medium,warm,200,34.14,34.13,0.0,18.53,15.61,9
150,150,resnet,medium,warm,200,135.93,135.92,0.0,121.31,14.61,9
151,151,mobilenet,large,warm,200,41.29,41.29,0.0,27.72,13.57,9
152,152,resnet,small,warm,200,133.44,133.44,0.01,119.27,14.17,9
153,153,resnet,medium,warm,200,136.28,136.28,0.01,121.11,15.16,9
154,154,mobilenet,large,warm,200,30.83,30.83,0.0,17.7,13.13,9
155,155,resnet,medium,warm,200,144.41,144.41,0.0,130.54,13.86,8
156,156,resnet,small,warm,200,134.46,134.46,0.0,120.58,13.88,7
157,157,mobilenet,medium,warm,200,31.57,31.57,0.01,17.93,13.64,8
158,158,mobilenet,small,warm,200,50.12,50.12,0.01,30.55,19.57,7
159,159,mobilenet,large,warm,200,58.55,58.54,0.0,41.27,17.27,5
160,160,resnet,small,warm,200,135.51,135.5,0.0,120.76,14.74,6
161,161,resnet,small,warm,200,148.79,148.78,0.0,131.75,17.03,5
162,162,mobilenet,medium,warm,200,34.38,34.37,0.0,17.45,16.92,6
163,163,resnet,small,warm,200,140.63,140.62,0.0,126.26,14.36,5
164,164,resnet,large,warm,200,135.62,135.62,0.01,121.39,14.23,4
165,165,resnet,large,warm,200,132.93,132.93,0.01,119.05,13.87,5
166,166,mobilenet,large,warm,200,31.23,31.22,0.01,17.81,13.41,5
167,167,resnet,large,warm,200,196.4,196.39,0.0,179.21,17.19,3
168,168,mobilenet,small,warm,200,29.5,29.5,0.0,17.66,11.84,3
169,169,resnet,small,warm,200,142.98,142.98,0.0,130.65,12.32,2
170,170,mobilenet,large,warm,200,35.41,35.41,0.0,22.02,13.39,3
171,171,mobilenet,medium,warm,200,38.0,38.0,0.01,22.09,15.91,2
172,172,resnet,large,warm,200,145.07,145.07,0.0,131.69,13.37,1
173,173,mobilenet,large,warm,200,31.32,31.32,0.0,18.05,13.27,2
174,174,resnet,small,warm,200,148.91,148.9,0.0,133.78,15.12,2
175,175,resnet,large,warm,200,134.98,134.97,0.0,120.26,14.72,2
176,176,resnet,medium,warm,200,167.27,167.27,0.0,125.4,41.87,3
177,177,mobilenet,small,warm,200,35.12,35.11,0.0,22.78,12.33,3
178,178,resnet,medium,warm,200,144.49,144.48,0.0,130.38,14.1,2
179,179,mobilenet,small,warm,200,29.24,29.23,0.0,17.45,11.78,3
180,180,resnet,small,warm,200,132.54,132.54,0.0,119.84,12.7,2
181,181,resnet,small,warm,200,133.66,133.65,0.0,121.05,12.6,2
182,182,resnet,large,warm,200,150.79,150.79,0.0,135.45,15.34,3
183,183,resnet,large,warm,200,167.92,167.92,0.0,156.77,11.15,3
184,184,mobilenet,small,warm,200,36.95,36.95,0.0,22.82,14.13,3
185,185,mobilenet,large,warm,200,37.77,37.76,0.01,17.59,20.17,3
186,186,mobilenet,large,warm,200,40.49,40.48,0.0,23.1,17.38,2
187,187,mobilenet,medium,warm,200,49.15,49.15,0.01,33.5,15.65,1
188,188,mobilenet,medium,warm,200,32.96,32.96,0.01,17.29,15.67,2
189,189,mobilenet,small,warm,200,31.78,31.78,0.01,19.18,12.6,1
190,190,resnet,medium,warm,200,136.19,136.19,0.0,122.25,13.94,1
191,191,mobilenet,medium,warm,200,37.23,37.23,0.0,23.02,14.21,2
192,192,mobilenet,large,warm,200,37.78,37.77,0.01,24.1,13.67,2
193,193,mobilenet,large,warm,200,34.89,34.89,0.0,17.86,17.03,1
194,194,mobilenet,medium,warm,200,47.88,47.88,0.01,30.62,17.26,1
195,195,resnet,large,warm,200,137.21,137.21,0.0,121.17,16.04,1
196,196,mobilenet,small,warm,200,28.11,28.11,0.0,17.48,10.63,2
197,197,mobilenet,small,warm,200,29.92,29.91,0.0,17.32,12.59,2
198,198,resnet,small,warm,200,141.87,141.86,0.0,131.39,10.47,1
199,199,mobilenet,large,warm,200,37.2,37.19,0.0,25.33,11.86,2
200,200,resnet,medium,warm,200,135.55,135.55,0.0,119.82,15.73,2
201,201,mobilenet,medium,warm,200,38.28,38.27,0.0,20.62,17.65,2
202,202,mobilenet,large,warm,200,31.25,31.25,0.0,17.41,13.83,2
203,203,mobilenet,medium,warm,200,32.14,32.13,0.01,17.75,14.38,1
204,204,mobilenet,medium,warm,200,33.81,33.8,0.01,17.79,16.01,1
205,205,mobilenet,small,warm,200,32.63,32.62,0.0,20.49,12.13,1
206,206,resnet,medium,warm,200,134.01,134.01,0.0,120.94,13.07,1
