index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1742.54,1742.54,0.01,35.54,1706.99,1
1,1,resnet,small,cold,200,1827.48,1827.47,0.01,173.2,1654.26,2
2,2,mobilenet,small,cold,200,1867.4,1867.4,0.01,17.55,1849.84,3
3,3,mobilenet,large,cold,200,1791.72,1791.71,0.01,17.54,1774.17,4
4,4,mobilenet,large,cold,200,1798.19,1798.18,0.01,17.43,1780.75,5
5,5,resnet,small,cold,200,3322.09,3322.09,0.01,168.48,3153.61,6
6,6,mobilenet,small,cold,200,1719.54,1719.54,0.01,19.26,1700.27,7
7,7,mobilenet,small,cold,200,1748.63,1748.62,0.01,19.84,1728.78,8
8,8,mobilenet,large,cold,200,1642.19,1642.18,0.01,17.57,1624.62,9
9,9,mobilenet,large,cold,200,1631.04,1631.04,0.01,19.54,1611.49,10
10,10,resnet,small,cold,200,3500.23,3500.22,0.01,220.98,3279.24,11
11,11,resnet,large,cold,200,3231.95,3231.95,0.0,207.64,3024.31,12
12,12,resnet,small,cold,200,3850.92,3850.91,0.0,226.83,3624.08,13
13,13,mobilenet,large,cold,200,1412.66,1412.66,0.01,18.45,1394.21,14
14,14,resnet,medium,cold,200,3521.84,3521.84,0.0,222.1,3299.74,15
15,15,resnet,small,cold,200,3847.44,3847.44,0.01,139.77,3707.67,16
16,16,mobilenet,medium,warm,200,974.45,974.44,0.01,22.98,951.46,17
17,17,mobilenet,small,warm,200,977.76,977.76,0.0,27.37,950.39,18
18,18,resnet,small,cold,200,1527.36,1527.35,0.0,232.49,1294.86,19
19,19,resnet,medium,warm,200,1093.61,1093.61,0.0,159.11,934.5,20
20,20,resnet,small,cold,200,1201.31,1201.3,0.01,154.57,1046.73,21
21,21,resnet,large,cold,200,1696.63,1696.62,0.0,171.13,1525.49,22
22,22,mobilenet,medium,warm,200,699.53,699.53,0.0,22.52,677.0,23
23,23,mobilenet,large,warm,200,717.43,717.42,0.01,19.34,698.08,24
24,24,resnet,large,cold,200,1371.02,1371.02,0.0,140.07,1230.95,25
25,25,resnet,large,cold,200,1982.04,1982.03,0.01,141.79,1840.24,26
26,26,mobilenet,large,warm,200,561.76,561.75,0.01,19.91,541.84,27
27,27,mobilenet,small,warm,200,635.2,635.2,0.01,17.8,617.39,28
28,28,mobilenet,medium,warm,200,488.6,488.59,0.0,17.98,470.62,29
29,29,mobilenet,small,warm,200,461.9,461.89,0.01,17.8,444.09,30
30,30,mobilenet,medium,warm,200,427.56,427.55,0.01,18.59,408.96,31
31,31,resnet,medium,cold,200,1366.18,1366.18,0.0,171.44,1194.74,32
32,32,resnet,small,cold,200,1489.88,1489.88,0.0,169.94,1319.94,33
33,33,resnet,medium,cold,200,1750.92,1750.91,0.0,166.2,1584.71,34
34,34,mobilenet,large,warm,200,419.89,419.89,0.01,22.69,397.2,35
35,35,resnet,large,cold,200,3128.04,3128.04,0.01,280.71,2847.32,35
36,36,mobilenet,large,warm,200,349.2,349.2,0.0,24.47,324.73,34
37,37,mobilenet,large,warm,200,325.09,325.08,0.01,23.76,301.32,34
38,38,mobilenet,small,warm,200,328.19,328.19,0.01,52.35,275.83,31
39,39,resnet,medium,cold,200,3082.29,3082.28,0.01,144.05,2938.23,29
40,40,resnet,large,cold,200,5725.18,5725.17,0.0,395.83,5329.34,27
41,41,mobilenet,large,warm,200,209.39,209.38,0.01,26.63,182.75,25
42,42,resnet,small,cold,200,3150.69,3150.69,0.01,219.7,2930.99,23
43,43,mobilenet,small,warm,200,138.86,138.86,0.01,23.32,115.54,23
44,44,resnet,medium,cold,200,3216.75,3216.75,0.0,167.21,3049.54,22
45,45,resnet,small,cold,200,5817.87,5817.86,0.0,338.71,5479.15,21
46,46,mobilenet,large,warm,200,31.53,31.52,0.01,18.27,13.25,20
47,47,resnet,small,cold,200,5987.77,5987.77,0.01,263.88,5723.89,20
48,48,resnet,medium,cold,200,6280.79,6280.79,0.01,341.6,5939.19,21
49,49,resnet,small,cold,200,3200.8,3200.79,0.0,234.15,2966.64,21
50,50,resnet,small,cold,200,6342.96,6342.96,0.0,154.79,6188.17,22
51,51,mobilenet,large,warm,200,31.16,31.16,0.01,17.89,13.27,23
52,52,resnet,large,cold,200,3238.91,3238.9,0.01,182.7,3056.2,22
53,53,resnet,large,cold,200,6381.26,6381.26,0.01,193.23,6188.03,23
54,54,resnet,medium,cold,200,6497.8,6497.79,0.01,158.07,6339.72,24
55,55,mobilenet,small,warm,200,32.77,32.77,0.01,17.81,14.96,24
56,56,resnet,small,cold,200,3197.32,3197.31,0.0,159.72,3037.6,24
57,57,mobilenet,small,warm,200,30.26,30.26,0.01,17.84,12.42,25
58,58,mobilenet,large,warm,200,28.87,28.87,0.01,17.9,10.97,25
59,59,mobilenet,large,warm,200,29.84,29.83,0.01,17.7,12.13,24
60,60,resnet,large,cold,200,3238.76,3238.75,0.0,236.33,3002.42,24
61,61,mobilenet,medium,warm,200,29.82,29.81,0.0,17.87,11.94,25
62,62,resnet,large,cold,200,3370.72,3370.71,0.0,231.37,3139.34,24
63,63,resnet,large,cold,200,6172.57,6172.56,0.01,120.36,6052.21,25
64,64,resnet,large,cold,200,6256.9,6256.9,0.01,134.24,6122.66,26
65,65,mobilenet,large,warm,200,29.88,29.87,0.0,17.77,12.1,26
66,66,mobilenet,large,warm,200,29.31,29.31,0.0,17.55,11.75,26
67,67,resnet,large,cold,200,3270.94,3270.94,0.01,146.48,3124.45,26
68,68,resnet,small,cold,200,3412.3,3412.3,0.01,194.09,3218.21,26
69,69,resnet,medium,cold,200,6161.55,6161.55,0.0,155.97,6005.58,27
70,70,mobilenet,medium,warm,200,29.81,29.81,0.0,17.59,12.21,28
71,71,mobilenet,large,warm,200,43.83,43.83,0.01,28.45,15.38,28
72,72,resnet,large,cold,200,3419.75,3419.75,0.01,208.12,3211.62,27
73,73,mobilenet,large,warm,200,49.7,49.7,0.01,33.24,16.46,28
74,74,mobilenet,large,warm,200,64.67,64.67,0.0,48.27,16.4,28
75,75,resnet,large,cold,200,3581.38,3581.37,0.01,306.8,3274.58,29
76,76,mobilenet,small,warm,200,45.38,45.38,0.0,31.31,14.07,28
77,77,resnet,small,warm,200,196.88,196.87,0.01,179.98,16.89,28
78,78,mobilenet,large,warm,200,29.74,29.73,0.0,18.44,11.29,29
79,79,resnet,medium,warm,200,278.62,278.61,0.01,173.91,104.7,29
80,80,mobilenet,small,warm,200,29.63,29.63,0.01,17.59,12.03,30
81,81,resnet,medium,warm,200,338.43,338.42,0.01,167.21,171.21,28
82,82,mobilenet,small,warm,200,37.24,37.23,0.0,24.92,12.31,29
83,83,mobilenet,large,warm,200,63.89,63.89,0.0,49.76,14.12,29
84,84,mobilenet,small,warm,200,32.53,32.53,0.0,19.82,12.71,30
85,85,resnet,small,warm,200,261.61,261.6,0.0,119.76,141.84,27
86,86,mobilenet,small,warm,200,29.88,29.88,0.0,17.6,12.28,28
87,87,resnet,large,warm,200,422.37,422.37,0.0,121.33,301.04,28
88,88,mobilenet,medium,warm,200,30.11,30.1,0.01,17.48,12.62,28
89,89,resnet,small,warm,200,198.16,198.15,0.01,135.12,63.03,28
90,90,mobilenet,large,warm,200,29.29,29.29,0.0,17.64,11.65,28
91,91,resnet,medium,warm,200,349.55,349.55,0.01,125.38,224.17,27
92,92,resnet,medium,warm,200,604.23,604.22,0.0,173.7,430.52,27
93,93,resnet,small,warm,200,372.93,372.92,0.01,121.93,251.0,27
94,94,mobilenet,small,warm,200,30.29,30.27,0.02,17.34,12.92,28
95,95,mobilenet,medium,warm,200,34.36,34.35,0.01,17.67,16.68,28
96,96,mobilenet,large,warm,200,34.22,34.22,0.01,18.03,16.19,27
97,97,mobilenet,large,warm,200,30.58,30.57,0.01,17.56,13.01,27
98,98,mobilenet,small,warm,200,36.62,36.61,0.01,22.92,13.69,26
99,99,mobilenet,large,warm,200,34.28,34.28,0.01,18.25,16.03,25
100,100,mobilenet,small,warm,200,33.54,33.54,0.0,20.6,12.94,25
101,101,mobilenet,small,warm,200,36.73,36.73,0.01,22.37,14.36,23
102,102,resnet,small,warm,200,230.92,230.91,0.01,135.37,95.54,23
103,103,mobilenet,medium,warm,200,29.3,29.3,0.0,18.41,10.89,24
104,104,resnet,small,warm,200,263.29,263.28,0.0,124.32,138.96,24
105,105,mobilenet,large,warm,200,29.35,29.35,0.01,17.64,11.7,24
106,106,resnet,small,warm,200,339.7,339.7,0.01,175.97,163.72,23
107,107,resnet,medium,warm,200,437.74,437.74,0.01,146.03,291.7,23
108,108,mobilenet,small,warm,200,30.22,30.21,0.01,17.73,12.48,24
109,109,mobilenet,large,warm,200,95.12,95.12,0.0,77.26,17.86,23
110,110,resnet,medium,warm,200,419.64,419.64,0.01,130.54,289.1,23
111,111,resnet,medium,warm,200,492.38,492.38,0.0,125.29,367.09,23
112,112,resnet,large,warm,200,623.95,623.95,0.01,175.82,448.13,24
113,113,mobilenet,large,warm,200,31.33,31.33,0.01,18.04,13.29,24
114,114,mobilenet,small,warm,200,42.32,42.31,0.01,26.55,15.77,23
115,115,resnet,large,warm,200,158.66,158.65,0.01,132.63,26.03,23
116,116,resnet,small,warm,200,224.17,224.16,0.01,124.87,99.3,23
117,117,mobilenet,small,warm,200,28.14,28.13,0.0,17.64,10.5,23
118,118,mobilenet,large,warm,200,33.74,33.74,0.0,21.5,12.24,22
119,119,resnet,small,warm,200,237.12,237.12,0.0,219.92,17.2,21
120,120,resnet,small,warm,200,183.67,183.66,0.01,151.87,31.79,22
121,121,resnet,medium,warm,200,308.02,308.02,0.01,163.29,144.73,20
122,122,mobilenet,small,warm,200,40.99,40.98,0.01,26.15,14.83,21
123,123,resnet,large,warm,200,209.16,209.16,0.0,181.2,27.96,21
124,124,mobilenet,small,warm,200,36.57,36.56,0.0,18.07,18.5,20
125,125,mobilenet,small,warm,200,34.27,34.26,0.01,22.63,11.62,18
126,126,mobilenet,small,warm,200,32.49,32.48,0.01,17.98,14.51,18
127,127,resnet,medium,warm,200,141.44,141.43,0.0,127.86,13.58,18
128,128,resnet,small,warm,200,140.23,140.23,0.01,125.49,14.73,17
129,129,resnet,small,warm,200,142.77,142.77,0.01,126.54,16.22,18
130,130,mobilenet,medium,warm,200,51.63,51.63,0.01,38.31,13.32,17
131,131,mobilenet,medium,warm,200,36.71,36.7,0.0,22.49,14.21,17
132,132,resnet,medium,warm,200,138.55,138.54,0.0,124.72,13.82,15
133,133,resnet,medium,warm,200,148.46,148.46,0.01,133.95,14.51,15
134,134,resnet,small,warm,200,200.86,200.86,0.01,185.88,14.98,16
135,135,mobilenet,medium,warm,200,40.52,40.52,0.0,28.84,11.68,16
136,136,mobilenet,small,warm,200,31.25,31.24,0.01,17.65,13.6,15
137,137,mobilenet,large,warm,200,29.36,29.35,0.01,17.65,11.7,14
