index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,4319.4,0.007928,cold,200
1,grayscale,small,4120.1,0.022593,cold,200
2,genmatrix,small,4042.1,0.012894,cold,200
3,fastfouriertransform,large,6478.5,0.005593,cold,200
4,pagerank,small,4825.4,0.419161,cold,200
5,resnet,medium,3771.6,0.267528,cold,200
6,graphgen,small,5436.1,0.008869,cold,200
7,fastfouriertransform,small,4970.9,0.004959,cold,200
8,genmatrix,large,4184.7,0.00091,cold,200
9,resnet,small,5563.2,0.129186,cold,200
10,pagerank,small,4900.3,0.011329,cold,200
11,pagerank,medium,5083.9,0.050522,cold,200
12,genmatrix,medium,4218.7,0.000249,cold,200
13,resnet,medium,5688.7,0.160449,cold,200
14,graphgen,small,7023.5,0.003053,cold,200
15,matrixmul,medium,5649.5,0.515241,cold,200
16,grayscale,small,4020.4,0.009975,cold,200
17,genmatrix,medium,4070.6,0.000247,cold,200
18,fastfouriertransform,small,4854.4,0.004947,cold,200
19,matrixmul,small,7619.3,0.005967,cold,200
20,linpack,medium,6057.2,0.668827,cold,200
21,resnet,medium,3820.1,0.220904,cold,200
22,graphgen,large,9197.5,0.073237,cold,200
23,mobilenet,large,4505.6,0.098863,cold,200
24,fastfouriertransform,medium,6254.8,0.7835,cold,200
25,fastfouriertransform,large,4069.1,0.005426,cold,200
26,grayscale,large,26844.8,2.848768,cold,200
27,resnet,medium,4178.0,0.415077,cold,200
28,resnet,small,4622.6,0.453464,cold,200
29,fastfouriertransform,small,4731.3,0.004983,cold,200
30,genmatrix,medium,3947.7,0.000227,cold,200
31,fastfouriertransform,small,4705.7,0.005069,cold,200
32,fastfouriertransform,medium,5387.1,0.661091,cold,200
33,grayscale,medium,3922.7,0.063525,cold,200
34,linpack,small,5235.7,0.005144,cold,200
35,linpack,medium,9112.4,0.787871,cold,200
36,genmatrix,large,4021.6,0.000908,cold,200
37,grayscale,large,24299.2,2.749272,cold,200
38,fastfouriertransform,large,5329.1,0.005296,cold,200
39,fetchdata,large,4735.0,0.12687,cold,200
40,genmatrix,small,4111.1,0.000119,cold,200
41,mobilenet,medium,5062.2,0.051075,cold,200
42,grayscale,large,24484.3,2.902613,cold,200
43,pagerank,small,4461.5,0.016279,cold,200
44,linpack,small,5817.9,0.005175,cold,200
45,genmatrix,small,3788.6,0.000152,cold,200
46,linpack,medium,6507.4,0.708087,cold,200
47,grayscale,small,3681.3,0.010209,cold,200
48,genmatrix,large,3671.1,0.001009,cold,200
49,linpack,small,8102.2,0.005669,cold,200
50,mobilenet,medium,4777.5,0.047889,cold,200
51,mobilenet,small,4274.5,0.040847,cold,200
52,grayscale,small,3648.7,0.01003,cold,200
53,genmatrix,large,3659.1,0.000854,cold,200
54,pagerank,large,5539.1,0.326114,cold,200
55,grayscale,large,26738.7,2.730214,cold,200
56,resnet,medium,4731.2,0.402257,cold,200
57,resnet,medium,4950.9,0.219109,cold,200
58,linpack,small,6393.8,0.00547,cold,200
59,fetchdata,large,4606.6,0.077797,cold,200
60,mobilenet,small,4247.3,0.058366,cold,200
61,graphgen,small,7001.5,0.00302,cold,200
62,fetchdata,large,4660.7,0.079365,cold,200
63,fetchdata,large,4738.2,0.087312,cold,200
64,matrixmul,large,7164.5,0.006439,cold,200
65,fastfouriertransform,medium,4362.4,0.69709,cold,200
66,matrixmul,large,5158.9,0.005217,cold,200
67,mobilenet,large,4217.0,0.037389,cold,200
68,grayscale,large,26399.6,2.751447,cold,200
69,graphgen,large,8483.7,0.066764,cold,200
70,fastfouriertransform,large,3619.7,0.005378,cold,200
71,pagerank,medium,4368.9,0.056169,cold,200
72,linpack,small,6964.1,0.005372,cold,200
73,grayscale,medium,3675.0,0.062532,cold,200
74,fetchdata,medium,4715.6,0.087983,cold,200
75,graphgen,large,9035.9,0.067369,cold,200
76,grayscale,large,24054.1,2.791988,cold,200
77,fetchdata,large,4765.7,0.075655,cold,200
78,fastfouriertransform,large,5722.6,0.00596,cold,200
79,grayscale,large,24201.7,2.756314,cold,200
80,pagerank,large,5687.2,0.311165,cold,200
81,genmatrix,small,3337.2,0.000156,cold,200
82,linpack,small,6153.2,0.005203,cold,200
83,pagerank,large,5979.2,0.287424,cold,200
84,graphgen,large,8473.2,0.072543,cold,200
85,linpack,medium,6794.7,0.677007,cold,200
86,graphgen,small,6264.0,0.002847,cold,200
87,linpack,medium,4698.4,0.672488,cold,200
88,genmatrix,small,3325.7,0.000152,cold,200
89,genmatrix,large,3461.8,0.001069,cold,200
90,fastfouriertransform,small,3420.6,0.005263,cold,200
91,mobilenet,small,4036.5,0.047799,cold,200
92,pagerank,small,4025.2,0.01171,cold,200
93,fetchdata,large,4681.7,0.078366,cold,200
94,mobilenet,large,4038.2,0.044023,cold,200
95,fetchdata,medium,4823.1,0.078898,cold,200
96,pagerank,large,4757.2,0.310813,cold,200
97,matrixmul,small,4836.3,0.005203,cold,200
98,pagerank,large,6187.4,0.282444,cold,200
99,genmatrix,large,3197.2,0.001042,cold,200
100,grayscale,medium,3325.5,0.062352,cold,200
101,linpack,medium,7558.9,0.902992,cold,200
102,pagerank,medium,4109.7,0.047318,cold,200
103,fastfouriertransform,small,3995.4,0.005021,cold,200
104,genmatrix,small,3302.5,0.000139,cold,200
105,linpack,small,8426.7,0.005691,cold,200
106,resnet,large,3530.3,0.401466,cold,200
107,genmatrix,large,3341.2,0.001601,cold,200
108,genmatrix,small,3296.3,0.000147,cold,200
109,fastfouriertransform,large,3229.5,0.005429,cold,200
110,graphgen,small,6045.5,0.002897,cold,200
111,fastfouriertransform,small,3210.5,0.005313,cold,200
112,linpack,small,4462.2,0.005058,cold,200
113,pagerank,small,3838.7,0.060521,cold,200
114,grayscale,large,26244.4,2.812749,cold,200
115,mobilenet,small,3902.6,0.070891,cold,200
116,pagerank,small,3825.3,0.010645,cold,200
117,resnet,large,3955.7,0.523625,cold,200
118,mobilenet,small,3926.9,0.053705,cold,200
119,mobilenet,medium,3964.5,0.044209,cold,200
120,genmatrix,small,3174.5,0.000184,cold,200
121,fastfouriertransform,large,5356.8,0.005583,cold,200
122,matrixmul,medium,5201.3,0.584239,cold,200
123,matrixmul,medium,5861.4,0.632655,cold,200
124,mobilenet,large,4112.0,0.075341,cold,200
125,graphgen,large,7842.9,0.10625,cold,200
126,fastfouriertransform,small,5257.9,0.005539,cold,200
127,matrixmul,large,5854.6,0.005342,cold,200
128,linpack,small,6387.2,0.005421,cold,200
129,genmatrix,small,3135.7,0.000127,cold,200
130,genmatrix,large,3195.3,0.001188,cold,200
131,mobilenet,small,3910.4,0.064815,cold,200
132,matrixmul,small,5821.6,0.005322,cold,200
133,grayscale,medium,22901.8,0.060959,cold,200
134,genmatrix,small,3183.6,0.000149,cold,200
135,mobilenet,large,4068.5,0.066074,cold,200
136,fastfouriertransform,small,5166.3,0.005596,cold,200
137,pagerank,small,3640.4,0.010488,cold,200
138,fastfouriertransform,small,5188.2,0.005794,cold,200
139,fetchdata,medium,4307.4,0.078305,cold,200
140,mobilenet,medium,4134.0,0.057275,cold,200
141,genmatrix,medium,3488.3,0.000279,cold,200
142,graphgen,small,5701.6,0.002923,cold,200
143,matrixmul,small,5678.4,0.008417,cold,200
