index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,2799.02,2799.02,0.0,72.85,2726.17,1
1,1,resnet,small,cold,200,2621.74,2621.73,0.01,175.92,2445.81,2
2,2,mobilenet,small,cold,200,3337.94,3337.94,0.01,22.44,3315.5,3
3,3,mobilenet,large,cold,200,3258.49,3258.48,0.01,18.22,3240.27,4
4,4,mobilenet,large,cold,200,3195.85,3195.84,0.01,18.36,3177.48,5
5,5,resnet,small,cold,200,10992.83,10992.83,0.0,493.59,10499.24,6
6,6,mobilenet,small,cold,200,3122.56,3122.56,0.01,19.07,3103.48,7
7,7,mobilenet,small,cold,200,3051.35,3051.34,0.01,18.26,3033.08,8
8,8,mobilenet,large,cold,200,2987.64,2987.64,0.0,17.72,2969.92,9
9,9,mobilenet,large,cold,200,2778.08,2778.07,0.01,18.21,2759.86,10
10,10,resnet,small,cold,200,6671.94,6671.93,0.01,233.32,6438.61,11
11,11,resnet,large,cold,200,6430.87,6430.86,0.01,121.7,6309.16,12
12,12,resnet,small,cold,200,10434.73,10434.73,0.0,418.67,10016.05,13
13,13,mobilenet,large,cold,200,3874.76,3874.75,0.0,27.58,3847.18,14
14,14,resnet,medium,cold,200,16450.37,16450.37,0.0,577.76,15872.6,15
15,15,resnet,small,cold,200,9972.19,9972.19,0.0,593.56,9378.63,16
16,16,mobilenet,medium,cold,200,2665.28,2665.28,0.01,19.98,2645.3,17
17,17,mobilenet,small,cold,200,3668.33,3668.32,0.01,35.99,3632.33,18
18,18,resnet,small,cold,200,9351.34,9351.33,0.0,444.78,8906.55,19
19,19,resnet,medium,cold,200,8882.79,8882.78,0.0,199.92,8682.86,20
20,20,resnet,small,cold,200,15805.46,15805.45,0.0,690.24,15115.21,21
21,21,resnet,large,cold,200,6211.64,6211.64,0.0,186.63,6025.0,22
22,22,mobilenet,medium,cold,200,3677.0,3677.0,0.01,33.02,3643.98,23
23,23,mobilenet,large,cold,200,3569.27,3569.26,0.01,26.05,3543.22,24
24,24,resnet,large,cold,200,2687.23,2687.22,0.0,137.24,2549.98,25
25,25,resnet,large,cold,200,3769.28,3769.27,0.0,189.61,3579.67,26
26,26,mobilenet,large,cold,200,3608.49,3608.48,0.01,25.95,3582.53,27
27,27,mobilenet,small,cold,200,3704.67,3704.67,0.01,18.49,3686.17,28
28,28,mobilenet,medium,cold,200,3654.57,3654.57,0.01,26.51,3628.05,29
29,29,mobilenet,small,cold,200,3481.81,3481.77,0.05,26.62,3455.14,30
30,30,mobilenet,medium,cold,200,3389.03,3389.03,0.01,18.68,3370.35,31
31,31,resnet,medium,cold,200,2479.06,2479.05,0.01,150.65,2328.4,32
32,32,resnet,small,cold,200,4394.97,4394.97,0.0,157.21,4237.76,33
33,33,resnet,medium,cold,200,3150.71,3150.7,0.01,176.35,2974.36,34
34,34,mobilenet,large,cold,200,3230.07,3230.07,0.01,18.81,3211.26,35
35,35,resnet,large,cold,200,2959.22,2959.21,0.01,122.96,2836.25,36
36,36,mobilenet,large,cold,200,3360.38,3360.38,0.0,29.11,3331.27,37
37,37,mobilenet,large,cold,200,3272.97,3272.96,0.01,25.71,3247.25,38
38,38,mobilenet,small,cold,200,3218.52,3218.51,0.01,23.09,3195.43,39
39,39,resnet,medium,cold,200,2795.54,2795.53,0.0,124.96,2670.58,40
40,40,resnet,large,cold,200,2654.73,2654.72,0.01,122.72,2532.0,41
41,41,mobilenet,large,cold,200,3106.38,3106.37,0.01,25.91,3080.47,42
42,42,resnet,small,cold,200,16592.72,16592.72,0.0,423.5,16169.22,43
43,43,mobilenet,small,cold,200,2981.68,2981.66,0.02,26.65,2955.01,44
44,44,resnet,medium,cold,200,13528.93,13528.93,0.0,439.55,13089.38,45
45,45,resnet,small,cold,200,14863.37,14863.37,0.0,406.75,14456.62,46
46,46,mobilenet,large,cold,200,2583.03,2583.03,0.01,17.88,2565.15,47
47,47,resnet,small,cold,200,6614.5,6614.5,0.0,310.35,6304.15,48
48,48,resnet,medium,cold,200,14419.47,14419.47,0.01,500.38,13919.09,49
49,49,resnet,small,cold,200,7172.05,7172.04,0.01,176.34,6995.71,50
50,50,resnet,small,cold,200,3698.41,3698.41,0.01,180.54,3517.87,51
51,51,mobilenet,large,cold,200,2515.67,2515.66,0.01,18.49,2497.17,52
