index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,2766.59,2766.59,0.01,31.14,2735.45,1
1,1,resnet,small,cold,200,2967.66,2967.66,0.01,143.04,2824.62,2
2,2,mobilenet,small,cold,200,3651.61,3651.61,0.01,23.47,3628.14,3
3,3,mobilenet,large,cold,200,3704.84,3704.83,0.0,36.04,3668.8,4
4,4,mobilenet,large,cold,200,3037.95,3037.94,0.01,17.47,3020.47,5
5,5,resnet,small,cold,200,18500.44,18500.43,0.0,549.95,17950.49,6
6,6,mobilenet,small,cold,200,2981.16,2981.15,0.01,18.62,2962.53,7
7,7,mobilenet,small,cold,200,2933.3,2933.29,0.01,17.27,2916.03,8
8,8,mobilenet,large,cold,200,2889.56,2889.55,0.01,18.74,2870.81,9
9,9,mobilenet,large,cold,200,2848.9,2848.9,0.01,17.83,2831.06,10
10,10,resnet,small,cold,200,17900.16,17900.15,0.0,406.2,17493.95,11
11,11,resnet,large,cold,200,17484.4,17484.4,0.0,415.13,17069.27,12
12,12,resnet,small,cold,200,6053.89,6053.89,0.0,127.82,5926.07,13
13,13,mobilenet,large,cold,200,3912.71,3912.71,0.0,23.28,3889.43,14
14,14,resnet,medium,cold,200,5550.63,5550.63,0.0,438.29,5112.34,15
15,15,resnet,small,cold,200,4768.58,4768.58,0.01,196.04,4572.54,16
16,16,mobilenet,medium,cold,200,2615.51,2615.51,0.01,25.12,2590.38,17
17,17,mobilenet,small,cold,200,2629.3,2629.29,0.0,18.59,2610.71,18
18,18,resnet,small,cold,200,4365.63,4365.63,0.01,167.01,4198.62,19
19,19,resnet,medium,cold,200,4032.02,4032.02,0.01,171.09,3860.92,20
20,20,resnet,small,cold,200,2958.56,2958.56,0.01,167.66,2790.9,21
21,21,resnet,large,cold,200,3135.9,3135.9,0.01,186.94,2948.96,22
22,22,mobilenet,medium,cold,200,2598.48,2598.47,0.01,17.63,2580.84,23
23,23,mobilenet,large,cold,200,2610.38,2610.37,0.01,17.66,2592.71,24
24,24,resnet,large,cold,200,3616.97,3616.96,0.0,168.23,3448.73,25
25,25,resnet,large,cold,200,3439.74,3439.73,0.01,170.7,3269.04,26
26,26,mobilenet,large,cold,200,3365.89,3365.88,0.01,25.7,3340.18,27
27,27,mobilenet,small,cold,200,2592.37,2592.37,0.01,20.56,2571.81,28
28,28,mobilenet,medium,cold,200,3363.67,3363.66,0.01,18.29,3345.36,29
29,29,mobilenet,small,cold,200,3308.67,3308.67,0.0,22.07,3286.6,30
30,30,mobilenet,medium,cold,200,3250.27,3250.27,0.01,28.95,3221.32,31
31,31,resnet,medium,cold,200,14835.94,14835.94,0.01,679.96,14155.98,32
32,32,resnet,small,cold,200,15373.97,15373.96,0.01,543.76,14830.2,33
33,33,resnet,medium,cold,200,14133.58,14133.57,0.0,500.8,13632.77,34
34,34,mobilenet,large,cold,200,3172.17,3172.16,0.0,23.78,3148.38,35
35,35,resnet,large,cold,200,20781.27,20781.27,0.0,580.59,20200.68,36
36,36,mobilenet,large,cold,200,3107.84,3107.84,0.01,21.12,3086.72,37
37,37,mobilenet,large,cold,200,3074.22,3074.22,0.01,26.91,3047.3,38
38,38,mobilenet,small,cold,200,3036.39,3036.38,0.01,21.14,3015.24,39
39,39,resnet,medium,cold,200,16787.62,16787.62,0.01,655.22,16132.4,40
40,40,resnet,large,cold,200,16108.68,16108.68,0.0,819.78,15288.9,41
41,41,mobilenet,large,cold,200,2981.8,2981.79,0.01,17.56,2964.23,42
42,42,resnet,small,cold,200,13054.85,13054.85,0.01,469.17,12585.68,43
43,43,mobilenet,small,cold,200,2872.71,2872.7,0.01,22.64,2850.07,44
44,44,resnet,medium,cold,200,12571.65,12571.64,0.0,488.96,12082.69,45
45,45,resnet,small,cold,200,12062.96,12062.95,0.01,608.72,11454.23,46
46,46,mobilenet,large,cold,200,2921.62,2921.61,0.01,22.24,2899.37,47
47,47,resnet,small,cold,200,11430.29,11430.29,0.01,608.25,10822.04,48
48,48,resnet,medium,cold,200,10808.32,10808.31,0.01,323.61,10484.7,49
49,49,resnet,small,cold,200,10468.48,10468.47,0.0,167.48,10300.99,50
50,50,resnet,small,cold,200,10292.86,10292.85,0.01,178.45,10114.41,51
51,51,mobilenet,large,cold,200,2819.96,2819.95,0.01,22.23,2797.73,52
52,52,resnet,large,cold,200,10093.54,10093.54,0.01,189.53,9904.01,53
53,53,resnet,large,cold,200,9888.35,9888.34,0.01,637.63,9250.71,54
54,54,resnet,medium,cold,200,9236.02,9236.01,0.01,436.45,8799.57,55
55,55,mobilenet,small,cold,200,2724.96,2724.96,0.01,19.97,2704.99,56
56,56,resnet,small,cold,200,8785.06,8785.06,0.01,442.38,8342.68,57
57,57,mobilenet,small,cold,200,2687.47,2687.46,0.01,26.76,2660.7,58
58,58,mobilenet,large,cold,200,2651.37,2651.37,0.01,24.2,2627.16,59
59,59,mobilenet,large,cold,200,3108.43,3108.42,0.01,25.02,3083.41,60
60,60,resnet,large,cold,200,8293.78,8293.77,0.01,256.53,8037.25,61
61,61,mobilenet,medium,cold,200,3407.0,3406.99,0.01,24.38,3382.61,62
62,62,resnet,large,cold,200,8022.92,8022.92,0.0,210.63,7812.28,63
63,63,resnet,large,cold,200,7801.71,7801.71,0.0,244.67,7557.04,64
64,64,resnet,large,cold,200,7547.17,7547.16,0.0,336.98,7210.18,65
65,65,mobilenet,large,cold,200,3311.6,3311.6,0.0,22.05,3289.55,66
66,66,mobilenet,large,cold,200,3327.65,3327.65,0.0,24.68,3302.97,67
67,67,resnet,large,cold,200,7174.98,7174.97,0.01,244.14,6930.83,68
68,68,resnet,small,cold,200,6917.85,6917.85,0.0,333.65,6584.2,69
69,69,resnet,medium,cold,200,6573.43,6573.42,0.01,528.22,6045.2,70
