index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,2085.14,2085.13,0.01,84.83,2000.31,1
1,1,resnet,small,cold,200,1829.9,1829.89,0.01,138.21,1691.68,2
2,2,mobilenet,small,cold,200,2355.28,2355.28,0.01,17.6,2337.68,3
3,3,mobilenet,large,cold,200,2843.4,2843.39,0.0,19.79,2823.61,4
4,4,mobilenet,large,cold,200,2612.86,2612.85,0.01,45.27,2567.58,5
5,5,resnet,small,cold,200,4408.66,4408.66,0.0,426.78,3981.88,6
6,6,mobilenet,small,cold,200,2480.82,2480.81,0.01,26.54,2454.28,7
7,7,mobilenet,small,cold,200,2440.64,2440.63,0.01,24.15,2416.49,8
8,8,mobilenet,large,cold,200,2337.27,2337.27,0.01,25.2,2312.07,9
9,9,mobilenet,large,cold,200,2266.78,2266.77,0.01,20.84,2245.93,10
10,10,resnet,small,cold,200,3926.29,3926.28,0.01,380.81,3545.47,11
11,11,resnet,large,cold,200,3533.39,3533.38,0.01,270.06,3263.32,12
12,12,resnet,small,cold,200,3250.0,3250.0,0.0,169.98,3080.02,13
13,13,mobilenet,large,cold,200,2769.34,2769.33,0.01,18.49,2750.85,14
14,14,resnet,medium,cold,200,3057.35,3057.35,0.01,161.75,2895.6,15
15,15,resnet,small,cold,200,2889.37,2889.36,0.01,162.69,2726.66,16
16,16,mobilenet,medium,cold,200,2692.27,2692.26,0.01,26.35,2665.91,17
17,17,mobilenet,small,cold,200,2290.46,2290.45,0.01,32.74,2257.72,18
18,18,resnet,small,cold,200,2694.02,2694.01,0.01,165.79,2528.22,19
19,19,resnet,medium,cold,200,1778.64,1778.64,0.0,120.38,1658.26,20
20,20,resnet,small,cold,200,1939.62,1939.62,0.0,168.09,1771.53,21
21,21,resnet,large,cold,200,2049.27,2049.27,0.0,125.14,1924.13,22
22,22,mobilenet,medium,cold,200,2176.6,2176.59,0.01,19.6,2157.0,23
23,23,mobilenet,large,cold,200,1956.73,1956.72,0.01,43.95,1912.77,24
24,24,resnet,large,cold,200,6074.48,6074.47,0.01,175.16,5899.31,25
25,25,resnet,large,cold,200,2149.88,2149.88,0.0,132.2,2017.68,26
26,26,mobilenet,large,cold,200,1962.1,1962.09,0.0,29.81,1932.29,27
27,27,mobilenet,small,cold,200,1871.16,1871.16,0.0,46.64,1824.51,28
28,28,mobilenet,medium,cold,200,2674.0,2674.0,0.01,17.48,2656.52,29
29,29,mobilenet,small,cold,200,1958.33,1958.33,0.01,31.2,1927.13,30
30,30,mobilenet,medium,cold,200,1995.31,1995.3,0.01,35.55,1959.75,31
31,31,resnet,medium,cold,200,2212.55,2212.55,0.0,127.92,2084.63,32
32,32,resnet,small,cold,200,2383.47,2383.46,0.01,179.45,2204.01,33
33,33,resnet,medium,cold,200,8249.95,8249.95,0.01,183.69,8066.26,34
34,34,mobilenet,large,cold,200,1971.45,1971.45,0.01,20.2,1951.24,35
35,35,resnet,large,cold,200,7513.26,7513.25,0.0,121.67,7391.58,36
36,36,mobilenet,large,cold,200,2208.8,2208.79,0.01,24.8,2183.99,37
37,37,mobilenet,large,cold,200,2400.51,2400.5,0.01,44.13,2356.37,38
38,38,mobilenet,small,cold,200,2101.9,2101.89,0.01,25.87,2076.02,39
39,39,resnet,medium,cold,200,12612.3,12612.3,0.01,662.45,11949.84,40
40,40,resnet,large,cold,200,11936.09,11936.09,0.0,400.06,11536.03,41
41,41,mobilenet,large,cold,200,2194.18,2194.17,0.01,40.4,2153.77,42
42,42,resnet,small,cold,200,11288.77,11288.77,0.0,167.42,11121.35,43
43,43,mobilenet,small,cold,200,2988.06,2988.06,0.01,17.39,2970.67,44
44,44,resnet,medium,cold,200,11094.33,11094.33,0.0,422.49,10671.84,45
45,45,resnet,small,cold,200,7710.49,7710.48,0.0,299.83,7410.65,46
46,46,mobilenet,large,cold,200,2894.12,2894.12,0.01,18.28,2875.83,47
47,47,resnet,small,cold,200,10646.8,10646.8,0.0,517.61,10129.19,48
48,48,resnet,medium,cold,200,9684.55,9684.54,0.01,406.13,9278.41,49
