index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,2077.3,2077.3,0.0,7.04,2070.26,True,,0.0,4.21,0.01,2.81,7.04,1
1,1,genmatrix,small,cold,200,2006.64,2006.64,0.0,7.89,1998.75,True,,0.0,0.03,,7.85,7.89,2
2,2,fetchdata,small,cold,200,1683.59,1683.59,0.01,126.65,1556.94,True,126.62,0.0,0.03,0.0,,126.65,3
3,3,fastfouriertransform,large,cold,200,2624.02,2624.02,0.0,4.71,2619.3,False,,0.0,3.99,0.0,0.72,4.71,4
4,4,linpack,small,cold,200,2053.31,2053.31,0.0,5.58,2047.73,True,,0.0,0.38,4.17,1.01,5.57,5
5,5,linpack,medium,cold,200,5293.8,5293.8,0.0,655.26,4638.54,False,,0.0,0.35,3.97,650.94,655.26,6
6,6,fastfouriertransform,small,cold,200,1793.21,1793.2,0.0,5.03,1788.17,False,,0.0,4.15,0.01,0.87,5.03,7
7,7,fastfouriertransform,small,cold,200,1757.22,1757.21,0.0,4.85,1752.37,False,,0.0,4.02,0.01,0.81,4.84,8
8,8,fetchdata,large,cold,200,1617.91,1617.91,0.0,76.52,1541.39,False,76.49,0.0,0.02,0.0,,76.52,9
9,9,linpack,small,cold,200,5786.24,5786.24,0.01,5.01,5781.23,False,,0.0,0.34,3.95,0.72,5.0,10
10,10,linpack,small,cold,200,5729.39,5729.38,0.0,5.04,5724.35,False,,0.0,0.33,3.98,0.72,5.04,11
11,11,linpack,medium,cold,200,4333.44,4333.44,0.0,692.94,3640.5,False,,0.0,0.36,3.97,688.61,692.94,12
12,12,fetchdata,medium,cold,200,1489.14,1489.13,0.0,76.79,1412.34,False,76.76,0.0,0.02,0.0,,76.79,13
13,13,linpack,medium,cold,200,2235.57,2235.56,0.0,647.77,1587.8,False,,0.0,0.55,4.04,643.17,647.76,14
14,14,fastfouriertransform,small,cold,200,1397.75,1397.75,0.01,4.87,1392.88,False,,0.0,4.07,0.0,0.79,4.87,15
15,15,matrixmul,medium,cold,200,2042.97,2037.35,5.61,515.27,1522.08,True,,0.0,0.36,5.05,509.85,515.27,16
16,16,genmatrix,small,cold,200,1359.23,1359.22,0.01,0.14,1359.08,False,,0.0,0.03,,0.1,0.14,17
17,17,fetchdata,medium,warm,200,1005.76,1005.76,0.0,76.42,929.34,False,76.39,0.0,0.02,0.0,,76.42,18
18,18,fastfouriertransform,small,cold,200,1217.91,1217.9,0.01,4.84,1213.07,False,,0.0,4.06,0.0,0.77,4.84,19
19,19,matrixmul,small,cold,200,2420.67,2416.1,4.56,5.52,2410.58,False,,0.0,0.83,4.1,0.58,5.52,20
20,20,genmatrix,medium,cold,200,1109.07,1097.92,11.15,0.23,1097.68,False,,0.0,0.03,,0.2,0.23,21
21,21,linpack,medium,cold,200,2475.55,2475.54,0.0,642.0,1833.54,False,,0.0,0.36,3.97,637.66,642.0,22
22,22,fastfouriertransform,large,cold,200,1029.44,1029.44,0.01,4.72,1024.71,False,,0.0,3.96,0.0,0.76,4.72,23
23,23,matrixmul,large,cold,200,2212.53,2202.82,9.72,5.45,2197.37,False,,0.0,0.82,4.05,0.57,5.45,24
24,24,fastfouriertransform,medium,cold,200,2181.03,2181.03,0.0,603.58,1577.45,False,,0.0,3.97,0.0,599.61,603.58,25
25,25,fastfouriertransform,large,warm,200,881.24,881.23,0.01,4.87,876.36,False,,0.0,4.0,0.0,0.86,4.87,26
26,26,genmatrix,large,warm,200,835.9,797.23,38.67,0.95,796.28,False,,0.0,0.03,,0.92,0.95,27
27,27,linpack,medium,cold,200,2839.22,2839.21,0.0,651.28,2187.93,False,,0.0,0.35,3.96,646.96,651.28,28
28,28,linpack,small,cold,200,3492.72,3492.71,0.01,5.04,3487.67,False,,0.0,0.33,3.98,0.73,5.04,29
29,29,fastfouriertransform,small,warm,200,702.44,702.43,0.0,4.94,697.5,False,,0.0,4.06,0.01,0.86,4.94,30
30,30,fetchdata,medium,warm,200,437.59,437.58,0.0,76.4,361.19,False,76.36,0.0,0.03,0.0,,76.39,31
31,31,fastfouriertransform,small,warm,200,611.73,611.72,0.0,4.9,606.83,False,,0.0,4.05,0.0,0.84,4.9,32
32,32,fastfouriertransform,medium,warm,200,1156.21,1156.2,0.0,618.33,537.88,False,,0.0,4.02,0.0,614.3,618.32,33
33,33,genmatrix,medium,warm,200,526.71,509.64,17.08,0.22,509.42,False,,0.0,0.03,,0.19,0.22,34
34,34,genmatrix,small,warm,200,452.84,452.83,0.01,0.13,452.7,False,,0.0,0.03,,0.1,0.13,35
