Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh
2026-07-20,17:07:13,65.2,242.2,0.494,26.091
2026-07-20,17:07:14,65.2,242.2,0.494,26.091
2026-07-20,17:07:15,65.2,242.2,0.494,26.091
2026-07-20,17:07:16,65.2,242.2,0.494,26.091
2026-07-20,17:07:17,65.2,242.2,0.494,26.091
2026-07-20,17:07:18,62.6,242.0,0.472,26.091
2026-07-20,17:07:19,62.6,242.0,0.472,26.091
2026-07-20,17:07:20,62.6,242.0,0.472,26.091
2026-07-20,17:07:21,62.6,242.0,0.472,26.091
2026-07-20,17:07:22,62.6,242.0,0.472,26.091
2026-07-20,17:07:23,64.5,242.6,0.477,26.091
2026-07-20,17:07:24,64.5,242.6,0.477,26.091
2026-07-20,17:07:25,64.5,242.6,0.477,26.091
2026-07-20,17:07:26,64.5,242.6,0.477,26.091
2026-07-20,17:07:27,64.5,242.6,0.477,26.091
2026-07-20,17:07:28,62.5,242.2,0.469,26.091
2026-07-20,17:07:29,62.5,242.2,0.469,26.091
2026-07-20,17:07:30,62.5,242.2,0.469,26.091
2026-07-20,17:07:31,62.5,242.2,0.469,26.091
2026-07-20,17:07:32,62.5,242.2,0.469,26.091
2026-07-20,17:07:33,63.5,242.3,0.479,26.091
2026-07-20,17:07:34,63.5,242.3,0.479,26.091
2026-07-20,17:07:35,63.5,242.3,0.479,26.091
2026-07-20,17:07:36,63.5,242.3,0.479,26.091
2026-07-20,17:07:37,63.5,242.3,0.479,26.091
2026-07-20,17:07:38,63.1,242.2,0.477,26.091
2026-07-20,17:07:39,63.1,242.2,0.477,26.091
2026-07-20,17:07:40,63.1,242.2,0.477,26.091
2026-07-20,17:07:41,63.1,242.2,0.477,26.091
2026-07-20,17:07:42,63.1,242.2,0.477,26.091
2026-07-20,17:07:43,63.2,242.2,0.476,26.091
2026-07-20,17:07:44,63.2,242.2,0.476,26.091
2026-07-20,17:07:45,63.2,242.2,0.476,26.091
2026-07-20,17:07:46,63.2,242.2,0.476,26.091
2026-07-20,17:07:47,63.2,242.2,0.476,26.091
2026-07-20,17:07:48,61.7,242.8,0.47,26.091
2026-07-20,17:07:49,61.7,242.8,0.47,26.091
