index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,1477.38,1477.37,0.01,8.87,1468.5,True,,0.0,4.03,0.0,4.83,8.87,1
1,1,genmatrix,small,cold,200,2048.98,2048.97,0.0,7.86,2041.11,True,,0.0,0.03,,7.82,7.86,2
2,2,fetchdata,small,cold,200,1793.39,1793.39,0.0,130.89,1662.5,True,130.85,0.0,0.03,0.0,,130.88,3
3,3,fastfouriertransform,large,cold,200,2014.4,2014.39,0.01,4.64,2009.75,False,,0.0,3.87,0.0,0.76,4.64,4
4,4,linpack,small,cold,200,1766.42,1766.41,0.0,5.49,1760.92,True,,0.0,0.46,4.12,0.9,5.49,5
5,5,linpack,medium,cold,200,5060.99,5060.98,0.0,645.96,4415.02,False,,0.0,0.38,3.94,641.64,645.96,6
6,6,fastfouriertransform,small,cold,200,1838.02,1838.01,0.0,4.69,1833.33,False,,0.0,3.89,0.0,0.79,4.69,7
7,7,fastfouriertransform,small,cold,200,2417.91,2417.91,0.0,4.93,2412.98,False,,0.0,4.11,0.0,0.81,4.92,8
8,8,fetchdata,large,cold,200,1735.01,1735.0,0.0,77.26,1657.74,False,77.23,0.0,0.02,0.0,,77.26,9
9,9,linpack,small,cold,200,2900.32,2900.32,0.0,5.29,2895.03,False,,0.0,0.35,4.1,0.83,5.28,10
10,10,linpack,small,cold,200,4162.02,4162.02,0.01,5.04,4156.98,False,,0.0,0.34,3.97,0.73,5.04,11
11,11,linpack,medium,cold,200,2083.11,2083.1,0.0,660.87,1422.23,False,,0.0,0.34,4.06,656.46,660.87,12
12,12,fetchdata,medium,cold,200,1617.12,1617.11,0.01,76.29,1540.82,False,76.26,0.0,0.02,0.0,,76.29,13
13,13,linpack,medium,cold,200,2687.99,2687.98,0.01,708.35,1979.63,False,,0.0,0.35,4.07,703.92,708.35,14
14,14,fastfouriertransform,small,warm,200,799.15,799.14,0.01,4.57,794.57,False,,0.0,3.85,0.0,0.71,4.57,15
