index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,2092.72,2092.72,0.0,8.68,2084.03,True,,0.0,4.88,0.01,3.79,8.68,1
1,1,genmatrix,small,cold,200,1692.03,1692.03,0.0,7.58,1684.45,True,,0.0,0.03,,7.53,7.57,2
2,2,fetchdata,small,cold,200,1673.66,1673.66,0.0,129.96,1543.69,True,129.93,0.0,0.02,0.0,,129.96,3
3,3,fastfouriertransform,large,cold,200,3239.99,3239.98,0.01,4.51,3235.47,False,,0.0,3.78,0.0,0.72,4.51,4
4,4,linpack,small,cold,200,1565.87,1565.86,0.0,5.3,1560.56,False,,0.0,0.36,4.05,0.88,5.3,5
5,5,linpack,medium,cold,200,6807.73,6807.73,0.0,643.37,6164.35,False,,0.0,0.33,3.96,639.07,643.37,6
6,6,fastfouriertransform,small,cold,200,1809.3,1809.3,0.0,4.61,1804.68,False,,0.0,3.86,0.0,0.74,4.61,7
7,7,fastfouriertransform,small,cold,200,1768.46,1768.45,0.0,4.57,1763.88,False,,0.0,3.8,0.0,0.77,4.57,8
8,8,fetchdata,large,cold,200,1545.52,1545.52,0.01,77.41,1468.1,False,77.38,0.0,0.03,0.0,,77.41,9
9,9,linpack,small,cold,200,1304.8,1304.8,0.0,5.53,1299.27,True,,0.0,0.44,4.15,0.94,5.53,10
10,10,linpack,small,cold,200,1924.01,1924.01,0.01,5.06,1918.94,False,,0.0,0.37,3.97,0.72,5.06,11
11,11,linpack,medium,cold,200,1861.3,1861.3,0.0,652.62,1208.68,False,,0.0,0.4,4.07,648.15,652.62,12
12,12,fetchdata,medium,cold,200,1492.88,1492.88,0.0,79.41,1413.47,False,79.31,0.0,0.09,0.0,,79.41,13
13,13,linpack,medium,cold,200,3780.8,3780.79,0.0,706.08,3074.71,False,,0.0,0.37,3.95,701.75,706.08,14
14,14,fastfouriertransform,small,cold,200,1422.67,1422.67,0.0,4.72,1417.95,False,,0.0,3.94,0.0,0.77,4.72,15
15,15,matrixmul,medium,cold,200,1920.28,1911.36,8.93,505.86,1405.5,True,,0.0,0.39,4.11,501.36,505.86,16
16,16,genmatrix,small,warm,200,1012.22,983.88,28.34,0.12,983.76,False,,0.0,0.02,,0.09,0.12,17
17,17,fetchdata,medium,warm,200,1011.09,1011.08,0.0,78.65,932.43,False,78.62,0.0,0.02,0.0,,78.65,18
18,18,fastfouriertransform,small,cold,200,1229.78,1229.78,0.0,4.52,1225.26,False,,0.0,3.81,0.0,0.7,4.52,19
19,19,matrixmul,small,cold,200,2275.92,2261.76,14.16,4.93,2256.82,False,,0.0,0.37,3.99,0.56,4.93,20
20,20,genmatrix,medium,warm,200,765.41,754.38,11.03,0.25,754.13,False,,0.0,0.03,,0.22,0.25,21
21,21,linpack,medium,cold,200,2667.0,2667.0,0.0,649.94,2017.06,False,,0.0,0.36,3.97,645.6,649.93,22
22,22,fastfouriertransform,large,cold,200,1041.45,1041.44,0.01,4.67,1036.78,False,,0.0,3.89,0.0,0.76,4.66,23
23,23,matrixmul,large,cold,200,2068.23,2054.96,13.28,5.18,2049.77,False,,0.0,0.52,4.08,0.58,5.18,24
24,24,fastfouriertransform,medium,warm,200,1537.26,1537.25,0.0,601.39,935.86,False,,0.0,3.83,0.0,597.55,601.39,25
25,25,fastfouriertransform,large,cold,200,1490.6,1490.6,0.01,4.67,1485.92,False,,0.0,3.86,0.0,0.81,4.67,26
26,26,genmatrix,large,warm,200,526.95,486.39,40.56,0.92,485.47,False,,0.0,0.03,,0.88,0.92,27
27,27,linpack,medium,cold,200,1715.16,1715.16,0.0,645.07,1070.09,False,,0.0,0.34,4.0,640.72,645.07,28
28,28,linpack,small,cold,200,4351.97,4351.97,0.0,5.07,4346.9,False,,0.0,0.37,3.97,0.71,5.07,29
29,29,fastfouriertransform,small,cold,200,1297.04,1297.03,0.01,4.5,1292.53,False,,0.0,3.81,0.0,0.69,4.5,30
30,30,fetchdata,medium,warm,200,507.11,507.11,0.0,77.31,429.8,False,77.27,0.0,0.03,0.0,,77.31,31
31,31,fastfouriertransform,small,cold,200,1203.44,1203.43,0.0,4.53,1198.91,False,,0.0,3.81,0.0,0.71,4.53,32
32,32,fastfouriertransform,medium,cold,200,1772.44,1772.43,0.0,617.1,1155.33,False,,0.0,3.82,0.0,613.28,617.1,33
33,33,genmatrix,medium,warm,200,128.62,116.08,12.54,0.23,115.85,False,,0.0,0.03,,0.2,0.23,34
34,34,genmatrix,small,warm,200,89.33,89.33,0.0,0.11,89.22,False,,0.0,0.02,,0.08,0.11,35
35,35,genmatrix,medium,warm,200,51.7,45.74,5.96,0.23,45.51,False,,0.0,0.03,,0.2,0.23,34
36,36,fetchdata,large,warm,200,364.99,364.99,0.0,78.0,286.99,False,77.97,0.0,0.02,0.0,,78.0,29
37,37,genmatrix,large,warm,200,68.22,41.18,27.03,0.91,40.27,False,,0.0,0.03,,0.87,0.91,27
38,38,fastfouriertransform,large,cold,200,1470.2,1470.19,0.0,4.55,1465.64,False,,0.0,3.81,0.0,0.73,4.55,28
39,39,fetchdata,large,warm,200,294.66,294.65,0.01,77.29,217.36,False,77.26,0.0,0.03,0.0,,77.29,27
40,40,fetchdata,small,warm,200,334.17,334.17,0.01,79.28,254.89,False,79.25,0.0,0.03,0.0,,79.28,28
41,41,matrixmul,medium,warm,200,1130.67,1122.7,7.97,507.56,615.14,False,,0.0,0.34,3.99,503.22,507.56,28
42,42,genmatrix,large,warm,200,82.81,44.5,38.32,0.78,43.72,False,,0.0,0.02,,0.75,0.78,27
43,43,linpack,small,cold,200,1568.0,1568.0,0.01,5.06,1562.93,False,,0.0,0.36,3.98,0.72,5.06,23
44,44,genmatrix,small,warm,200,14.89,14.89,0.0,0.1,14.78,False,,0.0,0.02,,0.08,0.1,22
45,45,fetchdata,small,warm,200,160.07,160.07,0.0,76.71,83.36,False,76.68,0.0,0.02,0.0,,76.71,21
46,46,genmatrix,medium,warm,200,19.3,19.29,0.0,0.2,19.1,False,,0.0,0.02,,0.17,0.2,22
47,47,genmatrix,small,warm,200,14.82,14.82,0.01,0.11,14.71,False,,0.0,0.02,,0.08,0.11,21
48,48,fetchdata,large,warm,200,106.25,106.25,0.0,87.39,18.86,False,87.35,0.0,0.02,0.0,,87.38,21
49,49,genmatrix,small,warm,200,19.31,19.3,0.01,0.1,19.2,False,,0.0,0.02,,0.08,0.1,19
50,50,matrixmul,medium,warm,200,1243.43,1229.63,13.8,508.9,720.72,False,,0.0,0.36,4.02,504.52,508.9,19
51,51,matrixmul,small,cold,200,1189.3,1189.3,0.01,4.93,1184.37,False,,0.0,0.36,4.01,0.55,4.93,19
52,52,genmatrix,small,warm,200,13.91,13.9,0.0,0.1,13.8,False,,0.0,0.02,,0.08,0.1,20
53,53,fetchdata,large,warm,200,90.25,90.24,0.0,76.35,13.89,False,76.33,0.0,0.02,0.0,,76.35,20
54,54,linpack,large,cold,200,1741.11,1741.1,0.01,5.18,1735.92,False,,0.0,0.34,4.03,0.8,5.18,20
55,55,genmatrix,large,warm,200,71.04,38.85,32.2,0.8,38.05,False,,0.0,0.02,,0.77,0.8,16
56,56,linpack,medium,cold,200,2301.71,2301.71,0.0,664.95,1636.76,False,,0.0,0.36,4.05,660.53,664.95,17
57,57,linpack,medium,cold,200,2897.95,2897.95,0.0,643.82,2254.12,False,,0.0,0.35,3.99,639.49,643.82,17
58,58,genmatrix,small,warm,200,15.18,15.18,0.0,0.1,15.07,False,,0.0,0.02,,0.08,0.1,18
59,59,fetchdata,large,warm,200,99.6,99.59,0.0,82.41,17.18,False,82.38,0.0,0.02,0.0,,82.41,18
60,60,matrixmul,small,warm,200,190.29,190.29,0.0,5.01,185.28,False,,0.0,0.37,4.05,0.58,5.01,19
61,61,fastfouriertransform,small,warm,200,344.67,344.66,0.01,4.52,340.15,False,,0.0,3.79,0.0,0.72,4.52,20
62,62,fetchdata,large,warm,200,92.77,92.77,0.01,76.17,16.59,False,76.15,0.0,0.02,0.0,,76.17,19
63,63,fetchdata,large,warm,200,118.93,118.92,0.0,78.18,40.74,False,78.15,0.0,0.02,0.0,,78.18,20
64,64,matrixmul,large,warm,200,573.11,550.52,22.6,4.89,545.63,False,,0.0,0.34,3.99,0.56,4.89,18
65,65,fastfouriertransform,medium,warm,200,739.32,739.31,0.0,606.48,132.83,False,,0.0,3.8,0.0,602.68,606.48,17
66,66,matrixmul,large,warm,200,475.84,469.62,6.22,4.9,464.72,False,,0.0,0.34,3.98,0.57,4.9,17
67,67,matrixmul,large,warm,200,444.32,431.27,13.05,4.9,426.36,False,,0.0,0.36,3.98,0.56,4.9,18
68,68,genmatrix,large,warm,200,93.49,56.25,37.24,1.07,55.19,False,,0.0,0.02,,1.04,1.07,15
69,69,fastfouriertransform,large,warm,200,555.72,555.71,0.0,4.65,551.07,False,,0.0,3.8,0.0,0.84,4.65,16
70,70,fastfouriertransform,large,warm,200,503.41,503.41,0.0,4.57,498.83,False,,0.0,3.8,0.0,0.76,4.57,16
71,71,linpack,medium,cold,200,2844.55,2844.55,0.0,643.18,2201.37,False,,0.0,0.34,4.03,638.81,643.17,17
72,72,genmatrix,small,warm,200,15.25,15.25,0.0,0.14,15.11,False,,0.0,0.03,,0.11,0.14,18
73,73,genmatrix,medium,warm,200,24.88,20.48,4.4,0.29,20.2,False,,0.0,0.03,,0.26,0.28,18
74,74,fetchdata,medium,warm,200,96.38,96.38,0.0,76.77,19.62,False,76.74,0.0,0.02,0.0,,76.76,18
75,75,fastfouriertransform,large,warm,200,269.84,269.84,0.0,4.54,265.3,False,,0.0,3.79,0.0,0.74,4.54,15
76,76,genmatrix,large,warm,200,69.96,52.46,17.5,1.12,51.34,False,,0.0,0.02,,1.1,1.12,12
77,77,fetchdata,large,warm,200,88.66,88.66,0.0,75.18,13.48,False,75.15,0.0,0.02,0.0,,75.17,13
78,78,fastfouriertransform,large,warm,200,133.09,133.09,0.01,4.53,128.56,False,,0.0,3.8,0.0,0.73,4.53,13
79,79,genmatrix,large,warm,200,70.39,49.35,21.04,0.99,48.36,False,,0.0,0.02,,0.96,0.99,13
80,80,linpack,large,cold,200,2404.28,2404.27,0.01,5.07,2399.2,False,,0.0,0.36,3.98,0.74,5.07,13
81,81,fetchdata,small,warm,200,89.2,89.2,0.0,75.79,13.41,False,75.76,0.0,0.02,0.0,,75.78,9
82,82,genmatrix,small,warm,200,15.59,15.59,0.0,0.13,15.46,False,,0.0,0.02,,0.11,0.13,10
83,83,linpack,large,cold,200,2260.47,2260.47,0.0,5.05,2255.42,False,,0.0,0.34,3.97,0.74,5.05,9
84,84,fastfouriertransform,large,warm,200,27.85,27.85,0.0,4.61,23.24,False,,0.0,3.83,0.0,0.78,4.61,10
85,85,genmatrix,medium,warm,200,28.95,21.06,7.89,0.28,20.78,False,,0.0,0.02,,0.25,0.28,10
86,86,fastfouriertransform,small,warm,200,25.41,25.4,0.0,4.61,20.8,False,,0.0,3.81,0.0,0.79,4.6,10
87,87,genmatrix,medium,warm,200,29.84,21.57,8.28,0.27,21.29,False,,0.0,0.02,,0.24,0.27,10
88,88,fetchdata,small,warm,200,91.41,91.41,0.0,75.45,15.95,False,75.43,0.0,0.02,0.0,,75.45,10
89,89,fetchdata,large,warm,200,120.84,120.83,0.0,77.13,43.7,False,77.1,0.0,0.02,0.0,,77.13,9
90,90,fastfouriertransform,small,warm,200,25.65,25.64,0.0,4.58,21.06,False,,0.0,3.82,0.0,0.75,4.58,9
91,91,matrixmul,small,warm,200,32.11,26.97,5.14,4.91,22.06,False,,0.0,0.34,4.0,0.56,4.91,9
92,92,linpack,small,cold,200,2460.15,2460.15,0.0,5.06,2455.08,False,,0.0,0.35,3.98,0.72,5.06,8
93,93,fetchdata,large,warm,200,92.67,92.66,0.01,76.56,16.1,False,76.54,0.0,0.02,0.0,,76.56,9
94,94,matrixmul,large,warm,200,34.47,26.8,7.67,4.88,21.91,False,,0.0,0.35,3.97,0.56,4.88,10
95,95,fetchdata,medium,warm,200,89.34,89.33,0.0,76.01,13.32,False,75.99,0.0,0.02,0.0,,76.01,9
96,96,linpack,large,warm,200,24.29,24.29,0.0,5.2,19.09,True,,0.0,0.36,4.0,0.83,5.2,10
97,97,matrixmul,small,warm,200,71.05,71.05,0.0,4.92,66.13,False,,0.0,0.35,4.01,0.56,4.92,9
98,98,linpack,large,warm,200,21.61,21.6,0.01,5.21,16.39,False,,0.0,0.37,4.03,0.81,5.21,10
99,99,fetchdata,large,warm,200,93.32,93.31,0.01,77.0,16.31,False,76.97,0.0,0.02,0.0,,77.0,9
100,100,genmatrix,medium,warm,200,20.23,20.23,0.0,0.25,19.98,False,,0.0,0.02,,0.22,0.25,10
101,101,genmatrix,medium,warm,200,20.76,20.75,0.0,0.24,20.51,False,,0.0,0.02,,0.22,0.24,9
102,102,linpack,medium,warm,200,679.29,679.28,0.01,658.54,20.74,False,,0.0,0.35,3.99,654.2,658.54,8
103,103,fastfouriertransform,small,warm,200,29.2,29.19,0.0,5.99,23.2,True,,0.0,3.82,0.0,2.16,5.99,9
104,104,fetchdata,small,warm,200,90.7,90.7,0.0,76.51,14.18,False,76.49,0.0,0.02,0.0,,76.51,9
105,105,genmatrix,small,warm,200,13.42,13.41,0.0,0.14,13.28,False,,0.0,0.03,,0.11,0.14,10
106,106,linpack,large,warm,200,489.22,489.21,0.0,5.04,484.17,False,,0.0,0.33,3.98,0.73,5.04,9
107,107,fetchdata,large,warm,200,89.68,89.68,0.0,78.16,11.52,False,78.13,0.0,0.02,0.0,,78.16,10
108,108,fetchdata,small,warm,200,122.07,122.06,0.0,76.13,45.94,False,76.1,0.0,0.02,0.0,,76.12,11
109,109,fastfouriertransform,large,warm,200,26.81,26.81,0.0,4.61,22.2,False,,0.0,3.83,0.0,0.77,4.61,11
110,110,fastfouriertransform,small,warm,200,25.62,25.62,0.0,4.61,21.01,False,,0.0,3.86,0.0,0.74,4.6,11
111,111,fastfouriertransform,small,warm,200,31.2,31.19,0.01,4.56,26.63,False,,0.0,3.81,0.0,0.75,4.56,10
112,112,genmatrix,small,warm,200,14.79,14.79,0.0,0.14,14.65,False,,0.0,0.02,,0.11,0.14,10
113,113,linpack,small,warm,200,141.7,141.7,0.0,5.01,136.68,False,,0.0,0.33,3.96,0.72,5.01,10
114,114,genmatrix,large,warm,200,100.4,52.94,47.46,1.23,51.71,False,,0.0,0.03,,1.2,1.23,11
115,115,matrixmul,small,warm,200,36.92,30.93,5.98,4.91,26.03,False,,0.0,0.34,4.0,0.56,4.91,11
116,116,linpack,small,warm,200,23.91,23.91,0.01,5.05,18.86,False,,0.0,0.36,3.97,0.72,5.05,6
