index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,1531.97,1531.97,0.01,6.32,1525.65,True,,0.0,3.96,0.0,2.35,6.32,1
1,1,genmatrix,small,cold,200,1558.87,1558.87,0.0,7.56,1551.31,True,,0.0,0.02,,7.53,7.56,2
2,2,fetchdata,small,cold,200,1625.47,1625.47,0.0,129.2,1496.27,True,129.16,0.0,0.03,0.0,,129.2,3
3,3,fastfouriertransform,large,cold,200,2065.78,2065.78,0.0,4.68,2061.1,False,,0.0,3.85,0.0,0.83,4.68,4
4,4,linpack,small,cold,200,1761.74,1761.74,0.0,6.65,1755.09,True,,0.0,1.02,4.75,0.87,6.65,5
5,5,linpack,medium,cold,200,5044.23,5044.22,0.0,645.65,4398.57,False,,0.0,0.39,4.01,641.24,645.65,6
6,6,fastfouriertransform,small,cold,200,1855.28,1855.28,0.0,4.61,1850.67,False,,0.0,3.85,0.0,0.75,4.61,7
7,7,fastfouriertransform,small,cold,200,1844.23,1844.23,0.0,4.54,1839.69,False,,0.0,3.82,0.0,0.71,4.54,8
8,8,fetchdata,large,cold,200,1403.21,1403.21,0.0,77.68,1325.53,False,77.65,0.0,0.02,0.0,,77.68,9
9,9,linpack,small,cold,200,4202.8,4202.78,0.02,5.13,4197.65,False,,0.0,0.44,3.98,0.71,5.13,10
10,10,linpack,small,cold,200,1473.6,1473.59,0.01,5.14,1468.46,False,,0.0,0.36,4.02,0.75,5.14,11
11,11,linpack,medium,cold,200,2075.76,2075.76,0.01,651.29,1424.46,False,,0.0,0.39,4.1,646.8,651.29,12
12,12,fetchdata,medium,cold,200,1356.42,1356.41,0.0,77.16,1279.26,False,77.12,0.0,0.03,0.0,,77.16,13
13,13,linpack,medium,cold,200,2677.96,2677.96,0.0,698.4,1979.56,False,,0.0,0.38,4.03,693.98,698.4,14
14,14,fastfouriertransform,small,cold,200,1509.7,1509.69,0.01,4.52,1505.18,False,,0.0,3.81,0.0,0.7,4.52,15
15,15,matrixmul,medium,cold,200,2270.79,2266.93,3.86,512.24,1754.69,True,,0.0,0.46,5.2,506.57,512.24,16
16,16,genmatrix,small,warm,200,848.55,848.54,0.0,0.11,848.43,False,,0.0,0.02,,0.08,0.11,17
17,17,fetchdata,medium,cold,200,1180.9,1180.9,0.0,77.03,1103.87,False,77.0,0.0,0.02,0.0,,77.03,18
18,18,fastfouriertransform,small,cold,200,1268.94,1268.94,0.0,4.56,1264.38,False,,0.0,3.83,0.0,0.72,4.56,19
19,19,matrixmul,small,cold,200,2616.44,2606.34,10.1,4.91,2601.44,False,,0.0,0.37,3.97,0.57,4.9,20
20,20,genmatrix,medium,warm,200,657.21,647.04,10.17,0.25,646.79,False,,0.0,0.04,,0.2,0.25,21
21,21,linpack,medium,cold,200,2929.7,2929.69,0.01,655.86,2273.84,False,,0.0,0.44,3.97,651.44,655.85,22
22,22,fastfouriertransform,large,cold,200,1086.12,1086.11,0.0,4.53,1081.58,False,,0.0,3.82,0.0,0.71,4.53,23
23,23,matrixmul,large,cold,200,1889.3,1879.98,9.32,5.07,1874.9,False,,0.0,0.41,4.06,0.6,5.07,24
24,24,fastfouriertransform,medium,warm,200,1152.66,1152.65,0.0,613.64,539.02,False,,0.0,3.88,0.0,609.74,613.64,25
25,25,fastfouriertransform,large,warm,200,956.04,956.04,0.0,4.54,951.5,False,,0.0,3.79,0.0,0.74,4.54,26
26,26,genmatrix,large,warm,200,383.91,341.72,42.18,0.95,340.77,False,,0.0,0.03,,0.91,0.95,27
27,27,linpack,medium,cold,200,3287.63,3287.63,0.01,656.57,2631.06,False,,0.0,0.43,3.98,652.15,656.57,28
28,28,linpack,small,cold,200,3242.33,3242.33,0.0,5.14,3237.19,False,,0.0,0.45,3.97,0.71,5.14,29
29,29,fastfouriertransform,small,warm,200,761.33,761.33,0.0,4.55,756.78,False,,0.0,3.83,0.0,0.71,4.55,30
30,30,fetchdata,medium,warm,200,379.87,379.87,0.0,76.92,302.95,False,76.89,0.0,0.02,0.0,,76.91,31
31,31,fastfouriertransform,small,warm,200,623.33,623.33,0.0,4.49,618.84,False,,0.0,3.77,0.0,0.71,4.49,31
32,32,fastfouriertransform,medium,warm,200,1218.91,1218.9,0.0,609.89,609.01,False,,0.0,3.87,0.0,606.01,609.89,32
33,33,genmatrix,medium,warm,200,30.31,20.96,9.36,0.21,20.75,False,,0.0,0.02,,0.18,0.2,31
34,34,genmatrix,small,warm,200,15.28,15.28,0.01,0.12,15.16,False,,0.0,0.02,,0.09,0.12,29
35,35,genmatrix,medium,warm,200,18.91,18.9,0.0,0.2,18.7,False,,0.0,0.02,,0.18,0.2,28
36,36,fetchdata,large,warm,200,314.02,314.02,0.0,76.62,237.4,False,76.58,0.0,0.02,0.0,,76.61,28
37,37,genmatrix,large,warm,200,68.04,42.92,25.12,0.78,42.14,False,,0.0,0.03,,0.75,0.78,28
38,38,fastfouriertransform,large,warm,200,926.19,926.18,0.01,4.59,921.59,False,,0.0,3.82,0.0,0.76,4.59,28
39,39,fetchdata,large,warm,200,254.81,254.81,0.0,76.3,178.51,False,76.27,0.0,0.02,0.0,,76.3,28
40,40,fetchdata,small,warm,200,275.39,275.38,0.01,77.55,197.84,False,77.5,0.0,0.03,0.0,,77.54,26
41,41,matrixmul,medium,warm,200,1495.4,1491.47,3.93,509.48,981.99,False,,0.0,0.38,3.99,505.1,509.48,26
42,42,genmatrix,large,warm,200,81.18,41.48,39.69,0.78,40.71,False,,0.0,0.02,,0.75,0.78,27
43,43,linpack,small,cold,200,3154.7,3154.69,0.01,5.07,3149.62,False,,0.0,0.33,3.99,0.74,5.07,27
44,44,genmatrix,small,warm,200,16.83,16.82,0.01,0.11,16.71,False,,0.0,0.02,,0.09,0.11,22
45,45,fetchdata,small,warm,200,96.89,96.88,0.0,76.3,20.58,False,76.25,0.0,0.04,0.0,,76.3,17
46,46,genmatrix,medium,warm,200,28.16,18.29,9.87,0.2,18.09,False,,0.0,0.02,,0.18,0.2,17
47,47,genmatrix,small,warm,200,18.16,18.15,0.01,0.11,18.04,False,,0.0,0.02,,0.09,0.11,15
48,48,fetchdata,large,warm,200,95.97,95.96,0.0,78.34,17.62,False,78.31,0.0,0.02,0.0,,78.34,15
49,49,genmatrix,small,warm,200,15.84,15.83,0.0,0.1,15.73,False,,0.0,0.02,,0.08,0.1,16
50,50,matrixmul,medium,cold,200,1600.37,1590.93,9.44,506.53,1084.39,False,,0.0,0.34,3.97,502.22,506.53,15
51,51,matrixmul,small,cold,200,1565.79,1555.67,10.12,4.95,1550.72,False,,0.0,0.44,3.95,0.56,4.95,16
52,52,genmatrix,small,warm,200,14.45,14.45,0.0,0.11,14.33,False,,0.0,0.02,,0.09,0.11,17
53,53,fetchdata,large,warm,200,91.0,91.0,0.0,76.89,14.11,False,76.87,0.0,0.02,0.0,,76.89,16
54,54,linpack,large,cold,200,2609.17,2609.17,0.0,5.09,2604.08,False,,0.0,0.4,3.96,0.72,5.09,17
55,55,genmatrix,large,warm,200,75.36,37.29,38.07,0.78,36.51,False,,0.0,0.02,,0.76,0.78,17
