function,payload,cpu_limit,memory_mb,payload_size_mb,output_size_mb,build_time_msec,total_cold_msec,cold_start_msec,execution_time_cold_msec,total_warm_avg_msec,warm_start_avg_msec,execution_time_warm_avg_msec,warm_iterations
aggregate_lines,large,2.0,256,0.218306,.218293,643,668,667.965667724609375000,.034332275390625000,135.900000,134.580401,1.319599,10
encrypt,small,2.0,256,0.009564,.012803,663,2525,715.089000,1809.911000,1918.100000,125.819200,1792.280800,10
encrypt,medium,2.0,256,0.038175,.050951,663,2525,715.089000,1809.911000,7346.900000,125.115200,7221.784800,10
encrypt,large,2.0,256,0.209836,.111934,663,2525,715.089000,1809.911000,20656.200000,4007.439500,16648.760500,10
merge_aggregate,small,2.0,256,0.009946,.028888,1151,700,680.689000,19.311000,153.100000,130.331700,22.768300,10
merge_aggregate,medium,2.0,256,0.039701,.115291,1151,700,680.689000,19.311000,444.500000,134.815800,309.684200,10
merge_aggregate,large,2.0,256,0.218228,.633708,1151,700,680.689000,19.311000,10775.600000,141.082500,10634.517500,10
single_string,small,2.0,256,0.028827,.009616,930,603,601.986000,1.014000,126.300000,125.247600,1.052400,10
single_string,medium,2.0,256,0.115230,.038226,930,603,601.986000,1.014000,102.300000,96.535200,5.764800,10
single_string,large,2.0,256,0.633647,.209888,930,603,601.986000,1.014000,165.900000,128.993700,36.906300,10
text_data_gen,small,2.0,256,0.000048,.005038,623,576,574.229000,1.771000,110.900000,109.539200,1.360800,10
text_data_gen,medium,2.0,256,0.000049,.019916,623,576,574.229000,1.771000,132.300000,125.954100,6.345900,10
text_data_gen,large,2.0,256,0.000050,.109179,623,576,574.229000,1.771000,154.900000,125.471700,29.428300,10
text_sort,small,2.0,256,0.004988,.024031,787,622,621.636000,.364000,137.600000,137.107700,.492300,10
text_sort,medium,2.0,256,0.019865,.095843,787,622,621.636000,.364000,140.700000,139.216700,1.483300,10
text_sort,large,2.0,256,0.109129,.526713,787,622,621.636000,.364000,155.600000,145.873100,9.726900,10
textsort1,small,2.0,256,0.010007,.010012,712,648,647.46000,.54000,141.400000,140.588400,.811600,10
textsort1,medium,2.0,256,0.014966,.014972,712,648,647.46000,.54000,129.200000,128.084300,1.115700,10
textsort1,large,2.0,256,0.069516,.069521,712,648,647.46000,.54000,123.700000,116.721200,6.978800,10
trigger,small,2.0,256,0.000046,.005079,613,695,694.643000,.357000,128.500000,128.004900,.495100,10
trigger,medium,2.0,256,0.000047,.019958,613,695,694.643000,.357000,125.700000,123.657500,2.042500,10
trigger,large,2.0,256,0.000048,.109222,613,695,694.643000,.357000,131.200000,121.476500,9.723500,10
aggregate_lines,small,2.0,512,0.010002,.010011,751,661,660.96113777160644531000,.03886222839355469000,129.200000,129.138489,.061511,10
aggregate_lines,medium,2.0,512,0.039779,.039766,751,661,660.96113777160644531000,.03886222839355469000,128.600000,128.485560,.114440,10
aggregate_lines,large,2.0,512,0.218306,.218293,751,661,660.96113777160644531000,.03886222839355469000,131.200000,129.893753,1.306247,10
encrypt,small,2.0,512,0.009564,.012804,663,2582,659.925000,1922.075000,2004.500000,129.957600,1874.542400,10
encrypt,medium,2.0,512,0.038175,.050951,663,2582,659.925000,1922.075000,7666.600000,137.036400,7529.563600,10
encrypt,large,2.0,512,0.209836,.111934,663,2582,659.925000,1922.075000,20253.800000,3469.720300,16784.079700,10
merge_aggregate,small,2.0,512,0.009946,.028887,1116,700,680.805000,19.195000,134.900000,115.350800,19.549200,10
merge_aggregate,medium,2.0,512,0.039701,.115290,1116,700,680.805000,19.195000,441.600000,126.289300,315.310700,10
merge_aggregate,large,2.0,512,0.218228,.633708,1116,700,680.805000,19.195000,9872.500000,149.059400,9723.440600,10
single_string,small,2.0,512,0.028827,.009616,884,662,661.022000,.978000,117.200000,115.543700,1.656300,10
single_string,medium,2.0,512,0.115230,.038225,884,662,661.022000,.978000,123.300000,114.509300,8.790700,10
single_string,large,2.0,512,0.633647,.209887,884,662,661.022000,.978000,175.700000,135.954300,39.745700,10
text_data_gen,small,2.0,512,0.000048,.005039,641,665,663.91000,1.09000,125.800000,124.507200,1.292800,10
text_data_gen,medium,2.0,512,0.000049,.019917,641,665,663.91000,1.09000,131.400000,125.346800,6.053200,10
text_data_gen,large,2.0,512,0.000050,.109179,641,665,663.91000,1.09000,155.000000,129.663100,25.336900,10
text_sort,small,2.0,512,0.004988,.024031,703,659,658.747000,.253000,132.400000,132.003400,.396600,10
text_sort,medium,2.0,512,0.019865,.095842,703,659,658.747000,.253000,122.100000,120.986300,1.113700,10
text_sort,large,2.0,512,0.109129,.526713,703,659,658.747000,.253000,149.900000,139.824500,10.075500,10
textsort1,small,2.0,512,0.010007,.010012,704,672,671.424000,.576000,131.400000,130.808900,.591100,10
textsort1,medium,2.0,512,0.014966,.014972,704,672,671.424000,.576000,128.400000,127.104400,1.295600,10
textsort1,large,2.0,512,0.069516,.069522,704,672,671.424000,.576000,140.600000,133.728700,6.871300,10
trigger,small,2.0,512,0.000046,.005080,697,556,555.667000,.333000,139.000000,138.377700,.622300,10
trigger,medium,2.0,512,0.000047,.019958,697,556,555.667000,.333000,132.000000,130.610500,1.389500,10
trigger,large,2.0,512,0.000048,.109223,697,556,555.667000,.333000,138.100000,130.671000,7.429000,10
