index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,4256.81,4256.81,0.01,7.02,4249.78,True,,0.0,4.16,0.01,2.84,7.02,1
1,1,genmatrix,small,cold,200,3773.89,3773.88,0.0,7.13,3766.75,True,,0.0,0.03,,7.09,7.13,2
2,2,fetchdata,small,cold,200,4021.7,4021.7,0.0,134.63,3887.07,True,134.59,0.0,0.03,0.0,,134.63,3
3,3,fastfouriertransform,large,cold,200,5406.43,5406.42,0.01,4.6,5401.83,False,,0.0,3.87,0.0,0.72,4.6,4
4,4,linpack,small,cold,200,3911.39,3911.39,0.0,5.69,3905.69,True,,0.0,0.39,4.26,1.04,5.69,5
5,5,linpack,medium,cold,200,9198.52,9198.52,0.01,650.06,8548.46,False,,0.0,0.35,3.94,645.76,650.06,6
6,6,fastfouriertransform,small,cold,200,5267.18,5267.18,0.01,4.56,5262.62,False,,0.0,3.85,0.0,0.7,4.56,7
7,7,fastfouriertransform,small,cold,200,5244.89,5244.88,0.01,4.8,5240.08,False,,0.0,3.9,0.0,0.89,4.8,8
8,8,fetchdata,large,cold,200,4764.99,4764.99,0.0,79.35,4685.64,False,79.31,0.0,0.03,0.0,,79.35,9
9,9,linpack,small,cold,200,8999.23,8999.23,0.01,5.02,8994.2,False,,0.0,0.36,3.94,0.71,5.02,10
10,10,linpack,small,cold,200,8960.44,8960.43,0.01,5.02,8955.41,False,,0.0,0.34,3.96,0.72,5.02,11
11,11,linpack,medium,cold,200,5537.84,5537.83,0.0,663.95,4873.89,False,,0.0,0.35,3.96,659.63,663.95,12
12,12,fetchdata,medium,cold,200,4411.15,4411.14,0.0,80.08,4331.06,False,80.06,0.0,0.02,0.0,,80.08,13
13,13,linpack,medium,cold,200,6082.36,6082.36,0.0,645.1,5437.26,False,,0.0,0.38,3.96,640.75,645.1,14
14,14,fastfouriertransform,small,cold,200,4872.77,4872.77,0.0,4.6,4868.17,False,,0.0,3.88,0.0,0.72,4.6,15
15,15,matrixmul,medium,cold,200,4197.93,4192.09,5.85,510.87,3681.21,False,,0.0,0.36,3.95,506.56,510.87,16
16,16,genmatrix,small,cold,200,3125.4,3125.4,0.01,0.12,3125.28,False,,0.0,0.02,,0.1,0.12,17
17,17,fetchdata,medium,cold,200,3998.55,3998.54,0.0,77.02,3921.52,False,77.0,0.0,0.02,0.0,,77.02,18
18,18,fastfouriertransform,small,cold,200,4694.25,4694.25,0.01,4.76,4689.49,False,,0.0,4.01,0.0,0.74,4.76,19
19,19,matrixmul,small,cold,200,3466.98,3466.97,0.0,4.91,3462.07,False,,0.0,0.37,3.97,0.56,4.9,20
20,20,genmatrix,medium,cold,200,3123.01,3072.58,50.43,0.22,3072.37,False,,0.0,0.02,,0.19,0.22,21
21,21,linpack,medium,cold,200,7077.72,7077.71,0.0,707.37,6370.34,False,,0.0,0.4,4.2,702.77,707.37,22
22,22,fastfouriertransform,large,cold,200,5167.11,5167.11,0.0,4.58,5162.53,False,,0.0,3.82,0.0,0.75,4.57,23
23,23,matrixmul,large,cold,200,3815.27,3803.99,11.28,5.14,3798.85,False,,0.0,0.44,4.06,0.64,5.14,24
24,24,fastfouriertransform,medium,cold,200,5047.63,5047.63,0.0,651.45,4396.18,False,,0.0,4.0,0.0,647.44,651.45,25
25,25,fastfouriertransform,large,cold,200,5004.12,5004.11,0.0,4.56,4999.56,False,,0.0,3.84,0.0,0.71,4.55,26
26,26,genmatrix,large,cold,200,3030.67,2769.01,261.66,0.88,2768.13,False,,0.0,0.02,,0.85,0.88,27
27,27,linpack,medium,cold,200,6062.1,6062.1,0.0,673.04,5389.06,False,,0.0,0.38,3.98,668.68,673.03,28
28,28,linpack,small,cold,200,6016.01,6016.01,0.0,5.33,6010.68,False,,0.0,0.37,4.11,0.84,5.33,29
29,29,fastfouriertransform,small,cold,200,2824.16,2824.15,0.0,4.89,2819.26,False,,0.0,4.02,0.01,0.85,4.88,30
30,30,fetchdata,medium,cold,200,3591.75,3591.75,0.0,78.99,3512.75,False,78.96,0.0,0.02,0.0,,78.99,31
31,31,fastfouriertransform,small,cold,200,3339.75,3339.75,0.0,4.67,3335.08,False,,0.0,3.93,0.0,0.73,4.67,32
32,32,fastfouriertransform,medium,cold,200,3284.2,3284.2,0.0,611.86,2672.34,False,,0.0,3.97,0.0,607.87,611.86,33
33,33,genmatrix,medium,cold,200,2400.73,2367.32,33.41,0.2,2367.12,False,,0.0,0.02,,0.17,0.2,34
34,34,genmatrix,small,cold,200,2317.22,2317.22,0.0,0.1,2317.12,False,,0.0,0.02,,0.08,0.1,35
35,35,genmatrix,medium,cold,200,2292.36,2261.14,31.21,0.2,2260.95,False,,0.0,0.02,,0.17,0.2,36
36,36,fetchdata,large,cold,200,3128.72,3128.72,0.01,78.94,3049.77,False,78.92,0.0,0.02,0.0,,78.94,37
37,37,genmatrix,large,cold,200,2231.65,2157.87,73.77,1.13,2156.75,False,,0.0,0.03,,1.09,1.12,38
38,38,fastfouriertransform,large,cold,200,2998.74,2998.73,0.01,4.57,2994.16,False,,0.0,3.85,0.0,0.71,4.57,39
39,39,fetchdata,large,cold,200,3376.05,3376.05,0.0,78.99,3297.06,False,78.96,0.0,0.02,0.0,,78.99,40
40,40,fetchdata,small,cold,200,3246.46,3246.45,0.0,78.17,3168.28,False,78.15,0.0,0.02,0.0,,78.17,41
