index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,1770.63,1770.63,0.01,6.5,1764.12,True,,0.0,3.92,0.01,2.57,6.5,1
1,1,genmatrix,small,cold,200,1630.9,1630.89,0.01,7.82,1623.08,True,,0.0,0.03,,7.78,7.82,2
2,2,fetchdata,small,cold,200,1953.46,1953.46,0.01,147.6,1805.86,True,147.56,0.0,0.03,0.0,,147.6,3
3,3,fastfouriertransform,large,cold,200,2867.02,2867.02,0.01,4.51,2862.51,False,,0.0,3.79,0.0,0.71,4.51,4
4,4,linpack,small,cold,200,1843.79,1843.78,0.0,5.57,1838.21,True,,0.0,0.44,4.19,0.94,5.57,5
5,5,linpack,medium,cold,200,5083.15,5083.15,0.01,659.66,4423.49,False,,0.0,0.42,3.95,655.28,659.66,6
6,6,fastfouriertransform,small,cold,200,2727.9,2727.9,0.0,4.55,2723.35,False,,0.0,3.84,0.0,0.71,4.55,7
7,7,fastfouriertransform,small,cold,200,2681.05,2681.05,0.0,4.54,2676.51,False,,0.0,3.81,0.0,0.72,4.54,8
8,8,fetchdata,large,cold,200,2080.82,2080.82,0.01,85.83,1994.99,False,85.79,0.0,0.03,0.0,,85.83,9
9,9,linpack,small,cold,200,4884.02,4884.02,0.0,5.13,4878.89,False,,0.0,0.4,3.99,0.74,5.13,10
10,10,linpack,small,cold,200,2864.18,2864.18,0.0,5.14,2859.05,False,,0.0,0.44,3.98,0.71,5.13,11
11,11,linpack,medium,cold,200,2153.18,2153.17,0.0,650.4,1502.77,False,,0.0,0.53,4.17,645.69,650.4,12
12,12,fetchdata,medium,cold,200,1625.22,1625.22,0.0,87.47,1537.75,False,87.43,0.0,0.03,0.0,,87.47,13
13,13,linpack,medium,cold,200,2705.26,2705.25,0.01,650.16,2055.09,False,,0.0,0.44,4.01,645.7,650.16,14
14,14,fastfouriertransform,small,cold,200,1075.83,1075.82,0.0,4.66,1071.16,False,,0.0,3.88,0.0,0.77,4.66,15
