index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,1474.45,1474.45,0.01,6.28,1468.16,True,,0.0,3.95,0.0,2.32,6.28,1
1,1,genmatrix,small,cold,200,1756.05,1756.05,0.0,7.93,1748.12,True,,0.0,0.04,,7.88,7.93,2
2,2,fetchdata,small,cold,200,1700.69,1700.68,0.0,127.2,1573.48,True,127.16,0.0,0.03,0.0,,127.2,3
3,3,fastfouriertransform,large,cold,200,2026.05,2026.04,0.0,4.63,2021.41,False,,0.0,3.85,0.0,0.77,4.63,4
4,4,linpack,small,cold,200,2273.14,2273.13,0.0,5.73,2267.4,True,,0.0,0.4,4.16,1.16,5.72,5
5,5,linpack,medium,cold,200,6776.73,6776.72,0.0,647.62,6129.1,False,,0.0,0.4,4.05,643.17,647.62,6
6,6,fastfouriertransform,small,cold,200,1191.81,1191.8,0.01,5.49,1186.31,False,,0.0,4.42,0.0,1.06,5.49,7
7,7,fastfouriertransform,small,cold,200,1148.55,1148.54,0.0,4.66,1143.89,False,,0.0,3.91,0.0,0.74,4.66,8
8,8,fetchdata,large,cold,200,1704.52,1704.52,0.0,75.56,1628.96,False,75.53,0.0,0.02,0.0,,75.56,9
9,9,linpack,small,cold,200,2031.74,2031.73,0.01,5.34,2026.39,False,,0.0,0.37,4.11,0.85,5.34,10
10,10,linpack,small,cold,200,3929.32,3929.31,0.01,5.06,3924.25,False,,0.0,0.35,3.99,0.72,5.06,11
11,11,linpack,medium,cold,200,4526.98,4526.98,0.01,643.23,3883.74,False,,0.0,0.37,3.96,638.9,643.23,12
12,12,fetchdata,medium,cold,200,1282.43,1282.43,0.01,78.82,1203.6,False,78.78,0.0,0.03,0.0,,78.82,13
13,13,linpack,medium,cold,200,3117.27,3117.26,0.0,643.48,2473.79,False,,0.0,0.38,3.97,639.12,643.48,14
14,14,fastfouriertransform,small,warm,200,798.63,798.63,0.0,4.58,794.05,False,,0.0,3.83,0.0,0.74,4.58,15
