timestamp,pod,container_id,container_name,node,createdAt,startedAt
1776420264.755078150,grayscale-00001-deployment-5875667469-vhjmp,a745223928d61cf114a40ad6c80d31052a31b77e1b0b6f393000841f407679c4,queue-proxy,worker13,2026-04-17T04:04:30.198730368-06:00,2026-04-17T04:04:30.29983018-06:00
1776420274.483190002,genmatrix-00001-deployment-57fdd67855-6472m,abf8592988dd1d833e3ad2ece9442a3802ea30d3a39c862cd08428052fc89eac,queue-proxy,worker2,2026-04-17T12:04:31.15181178+02:00,2026-04-17T12:04:31.258090582+02:00
1776420274.483190002,pagerank-00001-deployment-669c956d7d-qrqsl,e5ea5c79a416f66372b3655ed24352033a52c8f4efea1347c18639810e250705,queue-proxy,worker5,2026-04-17T12:04:33.138690527+02:00,2026-04-17T12:04:33.246515577+02:00
1776420274.483190002,fastfouriertransform-00001-deployment-7f6c4dd4f-6w5wp,df77cab82e0dc8dfadac74426db1d309e277f2b0cacf6e56c7bb199e46b57808,queue-proxy,worker7,2026-04-17T04:04:29.280400924-06:00,2026-04-17T04:04:29.372118694-06:00
1776420274.483190002,resnet-00001-deployment-5ccbb786c-pgt54,6ff7f6c391201132ca6986badaef2efc3bb5308435e0887db5b4b2da7cee6017,queue-proxy,worker11,2026-04-17T04:04:34.183582292-06:00,2026-04-17T04:04:34.274904454-06:00
1776420274.483190002,graphgen-00001-deployment-f5bfdc858-zlzlv,5bb525da0ade100eea6f031be770fff411148b413ed83184d80ad744236916fb,queue-proxy,worker14,2026-04-17T04:04:35.206189356-06:00,2026-04-17T04:04:35.29987312-06:00
1776420285.747265288,matrixmul-00001-deployment-5975545bc-tnk97,c0be0f749f9a0fdfbadf0f48442f80e277d3402ec488dd15f3f632e03b769cc5,queue-proxy,worker9,2026-04-17T04:04:44.225528611-06:00,2026-04-17T04:04:44.311615259-06:00
1776420285.747265288,linpack-00001-deployment-59cb5bb6f4-pd5kx,046700738207f8d1b9d4b018f26edfff1f008fe31ea81ec01ff427cd1cfe615c,queue-proxy,worker12,2026-04-17T04:04:49.229073575-06:00,2026-04-17T04:04:49.325904706-06:00
1776420295.922838998,mobilenet-00001-deployment-69d9c64d47-pmvzm,08a367c6c33aced9180d7c2d9da0d414446e6cb04f8bc1b00a579a3d5094d4ff,queue-proxy,worker4,2026-04-17T12:04:52.114081574+02:00,2026-04-17T12:04:52.240575065+02:00
1776420305.907016164,fetchdata-00001-deployment-95bdf5d98-ncgdr,4b19e6f09fa490fa570cd80585ca6a77849c8a23fad470b574fb89ab1d9ee6ee,queue-proxy,worker6,2026-04-17T04:05:08.405339375-06:00,2026-04-17T04:05:08.483830743-06:00
1776421197.682804009,graphgen-00001-deployment-f5bfdc858-hgcdj,d635050942ecccf6b9284e0a628a1de4cf80d543ca07465da6f4a247492edf3c,queue-proxy,worker7,2026-04-17T04:19:59.246578999-06:00,2026-04-17T04:19:59.36124503-06:00
1776421309.363130547,resnet-00001-deployment-5ccbb786c-rkqnv,6a11eae091d505421bab3793f8d0e1b3eb13672791132274fffff19017c58d0e,queue-proxy,worker14,2026-04-17T04:21:50.490840874-06:00,2026-04-17T04:21:50.583992861-06:00
1776421365.555083064,graphgen-00001-deployment-f5bfdc858-2wsp2,e03015864861bc81320f5f3be1bc79aa11c3cf01d80cd9448ed3eb933ab18e13,queue-proxy,worker11,2026-04-17T04:22:42.485804914-06:00,2026-04-17T04:22:42.584760268-06:00
