index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1800.9,0.007641,warm,200
1,grayscale,small,1715.5,0.016974,warm,200
2,genmatrix,small,1521.8,0.006171,warm,200
3,fastfouriertransform,large,20.6,0.005364,warm,200
4,pagerank,small,1855.6,0.244562,warm,200
5,resnet,medium,1832.2,0.142082,warm,200
6,graphgen,small,1416.2,0.00473,warm,200
7,fastfouriertransform,small,22.3,0.007754,warm,200
8,genmatrix,large,54.0,0.001712,warm,200
9,resnet,small,260.0,0.25356,warm,200
10,pagerank,small,27.5,0.014821,warm,200
11,pagerank,medium,144.1,0.055699,warm,200
12,genmatrix,medium,13.9,0.00029,warm,200
13,resnet,medium,144.9,0.136958,warm,200
14,graphgen,small,40.4,0.004314,warm,200
15,matrixmul,medium,2242.5,0.507109,cold,200
16,grayscale,small,17.9,0.010977,warm,200
17,genmatrix,medium,11.9,0.000198,warm,200
18,fastfouriertransform,small,18.5,0.005055,warm,200
19,matrixmul,small,21.8,0.004998,warm,200
20,linpack,medium,2594.0,0.642453,cold,200
21,resnet,medium,126.5,0.120674,warm,200
22,graphgen,large,551.3,0.122523,warm,200
23,mobilenet,large,1800.6,0.087178,warm,200
24,fastfouriertransform,medium,651.5,0.636968,warm,200
25,fastfouriertransform,large,18.8,0.005077,warm,200
26,grayscale,large,2828.7,2.709315,cold,200
27,resnet,medium,154.0,0.147397,warm,200
28,resnet,small,128.5,0.12295,warm,200
29,fastfouriertransform,small,19.2,0.004959,warm,200
30,genmatrix,medium,11.6,0.000198,warm,200
31,fastfouriertransform,small,18.0,0.004957,warm,200
32,fastfouriertransform,medium,616.8,0.602491,warm,200
33,grayscale,medium,73.1,0.057341,warm,200
34,linpack,small,17.2,0.008067,warm,200
35,linpack,medium,652.6,0.643568,warm,200
36,genmatrix,large,51.5,0.001165,warm,200
37,grayscale,large,2816.6,2.701227,cold,200
38,fastfouriertransform,large,23.1,0.007737,warm,200
39,fetchdata,large,2093.9,0.13281,cold,200
40,genmatrix,small,9.4,0.000165,warm,200
41,mobilenet,medium,41.7,0.030471,warm,200
42,grayscale,large,2796.1,2.682146,cold,200
43,pagerank,small,28.8,0.015474,warm,200
44,linpack,small,17.9,0.008113,warm,200
45,genmatrix,small,6.7,0.000119,warm,200
46,linpack,medium,684.0,0.674219,warm,200
47,grayscale,small,14.2,0.006877,warm,200
48,genmatrix,large,53.0,0.001184,warm,200
49,linpack,small,13.3,0.005181,warm,200
50,mobilenet,medium,37.6,0.02849,warm,200
51,mobilenet,small,23.4,0.017902,warm,200
52,grayscale,small,13.4,0.00697,warm,200
53,genmatrix,large,52.3,0.00117,warm,200
54,pagerank,large,463.3,0.28633,warm,200
55,grayscale,large,2822.9,2.709506,cold,200
56,resnet,medium,149.2,0.141975,warm,200
57,resnet,medium,129.5,0.120522,warm,200
58,linpack,small,16.6,0.008119,warm,200
59,fetchdata,large,89.5,0.083439,warm,200
60,mobilenet,small,43.1,0.036481,warm,200
61,graphgen,small,40.8,0.004364,warm,200
62,fetchdata,large,84.2,0.078491,warm,200
63,fetchdata,large,82.4,0.077029,warm,200
64,matrixmul,large,29.9,0.008036,warm,200
65,fastfouriertransform,medium,674.6,0.658875,warm,200
66,matrixmul,large,29.7,0.007895,warm,200
67,mobilenet,large,29.4,0.023355,warm,200
68,grayscale,large,2861.3,2.748642,cold,200
69,graphgen,large,519.4,0.073869,warm,200
70,fastfouriertransform,large,19.4,0.004924,warm,200
71,pagerank,medium,85.2,0.046726,warm,200
72,linpack,small,13.7,0.005085,warm,200
73,grayscale,medium,70.9,0.057363,warm,200
74,fetchdata,medium,129.9,0.124359,warm,200
75,graphgen,large,522.4,0.087977,warm,200
76,grayscale,large,2823.4,2.708366,cold,200
77,fetchdata,large,83.5,0.07802,warm,200
78,fastfouriertransform,large,22.9,0.0077,warm,200
79,grayscale,large,2793.3,2.677368,cold,200
80,pagerank,large,489.6,0.273915,warm,200
81,genmatrix,small,6.8,0.000107,warm,200
82,linpack,small,17.7,0.008093,warm,200
83,pagerank,large,464.5,0.298814,warm,200
84,graphgen,large,488.4,0.062575,warm,200
85,linpack,medium,715.1,0.707042,warm,200
86,graphgen,small,38.3,0.004044,warm,200
87,linpack,medium,654.9,0.646232,warm,200
88,genmatrix,small,8.0,0.000144,warm,200
89,genmatrix,large,47.5,0.001064,warm,200
90,fastfouriertransform,small,22.5,0.007776,warm,200
91,mobilenet,small,51.7,0.046,warm,200
92,pagerank,small,28.7,0.016133,warm,200
93,fetchdata,large,92.7,0.086592,warm,200
94,mobilenet,large,30.1,0.024069,warm,200
95,fetchdata,medium,92.0,0.086426,warm,200
96,pagerank,large,458.9,0.292103,warm,200
97,matrixmul,small,21.1,0.005076,warm,200
98,pagerank,large,494.7,0.279814,warm,200
99,genmatrix,large,53.6,0.001168,warm,200
100,grayscale,medium,95.8,0.081316,warm,200
101,linpack,medium,692.9,0.684209,warm,200
102,pagerank,medium,112.0,0.070155,warm,200
103,fastfouriertransform,small,21.3,0.006882,warm,200
104,genmatrix,small,6.9,0.000103,warm,200
105,linpack,small,14.0,0.005263,warm,200
106,resnet,large,153.8,0.147776,warm,200
107,genmatrix,large,37.5,0.000806,warm,200
108,genmatrix,small,7.1,0.000137,warm,200
109,fastfouriertransform,large,23.8,0.007784,warm,200
110,graphgen,small,41.1,0.004534,warm,200
111,fastfouriertransform,small,22.8,0.007818,warm,200
112,linpack,small,12.8,0.005144,warm,200
113,pagerank,small,187.4,0.015598,warm,200
114,grayscale,large,2826.1,2.705953,cold,200
115,mobilenet,small,28.9,0.022931,warm,200
116,pagerank,small,29.2,0.015377,warm,200
117,resnet,large,151.2,0.145244,warm,200
118,mobilenet,small,29.5,0.023002,warm,200
119,mobilenet,medium,28.3,0.022998,warm,200
120,genmatrix,small,7.9,0.000136,warm,200
121,fastfouriertransform,large,22.2,0.007787,warm,200
122,matrixmul,medium,523.8,0.506253,warm,200
123,matrixmul,medium,560.3,0.544068,warm,200
124,mobilenet,large,22.7,0.017976,warm,200
125,graphgen,large,521.2,0.092154,warm,200
126,fastfouriertransform,small,22.4,0.007443,warm,200
127,matrixmul,large,21.9,0.005007,warm,200
128,linpack,small,16.4,0.008022,warm,200
129,genmatrix,small,6.0,0.000103,warm,200
130,genmatrix,large,36.4,0.000791,warm,200
131,mobilenet,small,29.1,0.022917,warm,200
132,matrixmul,small,228.7,0.00501,warm,200
133,grayscale,medium,71.9,0.057333,warm,200
134,genmatrix,small,8.0,0.000139,warm,200
135,mobilenet,large,25.9,0.01809,warm,200
136,fastfouriertransform,small,23.2,0.007882,warm,200
137,pagerank,small,29.4,0.015916,warm,200
138,fastfouriertransform,small,21.9,0.00696,warm,200
139,fetchdata,medium,136.7,0.1315,warm,200
140,mobilenet,medium,29.8,0.023227,warm,200
141,genmatrix,medium,11.3,0.000196,warm,200
142,graphgen,small,28.5,0.002758,warm,200
143,matrixmul,small,21.6,0.005034,warm,200
144,matrixmul,medium,522.4,0.506356,warm,200
145,mobilenet,medium,32.9,0.024039,warm,200
146,matrixmul,large,20.0,0.005036,warm,200
147,pagerank,large,479.1,0.312891,warm,200
148,mobilenet,small,23.4,0.018076,warm,200
149,genmatrix,medium,19.7,0.000294,warm,200
150,genmatrix,small,7.7,0.000145,warm,200
151,resnet,large,151.5,0.145657,warm,200
152,pagerank,small,235.7,0.010429,warm,200
153,linpack,small,17.7,0.008068,warm,200
154,graphgen,large,487.0,0.066822,warm,200
155,mobilenet,large,61.5,0.053414,warm,200
156,pagerank,small,33.3,0.015693,warm,200
157,graphgen,large,518.2,0.089785,warm,200
158,fastfouriertransform,small,23.8,0.007971,warm,200
159,fastfouriertransform,large,22.9,0.007809,warm,200
160,fastfouriertransform,large,23.0,0.007691,warm,200
161,genmatrix,medium,16.3,0.000293,warm,200
162,fastfouriertransform,large,22.6,0.007254,warm,200
163,genmatrix,large,38.3,0.000814,warm,200
164,resnet,small,157.0,0.148343,warm,200
165,resnet,small,127.2,0.121437,warm,200
166,matrixmul,large,28.4,0.008091,warm,200
167,resnet,large,180.2,0.17449,warm,200
168,pagerank,medium,88.2,0.048641,warm,200
169,grayscale,small,14.8,0.006827,warm,200
170,linpack,small,14.5,0.005092,warm,200
