function,status,duration_ms,upstream_ms
fastfouriertransform,200,1884,1883
grayscale,200,1564,1563
fastfouriertransform,200,12,11
genmatrix,200,1839,1838
pagerank,200,1765,1765
fastfouriertransform,200,15,15
graphgen,200,1374,1371
genmatrix,200,51,44
pagerank,200,28,28
pagerank,200,136,136
genmatrix,200,14,11
graphgen,200,40,35
grayscale,200,17,15
resnet,200,11510,11509
resnet,200,7663,7663
resnet,200,3791,3791
genmatrix,200,11,8
matrixmul,200,2094,2090
fastfouriertransform,200,12,11
matrixmul,200,25,21
resnet,200,155,154
linpack,200,1997,1997
graphgen,200,521,483
fastfouriertransform,200,681,681
mobilenet,200,1929,1928
fastfouriertransform,200,12,11
resnet,200,143,143
resnet,200,146,145
grayscale,200,2815,2750
fastfouriertransform,200,11,11
genmatrix,200,10,8
fastfouriertransform,200,11,11
fastfouriertransform,200,743,743
grayscale,200,69,65
linpack,200,11,11
linpack,200,712,712
genmatrix,200,51,44
fastfouriertransform,200,14,14
grayscale,200,2796,2732
genmatrix,200,6,5
fetchdata,200,1823,1822
mobilenet,200,34,34
pagerank,200,236,236
linpack,200,15,15
grayscale,200,2799,2735
genmatrix,200,5,4
linpack,200,648,648
grayscale,200,12,10
genmatrix,200,51,43
linpack,200,12,12
mobilenet,200,22,21
mobilenet,200,22,22
grayscale,200,12,10
genmatrix,200,48,41
pagerank,200,415,414
resnet,200,141,141
resnet,200,169,169
grayscale,200,2823,2759
linpack,200,14,14
fetchdata,200,88,87
mobilenet,200,22,22
graphgen,200,27,24
fetchdata,200,94,94
fetchdata,200,96,96
matrixmul,200,25,22
fastfouriertransform,200,687,686
matrixmul,200,25,21
mobilenet,200,32,32
graphgen,200,490,450
fastfouriertransform,200,12,12
grayscale,200,2811,2748
pagerank,200,74,74
linpack,200,11,11
grayscale,200,68,64
fetchdata,200,162,162
graphgen,200,516,477
fetchdata,200,96,95
fastfouriertransform,200,15,15
grayscale,200,2808,2743
pagerank,200,459,457
genmatrix,200,5,4
grayscale,200,2792,2728
linpack,200,15,15
pagerank,200,415,413
graphgen,200,486,446
linpack,200,647,646
graphgen,200,27,24
linpack,200,646,646
genmatrix,200,7,6
genmatrix,200,48,42
fastfouriertransform,200,16,16
mobilenet,200,28,27
pagerank,200,26,26
fetchdata,200,90,89
mobilenet,200,29,28
fetchdata,200,86,86
pagerank,200,452,451
matrixmul,200,25,21
pagerank,200,416,415
genmatrix,200,51,44
grayscale,200,69,65
linpack,200,688,687
pagerank,200,75,75
fastfouriertransform,200,15,15
genmatrix,200,6,4
linpack,200,11,11
resnet,200,128,127
genmatrix,200,49,42
genmatrix,200,6,5
fastfouriertransform,200,14,13
graphgen,200,39,35
fastfouriertransform,200,16,16
linpack,200,16,16
pagerank,200,26,26
mobilenet,200,29,28
pagerank,200,80,80
grayscale,200,2816,2751
resnet,200,136,136
mobilenet,200,31,30
mobilenet,200,34,34
genmatrix,200,6,6
fastfouriertransform,200,15,14
matrixmul,200,564,560
matrixmul,200,520,517
mobilenet,200,23,22
graphgen,200,526,486
fastfouriertransform,200,14,13
matrixmul,200,19,15
linpack,200,15,15
genmatrix,200,5,4
genmatrix,200,35,28
mobilenet,200,30,30
matrixmul,200,18,15
grayscale,200,70,66
genmatrix,200,6,5
mobilenet,200,26,25
fastfouriertransform,200,14,14
pagerank,200,26,26
fastfouriertransform,200,14,14
fetchdata,200,152,151
mobilenet,200,27,27
genmatrix,200,10,8
graphgen,200,30,26
matrixmul,200,19,16
matrixmul,200,540,536
mobilenet,200,29,28
matrixmul,200,19,15
pagerank,200,424,423
mobilenet,200,23,23
genmatrix,200,13,11
genmatrix,200,5,4
resnet,200,125,124
pagerank,200,19,19
linpack,200,15,15
graphgen,200,510,471
mobilenet,200,26,26
pagerank,200,227,227
graphgen,200,483,444
fastfouriertransform,200,15,15
fastfouriertransform,200,15,14
fastfouriertransform,200,16,16
genmatrix,200,13,11
fastfouriertransform,200,14,14
genmatrix,200,35,28
resnet,200,140,139
resnet,200,127,126
matrixmul,200,20,16
resnet,200,126,126
pagerank,200,75,75
grayscale,200,12,11
linpack,200,12,12
grayscale,200,91,86
fetchdata,200,156,156
grayscale,200,69,65
linpack,200,15,15
graphgen,200,134,124
resnet,200,126,126
fastfouriertransform,200,11,11
pagerank,200,19,19
pagerank,200,154,153
fetchdata,200,85,85
fastfouriertransform,200,11,11
linpack,200,649,648
fetchdata,200,99,99
pagerank,200,413,412
pagerank,200,19,19
pagerank,200,77,77
grayscale,200,2805,2742
fastfouriertransform,200,14,14
grayscale,200,13,12
fastfouriertransform,200,13,13
pagerank,200,104,104
grayscale,200,70,65
resnet,200,158,158
linpack,200,12,12
mobilenet,200,33,33
graphgen,200,42,39
grayscale,200,2805,2741
matrixmul,200,558,555
graphgen,200,40,36
linpack,200,15,15
grayscale,200,17,16
mobilenet,200,28,28
matrixmul,200,18,14
graphgen,200,27,24
fastfouriertransform,200,11,11
fetchdata,200,157,157
graphgen,200,137,127
resnet,200,148,148
fetchdata,200,95,95
fetchdata,200,95,95
grayscale,200,96,92
graphgen,200,104,95
genmatrix,200,35,29
genmatrix,200,35,28
fastfouriertransform,200,652,651
pagerank,200,128,128
resnet,200,152,152
fetchdata,200,99,98
fetchdata,200,97,97
matrixmul,200,27,22
fetchdata,200,97,97
linpack,200,687,687
genmatrix,200,10,8
fetchdata,200,99,98
fastfouriertransform,200,652,652
graphgen,200,139,129
genmatrix,200,6,5
mobilenet,200,31,31
grayscale,200,13,12
genmatrix,200,6,4
genmatrix,200,14,11
linpack,200,684,684
fastfouriertransform,200,678,678
linpack,200,12,11
pagerank,200,93,92
pagerank,200,74,74
graphgen,200,41,37
grayscale,200,17,15
resnet,200,131,131
graphgen,200,26,23
resnet,200,150,150
linpack,200,12,12
linpack,200,651,650
resnet,200,126,126
fastfouriertransform,200,643,642
resnet,200,141,141
grayscale,200,16,15
matrixmul,200,21,16
pagerank,200,441,440
genmatrix,200,11,8
matrixmul,200,19,15
linpack,200,15,15
linpack,200,14,14
fastfouriertransform,200,12,11
matrixmul,200,580,577
grayscale,200,2812,2747
matrixmul,200,20,16
fetchdata,200,159,158
grayscale,200,4518,4453
matrixmul,200,20,17
matrixmul,200,20,16
fetchdata,200,87,86
grayscale,200,4236,4171
resnet,200,176,176
matrixmul,200,25,22
graphgen,200,105,96
grayscale,200,17,16
matrixmul,200,25,22
resnet,200,182,182
linpack,200,687,686
mobilenet,200,59,59
genmatrix,200,36,30
mobilenet,200,22,21
fetchdata,200,87,87
fastfouriertransform,200,609,609
pagerank,200,456,455
resnet,200,153,153
fastfouriertransform,200,13,13
grayscale,200,12,11
genmatrix,200,7,5
graphgen,200,39,36
genmatrix,200,11,9
resnet,200,126,125
mobilenet,200,29,29
resnet,200,126,126
matrixmul,200,519,516
matrixmul,200,19,16
fetchdata,200,85,85
graphgen,200,30,26
matrixmul,200,25,21
fetchdata,200,150,149
pagerank,200,75,75
graphgen,200,526,487
genmatrix,200,7,5
mobilenet,200,31,31
mobilenet,200,30,30
pagerank,200,417,415
resnet,200,125,125
mobilenet,200,29,29
pagerank,200,76,75
pagerank,200,127,127
fetchdata,200,95,95
mobilenet,200,23,22
grayscale,200,18,16
mobilenet,200,28,28
genmatrix,200,10,8
grayscale,200,2816,2752
mobilenet,200,27,27
grayscale,200,12,10
grayscale,200,70,66
linpack,200,14,14
fastfouriertransform,200,11,11
fetchdata,200,88,88
matrixmul,200,25,22
fetchdata,200,102,102
genmatrix,200,7,5
matrixmul,200,561,558
linpack,200,15,15
mobilenet,200,37,37
graphgen,200,39,36
matrixmul,200,552,548
resnet,200,128,127
graphgen,200,509,469
matrixmul,200,543,538
graphgen,200,105,96
grayscale,200,70,67
matrixmul,200,20,16
pagerank,200,427,426
genmatrix,200,14,11
genmatrix,200,12,10
matrixmul,200,566,563
graphgen,200,143,133
linpack,200,16,16
matrixmul,200,18,14
fetchdata,200,143,143
fetchdata,200,84,84
pagerank,200,19,19
matrixmul,200,24,21
resnet,200,153,152
graphgen,200,41,36
matrixmul,200,25,21
mobilenet,200,32,32
graphgen,200,134,125
matrixmul,200,563,560
genmatrix,200,11,8
linpack,200,690,690
matrixmul,200,521,517
matrixmul,200,518,516
fastfouriertransform,200,623,623
graphgen,200,521,480
pagerank,200,26,26
linpack,200,15,15
fastfouriertransform,200,14,14
graphgen,200,27,23
genmatrix,200,5,4
graphgen,200,524,484
fetchdata,200,87,86
fetchdata,200,85,85
fastfouriertransform,200,12,11
genmatrix,200,13,10
grayscale,200,70,66
fetchdata,200,95,95
resnet,200,156,156
fastfouriertransform,200,14,14
grayscale,200,17,16
resnet,200,125,124
matrixmul,200,521,518
genmatrix,200,6,4
grayscale,200,2807,2743
resnet,200,151,151
genmatrix,200,5,4
resnet,200,126,126
resnet,200,130,130
grayscale,200,2799,2736
linpack,200,11,11
matrixmul,200,26,22
linpack,200,14,14
pagerank,200,459,458
linpack,200,15,15
matrixmul,200,521,519
fastfouriertransform,200,610,610
linpack,200,14,14
mobilenet,200,28,28
fetchdata,200,142,142
fetchdata,200,86,86
pagerank,200,426,425
pagerank,200,78,78
mobilenet,200,22,21
grayscale,200,2807,2744
resnet,200,155,155
linpack,200,14,14
fastfouriertransform,200,669,669
mobilenet,200,27,27
mobilenet,200,27,27
resnet,200,147,146
matrixmul,200,559,556
graphgen,200,106,96
linpack,200,12,12
mobilenet,200,22,22
linpack,200,652,652
linpack,200,651,650
resnet,200,150,150
graphgen,200,511,472
genmatrix,200,6,5
grayscale,200,2820,2756
genmatrix,200,35,29
matrixmul,200,525,521
pagerank,200,20,19
mobilenet,200,22,22
mobilenet,200,31,31
graphgen,200,40,35
grayscale,200,13,11
matrixmul,200,25,22
genmatrix,200,13,9
resnet,200,129,129
mobilenet,200,30,30
pagerank,200,151,150
matrixmul,200,19,16
pagerank,200,84,84
linpack,200,12,12
mobilenet,200,22,22
grayscale,200,69,66
genmatrix,200,7,6
genmatrix,200,13,11
fastfouriertransform,200,15,14
pagerank,200,419,418
fetchdata,200,158,157
genmatrix,200,36,28
mobilenet,200,27,27
resnet,200,127,127
resnet,200,125,125
fastfouriertransform,200,11,10
grayscale,200,13,11
linpack,200,11,11
grayscale,200,13,11
pagerank,200,19,19
grayscale,200,17,15
graphgen,200,521,482
fetchdata,200,96,95
mobilenet,200,27,27
grayscale,200,2812,2749
graphgen,200,487,447
grayscale,200,69,65
mobilenet,200,27,27
linpack,200,11,11
graphgen,200,139,130
mobilenet,200,21,21
fastfouriertransform,200,690,690
mobilenet,200,22,22
resnet,200,151,151
graphgen,200,40,36
fetchdata,200,103,103
grayscale,200,17,16
genmatrix,200,6,5
pagerank,200,77,77
resnet,200,159,159
resnet,200,126,125
pagerank,200,125,125
mobilenet,200,22,21
matrixmul,200,563,559
resnet,200,152,152
grayscale,200,2813,2749
graphgen,200,509,469
fastfouriertransform,200,14,14
genmatrix,200,10,8
fastfouriertransform,200,13,13
genmatrix,200,6,4
pagerank,200,20,20
fetchdata,200,144,144
matrixmul,200,546,543
resnet,200,144,144
grayscale,200,17,15
genmatrix,200,15,11
mobilenet,200,28,27
genmatrix,200,9,7
grayscale,200,2805,2741
resnet,200,153,152
genmatrix,200,10,8
fastfouriertransform,200,11,11
genmatrix,200,50,43
fetchdata,200,88,87
fetchdata,200,97,96
graphgen,200,27,23
resnet,200,165,165
mobilenet,200,30,30
grayscale,200,2821,2758
mobilenet,200,31,31
matrixmul,200,544,540
pagerank,200,414,413
grayscale,200,2796,2732
mobilenet,200,29,29
fastfouriertransform,200,11,11
graphgen,200,108,98
linpack,200,11,11
grayscale,200,17,15
fastfouriertransform,200,14,14
resnet,200,189,188
graphgen,200,524,485
graphgen,200,27,23
mobilenet,200,28,28
grayscale,200,2814,2749
mobilenet,200,27,27
fetchdata,200,145,145
matrixmul,200,18,15
mobilenet,200,21,21
mobilenet,200,31,31
matrixmul,200,561,557
linpack,200,11,11
fastfouriertransform,200,15,15
linpack,200,678,677
mobilenet,200,27,27
matrixmul,200,19,16
graphgen,200,131,121
fastfouriertransform,200,731,731
grayscale,200,69,65
fastfouriertransform,200,649,649
pagerank,200,20,19
pagerank,200,76,76
matrixmul,200,26,22
genmatrix,200,51,44
linpack,200,15,14
mobilenet,200,64,64
mobilenet,200,27,27
genmatrix,200,10,8
pagerank,200,27,27
grayscale,200,106,100
mobilenet,200,27,27
graphgen,200,485,445
resnet,200,153,152
fetchdata,200,143,143
pagerank,200,86,86
pagerank,200,100,100
fastfouriertransform,200,15,14
fastfouriertransform,200,688,688
fastfouriertransform,200,11,10
fetchdata,200,158,158
mobilenet,200,38,38
grayscale,200,2829,2765
grayscale,200,1868,1864
genmatrix,200,13,10
pagerank,200,20,19
matrixmul,200,26,22
resnet,200,151,151
fetchdata,200,96,96
grayscale,200,100,95
linpack,200,15,15
grayscale,200,12,11
resnet,200,145,144
grayscale,200,2811,2748
mobilenet,200,27,27
mobilenet,200,27,27
mobilenet,200,22,21
grayscale,200,4567,4503
linpack,200,11,11
pagerank,200,99,99
mobilenet,200,22,21
genmatrix,200,51,43
genmatrix,200,45,38
matrixmul,200,25,22
matrixmul,200,25,21
linpack,200,15,15
mobilenet,200,35,35
matrixmul,200,521,517
fetchdata,200,137,137
graphgen,200,27,23
pagerank,200,416,414
linpack,200,11,11
mobilenet,200,22,22
pagerank,200,106,105
graphgen,200,507,467
fetchdata,200,160,159
fetchdata,200,97,96
mobilenet,200,28,28
linpack,200,15,15
matrixmul,200,19,15
fastfouriertransform,200,651,651
pagerank,200,126,126
linpack,200,11,11
mobilenet,200,21,21
graphgen,200,554,515
fastfouriertransform,200,15,15
grayscale,200,16,15
fastfouriertransform,200,677,676
fastfouriertransform,200,11,11
fastfouriertransform,200,649,648
fetchdata,200,93,93
grayscale,200,12,11
graphgen,200,106,96
graphgen,200,106,98
linpack,200,654,654
matrixmul,200,25,22
genmatrix,200,50,42
matrixmul,200,25,21
fetchdata,200,94,93
fetchdata,200,100,100
resnet,200,126,126
resnet,200,127,127
genmatrix,200,10,7
resnet,200,131,131
genmatrix,200,13,11
grayscale,200,70,67
graphgen,200,144,135
grayscale,200,2821,2757
pagerank,200,26,26
fastfouriertransform,200,683,683
linpack,200,15,15
grayscale,200,3559,3495
matrixmul,200,23,18
grayscale,200,2783,2719
grayscale,200,792,789
grayscale,200,10,10
matrixmul,200,560,557
fastfouriertransform,200,14,14
matrixmul,200,17,15
linpack,200,13,13
matrixmul,200,562,559
grayscale,200,1745,1739
grayscale,200,2781,2716
graphgen,200,511,471
graphgen,200,481,443
mobilenet,200,37,36
genmatrix,200,36,29
linpack,200,14,13
genmatrix,200,50,42
fetchdata,200,163,162
fastfouriertransform,200,17,17
grayscale,200,2784,2721
graphgen,200,142,132
mobilenet,200,22,22
resnet,200,151,150
fetchdata,200,98,97
grayscale,200,69,65
matrixmul,200,23,20
genmatrix,200,5,4
pagerank,200,76,76
pagerank,200,410,409
grayscale,200,12,11
grayscale,200,71,66
linpack,200,11,11
mobilenet,200,22,22
grayscale,200,2814,2750
fetchdata,200,98,98
matrixmul,200,27,23
linpack,200,15,14
matrixmul,200,22,18
fastfouriertransform,200,609,609
linpack,200,10,10
grayscale,200,2841,2777
matrixmul,200,25,21
linpack,200,11,11
grayscale,200,2777,2713
genmatrix,200,14,10
graphgen,200,521,482
pagerank,200,103,103
resnet,200,175,175
fastfouriertransform,200,14,14
mobilenet,200,30,30
matrixmul,200,18,15
fetchdata,200,145,145
grayscale,200,2839,2775
graphgen,200,107,97
mobilenet,200,38,38
fastfouriertransform,200,14,14
pagerank,200,20,20
matrixmul,200,756,548
linpack,200,14,14
pagerank,200,147,147
resnet,200,125,125
fetchdata,200,85,85
fastfouriertransform,200,696,696
resnet,200,125,125
grayscale,200,16,14
linpack,200,15,15
mobilenet,200,27,27
genmatrix,200,223,11
fastfouriertransform,200,15,15
linpack,200,11,11
linpack,200,11,11
matrixmul,200,568,565
genmatrix,200,5,4
mobilenet,200,27,27
genmatrix,200,37,30
resnet,200,133,132
graphgen,200,105,96
genmatrix,200,6,5
resnet,200,151,151
fastfouriertransform,200,14,14
genmatrix,200,50,43
genmatrix,200,7,5
linpack,200,14,14
resnet,200,173,173
grayscale,200,17,15
fetchdata,200,149,149
grayscale,200,18,16
fastfouriertransform,200,12,11
graphgen,200,28,24
graphgen,200,108,99
genmatrix,200,50,44
linpack,200,12,12
fetchdata,200,95,95
graphgen,200,39,35
matrixmul,200,24,21
fastfouriertransform,200,15,15
fastfouriertransform,200,644,643
mobilenet,200,31,31
pagerank,200,452,451
fastfouriertransform,200,659,658
pagerank,200,19,19
resnet,200,153,152
pagerank,200,77,77
mobilenet,200,53,53
graphgen,200,40,37
mobilenet,200,29,29
matrixmul,200,25,21
fastfouriertransform,200,649,649
mobilenet,200,29,29
fastfouriertransform,200,648,648
resnet,200,125,125
fastfouriertransform,200,11,11
resnet,200,139,139
linpack,200,718,717
grayscale,200,2818,2754
resnet,200,125,125
grayscale,200,68,65
pagerank,200,467,466
matrixmul,200,24,21
fastfouriertransform,200,14,14
pagerank,200,412,410
genmatrix,200,10,8
mobilenet,200,32,32
matrixmul,200,527,523
mobilenet,200,31,30
matrixmul,200,20,16
fastfouriertransform,200,650,650
matrixmul,200,562,558
grayscale,200,69,65
fetchdata,200,156,156
mobilenet,200,22,22
fastfouriertransform,200,11,11
fastfouriertransform,200,647,646
fastfouriertransform,200,11,11
linpack,200,15,15
pagerank,200,20,19
resnet,200,125,124
pagerank,200,80,80
fastfouriertransform,200,648,648
linpack,200,12,12
matrixmul,200,25,21
graphgen,200,142,132
resnet,200,155,155
linpack,200,11,11
resnet,200,178,178
genmatrix,200,6,5
mobilenet,200,45,44
fastfouriertransform,200,640,640
pagerank,200,125,125
fastfouriertransform,200,612,611
resnet,200,138,138
matrixmul,200,25,22
resnet,200,127,127
pagerank,200,26,26
resnet,200,125,125
grayscale,200,17,15
fetchdata,200,99,99
grayscale,200,101,97
linpack,200,15,15
fetchdata,200,88,88
resnet,200,126,126
matrixmul,200,18,15
fetchdata,200,149,149
graphgen,200,28,25
pagerank,200,20,20
matrixmul,200,555,551
mobilenet,200,29,29
fetchdata,200,96,96
linpack,200,16,16
resnet,200,126,126
grayscale,200,2804,2740
graphgen,200,28,24
fetchdata,200,86,85
graphgen,200,488,449
fastfouriertransform,200,621,621
mobilenet,200,22,22
matrixmul,200,565,561
resnet,200,147,147
matrixmul,200,523,519
genmatrix,200,52,44
fastfouriertransform,200,647,647
matrixmul,200,20,17
resnet,200,154,154
pagerank,200,416,415
grayscale,200,2822,2758
