timestamp,pod,scheduling_time_ms
I0422 14:22:13.183162,default/fastfouriertransform-00001-deployment-657cc65f49-7mdvv,7.156293
I0422 14:22:14.884198,default/grayscale-00001-deployment-5bdd67fc57-rjfnl,7.082792
I0422 14:22:14.886260,default/genmatrix-00001-deployment-5df4b84798-p24nb,4.987386
I0422 14:22:16.883768,default/pagerank-00001-deployment-5868dc586f-hltlr,7.143292
I0422 14:22:18.890239,default/graphgen-00001-deployment-6f84b8d49c-zsjkq,5.774367
I0422 14:22:18.898742,default/resnet-00001-deployment-58d467dc88-r7l4d,9.838012
I0422 14:22:28.881482,default/matrixmul-00001-deployment-7bd6bb5956-f5hj6,5.921053
I0422 14:22:32.877265,default/linpack-00001-deployment-5786f975fd-rl92b,5.693071
I0422 14:22:36.882769,default/mobilenet-00001-deployment-799ff7446f-62bg9,5.796108
I0422 14:22:52.888751,default/fetchdata-00001-deployment-6f7fd5c6-gcmzq,5.95333
I0422 14:37:42.079554,default/graphgen-00001-deployment-6f84b8d49c-l7zhc,5.387443
I0422 14:39:33.181396,default/resnet-00001-deployment-58d467dc88-wd5q8,5.921554
I0422 14:40:25.081627,default/graphgen-00001-deployment-6f84b8d49c-64hcs,5.975517
I0422 15:05:15.180351,default/fastfouriertransform-00001-deployment-657cc65f49-ndqd5,5.79929
I0422 15:05:16.021212,default/grayscale-00001-deployment-5bdd67fc57-n2rzw,5.40231
I0422 15:05:17.021438,default/genmatrix-00001-deployment-5df4b84798-jbfl7,5.213995
I0422 15:05:19.020054,default/pagerank-00001-deployment-5868dc586f-s9xqm,4.540273
I0422 15:05:20.016901,default/resnet-00001-deployment-58d467dc88-gjw58,5.474272
I0422 15:05:21.021837,default/graphgen-00001-deployment-6f84b8d49c-gv27q,6.073717
I0422 15:05:30.024359,default/matrixmul-00001-deployment-7bd6bb5956-k8gpw,6.618326
I0422 15:05:35.019612,default/linpack-00001-deployment-5786f975fd-d4rhg,5.039458
I0422 15:05:38.017718,default/mobilenet-00001-deployment-799ff7446f-6hsph,5.891476
I0422 15:05:54.179641,default/fetchdata-00001-deployment-6f7fd5c6-bt98w,5.609106
I0422 15:20:45.082549,default/graphgen-00001-deployment-6f84b8d49c-np6lc,5.984977
I0422 15:22:36.179606,default/resnet-00001-deployment-58d467dc88-qqzqf,5.821181
I0422 15:23:28.181105,default/graphgen-00001-deployment-6f84b8d49c-4vkwf,6.821885
I0422 15:48:33.522101,default/fastfouriertransform-00001-deployment-657cc65f49-h44r4,5.871408
I0422 15:48:34.438437,default/grayscale-00001-deployment-5bdd67fc57-qnf9t,5.012389
I0422 15:48:35.433115,default/genmatrix-00001-deployment-5df4b84798-h7jjl,4.98063
I0422 15:48:37.435151,default/pagerank-00001-deployment-5868dc586f-ngknv,5.465093
I0422 15:48:38.465064,default/resnet-00001-deployment-58d467dc88-kw2nb,5.015353
I0422 15:48:39.432739,default/graphgen-00001-deployment-6f84b8d49c-j66hj,5.453167
I0422 15:48:48.434131,default/matrixmul-00001-deployment-7bd6bb5956-7wl28,4.917686
I0422 15:48:53.434483,default/linpack-00001-deployment-5786f975fd-vpbhw,6.074686
I0422 15:48:56.441831,default/mobilenet-00001-deployment-799ff7446f-lxqzr,6.627963
I0422 15:49:12.524956,default/fetchdata-00001-deployment-6f7fd5c6-r6wdl,5.851185
I0422 16:04:03.647712,default/graphgen-00001-deployment-6f84b8d49c-46g85,5.734296
I0422 16:05:55.179833,default/resnet-00001-deployment-58d467dc88-82qc9,6.342631
I0422 16:06:46.674452,default/graphgen-00001-deployment-6f84b8d49c-mbdzw,5.572653
