function,status,duration_ms,upstream_ms
genmatrix,200,2519,2517
grayscale,200,3901,3900
fastfouriertransform,200,5728,5727
fastfouriertransform,200,2734,2733
pagerank,200,2970,2970
fastfouriertransform,200,11,11
genmatrix,200,37,29
resnet,200,3670,3669
graphgen,200,2889,2872
resnet,200,128,128
pagerank,200,18,17
pagerank,200,112,111
genmatrix,200,11,8
resnet,200,269,268
graphgen,200,53,36
grayscale,200,18,16
genmatrix,200,14,10
fastfouriertransform,200,15,15
matrixmul,200,3941,3938
matrixmul,200,16,15
resnet,200,143,143
graphgen,200,883,513
linpack,200,3292,3291
fastfouriertransform,200,606,606
fastfouriertransform,200,14,14
resnet,200,135,135
resnet,200,126,126
grayscale,200,2790,2726
fastfouriertransform,200,14,14
mobilenet,200,6614,6613
genmatrix,200,15,11
fastfouriertransform,200,15,14
fastfouriertransform,200,682,682
grayscale,200,70,66
linpack,200,16,15
linpack,200,685,685
genmatrix,200,37,29
fastfouriertransform,200,15,14
grayscale,200,2801,2737
genmatrix,200,6,4
mobilenet,200,35,35
fetchdata,200,3819,3819
pagerank,200,23,23
linpack,200,12,12
grayscale,200,2780,2716
genmatrix,200,7,5
linpack,200,684,684
grayscale,200,13,12
genmatrix,200,53,45
linpack,200,12,12
mobilenet,200,28,28
mobilenet,200,28,28
grayscale,200,17,16
genmatrix,200,35,28
pagerank,200,367,365
resnet,200,129,129
resnet,200,136,136
grayscale,200,2813,2748
linpack,200,12,11
fetchdata,200,97,96
mobilenet,200,28,28
graphgen,200,52,36
fetchdata,200,90,89
fetchdata,200,86,86
matrixmul,200,20,15
fastfouriertransform,200,643,643
matrixmul,200,20,16
mobilenet,200,23,22
graphgen,200,860,490
fastfouriertransform,200,11,11
grayscale,200,2820,2755
pagerank,200,82,82
linpack,200,16,15
grayscale,200,70,65
fetchdata,200,148,147
graphgen,200,837,467
fetchdata,200,89,89
fastfouriertransform,200,14,14
grayscale,200,2826,2761
pagerank,200,388,387
genmatrix,200,7,5
grayscale,200,2782,2716
linpack,200,12,12
pagerank,200,332,331
graphgen,200,856,486
linpack,200,669,669
graphgen,200,40,24
linpack,200,647,647
genmatrix,200,6,4
genmatrix,200,36,28
fastfouriertransform,200,14,14
mobilenet,200,74,73
pagerank,200,24,24
fetchdata,200,96,96
mobilenet,200,28,27
fetchdata,200,95,95
pagerank,200,348,346
matrixmul,200,23,20
pagerank,200,380,380
genmatrix,200,35,28
grayscale,200,68,64
linpack,200,684,684
pagerank,200,94,94
fastfouriertransform,200,14,14
genmatrix,200,7,5
linpack,200,12,11
resnet,200,125,125
genmatrix,200,51,43
genmatrix,200,6,5
fastfouriertransform,200,12,12
graphgen,200,51,35
fastfouriertransform,200,11,11
linpack,200,15,15
pagerank,200,17,17
mobilenet,200,32,32
pagerank,200,90,89
grayscale,200,2780,2716
resnet,200,133,133
mobilenet,200,24,23
mobilenet,200,21,21
genmatrix,200,8,6
fastfouriertransform,200,12,12
matrixmul,200,541,537
matrixmul,200,530,527
mobilenet,200,28,28
graphgen,200,850,481
fastfouriertransform,200,15,15
matrixmul,200,19,16
linpack,200,11,11
genmatrix,200,7,6
genmatrix,200,50,42
mobilenet,200,23,23
matrixmul,200,26,22
grayscale,200,104,99
genmatrix,200,7,5
mobilenet,200,28,28
fastfouriertransform,200,12,12
pagerank,200,98,98
fastfouriertransform,200,14,14
fetchdata,200,145,145
mobilenet,200,27,27
genmatrix,200,15,12
graphgen,200,41,24
matrixmul,200,26,21
matrixmul,200,547,544
mobilenet,200,22,21
matrixmul,200,18,15
pagerank,200,336,335
mobilenet,200,28,28
genmatrix,200,10,8
genmatrix,200,5,4
resnet,200,311,311
pagerank,200,24,23
linpack,200,11,11
graphgen,200,816,447
mobilenet,200,36,35
pagerank,200,26,26
graphgen,200,853,483
fastfouriertransform,200,12,12
fastfouriertransform,200,11,11
fastfouriertransform,200,11,11
genmatrix,200,11,8
fastfouriertransform,200,10,10
genmatrix,200,36,28
resnet,200,125,125
resnet,200,124,124
matrixmul,200,17,15
resnet,200,124,124
pagerank,200,86,86
grayscale,200,16,15
linpack,200,15,15
grayscale,200,94,89
fetchdata,200,152,151
grayscale,200,71,66
linpack,200,15,15
graphgen,200,183,108
resnet,200,131,131
fastfouriertransform,200,14,14
pagerank,200,83,82
pagerank,200,61,61
fetchdata,200,95,95
fastfouriertransform,200,15,15
linpack,200,694,693
fetchdata,200,95,95
pagerank,200,344,343
pagerank,200,17,17
pagerank,200,60,60
grayscale,200,2851,2786
fastfouriertransform,200,16,16
grayscale,200,13,12
fastfouriertransform,200,15,14
pagerank,200,24,24
grayscale,200,94,90
resnet,200,155,155
linpack,200,11,11
mobilenet,200,84,84
graphgen,200,51,35
grayscale,200,2819,2755
matrixmul,200,562,559
graphgen,200,53,36
linpack,200,15,15
grayscale,200,12,11
mobilenet,200,39,39
matrixmul,200,18,15
graphgen,200,40,24
fastfouriertransform,200,15,14
fetchdata,200,161,161
graphgen,200,196,121
resnet,200,148,148
fetchdata,200,88,88
fetchdata,200,88,88
grayscale,200,70,66
graphgen,200,194,118
genmatrix,200,36,28
genmatrix,200,35,28
fastfouriertransform,200,640,639
pagerank,200,139,139
resnet,200,151,151
fetchdata,200,98,98
fetchdata,200,106,106
matrixmul,200,25,22
fetchdata,200,99,98
linpack,200,679,679
genmatrix,200,10,7
fetchdata,200,88,87
fastfouriertransform,200,648,648
graphgen,200,170,95
genmatrix,200,6,5
mobilenet,200,29,28
grayscale,200,17,16
genmatrix,200,7,5
genmatrix,200,14,11
linpack,200,694,694
fastfouriertransform,200,618,618
linpack,200,11,11
pagerank,200,61,61
pagerank,200,61,61
graphgen,200,41,24
grayscale,200,12,11
resnet,200,124,124
graphgen,200,41,24
resnet,200,124,123
linpack,200,12,12
linpack,200,689,689
resnet,200,140,140
fastfouriertransform,200,609,609
resnet,200,124,124
grayscale,200,18,16
matrixmul,200,24,21
pagerank,200,367,366
genmatrix,200,11,8
matrixmul,200,19,16
linpack,200,11,11
linpack,200,11,11
fastfouriertransform,200,21,20
matrixmul,200,552,550
grayscale,200,2814,2750
matrixmul,200,16,15
fetchdata,200,149,149
matrixmul,200,17,14
matrixmul,200,18,16
fetchdata,200,91,90
grayscale,200,4266,4182
grayscale,200,7286,4482
resnet,200,123,123
matrixmul,200,24,20
graphgen,200,171,96
grayscale,200,12,10
matrixmul,200,25,21
resnet,200,146,146
linpack,200,668,668
mobilenet,200,29,29
genmatrix,200,37,29
mobilenet,200,54,53
fetchdata,200,87,87
fastfouriertransform,200,632,631
pagerank,200,398,397
resnet,200,125,124
fastfouriertransform,200,10,10
grayscale,200,17,15
genmatrix,200,6,5
graphgen,200,53,37
genmatrix,200,15,11
resnet,200,151,150
mobilenet,200,27,27
resnet,200,125,125
matrixmul,200,518,515
matrixmul,200,16,15
fetchdata,200,99,99
graphgen,200,41,24
matrixmul,200,19,16
fetchdata,200,156,156
pagerank,200,90,90
graphgen,200,853,483
genmatrix,200,7,6
mobilenet,200,31,30
mobilenet,200,29,29
pagerank,200,404,403
resnet,200,153,153
mobilenet,200,42,42
pagerank,200,61,61
pagerank,200,109,109
fetchdata,200,102,102
mobilenet,200,22,21
grayscale,200,17,15
mobilenet,200,27,27
genmatrix,200,14,11
grayscale,200,2812,2748
mobilenet,200,28,28
grayscale,200,14,12
grayscale,200,69,65
linpack,200,15,15
fastfouriertransform,200,15,15
fetchdata,200,94,94
matrixmul,200,18,15
fetchdata,200,96,96
genmatrix,200,7,5
matrixmul,200,553,550
linpack,200,16,16
mobilenet,200,66,66
graphgen,200,52,36
matrixmul,200,522,517
resnet,200,156,156
graphgen,200,818,449
matrixmul,200,522,518
graphgen,200,171,95
grayscale,200,69,65
matrixmul,200,17,15
pagerank,200,367,366
genmatrix,200,15,11
genmatrix,200,14,10
matrixmul,200,562,557
graphgen,200,208,133
linpack,200,15,15
matrixmul,200,19,15
fetchdata,200,150,150
fetchdata,200,92,91
pagerank,200,24,24
matrixmul,200,26,22
resnet,200,127,127
graphgen,200,52,36
matrixmul,200,26,22
mobilenet,200,31,31
graphgen,200,200,125
matrixmul,200,540,538
genmatrix,200,17,12
linpack,200,685,685
matrixmul,200,524,521
matrixmul,200,521,518
fastfouriertransform,200,637,636
graphgen,200,855,485
pagerank,200,23,23
linpack,200,15,14
fastfouriertransform,200,12,11
graphgen,200,40,24
genmatrix,200,8,6
graphgen,200,849,479
fetchdata,200,132,132
fetchdata,200,86,85
fastfouriertransform,200,11,11
genmatrix,200,10,7
grayscale,200,69,65
fetchdata,200,96,96
resnet,200,125,125
fastfouriertransform,200,14,14
grayscale,200,18,16
resnet,200,151,151
matrixmul,200,542,539
genmatrix,200,7,6
grayscale,200,2817,2753
resnet,200,125,125
genmatrix,200,5,4
resnet,200,125,125
resnet,200,129,129
grayscale,200,2815,2750
linpack,200,12,12
matrixmul,200,26,22
linpack,200,12,11
pagerank,200,398,397
linpack,200,16,16
matrixmul,200,555,552
fastfouriertransform,200,609,609
linpack,200,15,15
mobilenet,200,28,28
fetchdata,200,152,152
fetchdata,200,85,85
pagerank,200,370,368
pagerank,200,62,62
mobilenet,200,26,25
grayscale,200,2810,2747
resnet,200,152,152
linpack,200,12,11
fastfouriertransform,200,610,609
mobilenet,200,26,26
mobilenet,200,27,27
resnet,200,125,125
