index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1743.1,0.007118,warm,200
1,grayscale,small,2022.5,0.018297,cold,200
2,genmatrix,small,1531.0,0.008088,warm,200
3,fastfouriertransform,large,21.5,0.005531,warm,200
4,pagerank,small,9891.3,0.283195,cold,200
5,resnet,medium,2007.1,0.144431,cold,200
6,graphgen,small,1474.5,0.004356,warm,200
7,fastfouriertransform,small,23.4,0.007756,warm,200
8,genmatrix,large,56.1,0.001735,warm,200
9,resnet,small,152.3,0.146303,warm,200
10,pagerank,small,3905.9,0.010933,cold,200
11,pagerank,medium,3001.2,0.046161,cold,200
12,genmatrix,medium,16.0,0.0003,warm,200
13,resnet,medium,128.4,0.122388,warm,200
14,graphgen,small,39.8,0.004375,warm,200
15,matrixmul,medium,1911.8,0.505379,warm,200
16,grayscale,small,18.7,0.010962,warm,200
17,genmatrix,medium,10.8,0.000203,warm,200
18,fastfouriertransform,small,20.6,0.004951,warm,200
19,matrixmul,small,22.4,0.004981,warm,200
20,linpack,medium,2102.8,0.64557,cold,200
21,resnet,medium,255.5,0.248089,warm,200
22,graphgen,large,524.5,0.098169,warm,200
23,mobilenet,large,1631.6,0.044215,warm,200
24,fastfouriertransform,medium,660.4,0.645086,warm,200
25,fastfouriertransform,large,22.0,0.004986,warm,200
26,grayscale,large,2827.8,2.716293,cold,200
27,resnet,medium,150.8,0.144519,warm,200
28,resnet,small,127.0,0.120687,warm,200
29,fastfouriertransform,small,17.0,0.004932,warm,200
30,genmatrix,medium,12.1,0.000205,warm,200
31,fastfouriertransform,small,23.7,0.007802,warm,200
32,fastfouriertransform,medium,637.7,0.621833,warm,200
33,grayscale,medium,97.3,0.083911,warm,200
34,linpack,small,17.9,0.008113,warm,200
35,linpack,medium,690.3,0.678914,warm,200
36,genmatrix,large,51.3,0.001185,warm,200
37,grayscale,large,2816.0,2.705032,cold,200
38,fastfouriertransform,large,22.2,0.007791,warm,200
39,fetchdata,large,5510.8,0.127548,cold,200
40,genmatrix,small,11.3,0.000225,warm,200
41,mobilenet,medium,26.1,0.018233,warm,200
42,grayscale,large,2818.5,2.703154,cold,200
43,pagerank,small,19.7,0.010417,warm,200
44,linpack,small,19.1,0.008098,warm,200
45,genmatrix,small,6.6,0.000126,warm,200
46,linpack,medium,681.8,0.670874,warm,200
47,grayscale,small,13.9,0.006866,warm,200
48,genmatrix,large,51.9,0.001206,warm,200
49,linpack,small,15.9,0.005208,warm,200
50,mobilenet,medium,40.7,0.034767,warm,200
51,mobilenet,small,23.8,0.017965,warm,200
52,grayscale,small,19.0,0.01093,warm,200
53,genmatrix,large,54.2,0.001205,warm,200
54,pagerank,large,398.6,0.30713,warm,200
55,grayscale,large,2818.2,2.704177,cold,200
56,resnet,medium,160.2,0.153365,warm,200
57,resnet,medium,196.8,0.190264,warm,200
58,linpack,small,18.6,0.008071,warm,200
59,fetchdata,large,84.2,0.078083,warm,200
60,mobilenet,small,46.6,0.037145,warm,200
61,graphgen,small,28.7,0.002823,warm,200
62,fetchdata,large,82.7,0.077508,warm,200
63,fetchdata,large,83.7,0.078751,warm,200
64,matrixmul,large,27.8,0.007898,warm,200
65,fastfouriertransform,medium,658.2,0.643145,warm,200
66,matrixmul,large,26.7,0.007905,warm,200
67,mobilenet,large,30.2,0.023809,warm,200
68,grayscale,large,2810.0,2.694502,cold,200
69,graphgen,large,539.7,0.098275,warm,200
70,fastfouriertransform,large,18.9,0.004955,warm,200
71,pagerank,medium,66.8,0.045793,warm,200
72,linpack,small,19.4,0.008168,warm,200
73,grayscale,medium,71.5,0.058685,warm,200
74,fetchdata,medium,81.2,0.076248,warm,200
75,graphgen,large,511.6,0.084889,warm,200
76,grayscale,large,2809.5,2.697121,cold,200
77,fetchdata,large,132.3,0.126994,warm,200
78,fastfouriertransform,large,23.3,0.007717,warm,200
79,grayscale,large,2793.9,2.679531,cold,200
80,pagerank,large,410.5,0.282644,warm,200
81,genmatrix,small,5.8,0.000107,warm,200
82,linpack,small,17.9,0.008142,warm,200
83,pagerank,large,374.4,0.29858,warm,200
84,graphgen,large,491.0,0.063626,warm,200
85,linpack,medium,685.6,0.673869,warm,200
86,graphgen,small,27.7,0.002774,warm,200
87,linpack,medium,656.0,0.647765,warm,200
88,genmatrix,small,7.9,0.000146,warm,200
89,genmatrix,large,51.8,0.001228,warm,200
90,fastfouriertransform,small,23.4,0.007695,warm,200
91,mobilenet,small,22.8,0.017619,warm,200
92,pagerank,small,19.6,0.01031,warm,200
93,fetchdata,large,92.4,0.08614,warm,200
94,mobilenet,large,29.8,0.02294,warm,200
95,fetchdata,medium,92.5,0.08694,warm,200
96,pagerank,large,410.7,0.320187,warm,200
97,matrixmul,small,20.4,0.005022,warm,200
98,pagerank,large,419.2,0.291857,warm,200
99,genmatrix,large,52.8,0.001185,warm,200
100,grayscale,medium,71.1,0.058062,warm,200
101,linpack,medium,650.2,0.640952,warm,200
102,pagerank,medium,91.2,0.069646,warm,200
103,fastfouriertransform,small,19.1,0.007697,warm,200
104,genmatrix,small,5.6,0.000105,warm,200
105,linpack,small,16.6,0.008034,warm,200
106,resnet,large,151.9,0.145792,warm,200
107,genmatrix,large,42.1,0.000801,warm,200
108,genmatrix,small,6.5,0.000107,warm,200
109,fastfouriertransform,large,18.7,0.004998,warm,200
110,graphgen,small,27.8,0.002873,warm,200
111,fastfouriertransform,small,19.8,0.004901,warm,200
112,linpack,small,13.4,0.005115,warm,200
113,pagerank,small,26.3,0.015863,warm,200
114,grayscale,large,2869.6,2.756154,cold,200
115,mobilenet,small,22.8,0.017562,warm,200
116,pagerank,small,19.8,0.009854,warm,200
117,resnet,large,151.4,0.144643,warm,200
118,mobilenet,small,33.1,0.022838,warm,200
119,mobilenet,medium,28.8,0.022927,warm,200
120,genmatrix,small,6.2,0.000107,warm,200
121,fastfouriertransform,large,19.6,0.004909,warm,200
122,matrixmul,medium,521.4,0.505539,warm,200
123,matrixmul,medium,555.6,0.539652,warm,200
124,mobilenet,large,29.4,0.02431,warm,200
125,graphgen,large,521.4,0.06313,warm,200
126,fastfouriertransform,small,23.8,0.007868,warm,200
127,matrixmul,large,20.9,0.005049,warm,200
128,linpack,small,17.7,0.008047,warm,200
