index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1830.6,0.008844,warm,200
1,grayscale,small,1359.5,0.014362,warm,200
2,genmatrix,small,1970.2,0.008924,warm,200
3,fastfouriertransform,large,16.4,0.005105,warm,200
4,pagerank,small,2023.4,0.327229,cold,200
5,resnet,medium,1762.6,0.145643,warm,200
6,graphgen,small,1970.3,0.006122,warm,200
7,fastfouriertransform,small,23.4,0.00789,warm,200
8,genmatrix,large,49.3,0.001544,warm,200
9,resnet,small,133.8,0.1279,warm,200
10,pagerank,small,39.5,0.017478,warm,200
11,pagerank,medium,123.3,0.046167,warm,200
12,genmatrix,medium,15.1,0.000286,warm,200
13,resnet,medium,149.4,0.142627,warm,200
14,graphgen,small,53.3,0.004365,warm,200
15,matrixmul,medium,2094.3,0.505102,cold,200
16,grayscale,small,19.2,0.010948,warm,200
17,genmatrix,medium,14.0,0.000256,warm,200
18,fastfouriertransform,small,18.7,0.005033,warm,200
19,matrixmul,small,21.3,0.005058,warm,200
20,linpack,medium,2331.7,0.674371,cold,200
21,resnet,medium,153.0,0.146329,warm,200
22,graphgen,large,896.9,0.12161,warm,200
23,mobilenet,large,1754.6,0.059369,warm,200
24,fastfouriertransform,medium,654.4,0.639884,warm,200
25,fastfouriertransform,large,19.0,0.005031,warm,200
26,grayscale,large,2814.2,2.698314,cold,200
27,resnet,medium,154.5,0.146522,warm,200
28,resnet,small,124.2,0.119368,warm,200
29,fastfouriertransform,small,18.8,0.00502,warm,200
30,genmatrix,medium,15.9,0.000283,warm,200
31,fastfouriertransform,small,19.2,0.004933,warm,200
32,fastfouriertransform,medium,614.6,0.599944,warm,200
33,grayscale,medium,111.1,0.092731,warm,200
34,linpack,small,17.0,0.008116,warm,200
35,linpack,medium,680.5,0.671524,warm,200
36,genmatrix,large,38.3,0.000804,warm,200
37,grayscale,large,2819.5,2.703818,cold,200
38,fastfouriertransform,large,22.1,0.007763,warm,200
39,fetchdata,large,1634.6,0.15315,warm,200
40,genmatrix,small,8.7,0.000179,warm,200
41,mobilenet,medium,38.5,0.030682,warm,200
42,grayscale,large,2787.8,2.670285,cold,200
43,pagerank,small,19.5,0.010227,warm,200
44,linpack,small,15.5,0.008114,warm,200
45,genmatrix,small,7.9,0.000189,warm,200
46,linpack,medium,750.5,0.741069,warm,200
47,grayscale,small,14.7,0.00697,warm,200
48,genmatrix,large,37.8,0.000796,warm,200
49,linpack,small,13.2,0.005157,warm,200
50,mobilenet,medium,26.0,0.020491,warm,200
51,mobilenet,small,23.4,0.01774,warm,200
52,grayscale,small,13.5,0.006956,warm,200
53,genmatrix,large,52.9,0.001227,warm,200
54,pagerank,large,365.3,0.271385,warm,200
55,grayscale,large,2819.2,2.70479,cold,200
56,resnet,medium,145.8,0.139934,warm,200
57,resnet,medium,123.9,0.118842,warm,200
58,linpack,small,17.2,0.008086,warm,200
59,fetchdata,large,89.3,0.083796,warm,200
60,mobilenet,small,40.7,0.034635,warm,200
61,graphgen,small,41.5,0.002923,warm,200
62,fetchdata,large,97.0,0.090604,warm,200
63,fetchdata,large,97.5,0.091562,warm,200
64,matrixmul,large,27.2,0.007906,warm,200
65,fastfouriertransform,medium,652.1,0.637019,warm,200
66,matrixmul,large,26.0,0.00795,warm,200
67,mobilenet,large,23.4,0.017686,warm,200
68,grayscale,large,2813.7,2.695115,cold,200
69,graphgen,large,856.0,0.093801,warm,200
70,fastfouriertransform,large,19.1,0.004959,warm,200
71,pagerank,medium,66.1,0.044652,warm,200
72,linpack,small,17.7,0.008096,warm,200
73,grayscale,medium,73.2,0.058614,warm,200
74,fetchdata,medium,153.7,0.147728,warm,200
75,graphgen,large,854.3,0.098212,warm,200
76,grayscale,large,2836.0,2.72323,cold,200
77,fetchdata,large,96.3,0.090656,warm,200
78,fastfouriertransform,large,22.3,0.007697,warm,200
79,grayscale,large,2791.4,2.673879,cold,200
80,pagerank,large,400.2,0.272232,warm,200
81,genmatrix,small,7.8,0.000193,warm,200
82,linpack,small,18.1,0.008089,warm,200
83,pagerank,large,355.3,0.277969,warm,200
84,graphgen,large,862.3,0.083601,warm,200
85,linpack,medium,677.2,0.669158,warm,200
86,graphgen,small,40.9,0.002789,warm,200
87,linpack,medium,684.3,0.67545,warm,200
88,genmatrix,small,7.2,0.000109,warm,200
89,genmatrix,large,50.4,0.001146,warm,200
90,fastfouriertransform,small,23.2,0.007696,warm,200
91,mobilenet,small,22.9,0.017729,warm,200
92,pagerank,small,24.6,0.014709,warm,200
93,fetchdata,large,97.7,0.091476,warm,200
94,mobilenet,large,29.7,0.023461,warm,200
95,fetchdata,medium,86.5,0.081364,warm,200
96,pagerank,large,360.9,0.28562,warm,200
97,matrixmul,small,20.8,0.005006,warm,200
98,pagerank,large,421.0,0.279819,warm,200
99,genmatrix,large,50.3,0.001175,warm,200
100,grayscale,medium,71.8,0.057776,warm,200
101,linpack,medium,678.4,0.66956,warm,200
102,pagerank,medium,66.0,0.044964,warm,200
103,fastfouriertransform,small,23.1,0.008035,warm,200
104,genmatrix,small,8.0,0.000141,warm,200
105,linpack,small,16.4,0.008163,warm,200
106,resnet,large,149.5,0.142842,warm,200
107,genmatrix,large,52.0,0.001208,warm,200
108,genmatrix,small,8.9,0.000117,warm,200
109,fastfouriertransform,large,22.3,0.007706,warm,200
110,graphgen,small,41.9,0.002972,warm,200
111,fastfouriertransform,small,23.0,0.007717,warm,200
112,linpack,small,14.0,0.005115,warm,200
113,pagerank,small,111.3,0.015823,warm,200
114,grayscale,large,2815.8,2.700217,cold,200
115,mobilenet,small,23.1,0.017747,warm,200
116,pagerank,small,26.8,0.015295,warm,200
117,resnet,large,150.0,0.143848,warm,200
118,mobilenet,small,28.7,0.023099,warm,200
119,mobilenet,medium,29.2,0.023071,warm,200
120,genmatrix,small,7.2,0.000108,warm,200
121,fastfouriertransform,large,19.7,0.004956,warm,200
122,matrixmul,medium,555.7,0.539939,warm,200
123,matrixmul,medium,519.6,0.503732,warm,200
124,mobilenet,large,41.9,0.033043,warm,200
125,graphgen,large,826.8,0.065041,warm,200
126,fastfouriertransform,small,22.6,0.00773,warm,200
127,matrixmul,large,20.6,0.004987,warm,200
128,linpack,small,14.2,0.005101,warm,200
129,genmatrix,small,7.8,0.000172,warm,200
130,genmatrix,large,52.9,0.001214,warm,200
131,mobilenet,small,28.5,0.022927,warm,200
132,matrixmul,small,20.9,0.004993,warm,200
133,grayscale,medium,101.8,0.087628,warm,200
134,genmatrix,small,6.9,0.000116,warm,200
135,mobilenet,large,24.4,0.017974,warm,200
136,fastfouriertransform,small,23.3,0.007899,warm,200
137,pagerank,small,26.4,0.016081,warm,200
