Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh
2026-06-16,11:06:59,91.6,242.6,0.627,4.296
2026-06-16,11:07:00,91.6,242.6,0.627,4.296
2026-06-16,11:07:01,91.6,242.6,0.627,4.296
2026-06-16,11:07:02,91.6,242.6,0.627,4.296
2026-06-16,11:07:03,91.6,242.6,0.627,4.296
2026-06-16,11:07:04,91.6,242.6,0.627,4.296
2026-06-16,11:07:05,91.6,242.6,0.627,4.296
2026-06-16,11:07:06,91.6,242.6,0.627,4.296
2026-06-16,11:07:07,91.6,242.6,0.627,4.296
2026-06-16,11:07:08,91.6,242.6,0.627,4.296
2026-06-16,11:07:09,91.6,242.6,0.627,4.296
2026-06-16,11:07:10,91.6,242.6,0.627,4.296
2026-06-16,11:07:11,91.6,242.6,0.627,4.296
2026-06-16,11:07:12,91.6,242.6,0.627,4.296
2026-06-16,11:07:13,91.6,242.6,0.627,4.296
2026-06-16,11:07:14,91.6,242.6,0.627,4.296
2026-06-16,11:07:15,91.6,242.6,0.627,4.296
2026-06-16,11:07:16,91.6,242.6,0.627,4.296
2026-06-16,11:07:17,91.6,242.6,0.627,4.296
2026-06-16,11:07:18,91.6,242.6,0.627,4.296
2026-06-16,11:07:19,91.6,242.6,0.627,4.296
2026-06-16,11:07:20,91.6,242.6,0.627,4.296
2026-06-16,11:07:21,91.6,242.6,0.627,4.296
2026-06-16,11:07:22,91.6,242.6,0.627,4.296
2026-06-16,11:07:23,91.6,242.6,0.627,4.296
2026-06-16,11:07:24,91.6,242.6,0.627,4.296
2026-06-16,11:07:25,91.6,242.6,0.627,4.296
2026-06-16,11:07:26,91.6,242.6,0.627,4.296
2026-06-16,11:07:27,91.6,242.6,0.627,4.296
2026-06-16,11:07:28,91.6,242.6,0.627,4.296
2026-06-16,11:07:29,91.6,242.6,0.627,4.296
2026-06-16,11:07:30,91.6,242.6,0.627,4.296
2026-06-16,11:07:31,91.6,242.6,0.627,4.296
2026-06-16,11:07:32,91.6,242.6,0.627,4.296
2026-06-16,11:07:33,91.6,242.6,0.627,4.296
2026-06-16,11:07:34,91.6,242.6,0.627,4.296
2026-06-16,11:07:35,91.6,242.6,0.627,4.296
2026-06-16,11:07:36,91.6,242.6,0.627,4.296
2026-06-16,11:07:37,91.6,242.6,0.627,4.296
2026-06-16,11:07:38,91.6,242.6,0.627,4.296
2026-06-16,11:07:39,91.6,242.6,0.627,4.296
2026-06-16,11:07:40,91.6,242.6,0.627,4.296
2026-06-16,11:07:41,91.6,242.6,0.627,4.296
2026-06-16,11:07:42,91.6,242.6,0.627,4.296
2026-06-16,11:07:43,91.6,242.6,0.627,4.296
2026-06-16,11:07:44,91.6,242.6,0.627,4.296
2026-06-16,11:07:45,91.6,242.6,0.627,4.296
2026-06-16,11:07:46,91.6,242.6,0.627,4.296
2026-06-16,11:07:47,91.6,242.6,0.627,4.296
2026-06-16,11:07:48,91.6,242.6,0.627,4.296
2026-06-16,11:07:49,91.6,242.6,0.627,4.296
2026-06-16,11:07:50,91.6,242.6,0.627,4.296
2026-06-16,11:07:51,91.6,242.6,0.627,4.296
2026-06-16,11:07:53,91.6,242.6,0.627,4.296
2026-06-16,11:07:54,91.6,242.6,0.627,4.296
2026-06-16,11:07:55,91.6,242.6,0.627,4.296
2026-06-16,11:07:56,91.6,242.6,0.627,4.296
2026-06-16,11:07:57,67.3,242.8,0.488,4.296
2026-06-16,11:07:58,67.3,242.8,0.488,4.296
2026-06-16,11:07:59,67.3,242.8,0.488,4.296
2026-06-16,11:08:00,67.3,242.8,0.488,4.296
2026-06-16,11:08:01,67.3,242.8,0.488,4.296
2026-06-16,11:08:02,67.3,242.8,0.488,4.296
2026-06-16,11:08:03,67.3,242.8,0.488,4.296
2026-06-16,11:08:04,67.3,242.8,0.488,4.296
2026-06-16,11:08:05,67.3,242.8,0.488,4.296
2026-06-16,11:08:06,67.3,242.8,0.488,4.296
2026-06-16,11:08:07,67.3,242.8,0.488,4.296
2026-06-16,11:08:08,67.3,242.8,0.488,4.296
2026-06-16,11:08:09,67.3,242.8,0.488,4.296
2026-06-16,11:08:10,67.3,242.8,0.488,4.296
2026-06-16,11:08:11,67.3,242.8,0.488,4.296
2026-06-16,11:08:12,67.3,242.8,0.488,4.296
2026-06-16,11:08:13,67.3,242.8,0.488,4.296
2026-06-16,11:08:14,67.3,242.8,0.488,4.296
2026-06-16,11:08:15,67.3,242.8,0.488,4.296
2026-06-16,11:08:16,67.3,242.8,0.488,4.296
2026-06-16,11:08:17,67.3,242.8,0.488,4.296
2026-06-16,11:08:18,67.3,242.8,0.488,4.296
2026-06-16,11:08:19,67.3,242.8,0.488,4.296
2026-06-16,11:08:20,67.3,242.8,0.488,4.296
2026-06-16,11:08:21,67.3,242.8,0.488,4.296
2026-06-16,11:08:22,67.3,242.8,0.488,4.296
2026-06-16,11:08:23,67.3,242.8,0.488,4.296
2026-06-16,11:08:24,67.3,242.8,0.488,4.296
2026-06-16,11:08:25,67.3,242.8,0.488,4.296
2026-06-16,11:08:26,67.3,242.8,0.488,4.296
2026-06-16,11:08:27,67.3,242.8,0.488,4.296
2026-06-16,11:08:28,67.3,242.8,0.488,4.296
2026-06-16,11:08:29,67.3,242.8,0.488,4.296
2026-06-16,11:08:30,67.3,242.8,0.488,4.296
2026-06-16,11:08:31,67.3,242.8,0.488,4.296
2026-06-16,11:08:32,67.3,242.8,0.488,4.296
2026-06-16,11:08:33,67.3,242.8,0.488,4.296
2026-06-16,11:08:34,67.3,242.8,0.488,4.296
2026-06-16,11:08:35,67.3,242.8,0.488,4.296
2026-06-16,11:08:36,67.3,242.8,0.488,4.296
2026-06-16,11:08:37,67.3,242.8,0.488,4.296
2026-06-16,11:08:38,67.3,242.8,0.488,4.296
2026-06-16,11:08:39,67.3,242.8,0.488,4.296
2026-06-16,11:08:40,67.3,242.8,0.488,4.296
2026-06-16,11:08:41,67.3,242.8,0.488,4.296
2026-06-16,11:08:42,67.3,242.8,0.488,4.296
2026-06-16,11:08:43,67.3,242.8,0.488,4.296
2026-06-16,11:08:44,67.3,242.8,0.488,4.296
2026-06-16,11:08:45,67.3,242.8,0.488,4.296
2026-06-16,11:08:46,67.3,242.8,0.488,4.296
2026-06-16,11:08:47,67.3,242.8,0.488,4.296
2026-06-16,11:08:48,67.3,242.8,0.488,4.296
2026-06-16,11:08:49,67.3,242.8,0.488,4.296
2026-06-16,11:08:50,67.3,242.8,0.488,4.296
2026-06-16,11:08:51,67.3,242.8,0.488,4.296
2026-06-16,11:08:52,67.3,242.8,0.488,4.296
2026-06-16,11:08:53,67.3,242.8,0.488,4.296
2026-06-16,11:08:54,67.3,242.8,0.488,4.296
2026-06-16,11:08:55,67.3,242.8,0.488,4.296
2026-06-16,11:08:56,67.3,242.8,0.488,4.296
2026-06-16,11:08:57,67.3,242.8,0.488,4.296
