index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1528.2,0.006525,warm,200
1,grayscale,small,1831.6,0.015513,warm,200
2,genmatrix,small,1795.6,0.008131,warm,200
3,fastfouriertransform,large,939.7,0.00491,warm,200
4,pagerank,small,1784.2,0.266426,warm,200
5,resnet,medium,1800.4,0.131475,warm,200
6,graphgen,small,1817.5,0.002761,warm,200
7,fastfouriertransform,small,134.2,0.004941,warm,200
8,genmatrix,large,630.6,0.001119,warm,200
9,resnet,small,1291.0,0.160068,warm,200
10,pagerank,small,599.3,0.01078,warm,200
11,pagerank,medium,499.4,0.04601,warm,200
12,genmatrix,medium,9.6,0.000201,warm,200
13,resnet,medium,330.7,0.131441,warm,200
14,graphgen,small,196.6,0.004971,warm,200
15,matrixmul,medium,1808.1,0.506219,warm,200
16,grayscale,small,12.0,0.006936,warm,200
17,genmatrix,medium,9.8,0.000201,warm,200
18,fastfouriertransform,small,19.4,0.004954,warm,200
19,matrixmul,small,1014.7,0.00501,warm,200
20,linpack,medium,2392.8,0.64912,cold,200
21,resnet,medium,128.2,0.121011,warm,200
22,graphgen,large,558.9,0.098662,warm,200
23,mobilenet,large,3282.9,0.029205,cold,200
24,fastfouriertransform,medium,659.4,0.645078,warm,200
25,fastfouriertransform,large,465.1,0.004907,warm,200
26,grayscale,large,2904.4,2.707138,cold,200
27,resnet,medium,128.2,0.12203,warm,200
28,resnet,small,131.5,0.124643,warm,200
29,fastfouriertransform,small,20.7,0.005005,warm,200
30,genmatrix,medium,10.1,0.000205,warm,200
31,fastfouriertransform,small,869.5,0.005051,warm,200
32,fastfouriertransform,medium,663.7,0.645416,warm,200
33,grayscale,medium,1441.6,0.057923,warm,200
34,linpack,small,12.3,0.005123,warm,200
35,linpack,medium,650.3,0.642436,warm,200
36,genmatrix,large,53.3,0.001161,warm,200
37,grayscale,large,3474.5,2.672086,cold,200
38,fastfouriertransform,large,235.7,0.005053,warm,200
39,fetchdata,large,1893.0,0.125655,warm,200
40,genmatrix,small,11.5,0.000144,warm,200
41,mobilenet,medium,24.9,0.017841,warm,200
42,grayscale,large,5182.5,2.675129,cold,200
43,pagerank,small,24.5,0.015144,warm,200
44,linpack,small,11.8,0.005118,warm,200
45,genmatrix,small,6.7,0.000164,warm,200
46,linpack,medium,654.0,0.6458,warm,200
47,grayscale,small,1347.8,0.006853,warm,200
48,genmatrix,large,62.4,0.001181,warm,200
49,linpack,small,61.0,0.005112,warm,200
50,mobilenet,medium,24.1,0.019048,warm,200
51,mobilenet,small,22.2,0.017464,warm,200
52,grayscale,small,358.3,0.006797,warm,200
53,genmatrix,large,39.3,0.000774,warm,200
54,pagerank,large,437.4,0.328378,warm,200
55,grayscale,large,5294.2,2.67632,cold,200
56,resnet,medium,152.0,0.14653,warm,200
57,resnet,medium,125.4,0.120642,warm,200
58,linpack,small,11.7,0.005091,warm,200
59,fetchdata,large,87.6,0.082451,warm,200
60,mobilenet,small,23.7,0.018898,warm,200
61,graphgen,small,38.8,0.004288,warm,200
62,fetchdata,large,89.2,0.084226,warm,200
63,fetchdata,large,89.2,0.083942,warm,200
64,matrixmul,large,17.9,0.005076,warm,200
65,fastfouriertransform,medium,682.6,0.665135,warm,200
66,matrixmul,large,17.8,0.005011,warm,200
67,mobilenet,large,22.5,0.01807,warm,200
68,grayscale,large,5449.8,2.666801,cold,200
69,graphgen,large,532.6,0.064232,warm,200
70,fastfouriertransform,large,23.3,0.005079,warm,200
