index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1884.7,0.007578,warm,200
1,grayscale,small,1457.1,0.016915,warm,200
2,genmatrix,small,1580.4,0.007529,warm,200
3,fastfouriertransform,large,1290.0,0.005279,warm,200
4,pagerank,small,2173.5,0.296213,cold,200
5,resnet,medium,1865.4,0.174587,warm,200
6,graphgen,small,1596.4,0.004399,warm,200
7,fastfouriertransform,small,495.9,0.005072,warm,200
8,genmatrix,large,416.8,0.001175,warm,200
9,resnet,small,1323.4,0.133432,warm,200
10,pagerank,small,991.0,0.011323,warm,200
11,pagerank,medium,888.5,0.046699,warm,200
12,genmatrix,medium,15.3,0.000207,warm,200
13,resnet,medium,388.9,0.121714,warm,200
14,graphgen,small,27.9,0.002809,warm,200
15,matrixmul,medium,1834.6,0.520759,warm,200
16,grayscale,small,11.7,0.006888,warm,200
17,genmatrix,medium,9.8,0.000202,warm,200
18,fastfouriertransform,small,18.0,0.005039,warm,200
19,matrixmul,small,1046.0,0.004983,warm,200
20,linpack,medium,2008.2,0.649689,cold,200
21,resnet,medium,127.9,0.123301,warm,200
22,graphgen,large,567.9,0.100463,warm,200
23,mobilenet,large,1492.6,0.031967,warm,200
24,fastfouriertransform,medium,628.5,0.608783,warm,200
25,fastfouriertransform,large,423.6,0.004941,warm,200
26,grayscale,large,2912.8,2.72494,cold,200
27,resnet,medium,135.4,0.12682,warm,200
28,resnet,small,134.8,0.128368,warm,200
29,fastfouriertransform,small,25.4,0.005191,warm,200
30,genmatrix,medium,10.3,0.000201,warm,200
31,fastfouriertransform,small,20.2,0.006915,warm,200
32,fastfouriertransform,medium,654.9,0.641248,warm,200
33,grayscale,medium,1464.7,0.058375,warm,200
34,linpack,small,12.5,0.005117,warm,200
35,linpack,medium,647.5,0.639704,warm,200
36,genmatrix,large,55.6,0.00118,warm,200
37,grayscale,large,3482.2,2.672258,cold,200
38,fastfouriertransform,large,19.2,0.004892,warm,200
39,fetchdata,large,2037.2,0.129681,cold,200
40,genmatrix,small,9.5,0.000148,warm,200
41,mobilenet,medium,23.2,0.018538,warm,200
42,grayscale,large,5191.7,2.671614,cold,200
43,pagerank,small,25.9,0.015673,warm,200
44,linpack,small,11.7,0.005091,warm,200
45,genmatrix,small,7.2,0.000166,warm,200
46,linpack,medium,653.8,0.647377,warm,200
47,grayscale,small,1361.0,0.006918,warm,200
48,genmatrix,large,55.7,0.001233,warm,200
49,linpack,small,61.5,0.005055,warm,200
50,mobilenet,medium,26.7,0.01785,warm,200
51,mobilenet,small,22.7,0.01791,warm,200
52,grayscale,small,370.0,0.006821,warm,200
53,genmatrix,large,53.6,0.001229,warm,200
54,pagerank,large,398.0,0.277607,warm,200
55,grayscale,large,5298.9,2.676065,cold,200
56,resnet,medium,150.8,0.144841,warm,200
57,resnet,medium,126.9,0.121787,warm,200
58,linpack,small,14.4,0.006863,warm,200
59,fetchdata,large,92.2,0.08674,warm,200
60,mobilenet,small,23.3,0.018137,warm,200
61,graphgen,small,40.3,0.004347,warm,200
62,fetchdata,large,88.8,0.083284,warm,200
63,fetchdata,large,88.1,0.083249,warm,200
64,matrixmul,large,20.6,0.005381,warm,200
65,fastfouriertransform,medium,661.7,0.640405,warm,200
66,matrixmul,large,18.1,0.005163,warm,200
67,mobilenet,large,31.5,0.02462,warm,200
68,grayscale,large,5457.8,2.674026,cold,200
69,graphgen,large,545.3,0.064823,warm,200
70,fastfouriertransform,large,18.9,0.0049,warm,200
71,pagerank,medium,66.3,0.045676,warm,200
72,linpack,small,11.5,0.005094,warm,200
73,grayscale,medium,1651.4,0.058365,warm,200
74,fetchdata,medium,88.1,0.083316,warm,200
75,graphgen,large,527.5,0.064285,warm,200
76,grayscale,large,6570.3,2.676134,cold,200
77,fetchdata,large,89.8,0.084443,warm,200
78,fastfouriertransform,large,18.5,0.00492,warm,200
79,grayscale,large,11348.1,2.675507,cold,200
80,pagerank,large,435.6,0.279502,warm,200
81,genmatrix,small,8.9,0.000142,warm,200
82,linpack,small,11.6,0.005075,warm,200
83,pagerank,large,501.9,0.280056,warm,200
84,graphgen,large,531.6,0.063018,warm,200
85,linpack,medium,678.7,0.671943,warm,200
86,graphgen,small,87.4,0.002853,warm,200
87,linpack,medium,928.0,0.64767,warm,200
