index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1602.3,0.007279,warm,200
1,grayscale,small,2042.3,0.022559,cold,200
2,genmatrix,small,1435.7,0.007977,warm,200
3,fastfouriertransform,large,1016.3,0.005312,warm,200
4,pagerank,small,2186.5,0.259169,cold,200
5,resnet,medium,1803.5,0.198651,warm,200
6,graphgen,small,1451.8,0.005039,warm,200
7,fastfouriertransform,small,209.9,0.005263,warm,200
8,genmatrix,large,270.3,0.000948,warm,200
9,resnet,small,1127.6,0.121643,warm,200
10,pagerank,small,1002.9,0.01078,warm,200
11,pagerank,medium,900.7,0.049109,warm,200
12,genmatrix,medium,9.2,0.000208,warm,200
13,resnet,medium,449.8,0.121455,warm,200
14,graphgen,small,25.4,0.002736,warm,200
15,matrixmul,medium,1868.9,0.51293,warm,200
16,grayscale,small,11.9,0.006899,warm,200
17,genmatrix,medium,12.6,0.000299,warm,200
18,fastfouriertransform,small,18.4,0.005156,warm,200
19,matrixmul,small,1081.1,0.004975,warm,200
20,linpack,medium,2601.9,0.688312,cold,200
21,resnet,medium,126.0,0.121354,warm,200
22,graphgen,large,611.3,0.126965,warm,200
23,mobilenet,large,1546.4,0.040583,warm,200
24,fastfouriertransform,medium,682.6,0.66907,warm,200
25,fastfouriertransform,large,489.4,0.004878,warm,200
26,grayscale,large,2824.3,2.713373,cold,200
27,resnet,medium,158.3,0.153224,warm,200
28,resnet,small,125.0,0.12002,warm,200
29,fastfouriertransform,small,18.2,0.004911,warm,200
30,genmatrix,medium,12.1,0.000258,warm,200
31,fastfouriertransform,small,18.5,0.004936,warm,200
32,fastfouriertransform,medium,613.0,0.600423,warm,200
33,grayscale,medium,1437.5,0.0583,warm,200
34,linpack,small,12.3,0.005195,warm,200
35,linpack,medium,650.2,0.642408,warm,200
36,genmatrix,large,50.5,0.001244,warm,200
37,grayscale,large,3388.5,2.669908,cold,200
38,fastfouriertransform,large,56.8,0.004929,warm,200
39,fetchdata,large,1906.3,0.146228,warm,200
40,genmatrix,small,10.7,0.000164,warm,200
41,mobilenet,medium,23.9,0.018901,warm,200
42,grayscale,large,5106.1,2.672231,cold,200
43,pagerank,small,18.5,0.010359,warm,200
44,linpack,small,14.0,0.0051,warm,200
45,genmatrix,small,6.7,0.00017,warm,200
46,linpack,medium,660.2,0.653146,warm,200
47,grayscale,small,1336.3,0.00698,warm,200
48,genmatrix,large,36.4,0.000797,warm,200
49,linpack,small,67.7,0.005046,warm,200
50,mobilenet,medium,23.1,0.017882,warm,200
51,mobilenet,small,22.3,0.01759,warm,200
52,grayscale,small,345.8,0.007076,warm,200
53,genmatrix,large,35.7,0.000781,warm,200
54,pagerank,large,374.3,0.280242,warm,200
55,grayscale,large,5231.6,2.685218,cold,200
56,resnet,medium,173.1,0.163352,warm,200
57,resnet,medium,138.8,0.134288,warm,200
58,linpack,small,14.9,0.00801,warm,200
59,fetchdata,large,91.9,0.085846,warm,200
60,mobilenet,small,28.4,0.023293,warm,200
61,graphgen,small,26.7,0.002772,warm,200
62,fetchdata,large,90.1,0.085087,warm,200
63,fetchdata,large,90.9,0.085859,warm,200
64,matrixmul,large,24.4,0.007964,warm,200
65,fastfouriertransform,medium,615.8,0.602439,warm,200
66,matrixmul,large,23.6,0.007935,warm,200
67,mobilenet,large,30.9,0.025682,warm,200
68,grayscale,large,5386.1,2.666696,cold,200
69,graphgen,large,489.2,0.062649,warm,200
70,fastfouriertransform,large,16.8,0.004918,warm,200
71,pagerank,medium,126.9,0.062825,warm,200
72,linpack,small,11.6,0.005094,warm,200
73,grayscale,medium,1628.6,0.060075,warm,200
74,fetchdata,medium,90.6,0.085544,warm,200
75,graphgen,large,485.7,0.062904,warm,200
76,grayscale,large,6490.7,2.674187,cold,200
77,fetchdata,large,130.5,0.085951,warm,200
78,fastfouriertransform,large,20.4,0.00768,warm,200
79,grayscale,large,8650.8,2.667131,cold,200
80,pagerank,large,424.4,0.279776,warm,200
