index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1996.1,0.006714,warm,200
1,grayscale,small,1796.9,0.014905,warm,200
2,genmatrix,small,1411.3,0.007014,warm,200
3,fastfouriertransform,large,1402.2,0.004981,warm,200
4,pagerank,small,2194.5,0.290398,cold,200
5,resnet,medium,1890.4,0.1379,warm,200
6,graphgen,small,1457.6,0.004301,warm,200
7,fastfouriertransform,small,608.8,0.004905,warm,200
8,genmatrix,large,247.2,0.000899,warm,200
9,resnet,small,1212.2,0.121157,warm,200
10,pagerank,small,1008.7,0.010901,warm,200
11,pagerank,medium,905.2,0.046225,warm,200
12,genmatrix,medium,9.9,0.0002,warm,200
13,resnet,medium,564.0,0.150709,warm,200
14,graphgen,small,27.7,0.00278,warm,200
15,matrixmul,medium,2289.6,0.513024,cold,200
16,grayscale,small,11.8,0.006962,warm,200
17,genmatrix,medium,9.5,0.000204,warm,200
18,fastfouriertransform,small,19.0,0.005073,warm,200
19,matrixmul,small,1499.7,0.00515,warm,200
20,linpack,medium,2122.1,0.653115,cold,200
21,resnet,medium,138.2,0.132107,warm,200
22,graphgen,large,534.1,0.099706,warm,200
23,mobilenet,large,1458.1,0.040206,warm,200
24,fastfouriertransform,medium,637.6,0.622699,warm,200
25,fastfouriertransform,large,444.1,0.004862,warm,200
26,grayscale,large,2829.2,2.711203,cold,200
27,resnet,medium,186.4,0.180823,warm,200
28,resnet,small,139.4,0.134434,warm,200
29,fastfouriertransform,small,19.3,0.00518,warm,200
30,genmatrix,medium,12.8,0.00029,warm,200
31,fastfouriertransform,small,17.4,0.004927,warm,200
32,fastfouriertransform,medium,614.7,0.601973,warm,200
33,grayscale,medium,1440.8,0.058682,warm,200
34,linpack,small,12.0,0.005187,warm,200
35,linpack,medium,669.3,0.662606,warm,200
36,genmatrix,large,49.7,0.001161,warm,200
37,grayscale,large,3391.9,2.674646,cold,200
38,fastfouriertransform,large,17.4,0.004879,warm,200
39,fetchdata,large,1919.1,0.149803,warm,200
