request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1867.75,1867.74,0.01,5.99,1861.75,True,,0.0,3.86,0.0,2.12,5.98,1
1,fetchdata,small,cold,200,1516.14,1516.13,0.01,137.38,1378.75,True,137.35,0.0,0.02,0.0,,137.38,1
2,genmatrix,small,cold,200,1259.94,1258.06,1.88,6.21,1251.85,True,,0.0,0.03,,6.18,6.21,1
3,fastfouriertransform,large,warm,200,25.66,25.65,0.01,7.24,18.41,False,,0.0,6.08,0.0,1.15,7.24,1
4,fastfouriertransform,large,warm,200,26.64,26.64,0.01,7.23,19.41,False,,0.0,6.08,0.0,1.14,7.23,1
5,linpack,small,cold,200,1650.05,1650.05,0.01,5.23,1644.82,True,,0.0,0.37,4.01,0.84,5.23,1
6,fastfouriertransform,small,warm,200,26.8,26.79,0.01,7.25,19.54,False,,0.0,6.09,0.0,1.14,7.24,1
7,genmatrix,small,warm,200,13.29,11.57,1.72,0.17,11.4,False,,0.0,0.04,,0.12,0.17,1
8,fastfouriertransform,large,warm,200,27.04,27.03,0.01,7.25,19.78,False,,0.0,6.09,0.0,1.15,7.25,1
9,genmatrix,large,warm,200,43.17,32.1,11.07,0.91,31.19,False,,0.0,0.02,,0.88,0.91,1
10,linpack,small,warm,200,21.06,21.05,0.01,8.14,12.91,False,,0.0,0.59,6.39,1.16,8.14,1
11,linpack,large,warm,200,21.1,21.09,0.01,8.05,13.04,False,,0.0,0.54,6.35,1.16,8.05,1
12,fetchdata,small,warm,200,139.99,139.99,0.01,132.75,7.24,False,132.71,0.0,0.03,0.0,,132.75,1
13,genmatrix,large,warm,200,54.38,45.31,9.07,1.16,44.14,False,,0.0,0.03,,1.12,1.16,1
14,linpack,medium,warm,200,680.81,680.81,0.01,667.85,12.96,False,,0.0,0.52,6.35,660.97,667.85,1
15,fetchdata,small,warm,200,87.44,87.42,0.02,80.78,6.64,False,80.74,0.0,0.03,0.0,,80.78,1
16,genmatrix,medium,warm,200,14.38,10.54,3.84,0.2,10.33,False,,0.0,0.02,,0.18,0.2,1
