index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,genmatrix,small,cold,200,1519.32,1519.32,0.01,8.75,1510.57,True,,0.0,0.03,,8.71,8.75,1
1,1,fastfouriertransform,large,cold,200,2086.4,2086.39,0.01,6.24,2080.15,True,,0.0,3.91,0.01,2.32,6.24,2
2,2,matrixmul,small,cold,200,2136.12,2130.91,5.2,5.07,2125.84,True,,0.0,0.39,4.03,0.64,5.07,3
3,3,mobilenet,small,cold,200,1635.65,1635.64,0.0,27.21,1608.43,True,,,,,,,4
4,4,genmatrix,small,cold,200,1431.83,1431.83,0.01,0.27,1431.56,False,,0.0,0.03,,0.23,0.26,5
5,5,genmatrix,large,cold,200,1342.71,1311.7,31.01,1.0,1310.71,False,,0.0,0.03,,0.96,0.99,6
6,6,resnet,small,cold,200,2090.14,2090.13,0.01,129.78,1960.35,True,,,,,,,7
7,7,resnet,medium,cold,200,3021.7,3021.7,0.0,125.28,2896.42,False,,,,,,,8
8,8,fastfouriertransform,small,cold,200,1760.67,1760.67,0.01,4.57,1756.1,False,,0.0,3.86,0.0,0.7,4.57,9
9,9,fastfouriertransform,small,cold,200,1721.57,1721.57,0.0,4.72,1716.84,False,,0.0,3.9,0.01,0.81,4.72,10
10,10,mobilenet,large,cold,200,1342.07,1342.07,0.01,26.24,1315.82,False,,,,,,,11
11,11,resnet,small,cold,200,2692.14,2692.14,0.0,129.42,2562.72,False,,,,,,,12
12,12,resnet,small,cold,200,1906.32,1906.31,0.01,121.36,1784.95,False,,,,,,,13
13,13,genmatrix,large,warm,200,1037.94,986.72,51.23,1.27,985.44,False,,0.0,0.03,,1.24,1.27,14
14,14,genmatrix,large,warm,200,938.6,882.7,55.91,1.35,881.34,False,,0.0,0.03,,1.31,1.35,15
15,15,fetchdata,small,cold,200,1665.29,1665.28,0.01,124.65,1540.63,True,124.62,0.0,0.02,0.0,,124.65,16
16,16,fetchdata,large,cold,200,1912.08,1912.07,0.0,74.39,1837.68,False,74.36,0.0,0.02,0.0,,74.39,17
17,17,matrixmul,small,cold,200,2442.47,2436.85,5.62,4.96,2431.89,False,,0.0,0.39,4.0,0.56,4.96,18
18,18,linpack,small,cold,200,1451.9,1451.89,0.0,5.33,1446.56,True,,0.0,0.41,4.05,0.87,5.33,19
19,19,genmatrix,medium,warm,200,678.03,664.46,13.57,0.23,664.24,False,,0.0,0.03,,0.19,0.22,20
20,20,matrixmul,medium,cold,200,2282.47,2277.1,5.37,507.64,1769.46,False,,0.0,0.35,3.98,503.31,507.64,21
21,21,mobilenet,small,warm,200,764.28,764.27,0.01,28.78,735.5,False,,,,,,,22
22,22,linpack,medium,cold,200,2570.63,2570.62,0.0,650.04,1920.59,False,,0.0,0.33,3.98,645.72,650.04,23
23,23,fastfouriertransform,small,cold,200,1019.29,1019.29,0.01,4.58,1014.71,False,,0.0,3.84,0.0,0.73,4.58,24
24,24,fetchdata,small,cold,200,1593.16,1593.15,0.0,73.09,1520.06,False,73.05,0.0,0.03,0.0,,73.09,25
25,25,matrixmul,medium,cold,200,1511.6,1511.59,0.0,507.44,1004.15,False,,0.0,0.38,3.98,503.08,507.44,26
26,26,resnet,medium,cold,200,1324.37,1324.37,0.0,123.74,1200.62,False,,,,,,,27
27,27,linpack,small,cold,200,1669.76,1669.75,0.0,5.04,1664.72,False,,0.0,0.34,3.98,0.71,5.04,28
28,28,genmatrix,medium,warm,200,219.69,208.38,11.3,0.32,208.06,False,,0.0,0.03,,0.28,0.32,29
29,29,resnet,small,cold,200,1655.82,1655.81,0.0,121.3,1534.51,False,,,,,,,30
30,30,fetchdata,small,warm,200,993.21,993.2,0.01,73.45,919.75,False,73.42,0.0,0.02,0.0,,73.45,31
31,31,resnet,medium,cold,200,1207.63,1207.62,0.01,122.76,1084.86,False,,,,,,,31
32,32,linpack,large,cold,200,1414.41,1414.41,0.0,5.0,1409.41,False,,0.0,0.34,3.94,0.71,5.0,31
33,33,resnet,medium,cold,200,1213.18,1213.18,0.0,119.78,1093.4,False,,,,,,,28
34,34,resnet,small,cold,200,1283.81,1283.81,0.0,119.49,1164.32,False,,,,,,,28
35,35,genmatrix,small,warm,200,12.31,12.31,0.0,0.12,12.18,False,,0.0,0.03,,0.09,0.12,29
36,36,fastfouriertransform,large,warm,200,350.78,350.77,0.01,4.62,346.15,False,,0.0,3.87,0.0,0.74,4.62,28
37,37,mobilenet,medium,warm,200,38.94,38.93,0.01,22.25,16.68,False,,,,,,,27
38,38,fastfouriertransform,small,warm,200,247.44,247.43,0.01,4.54,242.89,False,,0.0,3.82,0.0,0.71,4.54,27
39,39,linpack,small,cold,200,1068.28,1068.28,0.0,5.07,1063.21,False,,0.0,0.37,3.98,0.72,5.07,28
40,40,fetchdata,medium,warm,200,563.62,563.62,0.0,73.43,490.19,False,73.4,0.0,0.02,0.0,,73.43,29
41,41,fetchdata,large,warm,200,595.06,595.06,0.01,73.31,521.74,False,73.28,0.0,0.02,0.0,,73.31,30
42,42,linpack,medium,warm,200,913.32,913.32,0.0,645.98,267.34,False,,0.0,0.38,4.21,641.38,645.97,31
43,43,mobilenet,medium,warm,200,39.47,39.46,0.01,24.39,15.08,False,,,,,,,29
44,44,matrixmul,small,warm,200,558.11,558.11,0.0,4.93,553.17,False,,0.0,0.36,4.0,0.57,4.93,26
45,45,genmatrix,medium,warm,200,25.0,19.77,5.22,0.2,19.57,False,,0.0,0.02,,0.18,0.2,26
