function,payload,cpu_limit,memory_mb,payload_size_mb,output_size_mb,build_time_msec,total_cold_msec,cold_start_msec,execution_time_cold_msec,total_warm_avg_msec,warm_start_avg_msec,execution_time_warm_avg_msec,warm_iterations
sine,small,1.5,128,0.000028,.000107,990,574,573.773000,.227000,123.700000,123.514300,.185700,10
sine,medium,1.5,128,0.000031,.000106,990,574,573.773000,.227000,874.400000,117.301900,757.098100,10
sine,large,1.5,128,0.000028,.000106,990,574,573.773000,.227000,111.100000,110.965600,.134400,10
source,small,1.5,128,0.000044,.000105,706,581,580.98000,.02000,133.400000,133.370700,.029300,10
source,medium,1.5,128,0.000044,.000105,706,581,580.98000,.02000,129.800000,129.777200,.022800,10
source,large,1.5,128,0.000045,.000107,706,581,580.98000,.02000,126.700000,126.671700,.028300,10
aggregator,small,1.5,256,0.000924,.000969,654,622,621.936000,.064000,111.600000,111.565900,.034100,10
aggregator,medium,1.5,256,0.000923,.000969,654,622,621.936000,.064000,124.400000,124.356800,.043200,10
aggregator,large,1.5,256,0.000925,.000968,654,622,621.936000,.064000,126.200000,126.152000,.048000,10
cosine,small,1.5,256,0.000030,.000106,906,784,610.25000,173.75000,313.100000,127.990500,185.109500,10
cosine,medium,1.5,256,0.000031,.000108,906,784,610.25000,173.75000,846.100000,131.692300,714.407700,10
cosine,large,1.5,256,0.000031,.000108,906,784,610.25000,173.75000,1763.600000,122.922300,1640.677700,10
factors,small,1.5,256,0.000028,.000091,1744,734,733.968000,.032000,134.800000,134.743400,.056600,10
factors,medium,1.5,256,0.000031,.000193,1744,734,733.968000,.032000,135.600000,129.882800,5.717200,10
factors,large,1.5,256,0.000028,.000090,1744,734,733.968000,.032000,119.600000,119.565300,.034700,10
fast_fourier_transform,small,1.5,256,0.193513,.000262,728,872,862.993000,9.007000,305.800000,293.902400,11.897600,10
fast_fourier_transform,medium,1.5,256,0.193516,.000263,728,872,862.993000,9.007000,624.400000,311.379700,313.020300,10
fast_fourier_transform,large,1.5,256,0.193513,.000263,728,872,862.993000,9.007000,330.800000,322.344700,8.455300,10
gen_int,small,1.5,256,0.000041,.000090,623,771,755.964000,15.036000,319.400000,310.043700,9.356300,10
gen_int,medium,1.5,256,0.000041,.000091,623,771,755.964000,15.036000,316.000000,309.198500,6.801500,10
gen_int,large,1.5,256,0.000043,.000092,623,771,755.964000,15.036000,311.200000,300.015600,11.184400,10
gen_list,small,1.5,256,0.000041,.193576,714,776,766.204000,9.796000,335.000000,325.516300,9.483700,10
gen_list,medium,1.5,256,0.000041,.193576,714,776,766.204000,9.796000,337.700000,330.078000,7.622000,10
gen_list,large,1.5,256,0.000042,.193576,714,776,766.204000,9.796000,331.100000,323.152700,7.947300,10
gen_matrix_a,small,1.5,256,0.000041,.023837,687,845,837.000,8.000,319.600000,313.490500,6.109500,10
gen_matrix_a,medium,1.5,256,0.000041,.100436,687,845,837.000,8.000,331.400000,323.006800,8.393200,10
gen_matrix_a,large,1.5,256,0.000042,.559034,687,845,837.000,8.000,321.000000,314.303000,6.697000,10
gen_matrix_b,small,1.5,256,0.000041,.023838,724,814,789.922000,24.078000,331.600000,326.031200,5.568800,10
gen_matrix_b,medium,1.5,256,0.000041,.100455,724,814,789.922000,24.078000,326.800000,320.655000,6.145000,10
gen_matrix_b,large,1.5,256,0.000042,.559103,724,814,789.922000,24.078000,330.200000,322.373700,7.826300,10
linpack,small,1.5,256,0.200836,.000098,714,782,771.249000,10.751000,302.800000,294.823900,7.976100,10
linpack,medium,1.5,256,0.200742,.000098,714,782,771.249000,10.751000,531.400000,275.198200,256.201800,10
linpack,large,1.5,256,0.200804,.000098,714,782,771.249000,10.751000,340.400000,332.218700,8.181300,10
matrix_multiplication,small,1.5,256,0.200836,.097341,656,816,813.252000,2.748000,343.600000,336.817900,6.782100,10
matrix_multiplication,medium,1.5,256,0.200742,.097317,656,816,813.252000,2.748000,527.800000,319.909100,207.890900,10
matrix_multiplication,large,1.5,256,0.200804,.097274,656,816,813.252000,2.748000,322.200000,315.378000,6.822000,10
sine,small,1.5,256,0.000028,.000106,685,625,624.888000,.112000,121.100000,120.980800,.119200,10
sine,medium,1.5,256,0.000031,.000106,685,625,624.888000,.112000,853.000000,126.750800,726.249200,10
sine,large,1.5,256,0.000028,.000107,685,625,624.888000,.112000,126.800000,126.677400,.122600,10
source,small,1.5,256,0.000044,.000105,675,610,609.98000,.02000,112.800000,112.780200,.019800,10
source,medium,1.5,256,0.000044,.000106,675,610,609.98000,.02000,129.600000,129.579100,.020900,10
source,large,1.5,256,0.000045,.000106,675,610,609.98000,.02000,127.700000,127.673100,.026900,10
aggregator,small,1.5,512,0.000924,.000969,842,618,617.917000,.083000,136.800000,136.742900,.057100,10
aggregator,medium,1.5,512,0.000923,.000968,842,618,617.917000,.083000,108.300000,108.263200,.036800,10
aggregator,large,1.5,512,0.000925,.000967,842,618,617.917000,.083000,114.100000,114.062300,.037700,10
cosine,small,1.5,512,0.000030,.000107,702,776,590.862000,185.138000,350.600000,120.393500,230.206500,10
cosine,medium,1.5,512,0.000031,.000109,702,776,590.862000,185.138000,920.600000,120.662800,799.937200,10
cosine,large,1.5,512,0.000031,.000108,702,776,590.862000,185.138000,1784.400000,117.866800,1666.533200,10
factors,small,1.5,512,0.000028,.000090,847,595,594.911000,.089000,120.600000,120.527700,.072300,10
factors,medium,1.5,512,0.000031,.000193,847,595,594.911000,.089000,132.100000,128.116400,3.983600,10
factors,large,1.5,512,0.000028,.000091,847,595,594.911000,.089000,119.400000,119.350500,.049500,10
fast_fourier_transform,small,1.5,512,0.193513,.000263,696,760,749.026000,10.974000,334.300000,325.661200,8.638800,10
fast_fourier_transform,medium,1.5,512,0.193516,.000262,696,760,749.026000,10.974000,673.400000,325.224800,348.175200,10
fast_fourier_transform,large,1.5,512,0.193513,.000263,696,760,749.026000,10.974000,351.000000,340.494100,10.505900,10
gen_int,small,1.5,512,0.000041,.000091,691,788,771.795000,16.205000,316.000000,306.065400,9.934600,10
gen_int,medium,1.5,512,0.000041,.000091,691,788,771.795000,16.205000,316.900000,309.938900,6.961100,10
gen_int,large,1.5,512,0.000043,.000092,691,788,771.795000,16.205000,342.200000,334.880000,7.320000,10
gen_list,small,1.5,512,0.000041,.193575,700,718,696.539000,21.461000,325.500000,315.694300,9.805700,10
gen_list,medium,1.5,512,0.000041,.193576,700,718,696.539000,21.461000,317.200000,308.944800,8.255200,10
gen_list,large,1.5,512,0.000042,.193576,700,718,696.539000,21.461000,315.800000,306.061700,9.738300,10
gen_matrix_a,small,1.5,512,0.000041,.023833,651,883,863.926000,19.074000,310.900000,302.715700,8.184300,10
gen_matrix_a,medium,1.5,512,0.000041,.100433,651,883,863.926000,19.074000,333.300000,326.265600,7.034400,10
gen_matrix_a,large,1.5,512,0.000042,.559054,651,883,863.926000,19.074000,336.800000,329.301000,7.499000,10
gen_matrix_b,small,1.5,512,0.000041,.023844,743,891,882.767000,8.233000,308.600000,301.471500,7.128500,10
gen_matrix_b,medium,1.5,512,0.000041,.100449,743,891,882.767000,8.233000,333.300000,326.150900,7.149100,10
gen_matrix_b,large,1.5,512,0.000042,.559070,743,891,882.767000,8.233000,337.800000,331.302900,6.497100,10
linpack,small,1.5,512,0.200836,.000098,682,665,661.345000,3.655000,333.100000,326.540200,6.559800,10
linpack,medium,1.5,512,0.200742,.000098,682,665,661.345000,3.655000,609.500000,326.714000,282.786000,10
linpack,large,1.5,512,0.200804,.000097,682,665,661.345000,3.655000,305.100000,300.982000,4.118000,10
matrix_multiplication,small,1.5,512,0.200836,.097340,677,826,818.404000,7.596000,312.500000,306.015400,6.484600,10
matrix_multiplication,medium,1.5,512,0.200742,.097317,677,826,818.404000,7.596000,536.200000,307.968200,228.231800,10
matrix_multiplication,large,1.5,512,0.200804,.097274,677,826,818.404000,7.596000,347.000000,339.606800,7.393200,10
sine,small,1.5,512,0.000028,.000106,705,609,608.886000,.114000,133.800000,133.643800,.156200,10
sine,medium,1.5,512,0.000031,.000106,705,609,608.886000,.114000,855.700000,124.821500,730.878500,10
sine,large,1.5,512,0.000028,.000106,705,609,608.886000,.114000,113.100000,112.892800,.207200,10
source,small,1.5,512,0.000044,.000106,959,643,642.984000,.016000,132.500000,132.470400,.029600,10
source,medium,1.5,512,0.000044,.000106,959,643,642.984000,.016000,129.200000,129.173000,.027000,10
source,large,1.5,512,0.000045,.000107,959,643,642.984000,.016000,108.600000,108.576800,.023200,10
aggregator,small,2.0,128,0.000924,.000970,609,589,588.969000,.031000,120.100000,120.056000,.044000,10
aggregator,medium,2.0,128,0.000923,.000968,609,589,588.969000,.031000,119.400000,119.365500,.034500,10
aggregator,large,2.0,128,0.000925,.000967,609,589,588.969000,.031000,123.100000,123.064500,.035500,10
cosine,small,2.0,128,0.000030,.000106,688,779,617.405000,161.595000,325.100000,128.561300,196.538700,10
cosine,medium,2.0,128,0.000031,.000108,688,779,617.405000,161.595000,897.600000,125.103400,772.496600,10
cosine,large,2.0,128,0.000031,.000109,688,779,617.405000,161.595000,1850.900000,106.579200,1744.320800,10
factors,small,2.0,128,0.000028,.000090,656,520,519.938000,.062000,111.800000,111.751000,.049000,10
factors,medium,2.0,128,0.000031,.000194,656,520,519.938000,.062000,133.100000,127.511300,5.588700,10
factors,large,2.0,128,0.000028,.000091,656,520,519.938000,.062000,113.000000,112.946400,.053600,10
fast_fourier_transform,small,2.0,128,0.193513,.000262,663,836,822.443000,13.557000,312.300000,304.497600,7.802400,10
fast_fourier_transform,medium,2.0,128,0.193516,.000263,663,836,822.443000,13.557000,657.700000,283.909400,373.790600,10
fast_fourier_transform,large,2.0,128,0.193513,.000262,663,836,822.443000,13.557000,292.700000,285.849000,6.851000,10
gen_int,small,2.0,128,0.000041,.000090,656,790,767.129000,22.871000,296.600000,281.721700,14.878300,10
gen_int,medium,2.0,128,0.000041,.000090,656,790,767.129000,22.871000,282.400000,273.372500,9.027500,10
gen_int,large,2.0,128,0.000043,.000091,656,790,767.129000,22.871000,291.100000,283.528800,7.571200,10
gen_list,small,2.0,128,0.000041,.193575,763,807,798.628000,8.372000,314.100000,307.054700,7.045300,10
gen_list,medium,2.0,128,0.000041,.193576,763,807,798.628000,8.372000,300.200000,291.834700,8.365300,10
gen_list,large,2.0,128,0.000042,.193575,763,807,798.628000,8.372000,301.900000,294.883800,7.016200,10
gen_matrix_a,small,2.0,128,0.000041,.023850,636,771,763.805000,7.195000,314.000000,301.121900,12.878100,10
gen_matrix_a,medium,2.0,128,0.000041,.100438,636,771,763.805000,7.195000,304.700000,294.221000,10.479000,10
gen_matrix_a,large,2.0,128,0.000042,.559104,636,771,763.805000,7.195000,335.200000,326.925500,8.274500,10
gen_matrix_b,small,2.0,128,0.000041,.023846,580,734,722.614000,11.386000,295.800000,286.170300,9.629700,10
gen_matrix_b,medium,2.0,128,0.000041,.100432,580,734,722.614000,11.386000,272.100000,264.224200,7.875800,10
gen_matrix_b,large,2.0,128,0.000042,.559022,580,734,722.614000,11.386000,320.400000,309.502300,10.897700,10
linpack,small,2.0,128,0.200836,.000097,518,737,733.235000,3.765000,279.800000,273.465400,6.334600,10
linpack,medium,2.0,128,0.200742,.000098,518,737,733.235000,3.765000,568.300000,264.308400,303.991600,10
linpack,large,2.0,128,0.200804,.000098,518,737,733.235000,3.765000,289.200000,283.276900,5.923100,10
matrix_multiplication,small,2.0,128,0.200836,.097341,586,520,514.848000,5.152000,289.400000,285.110900,4.289100,10
matrix_multiplication,medium,2.0,128,0.200742,.097317,586,520,514.848000,5.152000,495.400000,273.295400,222.104600,10
matrix_multiplication,large,2.0,128,0.200804,.097274,586,520,514.848000,5.152000,287.000000,280.382500,6.617500,10
sine,small,2.0,128,0.000028,.000106,740,592,591.88000,.12000,119.600000,119.469700,.130300,10
sine,medium,2.0,128,0.000031,.000107,740,592,591.88000,.12000,964.700000,115.068300,849.631700,10
sine,large,2.0,128,0.000028,.000107,740,592,591.88000,.12000,104.800000,104.623900,.176100,10
source,small,2.0,128,0.000044,.000106,633,517,516.975000,.025000,120.800000,120.761200,.038800,10
source,medium,2.0,128,0.000044,.000106,633,517,516.975000,.025000,116.700000,116.661400,.038600,10
source,large,2.0,128,0.000045,.000106,633,517,516.975000,.025000,112.900000,112.866700,.033300,10
aggregator,small,2.0,256,0.000924,.000969,619,527,526.939000,.061000,109.800000,109.745000,.055000,10
aggregator,medium,2.0,256,0.000923,.000969,619,527,526.939000,.061000,108.300000,108.251200,.048800,10
aggregator,large,2.0,256,0.000925,.000967,619,527,526.939000,.061000,110.600000,110.547000,.053000,10
cosine,small,2.0,256,0.000030,.000106,677,835,579.676000,255.324000,368.200000,123.487100,244.712900,10
cosine,medium,2.0,256,0.000031,.000108,677,835,579.676000,255.324000,820.100000,116.303700,703.796300,10
cosine,large,2.0,256,0.000031,.000108,677,835,579.676000,255.324000,1814.700000,115.259300,1699.440700,10
factors,small,2.0,256,0.000028,.000091,837,533,532.958000,.042000,116.100000,116.050200,.049800,10
factors,medium,2.0,256,0.000031,.000193,837,533,532.958000,.042000,128.400000,122.935600,5.464400,10
factors,large,2.0,256,0.000028,.000091,837,533,532.958000,.042000,129.000000,128.966800,.033200,10
fast_fourier_transform,small,2.0,256,0.193513,.000262,637,708,699.544000,8.456000,287.300000,278.629300,8.670700,10
fast_fourier_transform,medium,2.0,256,0.193516,.000263,637,708,699.544000,8.456000,681.700000,298.333400,383.366600,10
fast_fourier_transform,large,2.0,256,0.193513,.000263,637,708,699.544000,8.456000,299.400000,290.309800,9.090200,10
gen_int,small,2.0,256,0.000041,.000090,696,766,757.953000,8.047000,297.200000,287.496900,9.703100,10
gen_int,medium,2.0,256,0.000041,.000090,696,766,757.953000,8.047000,276.900000,269.972000,6.928000,10
gen_int,large,2.0,256,0.000043,.000091,696,766,757.953000,8.047000,287.100000,278.613800,8.486200,10
gen_list,small,2.0,256,0.000041,.193575,556,845,826.679000,18.321000,310.400000,303.054000,7.346000,10
gen_list,medium,2.0,256,0.000041,.193575,556,845,826.679000,18.321000,271.600000,262.724800,8.875200,10
gen_list,large,2.0,256,0.000042,.193575,556,845,826.679000,18.321000,281.100000,273.192500,7.907500,10
gen_matrix_a,small,2.0,256,0.000041,.023832,529,873,856.658000,16.342000,311.400000,300.598800,10.801200,10
gen_matrix_a,medium,2.0,256,0.000041,.100441,529,873,856.658000,16.342000,324.800000,310.293900,14.506100,10
gen_matrix_a,large,2.0,256,0.000042,.559068,529,873,856.658000,16.342000,324.300000,314.158900,10.141100,10
gen_matrix_b,small,2.0,256,0.000041,.023844,646,675,667.38000,7.62000,311.700000,298.106000,13.594000,10
gen_matrix_b,medium,2.0,256,0.000041,.100428,646,675,667.38000,7.62000,319.300000,309.347500,9.952500,10
gen_matrix_b,large,2.0,256,0.000042,.559053,646,675,667.38000,7.62000,347.400000,337.570000,9.830000,10
linpack,small,2.0,256,0.200836,.000098,669,761,754.561000,6.439000,271.200000,265.834300,5.365700,10
linpack,medium,2.0,256,0.200742,.000098,669,761,754.561000,6.439000,598.600000,278.097200,320.502800,10
linpack,large,2.0,256,0.200804,.000098,669,761,754.561000,6.439000,295.200000,287.337300,7.862700,10
matrix_multiplication,small,2.0,256,0.200836,.097340,620,666,662.404000,3.596000,320.300000,313.178300,7.121700,10
matrix_multiplication,medium,2.0,256,0.200742,.097317,620,666,662.404000,3.596000,592.300000,299.193000,293.107000,10
matrix_multiplication,large,2.0,256,0.200804,.097274,620,666,662.404000,3.596000,300.000000,295.029200,4.970800,10
sine,small,2.0,256,0.000028,.000106,1068,555,554.886000,.114000,114.300000,114.126100,.173900,10
sine,medium,2.0,256,0.000031,.000106,1068,555,554.886000,.114000,834.900000,113.924100,720.975900,10
sine,large,2.0,256,0.000028,.000107,1068,555,554.886000,.114000,129.600000,129.441400,.158600,10
source,small,2.0,256,0.000044,.000106,658,654,653.979000,.021000,124.100000,124.076400,.023600,10
source,medium,2.0,256,0.000044,.000106,658,654,653.979000,.021000,120.800000,120.753200,.046800,10
source,large,2.0,256,0.000045,.000106,658,654,653.979000,.021000,134.300000,134.272000,.028000,10
aggregator,small,2.0,512,0.000924,.000969,535,455,454.942000,.058000,113.500000,113.453400,.046600,10
aggregator,medium,2.0,512,0.000923,.000968,535,455,454.942000,.058000,103.900000,103.853200,.046800,10
aggregator,large,2.0,512,0.000925,.000968,535,455,454.942000,.058000,109.200000,109.162500,.037500,10
cosine,small,2.0,512,0.000030,.000107,591,829,547.357000,281.643000,318.900000,104.131500,214.768500,10
cosine,medium,2.0,512,0.000031,.000108,591,829,547.357000,281.643000,936.000000,109.047700,826.952300,10
cosine,large,2.0,512,0.000031,.000108,591,829,547.357000,281.643000,1969.600000,111.967400,1857.632600,10
factors,small,2.0,512,0.000028,.000090,663,543,542.965000,.035000,124.400000,124.356200,.043800,10
factors,medium,2.0,512,0.000031,.000194,663,543,542.965000,.035000,150.300000,143.372500,6.927500,10
factors,large,2.0,512,0.000028,.000090,663,543,542.965000,.035000,114.800000,114.749300,.050700,10
fast_fourier_transform,small,2.0,512,0.193513,.000262,619,814,808.779000,5.221000,316.300000,308.238500,8.061500,10
fast_fourier_transform,medium,2.0,512,0.193516,.000263,619,814,808.779000,5.221000,678.000000,303.690400,374.309600,10
fast_fourier_transform,large,2.0,512,0.193513,.000263,619,814,808.779000,5.221000,331.300000,321.019600,10.280400,10
gen_int,small,2.0,512,0.000041,.000090,675,838,829.472000,8.528000,285.000000,275.942500,9.057500,10
gen_int,medium,2.0,512,0.000041,.000090,675,838,829.472000,8.528000,306.200000,296.385700,9.814300,10
gen_int,large,2.0,512,0.000043,.000092,675,838,829.472000,8.528000,311.300000,302.401600,8.898400,10
gen_list,small,2.0,512,0.000041,.193575,651,849,835.893000,13.107000,309.500000,299.823200,9.676800,10
gen_list,medium,2.0,512,0.000041,.193575,651,849,835.893000,13.107000,288.500000,277.420300,11.079700,10
gen_list,large,2.0,512,0.000042,.193575,651,849,835.893000,13.107000,288.900000,276.227600,12.672400,10
gen_matrix_a,small,2.0,512,0.000041,.023854,718,831,819.821000,11.179000,314.300000,306.010000,8.290000,10
gen_matrix_a,medium,2.0,512,0.000041,.100454,718,831,819.821000,11.179000,323.600000,316.878800,6.721200,10
gen_matrix_a,large,2.0,512,0.000042,.559103,718,831,819.821000,11.179000,332.300000,321.751300,10.548700,10
gen_matrix_b,small,2.0,512,0.000041,.023831,687,855,842.766000,12.234000,292.900000,283.450300,9.449700,10
gen_matrix_b,medium,2.0,512,0.000041,.100447,687,855,842.766000,12.234000,293.400000,286.058500,7.341500,10
gen_matrix_b,large,2.0,512,0.000042,.559069,687,855,842.766000,12.234000,348.000000,338.535000,9.465000,10
linpack,small,2.0,512,0.200836,.000098,665,820,810.588000,9.412000,291.400000,286.011700,5.388300,10
linpack,medium,2.0,512,0.200742,.000097,665,820,810.588000,9.412000,580.100000,271.786700,308.313300,10
linpack,large,2.0,512,0.200804,.000098,665,820,810.588000,9.412000,293.000000,287.519200,5.480800,10
matrix_multiplication,small,2.0,512,0.200836,.097340,792,755,751.594000,3.406000,296.200000,291.711700,4.488300,10
matrix_multiplication,medium,2.0,512,0.200742,.097317,792,755,751.594000,3.406000,493.800000,270.128100,223.671900,10
matrix_multiplication,large,2.0,512,0.200804,.097273,792,755,751.594000,3.406000,312.500000,307.086200,5.413800,10
sine,small,2.0,512,0.000028,.000106,636,574,573.661000,.339000,111.600000,111.425400,.174600,10
sine,medium,2.0,512,0.000031,.000107,636,574,573.661000,.339000,864.400000,114.909000,749.491000,10
sine,large,2.0,512,0.000028,.000107,636,574,573.661000,.339000,123.400000,123.238800,.161200,10
source,small,2.0,512,0.000044,.000105,620,483,482.985000,.015000,110.400000,110.370600,.029400,10
source,medium,2.0,512,0.000044,.000105,620,483,482.985000,.015000,109.700000,109.667500,.032500,10
source,large,2.0,512,0.000045,.000107,620,483,482.985000,.015000,103.000000,102.965300,.034700,10
