index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1866.5,0.006857,warm,200
1,grayscale,small,1813.1,0.018004,warm,200
2,genmatrix,small,1491.0,0.006337,warm,200
3,fastfouriertransform,large,3006.3,0.004872,cold,200
4,pagerank,small,2504.6,0.278892,cold,200
5,resnet,medium,2213.2,0.159736,cold,200
6,graphgen,small,2302.2,0.005567,cold,200
7,fastfouriertransform,small,2811.5,0.004893,cold,200
8,genmatrix,large,1238.5,0.000919,warm,200
9,resnet,small,2339.0,0.161246,cold,200
10,pagerank,small,2243.3,0.009959,cold,200
11,pagerank,medium,2254.6,0.043075,cold,200
12,genmatrix,medium,998.8,0.000237,warm,200
13,resnet,medium,2400.1,0.136668,cold,200
14,graphgen,small,2430.8,0.002791,cold,200
15,matrixmul,medium,2227.9,0.514422,cold,200
16,grayscale,small,859.7,0.006879,warm,200
17,genmatrix,medium,763.6,0.000237,warm,200
18,fastfouriertransform,small,975.5,0.005118,warm,200
19,matrixmul,small,2039.1,0.00498,cold,200
20,linpack,medium,2298.7,0.66332,cold,200
21,resnet,medium,1861.6,0.121205,warm,200
22,graphgen,large,2088.5,0.101455,cold,200
23,mobilenet,large,1948.8,0.042706,warm,200
24,fastfouriertransform,medium,1323.5,0.628719,warm,200
25,fastfouriertransform,large,631.4,0.004883,warm,200
26,grayscale,large,3266.2,2.692092,cold,200
27,resnet,medium,1885.5,0.156022,warm,200
28,resnet,small,1224.8,0.16715,warm,200
29,fastfouriertransform,small,436.8,0.004887,warm,200
30,genmatrix,medium,156.6,0.000269,warm,200
31,fastfouriertransform,small,341.9,0.004924,warm,200
32,fastfouriertransform,medium,1543.0,0.619848,warm,200
33,grayscale,medium,2834.3,0.058124,cold,200
34,linpack,small,2927.3,0.005045,cold,200
35,linpack,medium,2213.5,0.659392,cold,200
36,genmatrix,large,38.0,0.000776,warm,200
37,grayscale,large,19055.9,2.685925,cold,200
38,fastfouriertransform,large,1250.4,0.004931,warm,200
39,fetchdata,large,1894.1,0.130372,warm,200
40,genmatrix,small,5.4,0.000115,warm,200
41,mobilenet,medium,1083.3,0.018511,warm,200
42,grayscale,large,19196.6,2.718855,cold,200
43,pagerank,small,555.2,0.010664,warm,200
44,linpack,small,1769.5,0.005071,warm,200
45,genmatrix,small,5.5,0.000133,warm,200
46,linpack,medium,2316.3,0.64713,cold,200
47,grayscale,small,2030.4,0.006948,cold,200
48,genmatrix,large,40.1,0.000892,warm,200
49,linpack,small,2158.9,0.005066,cold,200
50,mobilenet,medium,651.7,0.01864,warm,200
51,mobilenet,small,621.6,0.019972,warm,200
52,grayscale,small,1788.4,0.007007,warm,200
