index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1830.8,0.010689,warm,200
1,grayscale,small,1417.7,0.018669,warm,200
2,genmatrix,small,1856.5,0.008188,warm,200
3,fastfouriertransform,large,2992.0,0.004983,cold,200
4,pagerank,small,2157.4,0.275641,cold,200
5,resnet,medium,2277.5,0.172444,cold,200
6,graphgen,small,3214.1,0.00427,cold,200
7,fastfouriertransform,small,2797.6,0.004954,cold,200
8,genmatrix,large,1634.7,0.000776,warm,200
9,resnet,small,2744.0,0.124696,cold,200
10,pagerank,small,1871.9,0.011184,warm,200
11,pagerank,medium,1935.1,0.044996,warm,200
12,genmatrix,medium,1418.9,0.000225,warm,200
13,resnet,medium,2170.2,0.134802,cold,200
14,graphgen,small,2824.5,0.002964,cold,200
15,matrixmul,medium,1997.7,0.516778,warm,200
16,grayscale,small,677.5,0.007414,warm,200
17,genmatrix,medium,1120.8,0.000733,warm,200
18,fastfouriertransform,small,2254.7,0.004973,cold,200
19,matrixmul,small,1815.2,0.005352,warm,200
20,linpack,medium,2273.9,0.651203,cold,200
21,resnet,medium,1895.0,0.123931,warm,200
22,graphgen,large,4414.7,0.063504,cold,200
23,mobilenet,large,1592.5,0.033059,warm,200
24,fastfouriertransform,medium,1289.3,0.651885,warm,200
25,fastfouriertransform,large,1245.3,0.005137,warm,200
26,grayscale,large,3022.4,2.74378,cold,200
27,resnet,medium,1717.5,0.120428,warm,200
28,resnet,small,1284.1,0.153911,warm,200
29,fastfouriertransform,small,1714.1,0.004967,warm,200
30,genmatrix,medium,464.6,0.000246,warm,200
31,fastfouriertransform,small,951.8,0.005025,warm,200
32,fastfouriertransform,medium,1536.4,0.633612,warm,200
33,grayscale,medium,2685.4,0.067244,cold,200
34,linpack,small,1583.0,0.005119,warm,200
35,linpack,medium,2195.3,0.66181,cold,200
36,genmatrix,large,202.6,0.000856,warm,200
37,grayscale,large,19299.8,2.685864,cold,200
38,fastfouriertransform,large,1258.8,0.004938,warm,200
39,fetchdata,large,1947.0,0.130943,warm,200
40,genmatrix,small,33.5,0.000138,warm,200
41,mobilenet,medium,757.2,0.022514,warm,200
42,grayscale,large,18798.9,2.695286,cold,200
43,pagerank,small,235.3,0.010213,warm,200
44,linpack,small,1755.6,0.005852,warm,200
45,genmatrix,small,5.8,0.000123,warm,200
46,linpack,medium,2315.2,0.654963,cold,200
47,grayscale,small,1987.1,0.00689,warm,200
48,genmatrix,large,40.9,0.000776,warm,200
49,linpack,small,2161.3,0.005068,cold,200
50,mobilenet,medium,286.6,0.021337,warm,200
51,mobilenet,small,221.6,0.03199,warm,200
52,grayscale,small,1744.0,0.006945,warm,200
53,genmatrix,large,35.7,0.000779,warm,200
54,pagerank,large,371.2,0.273415,warm,200
55,grayscale,large,18242.0,2.688764,cold,200
56,resnet,medium,558.3,0.163193,warm,200
57,resnet,medium,632.1,0.122008,warm,200
58,linpack,small,3026.1,0.005054,cold,200
