request_id,function,size,type,status,latency_ms,ttfb_ms,execution_time_ms,system_overhead_ms,in_flight
0,mobilenet,small,cold,200,2595.14,2595.13,41.63,2553.5,1
1,resnet,small,cold,200,1970.75,1970.74,162.28,1808.47,2
2,mobilenet,small,warm,200,617.44,617.43,25.64,591.79,3
3,mobilenet,large,warm,200,34.24,34.24,26.7,7.54,1
4,mobilenet,large,warm,200,24.6,24.6,18.42,6.18,1
5,resnet,small,warm,200,149.67,149.66,141.75,7.91,1
6,mobilenet,small,warm,200,24.19,24.19,17.69,6.5,1
7,mobilenet,small,warm,200,30.62,30.61,23.01,7.6,1
8,mobilenet,large,warm,200,31.58,31.56,23.26,8.3,1
9,mobilenet,large,warm,200,32.95,32.94,23.26,9.68,1
10,resnet,small,warm,200,173.65,173.63,166.26,7.37,1
11,resnet,large,warm,200,129.01,129.0,122.7,6.3,1
12,resnet,small,warm,200,245.43,245.4,237.42,7.98,1
13,mobilenet,large,warm,200,29.67,29.66,23.06,6.61,1
14,resnet,medium,warm,200,143.01,143.0,137.0,6.0,1
15,resnet,small,warm,200,146.64,146.63,139.57,7.06,1
16,mobilenet,medium,warm,200,25.89,25.88,18.14,7.75,1
17,mobilenet,small,warm,200,25.11,25.11,17.43,7.67,1
18,resnet,small,warm,200,162.13,162.13,154.94,7.18,1
19,resnet,medium,warm,200,127.51,127.49,120.4,7.08,1
20,resnet,small,warm,200,131.31,131.3,124.53,6.78,1
21,resnet,large,warm,200,136.51,136.49,128.43,8.06,1
22,mobilenet,medium,warm,200,30.06,30.06,23.22,6.84,1
23,mobilenet,large,warm,200,32.87,32.86,23.15,9.71,1
24,resnet,large,warm,200,127.51,127.5,120.73,6.78,1
25,resnet,large,warm,200,127.69,127.68,120.51,7.17,1
26,mobilenet,large,warm,200,30.61,30.6,24.29,6.31,1
27,mobilenet,small,warm,200,83.77,83.77,75.38,8.39,1
28,mobilenet,medium,warm,200,32.54,32.53,26.83,5.7,1
29,mobilenet,small,warm,200,23.81,23.8,17.46,6.33,1
30,mobilenet,medium,warm,200,22.87,22.87,17.65,5.22,1
31,resnet,medium,warm,200,155.0,154.99,147.22,7.77,1
32,resnet,small,warm,200,139.06,139.05,132.01,7.04,1
33,resnet,medium,warm,200,127.23,127.22,120.17,7.06,1
34,mobilenet,large,warm,200,29.36,29.35,22.93,6.42,1
35,resnet,large,warm,200,159.52,159.52,152.77,6.75,1
36,mobilenet,large,warm,200,30.93,30.92,23.43,7.49,1
37,mobilenet,large,warm,200,28.46,28.45,22.85,5.6,1
38,mobilenet,small,warm,200,23.88,23.88,17.85,6.03,1
39,resnet,medium,warm,200,148.47,148.46,141.41,7.05,1
40,resnet,large,warm,200,127.74,127.73,120.85,6.88,1
41,mobilenet,large,warm,200,24.9,24.9,17.99,6.9,1
42,resnet,small,warm,200,138.78,138.77,132.5,6.27,1
43,mobilenet,small,warm,200,38.19,38.19,30.61,7.58,1
44,resnet,medium,warm,200,162.47,162.45,154.36,8.09,1
45,resnet,small,warm,200,137.1,137.08,128.69,8.39,1
46,mobilenet,large,warm,200,32.33,32.31,22.88,9.44,1
47,resnet,small,warm,200,160.8,160.79,152.83,7.96,1
48,resnet,medium,warm,200,133.83,133.82,126.3,7.52,1
49,resnet,small,warm,200,128.53,128.52,121.19,7.34,1
50,resnet,small,warm,200,157.49,157.49,151.12,6.37,1
51,mobilenet,large,warm,200,31.44,31.44,24.81,6.63,1
52,resnet,large,warm,200,126.54,126.54,120.74,5.79,1
53,resnet,large,warm,200,136.38,136.38,129.45,6.93,1
54,resnet,medium,warm,200,128.33,128.32,121.4,6.92,1
55,mobilenet,small,warm,200,33.95,33.94,22.83,11.12,1
56,resnet,small,warm,200,160.35,160.34,152.26,8.08,1
57,mobilenet,small,warm,200,30.33,30.31,22.88,7.43,1
58,mobilenet,large,warm,200,31.77,31.77,23.34,8.43,1
59,mobilenet,large,warm,200,30.78,30.77,23.44,7.32,1
60,resnet,large,warm,200,135.29,135.28,128.67,6.62,1
61,mobilenet,medium,warm,200,29.17,29.16,18.01,11.15,1
62,resnet,large,warm,200,152.64,152.64,146.07,6.56,1
63,resnet,large,warm,200,137.53,137.53,130.78,6.74,1
64,resnet,large,warm,200,139.5,139.49,132.37,7.11,1
65,mobilenet,large,warm,200,32.98,32.97,27.13,5.83,1
66,mobilenet,large,warm,200,29.68,29.67,23.02,6.65,1
67,resnet,large,warm,200,172.26,172.24,164.93,7.31,1
68,resnet,small,warm,200,151.81,151.8,143.59,8.21,1
69,resnet,medium,warm,200,130.41,130.39,123.57,6.82,1
70,mobilenet,medium,warm,200,32.54,32.54,23.07,9.47,1
71,mobilenet,large,warm,200,31.07,31.05,23.08,7.97,1
72,resnet,large,warm,200,128.06,128.05,120.39,7.66,1
73,mobilenet,large,warm,200,29.37,29.35,20.97,8.38,1
74,mobilenet,large,warm,200,25.04,25.02,17.59,7.44,1
75,resnet,large,warm,200,151.92,151.9,144.12,7.78,1
76,mobilenet,small,warm,200,25.99,25.98,18.75,7.23,1
77,resnet,small,warm,200,149.51,149.49,141.78,7.71,1
78,mobilenet,large,warm,200,30.45,30.43,22.95,7.48,1
79,resnet,medium,warm,200,132.11,132.1,124.38,7.72,1
80,mobilenet,small,warm,200,33.39,33.38,25.23,8.14,1
81,resnet,medium,warm,200,162.44,162.43,154.68,7.74,1
82,mobilenet,small,warm,200,31.27,31.25,22.98,8.27,1
83,mobilenet,large,warm,200,31.14,31.12,22.95,8.17,1
84,mobilenet,small,warm,200,25.11,25.1,17.39,7.71,1
85,resnet,small,warm,200,128.3,128.29,121.58,6.71,1
86,mobilenet,small,warm,200,34.53,34.52,28.97,5.56,1
87,resnet,large,warm,200,163.18,163.17,156.28,6.9,1
88,mobilenet,medium,warm,200,23.31,23.3,17.88,5.42,1
89,resnet,small,warm,200,131.48,131.48,123.95,7.53,1
90,mobilenet,large,warm,200,31.6,31.59,23.23,8.36,1
91,resnet,medium,warm,200,136.06,136.05,128.17,7.88,1
92,resnet,medium,warm,200,184.99,184.98,176.56,8.42,1
93,resnet,small,warm,200,289.26,289.24,281.75,7.49,1
94,mobilenet,small,warm,200,30.45,30.43,23.25,7.18,1
95,mobilenet,medium,warm,200,28.85,28.84,20.41,8.43,1
96,mobilenet,large,warm,200,40.02,40.0,32.31,7.69,1
