Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh
2026-06-30,17:59:29,127.6,244.0,0.861,1.126
2026-06-30,17:59:30,127.6,244.0,0.861,1.126
2026-06-30,17:59:31,127.6,244.0,0.861,1.126
2026-06-30,17:59:32,127.6,244.0,0.861,1.126
2026-06-30,17:59:33,127.6,244.0,0.861,1.126
2026-06-30,17:59:34,130.6,244.4,0.876,1.126
2026-06-30,17:59:35,130.6,244.4,0.876,1.126
2026-06-30,17:59:36,130.6,244.4,0.876,1.126
2026-06-30,17:59:37,130.6,244.4,0.876,1.126
2026-06-30,17:59:38,130.6,244.4,0.876,1.126
2026-06-30,17:59:39,126.6,244.3,0.857,1.126
2026-06-30,17:59:40,126.6,244.3,0.857,1.126
2026-06-30,17:59:41,126.6,244.3,0.857,1.126
2026-06-30,17:59:42,126.6,244.3,0.857,1.126
2026-06-30,17:59:43,126.6,244.3,0.857,1.126
2026-06-30,17:59:44,126.6,244.3,0.857,1.126
2026-06-30,17:59:45,126.6,244.3,0.857,1.126
2026-06-30,17:59:46,126.6,244.3,0.857,1.126
2026-06-30,17:59:47,126.6,244.3,0.857,1.126
2026-06-30,17:59:48,126.6,244.3,0.857,1.126
2026-06-30,17:59:49,126.6,244.3,0.857,1.126
2026-06-30,17:59:50,126.6,244.3,0.857,1.126
2026-06-30,17:59:51,126.6,244.3,0.857,1.126
2026-06-30,17:59:52,126.6,244.3,0.857,1.126
2026-06-30,17:59:53,126.6,244.3,0.857,1.126
2026-06-30,17:59:54,126.6,244.3,0.857,1.126
2026-06-30,17:59:55,126.6,244.3,0.857,1.126
2026-06-30,17:59:56,126.6,244.3,0.857,1.126
2026-06-30,17:59:57,126.6,244.3,0.857,1.126
2026-06-30,17:59:58,126.6,244.3,0.857,1.126
2026-06-30,17:59:59,126.6,244.3,0.857,1.126
2026-06-30,18:00:00,126.6,244.3,0.857,1.126
2026-06-30,18:00:01,126.6,244.3,0.857,1.126
2026-06-30,18:00:02,126.6,244.3,0.857,1.126
2026-06-30,18:00:03,126.6,244.3,0.857,1.126
2026-06-30,18:00:04,126.6,244.3,0.857,1.126
2026-06-30,18:00:05,126.6,244.3,0.857,1.126
2026-06-30,18:00:06,126.6,244.3,0.857,1.126
2026-06-30,18:00:07,126.6,244.3,0.857,1.126
2026-06-30,18:00:08,126.6,244.3,0.857,1.126
2026-06-30,18:00:09,126.6,244.3,0.857,1.126
2026-06-30,18:00:10,126.6,244.3,0.857,1.126
2026-06-30,18:00:11,126.6,244.3,0.857,1.126
2026-06-30,18:00:12,126.6,244.3,0.857,1.126
2026-06-30,18:00:13,126.6,244.3,0.857,1.126
2026-06-30,18:00:14,126.6,244.3,0.857,1.126
2026-06-30,18:00:15,126.6,244.3,0.857,1.126
2026-06-30,18:00:16,136.9,244.6,0.903,1.126
2026-06-30,18:00:17,136.9,244.6,0.903,1.126
2026-06-30,18:00:18,136.9,244.6,0.903,1.126
2026-06-30,18:00:19,136.9,244.6,0.903,1.126
2026-06-30,18:00:20,136.9,244.6,0.903,1.126
2026-06-30,18:00:21,136.9,244.6,0.903,1.126
2026-06-30,18:00:22,136.9,244.6,0.903,1.126
2026-06-30,18:00:23,136.9,244.6,0.903,1.126
2026-06-30,18:00:24,136.9,244.6,0.903,1.126
2026-06-30,18:00:25,136.9,244.6,0.903,1.126
2026-06-30,18:00:26,136.9,244.6,0.903,1.126
2026-06-30,18:00:27,136.9,244.6,0.903,1.126
2026-06-30,18:00:28,136.9,244.6,0.903,1.126
2026-06-30,18:00:29,136.9,244.6,0.903,1.126
2026-06-30,18:00:30,136.9,244.6,0.903,1.126
2026-06-30,18:00:31,136.9,244.6,0.903,1.126
2026-06-30,18:00:32,136.9,244.6,0.903,1.126
2026-06-30,18:00:33,136.9,244.6,0.903,1.126
2026-06-30,18:00:34,136.9,244.6,0.903,1.126
2026-06-30,18:00:35,136.9,244.6,0.903,1.126
2026-06-30,18:00:36,136.9,244.6,0.903,1.126
2026-06-30,18:00:37,136.9,244.6,0.903,1.126
2026-06-30,18:00:38,136.9,244.6,0.903,1.126
2026-06-30,18:00:39,136.9,244.6,0.903,1.126
2026-06-30,18:00:40,136.9,244.6,0.903,1.126
2026-06-30,18:00:41,136.9,244.6,0.903,1.126
2026-06-30,18:00:42,136.9,244.6,0.903,1.126
2026-06-30,18:00:43,136.9,244.6,0.903,1.126
2026-06-30,18:00:44,136.9,244.6,0.903,1.126
2026-06-30,18:00:45,136.9,244.6,0.903,1.126
2026-06-30,18:00:46,136.9,244.6,0.903,1.126
2026-06-30,18:00:47,136.9,244.6,0.903,1.126
2026-06-30,18:00:48,136.9,244.6,0.903,1.126
2026-06-30,18:00:49,136.9,244.6,0.903,1.126
2026-06-30,18:00:50,136.9,244.6,0.903,1.126
2026-06-30,18:00:51,136.9,244.6,0.903,1.126
2026-06-30,18:00:52,136.9,244.6,0.903,1.126
2026-06-30,18:00:53,136.9,244.6,0.903,1.126
2026-06-30,18:00:54,136.9,244.6,0.903,1.126
2026-06-30,18:00:55,136.9,244.6,0.903,1.126
2026-06-30,18:00:56,136.9,244.6,0.903,1.126
2026-06-30,18:00:57,136.9,244.6,0.903,1.126
2026-06-30,18:00:58,136.9,244.6,0.903,1.126
2026-06-30,18:00:59,136.9,244.6,0.903,1.126
2026-06-30,18:01:00,136.9,244.6,0.903,1.126
2026-06-30,18:01:01,136.9,244.6,0.903,1.126
2026-06-30,18:01:02,136.9,244.6,0.903,1.126
2026-06-30,18:01:03,136.9,244.6,0.903,1.126
2026-06-30,18:01:04,136.9,244.6,0.903,1.126
2026-06-30,18:01:05,136.9,244.6,0.903,1.126
2026-06-30,18:01:07,136.9,244.6,0.903,1.126
2026-06-30,18:01:08,136.9,244.6,0.903,1.126
2026-06-30,18:01:09,136.9,244.6,0.903,1.126
2026-06-30,18:01:10,136.9,244.6,0.903,1.126
2026-06-30,18:01:11,136.9,244.6,0.903,1.126
2026-06-30,18:01:12,136.9,244.6,0.903,1.126
2026-06-30,18:01:13,136.9,244.6,0.903,1.126
2026-06-30,18:01:14,136.9,244.6,0.903,1.126
2026-06-30,18:01:15,136.9,244.6,0.903,1.126
2026-06-30,18:01:16,136.9,244.6,0.903,1.126
2026-06-30,18:01:17,136.9,244.6,0.903,1.126
2026-06-30,18:01:18,136.9,244.6,0.903,1.126
2026-06-30,18:01:19,136.9,244.6,0.903,1.126
2026-06-30,18:01:20,136.9,244.6,0.903,1.126
2026-06-30,18:01:21,136.9,244.6,0.903,1.126
2026-06-30,18:01:22,136.9,244.6,0.903,1.126
2026-06-30,18:01:23,136.9,244.6,0.903,1.126
2026-06-30,18:01:24,136.9,244.6,0.903,1.126
2026-06-30,18:01:25,136.9,244.6,0.903,1.126
2026-06-30,18:01:26,136.9,244.6,0.903,1.126
2026-06-30,18:01:27,136.9,244.6,0.903,1.126
2026-06-30,18:01:28,136.9,244.6,0.903,1.126
2026-06-30,18:01:29,136.9,244.6,0.903,1.126
2026-06-30,18:01:30,136.9,244.6,0.903,1.126
2026-06-30,18:01:31,136.9,244.6,0.903,1.126
2026-06-30,18:01:32,136.9,244.6,0.903,1.126
2026-06-30,18:01:33,136.9,244.6,0.903,1.126
2026-06-30,18:01:34,136.9,244.6,0.903,1.126
2026-06-30,18:01:35,136.9,244.6,0.903,1.126
2026-06-30,18:01:36,136.9,244.6,0.903,1.126
2026-06-30,18:01:37,136.9,244.6,0.903,1.126
2026-06-30,18:01:38,136.9,244.6,0.903,1.126
2026-06-30,18:01:39,136.9,244.6,0.903,1.126
2026-06-30,18:01:40,136.9,244.6,0.903,1.126
2026-06-30,18:01:41,136.9,244.6,0.903,1.126
2026-06-30,18:01:42,136.9,244.6,0.903,1.126
2026-06-30,18:01:43,136.9,244.6,0.903,1.126
2026-06-30,18:01:44,136.9,244.6,0.903,1.126
2026-06-30,18:01:45,136.9,244.6,0.903,1.126
2026-06-30,18:01:46,136.9,244.6,0.903,1.126
2026-06-30,18:01:47,136.9,244.6,0.903,1.126
2026-06-30,18:01:48,136.9,244.6,0.903,1.126
2026-06-30,18:01:49,136.9,244.6,0.903,1.126
2026-06-30,18:01:50,136.9,244.6,0.903,1.126
2026-06-30,18:01:51,136.9,244.6,0.903,1.126
2026-06-30,18:01:52,136.9,244.6,0.903,1.126
2026-06-30,18:01:53,136.9,244.6,0.903,1.126
2026-06-30,18:01:54,136.9,244.6,0.903,1.126
2026-06-30,18:01:55,136.9,244.6,0.903,1.126
2026-06-30,18:01:56,136.9,244.6,0.903,1.126
2026-06-30,18:01:57,136.9,244.6,0.903,1.126
2026-06-30,18:01:58,136.9,244.6,0.903,1.126
2026-06-30,18:01:59,136.9,244.6,0.903,1.126
2026-06-30,18:02:00,136.9,244.6,0.903,1.126
2026-06-30,18:02:01,136.9,244.6,0.903,1.126
2026-06-30,18:02:02,136.9,244.6,0.903,1.126
2026-06-30,18:02:03,136.9,244.6,0.903,1.126
2026-06-30,18:02:04,136.9,244.6,0.903,1.126
2026-06-30,18:02:05,136.9,244.6,0.903,1.126
2026-06-30,18:02:06,136.9,244.6,0.903,1.126
2026-06-30,18:02:07,136.9,244.6,0.903,1.126
2026-06-30,18:02:08,136.9,244.6,0.903,1.126
2026-06-30,18:02:09,136.9,244.6,0.903,1.126
2026-06-30,18:02:10,136.9,244.6,0.903,1.126
2026-06-30,18:02:11,136.9,244.6,0.903,1.126
2026-06-30,18:02:12,136.9,244.6,0.903,1.126
2026-06-30,18:02:13,136.9,244.6,0.903,1.126
2026-06-30,18:02:14,136.9,244.6,0.903,1.126
2026-06-30,18:02:15,136.9,244.6,0.903,1.126
2026-06-30,18:02:16,136.9,244.6,0.903,1.126
2026-06-30,18:02:17,136.9,244.6,0.903,1.126
2026-06-30,18:02:18,136.9,244.6,0.903,1.126
2026-06-30,18:02:19,136.9,244.6,0.903,1.126
2026-06-30,18:02:20,136.9,244.6,0.903,1.126
2026-06-30,18:02:21,136.9,244.6,0.903,1.126
2026-06-30,18:02:22,136.9,244.6,0.903,1.126
2026-06-30,18:02:23,136.9,244.6,0.903,1.126
2026-06-30,18:02:24,136.9,244.6,0.903,1.126
2026-06-30,18:02:25,136.9,244.6,0.903,1.126
2026-06-30,18:02:26,136.9,244.6,0.903,1.126
2026-06-30,18:02:27,136.9,244.6,0.903,1.126
2026-06-30,18:02:28,136.9,244.6,0.903,1.126
2026-06-30,18:02:29,136.9,244.6,0.903,1.126
2026-06-30,18:02:30,136.9,244.6,0.903,1.126
2026-06-30,18:02:31,136.9,244.6,0.903,1.126
2026-06-30,18:02:32,136.9,244.6,0.903,1.126
2026-06-30,18:02:33,136.9,244.6,0.903,1.126
2026-06-30,18:02:34,136.9,244.6,0.903,1.126
2026-06-30,18:02:35,136.9,244.6,0.903,1.126
2026-06-30,18:02:36,136.9,244.6,0.903,1.126
2026-06-30,18:02:37,136.9,244.6,0.903,1.126
2026-06-30,18:02:38,136.9,244.6,0.903,1.126
2026-06-30,18:02:39,136.9,244.6,0.903,1.126
2026-06-30,18:02:40,136.9,244.6,0.903,1.126
2026-06-30,18:02:41,136.9,244.6,0.903,1.126
2026-06-30,18:02:42,136.9,244.6,0.903,1.126
2026-06-30,18:02:43,136.9,244.6,0.903,1.126
2026-06-30,18:02:44,136.9,244.6,0.903,1.126
2026-06-30,18:02:45,136.9,244.6,0.903,1.126
2026-06-30,18:02:46,136.9,244.6,0.903,1.126
2026-06-30,18:02:47,136.9,244.6,0.903,1.126
2026-06-30,18:02:48,136.9,244.6,0.903,1.126
2026-06-30,18:02:49,136.9,244.6,0.903,1.126
2026-06-30,18:02:50,136.9,244.6,0.903,1.126
2026-06-30,18:02:51,136.9,244.6,0.903,1.126
2026-06-30,18:02:52,136.9,244.6,0.903,1.126
2026-06-30,18:02:53,136.9,244.6,0.903,1.126
2026-06-30,18:02:54,136.9,244.6,0.903,1.126
2026-06-30,18:02:55,136.9,244.6,0.903,1.126
2026-06-30,18:02:56,136.9,244.6,0.903,1.126
2026-06-30,18:02:57,136.9,244.6,0.903,1.126
2026-06-30,18:02:58,136.9,244.6,0.903,1.126
2026-06-30,18:02:59,136.9,244.6,0.903,1.126
2026-06-30,18:03:00,136.9,244.6,0.903,1.126
2026-06-30,18:03:01,136.9,244.6,0.903,1.126
2026-06-30,18:03:02,136.9,244.6,0.903,1.126
2026-06-30,18:03:03,136.9,244.6,0.903,1.126
2026-06-30,18:03:04,136.9,244.6,0.903,1.126
2026-06-30,18:03:05,136.9,244.6,0.903,1.126
2026-06-30,18:03:06,136.9,244.6,0.903,1.126
2026-06-30,18:03:07,136.9,244.6,0.903,1.126
2026-06-30,18:03:08,136.9,244.6,0.903,1.126
2026-06-30,18:03:09,136.9,244.6,0.903,1.126
2026-06-30,18:03:10,136.9,244.6,0.903,1.126
2026-06-30,18:03:11,136.9,244.6,0.903,1.126
2026-06-30,18:03:12,136.9,244.6,0.903,1.126
2026-06-30,18:03:13,136.9,244.6,0.903,1.126
2026-06-30,18:03:14,136.9,244.6,0.903,1.126
2026-06-30,18:03:15,136.9,244.6,0.903,1.126
2026-06-30,18:03:17,136.9,244.6,0.903,1.126
2026-06-30,18:03:18,136.9,244.6,0.903,1.126
2026-06-30,18:03:19,136.9,244.6,0.903,1.126
2026-06-30,18:03:20,136.9,244.6,0.903,1.126
2026-06-30,18:03:21,136.9,244.6,0.903,1.126
2026-06-30,18:03:22,136.9,244.6,0.903,1.126
2026-06-30,18:03:23,136.9,244.6,0.903,1.126
2026-06-30,18:03:24,136.9,244.6,0.903,1.126
2026-06-30,18:03:25,136.9,244.6,0.903,1.126
2026-06-30,18:03:26,136.9,244.6,0.903,1.126
2026-06-30,18:03:27,136.9,244.6,0.903,1.126
2026-06-30,18:03:28,136.9,244.6,0.903,1.126
2026-06-30,18:03:29,136.9,244.6,0.903,1.126
2026-06-30,18:03:30,136.9,244.6,0.903,1.126
2026-06-30,18:03:31,136.9,244.6,0.903,1.126
2026-06-30,18:03:32,136.9,244.6,0.903,1.126
2026-06-30,18:03:33,136.9,244.6,0.903,1.126
2026-06-30,18:03:34,136.9,244.6,0.903,1.126
2026-06-30,18:03:35,136.9,244.6,0.903,1.126
2026-06-30,18:03:36,136.9,244.6,0.903,1.126
2026-06-30,18:03:37,136.9,244.6,0.903,1.126
2026-06-30,18:03:38,136.9,244.6,0.903,1.126
2026-06-30,18:03:39,136.9,244.6,0.903,1.126
2026-06-30,18:03:40,136.9,244.6,0.903,1.126
2026-06-30,18:03:41,136.9,244.6,0.903,1.126
2026-06-30,18:03:42,136.9,244.6,0.903,1.126
2026-06-30,18:03:43,136.9,244.6,0.903,1.126
2026-06-30,18:03:44,136.9,244.6,0.903,1.126
2026-06-30,18:03:45,136.9,244.6,0.903,1.126
2026-06-30,18:03:46,136.9,244.6,0.903,1.126
2026-06-30,18:03:47,136.9,244.6,0.903,1.126
2026-06-30,18:03:48,136.9,244.6,0.903,1.126
2026-06-30,18:03:49,136.9,244.6,0.903,1.126
2026-06-30,18:03:50,136.9,244.6,0.903,1.126
2026-06-30,18:03:51,136.9,244.6,0.903,1.126
2026-06-30,18:03:52,136.9,244.6,0.903,1.126
2026-06-30,18:03:53,136.9,244.6,0.903,1.126
2026-06-30,18:03:54,136.9,244.6,0.903,1.126
2026-06-30,18:03:55,136.9,244.6,0.903,1.126
2026-06-30,18:03:56,136.9,244.6,0.903,1.126
