index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1506.86,1506.85,0.0,34.98,1471.87,1
1,1,resnet,small,cold,200,1916.97,1916.96,0.01,184.41,1732.55,2
2,2,mobilenet,small,cold,200,1735.67,1735.66,0.01,19.04,1716.62,3
3,3,mobilenet,large,cold,200,1661.57,1661.56,0.01,19.99,1641.57,4
4,4,mobilenet,large,cold,200,1336.6,1336.6,0.0,18.6,1318.0,5
5,5,resnet,small,cold,200,4020.78,4020.78,0.0,141.62,3879.15,6
6,6,mobilenet,small,cold,200,1275.78,1275.77,0.01,17.42,1258.35,7
7,7,mobilenet,small,cold,200,1206.39,1206.38,0.01,17.99,1188.39,8
8,8,mobilenet,large,cold,200,1233.2,1233.19,0.01,17.47,1215.73,9
9,9,mobilenet,large,cold,200,1164.14,1164.13,0.01,18.32,1145.81,10
10,10,resnet,small,cold,200,1629.19,1629.18,0.01,154.9,1474.28,11
11,11,resnet,large,cold,200,1718.01,1718.01,0.0,145.01,1573.0,12
12,12,resnet,small,cold,200,1788.88,1788.87,0.0,120.59,1668.28,13
13,13,mobilenet,large,warm,200,946.37,946.37,0.0,18.0,928.37,14
14,14,resnet,medium,cold,200,1851.58,1851.58,0.0,163.76,1687.81,15
15,15,resnet,small,cold,200,1970.69,1970.69,0.0,163.0,1807.68,16
16,16,mobilenet,medium,warm,200,887.93,887.92,0.01,17.93,870.0,17
17,17,mobilenet,small,warm,200,818.25,818.24,0.01,17.52,800.72,18
18,18,resnet,small,cold,200,1991.08,1991.08,0.0,174.79,1816.29,19
19,19,resnet,medium,cold,200,2081.21,2081.21,0.01,127.49,1953.72,20
20,20,resnet,small,cold,200,2153.16,2153.15,0.0,130.65,2022.5,21
21,21,resnet,large,cold,200,2229.74,2229.74,0.0,126.89,2102.85,22
22,22,mobilenet,medium,warm,200,556.77,556.76,0.01,17.76,539.0,23
23,23,mobilenet,large,warm,200,643.0,642.99,0.01,21.31,621.68,24
24,24,resnet,large,cold,200,2331.38,2331.37,0.0,121.11,2210.26,25
25,25,resnet,large,cold,200,2156.83,2156.83,0.0,121.38,2035.45,26
26,26,mobilenet,large,warm,200,472.98,472.97,0.01,18.46,454.51,27
27,27,mobilenet,small,warm,200,395.85,395.85,0.01,17.59,378.26,28
28,28,mobilenet,medium,warm,200,334.27,334.26,0.01,17.98,316.28,29
29,29,mobilenet,small,warm,200,266.8,266.79,0.01,18.27,248.52,30
30,30,mobilenet,medium,warm,200,367.32,367.31,0.01,23.39,343.92,31
31,31,resnet,medium,cold,200,2096.63,2096.63,0.0,122.07,1974.56,30
32,32,resnet,small,cold,200,2193.22,2193.22,0.01,134.6,2058.62,29
33,33,resnet,medium,cold,200,2473.67,2473.66,0.01,169.75,2303.91,26
34,34,mobilenet,large,warm,200,191.9,191.9,0.0,27.09,164.81,25
35,35,resnet,large,cold,200,2203.07,2203.07,0.0,168.81,2034.26,23
36,36,mobilenet,large,warm,200,119.97,119.96,0.01,29.34,90.63,22
