index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1533.54,1533.54,0.0,31.1,1502.43,1
1,1,resnet,small,cold,200,2194.32,2194.32,0.0,289.28,1905.04,2
2,2,mobilenet,small,cold,200,1576.62,1576.62,0.0,18.42,1558.2,3
3,3,mobilenet,large,cold,200,1502.29,1502.28,0.01,18.28,1484.01,4
4,4,mobilenet,large,cold,200,1363.36,1363.36,0.0,18.51,1344.85,5
5,5,resnet,small,cold,200,4613.09,4613.08,0.01,160.09,4453.0,6
6,6,mobilenet,small,cold,200,1274.37,1274.36,0.0,17.84,1256.52,7
7,7,mobilenet,small,cold,200,1245.04,1245.04,0.01,17.9,1227.14,8
8,8,mobilenet,large,cold,200,1213.47,1213.47,0.01,17.61,1195.86,9
9,9,mobilenet,large,cold,200,1185.44,1185.43,0.01,17.81,1167.62,10
10,10,resnet,small,cold,200,3875.32,3875.32,0.0,173.4,3701.92,11
11,11,resnet,large,cold,200,1820.09,1820.09,0.01,124.39,1695.7,12
12,12,resnet,small,cold,200,1901.4,1901.39,0.0,132.55,1768.84,13
13,13,mobilenet,large,cold,200,1045.72,1045.72,0.01,18.02,1027.69,14
14,14,resnet,medium,cold,200,2115.09,2115.09,0.0,181.53,1933.55,15
15,15,resnet,small,cold,200,1878.8,1878.8,0.0,125.74,1753.05,16
16,16,mobilenet,medium,warm,200,918.6,918.59,0.01,18.05,900.54,17
17,17,mobilenet,small,warm,200,996.32,996.31,0.01,19.35,976.96,18
18,18,resnet,small,cold,200,2946.03,2946.02,0.01,232.73,2713.29,19
19,19,resnet,medium,cold,200,2420.94,2420.94,0.0,120.95,2299.99,20
20,20,resnet,small,cold,200,2247.28,2247.27,0.01,135.46,2111.81,21
21,21,resnet,large,cold,200,2060.99,2060.98,0.0,294.9,1766.08,22
22,22,mobilenet,medium,warm,200,706.86,706.85,0.01,18.84,688.01,23
23,23,mobilenet,large,warm,200,638.62,638.62,0.01,17.58,621.03,24
24,24,resnet,large,cold,200,3002.35,3002.34,0.01,156.41,2845.93,25
25,25,resnet,large,cold,200,2792.5,2792.49,0.01,192.34,2600.16,26
26,26,mobilenet,large,warm,200,525.17,525.16,0.01,19.61,505.55,27
27,27,mobilenet,small,warm,200,413.43,413.43,0.01,17.52,395.91,28
28,28,mobilenet,medium,warm,200,331.54,331.53,0.01,18.2,313.33,29
29,29,mobilenet,small,warm,200,298.72,298.71,0.01,18.23,280.49,30
30,30,mobilenet,medium,warm,200,366.05,366.04,0.01,19.45,346.59,31
31,31,resnet,medium,cold,200,2059.15,2059.15,0.0,119.55,1939.6,31
32,32,resnet,small,cold,200,1885.8,1885.8,0.0,121.66,1764.13,29
33,33,resnet,medium,cold,200,3048.74,3048.73,0.01,120.37,2928.37,28
34,34,mobilenet,large,warm,200,191.36,191.36,0.01,19.35,172.01,26
35,35,resnet,large,cold,200,2823.22,2823.21,0.01,203.33,2619.88,24
36,36,mobilenet,large,warm,200,102.54,102.53,0.01,18.68,83.86,23
37,37,mobilenet,large,warm,200,84.26,84.25,0.01,25.2,59.05,21
38,38,mobilenet,small,warm,200,67.83,67.83,0.01,27.19,40.64,20
39,39,resnet,medium,cold,200,3040.78,3040.78,0.01,129.61,2911.17,19
40,40,resnet,large,cold,200,3241.0,3241.0,0.01,250.16,2990.84,19
41,41,mobilenet,large,warm,200,30.97,30.97,0.0,19.39,11.58,20
42,42,resnet,small,cold,200,3277.48,3277.47,0.01,132.76,3144.71,20
43,43,mobilenet,small,warm,200,28.47,28.46,0.0,17.84,10.62,21
44,44,resnet,medium,cold,200,3298.95,3298.95,0.01,121.36,3177.59,21
45,45,resnet,small,cold,200,3368.98,3368.98,0.0,119.42,3249.56,21
46,46,mobilenet,large,warm,200,30.0,30.0,0.0,17.71,12.29,22
