index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,2080.17,2080.17,0.01,41.57,2038.6,1
1,1,resnet,small,cold,200,2389.53,2389.52,0.01,136.62,2252.89,2
2,2,mobilenet,small,cold,200,2535.02,2535.01,0.0,30.34,2504.68,3
3,3,mobilenet,large,cold,200,2458.04,2458.04,0.01,29.98,2428.06,4
4,4,mobilenet,large,cold,200,1909.56,1909.56,0.0,18.08,1891.48,5
5,5,resnet,small,cold,200,5125.87,5125.87,0.0,124.71,5001.16,6
6,6,mobilenet,small,cold,200,1825.75,1825.74,0.01,18.02,1807.72,7
7,7,mobilenet,small,cold,200,1795.67,1795.66,0.01,17.49,1778.17,8
8,8,mobilenet,large,cold,200,1766.95,1766.94,0.01,19.96,1746.99,9
9,9,mobilenet,large,cold,200,1736.26,1736.25,0.01,19.3,1716.95,10
10,10,resnet,small,cold,200,4625.34,4625.34,0.01,124.32,4501.02,11
11,11,resnet,large,cold,200,4449.52,4449.52,0.0,131.5,4318.02,12
12,12,resnet,small,cold,200,4268.91,4268.9,0.01,168.83,4100.08,13
13,13,mobilenet,large,cold,200,1575.91,1575.9,0.01,35.2,1540.7,14
14,14,resnet,medium,cold,200,4546.7,4546.7,0.01,120.28,4426.41,15
15,15,resnet,small,cold,200,1829.34,1829.34,0.0,128.25,1701.09,16
16,16,mobilenet,medium,cold,200,1463.39,1463.38,0.0,30.85,1432.53,17
17,17,mobilenet,small,cold,200,1445.66,1445.65,0.0,31.16,1414.49,18
18,18,resnet,small,cold,200,1997.51,1997.51,0.0,150.35,1847.15,19
19,19,resnet,medium,cold,200,1799.11,1799.1,0.01,172.8,1626.29,20
20,20,resnet,small,cold,200,2168.78,2168.77,0.0,125.02,2043.76,21
21,21,resnet,large,cold,200,1993.31,1993.3,0.0,142.75,1850.55,22
22,22,mobilenet,medium,cold,200,1262.55,1262.54,0.0,72.07,1190.47,23
23,23,mobilenet,large,cold,200,1234.43,1234.43,0.0,19.11,1215.32,24
24,24,resnet,large,cold,200,3497.91,3497.91,0.0,173.29,3324.62,25
25,25,resnet,large,cold,200,2173.83,2173.82,0.0,130.38,2043.44,26
26,26,mobilenet,large,cold,200,1102.39,1102.39,0.01,17.88,1084.51,27
27,27,mobilenet,small,cold,200,1078.7,1078.69,0.01,24.54,1054.15,28
28,28,mobilenet,medium,cold,200,1050.9,1050.89,0.01,19.63,1031.26,29
29,29,mobilenet,small,cold,200,1019.91,1019.9,0.01,17.83,1002.07,30
30,30,mobilenet,medium,warm,200,987.93,987.93,0.01,17.58,970.35,31
31,31,resnet,medium,cold,200,1740.1,1740.1,0.0,123.05,1617.04,32
32,32,resnet,small,cold,200,1969.5,1969.5,0.01,142.44,1827.06,33
33,33,resnet,medium,cold,200,2367.17,2367.16,0.0,151.44,2215.72,34
34,34,mobilenet,large,warm,200,813.6,813.59,0.01,17.53,796.06,35
35,35,resnet,large,cold,200,1945.34,1945.33,0.0,124.51,1820.82,36
36,36,mobilenet,large,warm,200,731.74,731.74,0.01,18.07,713.67,37
37,37,mobilenet,large,warm,200,698.15,698.15,0.01,18.56,679.59,38
38,38,mobilenet,small,warm,200,669.12,669.11,0.0,20.33,648.78,39
39,39,resnet,medium,cold,200,2204.16,2204.15,0.0,136.89,2067.26,40
40,40,resnet,large,cold,200,1865.31,1865.3,0.01,173.22,1692.08,41
41,41,mobilenet,large,warm,200,619.31,619.31,0.0,33.7,585.61,42
42,42,resnet,small,cold,200,2174.02,2174.02,0.01,120.3,2053.72,42
43,43,mobilenet,small,warm,200,545.96,545.95,0.01,22.85,523.1,41
44,44,resnet,medium,cold,200,2318.91,2318.9,0.0,121.46,2197.45,39
45,45,resnet,small,cold,200,2151.99,2151.99,0.0,124.5,2027.49,39
