index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,1613.54,1613.53,0.01,9.83,1603.7,True,,0.0,6.45,0.01,3.26,9.72,1
1,1,genmatrix,small,cold,200,1554.73,1554.73,0.01,8.14,1546.59,True,,0.0,0.04,,8.09,8.14,2
2,2,fetchdata,small,cold,200,1794.65,1794.64,0.0,128.45,1666.19,True,128.42,0.0,0.02,0.0,,128.45,3
3,3,fastfouriertransform,large,cold,200,2353.73,2353.72,0.0,5.29,2348.43,False,,0.0,3.94,0.0,1.34,5.29,4
4,4,linpack,small,cold,200,1460.05,1460.05,0.01,5.61,1454.43,True,,0.0,0.45,4.19,0.96,5.61,5
5,5,linpack,medium,cold,200,7937.9,7937.9,0.0,740.24,7197.66,False,,0.0,0.53,4.3,735.39,740.24,6
6,6,fastfouriertransform,small,cold,200,4709.19,4709.19,0.01,5.0,4704.18,False,,0.0,4.04,0.0,0.95,5.0,7
7,7,fastfouriertransform,small,cold,200,1554.77,1554.76,0.01,5.89,1548.87,False,,0.0,4.95,0.01,0.93,5.89,8
8,8,fetchdata,large,cold,200,3298.98,3298.97,0.01,79.43,3219.54,False,79.4,0.0,0.02,0.0,,79.43,9
9,9,linpack,small,cold,200,1438.28,1438.28,0.01,5.18,1433.1,False,,0.0,0.4,4.01,0.76,5.18,10
10,10,linpack,small,cold,200,1419.18,1419.17,0.01,5.31,1413.86,False,,0.0,0.42,4.08,0.81,5.31,11
11,11,linpack,medium,cold,200,2105.04,2105.03,0.01,695.5,1409.53,False,,0.0,0.36,3.94,691.2,695.5,12
12,12,fetchdata,medium,cold,200,3342.35,3342.35,0.0,79.46,3262.88,False,79.43,0.0,0.02,0.0,,79.46,13
13,13,linpack,medium,cold,200,5723.67,5723.66,0.01,678.58,5045.08,False,,0.0,0.35,3.97,674.26,678.58,14
14,14,fastfouriertransform,small,cold,200,1546.64,1546.63,0.01,4.57,1542.06,False,,0.0,3.84,0.0,0.73,4.57,15
15,15,matrixmul,medium,cold,200,2247.23,2235.38,11.85,520.65,1714.73,True,,0.0,0.43,4.13,516.08,520.64,16
16,16,genmatrix,small,cold,200,1670.86,1670.86,0.0,0.11,1670.75,False,,0.0,0.02,,0.08,0.1,17
17,17,fetchdata,medium,cold,200,3454.46,3454.46,0.01,85.82,3368.63,False,85.79,0.0,0.02,0.0,,85.82,18
18,18,fastfouriertransform,small,cold,200,1469.38,1469.37,0.01,4.61,1464.76,False,,0.0,3.88,0.0,0.72,4.61,19
19,19,matrixmul,small,cold,200,3915.62,3904.65,10.97,5.28,3899.37,False,,0.0,0.48,4.07,0.72,5.28,20
20,20,genmatrix,medium,cold,200,1384.74,1379.33,5.41,0.33,1379.0,False,,0.0,0.03,,0.29,0.33,21
21,21,linpack,medium,cold,200,6313.5,6313.49,0.01,671.61,5641.88,False,,0.0,0.37,3.97,667.27,671.61,22
22,22,fastfouriertransform,large,cold,200,1421.37,1421.36,0.01,5.74,1415.62,False,,0.0,4.95,0.01,0.78,5.74,23
23,23,matrixmul,large,cold,200,4441.11,4426.7,14.4,5.3,4421.41,False,,0.0,0.43,4.17,0.69,5.3,24
24,24,fastfouriertransform,medium,cold,200,2888.4,2888.39,0.01,765.99,2122.4,False,,0.0,4.07,0.0,761.91,765.99,25
25,25,fastfouriertransform,large,cold,200,2913.37,2913.37,0.01,4.93,2908.44,False,,0.0,4.01,0.0,0.91,4.93,26
26,26,genmatrix,large,cold,200,1455.94,1356.61,99.33,0.93,1355.68,False,,0.0,0.04,,0.88,0.93,27
27,27,linpack,medium,cold,200,3480.86,3480.86,0.01,800.98,2679.88,False,,0.0,0.4,4.05,796.53,800.98,28
28,28,linpack,small,cold,200,4896.33,4896.33,0.01,5.04,4891.29,False,,0.0,0.34,3.97,0.72,5.04,29
29,29,fastfouriertransform,small,cold,200,3650.89,3650.89,0.0,4.73,3646.15,False,,0.0,3.94,0.0,0.77,4.73,30
30,30,fetchdata,medium,cold,200,3239.11,3239.11,0.01,79.01,3160.09,False,78.99,0.0,0.02,0.0,,79.01,31
31,31,fastfouriertransform,small,cold,200,2821.82,2821.82,0.0,5.55,2816.27,False,,0.0,4.51,0.01,1.02,5.54,32
32,32,fastfouriertransform,medium,cold,200,3564.58,3564.58,0.01,728.33,2836.25,False,,0.0,4.21,0.0,724.11,728.33,33
33,33,genmatrix,medium,cold,200,1423.98,1397.91,26.07,0.19,1397.71,False,,0.0,0.02,,0.17,0.19,34
34,34,genmatrix,small,cold,200,1352.86,1352.85,0.01,0.1,1352.75,False,,0.0,0.02,,0.08,0.1,35
35,35,genmatrix,medium,cold,200,1353.15,1330.36,22.79,0.2,1330.16,False,,0.0,0.02,,0.17,0.2,36
36,36,fetchdata,large,cold,200,1510.34,1510.33,0.01,80.19,1430.15,False,80.16,0.0,0.02,0.0,,80.18,37
37,37,genmatrix,large,cold,200,1413.0,1311.52,101.48,0.84,1310.68,False,,0.0,0.03,,0.8,0.84,38
38,38,fastfouriertransform,large,cold,200,1286.54,1286.53,0.01,4.57,1281.96,False,,0.0,3.84,0.0,0.72,4.57,39
39,39,fetchdata,large,cold,200,2905.9,2905.89,0.0,77.79,2828.11,False,77.76,0.0,0.02,0.0,,77.79,40
40,40,fetchdata,small,cold,200,2731.78,2731.76,0.01,86.61,2645.16,False,86.58,0.0,0.02,0.0,,86.61,41
41,41,matrixmul,medium,cold,200,3022.87,3017.93,4.94,517.74,2500.18,False,,0.0,0.37,3.99,513.37,517.74,42
42,42,genmatrix,large,cold,200,1412.82,1308.14,104.68,0.78,1307.36,False,,0.0,0.02,,0.76,0.78,43
43,43,linpack,small,cold,200,1074.62,1074.62,0.01,5.85,1068.77,False,,0.0,0.39,4.57,0.88,5.84,44
44,44,genmatrix,small,cold,200,1129.76,1129.76,0.01,0.18,1129.57,False,,0.0,0.04,,0.14,0.18,45
45,45,fetchdata,small,cold,200,2434.15,2434.15,0.0,75.24,2358.91,False,75.21,0.0,0.02,0.0,,75.24,46
46,46,genmatrix,medium,cold,200,1267.58,1234.27,33.31,0.19,1234.08,False,,0.0,0.02,,0.17,0.19,47
47,47,genmatrix,small,cold,200,1212.57,1212.56,0.0,0.12,1212.44,False,,0.0,0.02,,0.09,0.12,48
48,48,fetchdata,large,cold,200,2175.4,2175.4,0.0,73.19,2102.21,False,73.16,0.0,0.02,0.0,,73.19,49
49,49,genmatrix,small,cold,200,1242.25,1242.24,0.0,0.12,1242.12,False,,0.0,0.02,,0.1,0.12,50
50,50,matrixmul,medium,cold,200,2417.07,2409.44,7.63,514.87,1894.56,False,,0.0,0.45,4.08,510.34,514.87,51
51,51,matrixmul,small,cold,200,2958.48,2958.47,0.0,4.92,2953.56,False,,0.0,0.38,3.97,0.56,4.92,52
52,52,genmatrix,small,cold,200,1307.86,1307.85,0.01,0.11,1307.74,False,,0.0,0.02,,0.08,0.11,53
53,53,fetchdata,large,cold,200,1901.42,1901.42,0.01,76.72,1824.7,False,76.69,0.0,0.02,0.0,,76.72,54
54,54,linpack,large,cold,200,3918.47,3918.47,0.0,5.06,3913.41,False,,0.0,0.37,3.96,0.73,5.06,55
