index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,2424.17,2424.16,0.0,6.47,2417.69,True,,0.0,4.04,0.0,2.42,6.47,1
1,1,genmatrix,small,cold,200,2468.84,2468.84,0.0,7.86,2460.98,True,,0.0,0.04,,7.81,7.85,2
2,2,fetchdata,small,cold,200,1764.87,1764.86,0.01,152.14,1612.72,True,152.1,0.0,0.03,0.0,,152.13,3
3,3,fastfouriertransform,large,cold,200,5592.85,5592.85,0.0,4.65,5588.2,False,,0.0,3.89,0.0,0.75,4.65,4
4,4,linpack,small,cold,200,2140.03,2140.03,0.0,5.98,2134.05,True,,0.0,0.49,4.5,0.98,5.97,5
5,5,linpack,medium,cold,200,2838.26,2838.26,0.0,677.7,2160.56,False,,0.0,0.5,4.18,673.01,677.69,6
6,6,fastfouriertransform,small,cold,200,4062.03,4062.03,0.01,4.76,4057.27,False,,0.0,3.93,0.0,0.82,4.75,7
7,7,fastfouriertransform,small,cold,200,5568.93,5568.92,0.01,4.69,5564.24,False,,0.0,3.94,0.0,0.74,4.69,8
8,8,fetchdata,large,cold,200,3226.61,3226.6,0.0,82.75,3143.85,False,82.72,0.0,0.03,0.0,,82.75,9
9,9,linpack,small,cold,200,6358.99,6358.99,0.0,5.57,6353.42,False,,0.0,0.39,4.29,0.89,5.57,10
10,10,linpack,small,cold,200,5640.3,5640.29,0.0,5.88,5634.41,False,,0.0,0.42,4.25,1.21,5.88,11
11,11,linpack,medium,cold,200,4924.23,4924.22,0.01,692.61,4231.61,False,,0.0,0.52,4.06,688.02,692.61,12
12,12,fetchdata,medium,cold,200,3414.26,3414.26,0.0,81.04,3333.22,False,80.99,0.0,0.04,0.0,,81.04,13
13,13,linpack,medium,cold,200,7732.84,7732.83,0.01,719.68,7013.15,False,,0.0,0.34,3.96,715.38,719.68,14
14,14,fastfouriertransform,small,cold,200,3928.8,3928.8,0.0,5.03,3923.77,False,,0.0,4.08,0.01,0.93,5.02,15
15,15,matrixmul,medium,cold,200,2016.42,1995.6,20.82,515.75,1479.84,True,,0.0,0.42,4.17,511.15,515.75,16
16,16,genmatrix,small,cold,200,2643.2,2643.2,0.0,0.17,2643.03,False,,0.0,0.03,,0.13,0.17,17
