entity_id,state,last_changed
sensor.bandeau_d_alimentation_antela_puissance,67.4,2026-07-23T10:40:50.262Z
sensor.bandeau_d_alimentation_antela_puissance,63.9,2026-07-23T10:40:55.335Z
sensor.bandeau_d_alimentation_antela_puissance,64.9,2026-07-23T10:41:00.343Z
sensor.bandeau_d_alimentation_antela_puissance,63.7,2026-07-23T10:41:05.469Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T10:41:10.154Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T10:42:38.163Z
sensor.bandeau_d_alimentation_antela_puissance,63.9,2026-07-23T10:42:43.257Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T10:42:47.565Z
sensor.bandeau_d_alimentation_antela_puissance,65.0,2026-07-23T10:42:52.818Z
sensor.bandeau_d_alimentation_antela_puissance,63.4,2026-07-23T10:42:57.775Z
sensor.bandeau_d_alimentation_antela_puissance,66.2,2026-07-23T10:43:02.739Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T10:43:07.824Z
sensor.bandeau_d_alimentation_antela_puissance,62.2,2026-07-23T11:31:13.658Z
sensor.bandeau_d_alimentation_antela_puissance,117.9,2026-07-23T11:41:49.136Z
sensor.bandeau_d_alimentation_antela_puissance,80.7,2026-07-23T11:42:24.124Z
sensor.bandeau_d_alimentation_antela_puissance,71.9,2026-07-23T11:42:34.341Z
sensor.bandeau_d_alimentation_antela_puissance,66.7,2026-07-23T11:42:39.423Z
sensor.bandeau_d_alimentation_antela_puissance,74.0,2026-07-23T11:42:44.349Z
sensor.bandeau_d_alimentation_antela_puissance,67.7,2026-07-23T11:42:49.443Z
sensor.bandeau_d_alimentation_antela_puissance,67.3,2026-07-23T11:42:59.505Z
sensor.bandeau_d_alimentation_antela_puissance,68.7,2026-07-23T11:43:04.335Z
sensor.bandeau_d_alimentation_antela_puissance,64.0,2026-07-23T11:47:29.749Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T11:47:34.171Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T11:47:39.064Z
sensor.bandeau_d_alimentation_antela_puissance,63.6,2026-07-23T11:47:44.312Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T11:47:49.253Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T11:47:54.230Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T11:47:59.132Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T11:48:04.177Z
sensor.bandeau_d_alimentation_antela_puissance,63.6,2026-07-23T11:48:09.330Z
sensor.bandeau_d_alimentation_antela_puissance,65.5,2026-07-23T11:48:14.270Z
sensor.bandeau_d_alimentation_antela_puissance,63.3,2026-07-23T11:48:19.205Z
sensor.bandeau_d_alimentation_antela_puissance,64.9,2026-07-23T11:48:24.099Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T11:48:29.225Z
sensor.bandeau_d_alimentation_antela_puissance,62.7,2026-07-23T11:48:39.094Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T11:48:44.180Z
sensor.bandeau_d_alimentation_antela_puissance,63.6,2026-07-23T11:48:49.116Z
sensor.bandeau_d_alimentation_antela_puissance,64.2,2026-07-23T11:48:54.172Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T11:48:59.275Z
sensor.bandeau_d_alimentation_antela_puissance,63.7,2026-07-23T11:49:04.350Z
sensor.bandeau_d_alimentation_antela_puissance,64.5,2026-07-23T11:49:09.238Z
sensor.bandeau_d_alimentation_antela_puissance,63.8,2026-07-23T11:49:14.299Z
sensor.bandeau_d_alimentation_antela_puissance,83.6,2026-07-23T11:50:17.629Z
sensor.bandeau_d_alimentation_antela_puissance,122.3,2026-07-23T11:50:22.713Z
sensor.bandeau_d_alimentation_antela_puissance,117.5,2026-07-23T11:50:27.632Z
sensor.bandeau_d_alimentation_antela_puissance,123.7,2026-07-23T11:50:29.357Z
sensor.bandeau_d_alimentation_antela_puissance,129.5,2026-07-23T11:50:32.589Z
sensor.bandeau_d_alimentation_antela_puissance,80.4,2026-07-23T11:50:37.693Z
sensor.bandeau_d_alimentation_antela_puissance,71.1,2026-07-23T11:50:42.633Z
sensor.bandeau_d_alimentation_antela_puissance,69.3,2026-07-23T11:50:47.706Z
sensor.bandeau_d_alimentation_antela_puissance,67.2,2026-07-23T11:50:52.757Z
sensor.bandeau_d_alimentation_antela_puissance,68.3,2026-07-23T11:50:57.698Z
sensor.bandeau_d_alimentation_antela_puissance,67.8,2026-07-23T11:51:02.765Z
sensor.bandeau_d_alimentation_antela_puissance,67.6,2026-07-23T11:51:04.471Z
sensor.bandeau_d_alimentation_antela_puissance,66.7,2026-07-23T11:51:07.734Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T11:51:12.782Z
sensor.bandeau_d_alimentation_antela_puissance,67.1,2026-07-23T11:51:17.579Z
sensor.bandeau_d_alimentation_antela_puissance,70.0,2026-07-23T11:51:22.692Z
sensor.bandeau_d_alimentation_antela_puissance,65.4,2026-07-23T11:51:27.817Z
sensor.bandeau_d_alimentation_antela_puissance,68.3,2026-07-23T11:51:32.732Z
sensor.bandeau_d_alimentation_antela_puissance,68.1,2026-07-23T11:51:37.787Z
sensor.bandeau_d_alimentation_antela_puissance,65.5,2026-07-23T11:51:42.711Z
sensor.bandeau_d_alimentation_antela_puissance,67.8,2026-07-23T11:51:47.793Z
sensor.bandeau_d_alimentation_antela_puissance,93.3,2026-07-23T11:51:52.915Z
sensor.bandeau_d_alimentation_antela_puissance,68.7,2026-07-23T11:51:57.806Z
sensor.bandeau_d_alimentation_antela_puissance,74.7,2026-07-23T11:52:02.755Z
sensor.bandeau_d_alimentation_antela_puissance,65.7,2026-07-23T11:52:35.059Z
sensor.bandeau_d_alimentation_antela_puissance,66.4,2026-07-23T11:52:39.969Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T11:52:44.920Z
sensor.bandeau_d_alimentation_antela_puissance,65.5,2026-07-23T11:52:50.005Z
sensor.bandeau_d_alimentation_antela_puissance,63.8,2026-07-23T11:52:54.952Z
sensor.bandeau_d_alimentation_antela_puissance,65.8,2026-07-23T11:52:59.899Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T11:53:04.848Z
sensor.bandeau_d_alimentation_antela_puissance,63.9,2026-07-23T11:53:09.912Z
sensor.bandeau_d_alimentation_antela_puissance,65.6,2026-07-23T11:53:15.023Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T11:53:19.976Z
sensor.bandeau_d_alimentation_antela_puissance,65.0,2026-07-23T11:53:24.893Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T11:53:29.973Z
sensor.bandeau_d_alimentation_antela_puissance,64.2,2026-07-23T11:53:35.146Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T11:53:40.031Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T11:53:44.952Z
sensor.bandeau_d_alimentation_antela_puissance,64.9,2026-07-23T11:57:15.046Z
sensor.bandeau_d_alimentation_antela_puissance,65.8,2026-07-23T11:57:19.506Z
sensor.bandeau_d_alimentation_antela_puissance,63.9,2026-07-23T11:57:24.465Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T11:57:29.532Z
sensor.bandeau_d_alimentation_antela_puissance,63.6,2026-07-23T11:57:34.475Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T11:57:39.583Z
sensor.bandeau_d_alimentation_antela_puissance,64.0,2026-07-23T11:57:44.402Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T11:57:55.817Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T11:58:00.845Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T11:58:05.648Z
sensor.bandeau_d_alimentation_antela_puissance,63.7,2026-07-23T12:00:14.638Z
sensor.bandeau_d_alimentation_antela_puissance,65.7,2026-07-23T12:00:19.549Z
sensor.bandeau_d_alimentation_antela_puissance,106.8,2026-07-23T12:00:24.517Z
sensor.bandeau_d_alimentation_antela_puissance,123.5,2026-07-23T12:00:29.606Z
sensor.bandeau_d_alimentation_antela_puissance,121.0,2026-07-23T12:00:34.561Z
sensor.bandeau_d_alimentation_antela_puissance,113.6,2026-07-23T12:00:39.719Z
sensor.bandeau_d_alimentation_antela_puissance,83.5,2026-07-23T12:00:39.960Z
sensor.bandeau_d_alimentation_antela_puissance,72.6,2026-07-23T12:00:44.592Z
sensor.bandeau_d_alimentation_antela_puissance,69.5,2026-07-23T12:00:49.389Z
sensor.bandeau_d_alimentation_antela_puissance,67.9,2026-07-23T12:00:54.557Z
sensor.bandeau_d_alimentation_antela_puissance,66.2,2026-07-23T12:00:59.480Z
sensor.bandeau_d_alimentation_antela_puissance,67.2,2026-07-23T12:01:04.633Z
sensor.bandeau_d_alimentation_antela_puissance,66.6,2026-07-23T12:01:09.539Z
sensor.bandeau_d_alimentation_antela_puissance,66.7,2026-07-23T12:01:14.622Z
sensor.bandeau_d_alimentation_antela_puissance,67.0,2026-07-23T12:01:19.576Z
sensor.bandeau_d_alimentation_antela_puissance,69.3,2026-07-23T12:01:24.669Z
sensor.bandeau_d_alimentation_antela_puissance,68.6,2026-07-23T12:01:29.576Z
sensor.bandeau_d_alimentation_antela_puissance,68.2,2026-07-23T12:01:34.783Z
sensor.bandeau_d_alimentation_antela_puissance,68.6,2026-07-23T12:01:39.603Z
sensor.bandeau_d_alimentation_antela_puissance,68.5,2026-07-23T12:01:44.631Z
sensor.bandeau_d_alimentation_antela_puissance,69.8,2026-07-23T12:01:49.520Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T12:04:32.727Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T12:04:37.861Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T12:04:42.934Z
sensor.bandeau_d_alimentation_antela_puissance,64.5,2026-07-23T12:04:47.844Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T12:04:52.790Z
sensor.bandeau_d_alimentation_antela_puissance,65.5,2026-07-23T12:04:58.195Z
sensor.bandeau_d_alimentation_antela_puissance,63.5,2026-07-23T12:05:02.841Z
sensor.bandeau_d_alimentation_antela_puissance,64.5,2026-07-23T12:06:09.079Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T12:06:14.200Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T12:06:19.115Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T12:06:24.106Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T12:06:29.162Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T12:06:34.119Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T12:06:39.220Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T12:09:14.672Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T12:09:19.180Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T12:09:24.047Z
sensor.bandeau_d_alimentation_antela_puissance,63.7,2026-07-23T12:09:29.005Z
sensor.bandeau_d_alimentation_antela_puissance,63.5,2026-07-23T12:09:34.122Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T12:09:39.157Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T12:09:44.167Z
sensor.bandeau_d_alimentation_antela_puissance,64.9,2026-07-23T12:09:49.038Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T12:09:54.184Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T12:09:59.096Z
sensor.bandeau_d_alimentation_antela_puissance,80.3,2026-07-23T12:10:16.268Z
sensor.bandeau_d_alimentation_antela_puissance,104.2,2026-07-23T12:10:21.203Z
sensor.bandeau_d_alimentation_antela_puissance,128.2,2026-07-23T12:10:26.247Z
sensor.bandeau_d_alimentation_antela_puissance,133.1,2026-07-23T12:10:31.216Z
sensor.bandeau_d_alimentation_antela_puissance,105.1,2026-07-23T12:10:36.170Z
sensor.bandeau_d_alimentation_antela_puissance,70.5,2026-07-23T12:10:41.244Z
sensor.bandeau_d_alimentation_antela_puissance,68.6,2026-07-23T12:10:46.215Z
sensor.bandeau_d_alimentation_antela_puissance,69.4,2026-07-23T12:10:51.109Z
sensor.bandeau_d_alimentation_antela_puissance,68.7,2026-07-23T12:10:56.197Z
sensor.bandeau_d_alimentation_antela_puissance,67.6,2026-07-23T12:11:01.369Z
sensor.bandeau_d_alimentation_antela_puissance,67.0,2026-07-23T12:11:06.290Z
sensor.bandeau_d_alimentation_antela_puissance,67.2,2026-07-23T12:11:11.192Z
sensor.bandeau_d_alimentation_antela_puissance,67.5,2026-07-23T12:11:16.296Z
sensor.bandeau_d_alimentation_antela_puissance,71.7,2026-07-23T12:11:21.279Z
sensor.bandeau_d_alimentation_antela_puissance,67.5,2026-07-23T12:11:26.320Z
sensor.bandeau_d_alimentation_antela_puissance,68.3,2026-07-23T12:11:31.272Z
sensor.bandeau_d_alimentation_antela_puissance,66.6,2026-07-23T12:11:36.223Z
sensor.bandeau_d_alimentation_antela_puissance,65.0,2026-07-23T12:14:12.219Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T12:14:16.679Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T12:14:21.784Z
sensor.bandeau_d_alimentation_antela_puissance,65.8,2026-07-23T12:14:26.683Z
sensor.bandeau_d_alimentation_antela_puissance,65.6,2026-07-23T12:14:31.627Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T12:14:36.776Z
sensor.bandeau_d_alimentation_antela_puissance,64.5,2026-07-23T12:14:41.674Z
sensor.bandeau_d_alimentation_antela_puissance,66.1,2026-07-23T12:15:20.391Z
sensor.bandeau_d_alimentation_antela_puissance,unavailable,2026-07-23T12:15:37.120Z
sensor.bandeau_d_alimentation_antela_puissance,66.1,2026-07-23T12:16:10.068Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T12:16:10.605Z
sensor.bandeau_d_alimentation_antela_puissance,unavailable,2026-07-23T12:18:40.982Z
sensor.bandeau_d_alimentation_antela_puissance,66.2,2026-07-23T12:22:44.073Z
sensor.bandeau_d_alimentation_antela_puissance,66.5,2026-07-23T12:22:44.843Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T12:22:48.554Z
sensor.bandeau_d_alimentation_antela_puissance,65.0,2026-07-23T12:22:53.457Z
sensor.bandeau_d_alimentation_antela_puissance,64.5,2026-07-23T12:22:58.451Z
sensor.bandeau_d_alimentation_antela_puissance,66.0,2026-07-23T12:23:03.606Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T12:23:08.564Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T12:23:18.378Z
sensor.bandeau_d_alimentation_antela_puissance,65.7,2026-07-23T12:23:23.575Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T12:23:28.384Z
sensor.bandeau_d_alimentation_antela_puissance,63.7,2026-07-23T12:23:33.567Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T12:23:38.568Z
sensor.bandeau_d_alimentation_antela_puissance,63.6,2026-07-23T12:23:43.533Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T12:24:07.576Z
sensor.bandeau_d_alimentation_antela_puissance,66.0,2026-07-23T12:24:12.238Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T12:24:17.101Z
sensor.bandeau_d_alimentation_antela_puissance,66.0,2026-07-23T12:24:22.113Z
sensor.bandeau_d_alimentation_antela_puissance,64.2,2026-07-23T12:24:27.240Z
sensor.bandeau_d_alimentation_antela_puissance,65.9,2026-07-23T12:24:32.272Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T12:24:37.089Z
sensor.bandeau_d_alimentation_antela_puissance,66.0,2026-07-23T12:24:42.187Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T12:24:47.266Z
sensor.bandeau_d_alimentation_antela_puissance,64.5,2026-07-23T12:24:52.197Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T12:24:57.209Z
sensor.bandeau_d_alimentation_antela_puissance,66.2,2026-07-23T12:25:02.284Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T12:25:07.329Z
sensor.bandeau_d_alimentation_antela_puissance,65.7,2026-07-23T12:25:12.121Z
sensor.bandeau_d_alimentation_antela_puissance,65.0,2026-07-23T12:25:17.283Z
sensor.bandeau_d_alimentation_antela_puissance,66.0,2026-07-23T12:25:22.155Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T12:25:27.270Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T12:25:32.154Z
sensor.bandeau_d_alimentation_antela_puissance,65.4,2026-07-23T12:25:37.146Z
sensor.bandeau_d_alimentation_antela_puissance,63.6,2026-07-23T12:25:42.123Z
sensor.bandeau_d_alimentation_antela_puissance,63.9,2026-07-23T12:25:47.290Z
sensor.bandeau_d_alimentation_antela_puissance,66.4,2026-07-23T12:25:52.311Z
sensor.bandeau_d_alimentation_antela_puissance,63.8,2026-07-23T12:25:57.289Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T12:26:02.277Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T12:26:07.281Z
sensor.bandeau_d_alimentation_antela_puissance,65.4,2026-07-23T12:26:12.122Z
sensor.bandeau_d_alimentation_antela_puissance,63.6,2026-07-23T12:26:17.246Z
sensor.bandeau_d_alimentation_antela_puissance,66.3,2026-07-23T12:26:22.296Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T12:26:27.235Z
sensor.bandeau_d_alimentation_antela_puissance,64.2,2026-07-23T12:26:32.253Z
sensor.bandeau_d_alimentation_antela_puissance,65.6,2026-07-23T12:26:37.591Z
sensor.bandeau_d_alimentation_antela_puissance,64.5,2026-07-23T12:26:42.191Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T12:26:47.255Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T12:26:52.276Z
sensor.bandeau_d_alimentation_antela_puissance,63.9,2026-07-23T12:26:57.215Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T12:27:02.370Z
sensor.bandeau_d_alimentation_antela_puissance,65.0,2026-07-23T12:27:07.402Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T12:27:12.385Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T12:27:17.175Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T12:27:22.327Z
sensor.bandeau_d_alimentation_antela_puissance,63.9,2026-07-23T12:27:27.164Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T12:27:32.321Z
sensor.bandeau_d_alimentation_antela_puissance,66.0,2026-07-23T12:27:37.358Z
sensor.bandeau_d_alimentation_antela_puissance,63.2,2026-07-23T12:27:47.353Z
sensor.bandeau_d_alimentation_antela_puissance,66.0,2026-07-23T12:27:52.312Z
sensor.bandeau_d_alimentation_antela_puissance,63.5,2026-07-23T12:27:57.350Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T12:28:02.347Z
sensor.bandeau_d_alimentation_antela_puissance,66.4,2026-07-23T12:28:07.220Z
sensor.bandeau_d_alimentation_antela_puissance,63.8,2026-07-23T12:28:17.832Z
sensor.bandeau_d_alimentation_antela_puissance,66.2,2026-07-23T12:28:22.677Z
sensor.bandeau_d_alimentation_antela_puissance,64.5,2026-07-23T12:28:27.684Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T12:28:32.697Z
sensor.bandeau_d_alimentation_antela_puissance,63.7,2026-07-23T12:28:37.660Z
sensor.bandeau_d_alimentation_antela_puissance,64.2,2026-07-23T12:28:42.718Z
sensor.bandeau_d_alimentation_antela_puissance,64.0,2026-07-23T12:28:47.678Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T12:28:52.674Z
sensor.bandeau_d_alimentation_antela_puissance,64.2,2026-07-23T12:28:57.675Z
sensor.bandeau_d_alimentation_antela_puissance,67.0,2026-07-23T12:29:07.701Z
sensor.bandeau_d_alimentation_antela_puissance,65.6,2026-07-23T12:29:12.689Z
sensor.bandeau_d_alimentation_antela_puissance,63.9,2026-07-23T12:29:17.838Z
sensor.bandeau_d_alimentation_antela_puissance,66.3,2026-07-23T12:29:22.817Z
sensor.bandeau_d_alimentation_antela_puissance,64.9,2026-07-23T12:29:27.785Z
sensor.bandeau_d_alimentation_antela_puissance,65.4,2026-07-23T12:29:32.703Z
sensor.bandeau_d_alimentation_antela_puissance,65.6,2026-07-23T12:29:37.646Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T12:29:42.781Z
sensor.bandeau_d_alimentation_antela_puissance,63.3,2026-07-23T12:29:47.770Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T12:29:52.811Z
sensor.bandeau_d_alimentation_antela_puissance,63.0,2026-07-23T12:29:57.794Z
sensor.bandeau_d_alimentation_antela_puissance,65.0,2026-07-23T12:30:02.790Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T12:30:07.823Z
sensor.bandeau_d_alimentation_antela_puissance,64.9,2026-07-23T12:30:13.000Z
sensor.bandeau_d_alimentation_antela_puissance,109.3,2026-07-23T12:30:17.823Z
sensor.bandeau_d_alimentation_antela_puissance,115.7,2026-07-23T12:30:22.804Z
sensor.bandeau_d_alimentation_antela_puissance,124.1,2026-07-23T12:30:27.936Z
sensor.bandeau_d_alimentation_antela_puissance,111.0,2026-07-23T12:30:31.509Z
sensor.bandeau_d_alimentation_antela_puissance,109.0,2026-07-23T12:30:32.757Z
sensor.bandeau_d_alimentation_antela_puissance,75.7,2026-07-23T12:30:36.507Z
sensor.bandeau_d_alimentation_antela_puissance,75.6,2026-07-23T12:30:37.934Z
sensor.bandeau_d_alimentation_antela_puissance,68.3,2026-07-23T12:30:42.873Z
sensor.bandeau_d_alimentation_antela_puissance,67.8,2026-07-23T12:30:47.866Z
sensor.bandeau_d_alimentation_antela_puissance,70.3,2026-07-23T12:30:52.832Z
sensor.bandeau_d_alimentation_antela_puissance,67.6,2026-07-23T12:30:57.867Z
sensor.bandeau_d_alimentation_antela_puissance,67.7,2026-07-23T12:31:02.840Z
sensor.bandeau_d_alimentation_antela_puissance,66.8,2026-07-23T12:31:07.858Z
sensor.bandeau_d_alimentation_antela_puissance,66.7,2026-07-23T12:31:41.088Z
sensor.bandeau_d_alimentation_antela_puissance,72.8,2026-07-23T12:31:46.049Z
sensor.bandeau_d_alimentation_antela_puissance,86.7,2026-07-23T12:31:51.062Z
sensor.bandeau_d_alimentation_antela_puissance,69.3,2026-07-23T12:31:56.049Z
sensor.bandeau_d_alimentation_antela_puissance,67.3,2026-07-23T12:32:01.050Z
sensor.bandeau_d_alimentation_antela_puissance,76.2,2026-07-23T12:32:06.069Z
sensor.bandeau_d_alimentation_antela_puissance,66.0,2026-07-23T12:32:11.016Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T12:37:27.974Z
sensor.bandeau_d_alimentation_antela_puissance,63.7,2026-07-23T12:37:33.016Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T12:37:37.982Z
sensor.bandeau_d_alimentation_antela_puissance,63.4,2026-07-23T12:37:42.996Z
sensor.bandeau_d_alimentation_antela_puissance,65.4,2026-07-23T12:37:48.096Z
sensor.bandeau_d_alimentation_antela_puissance,unavailable,2026-07-23T12:40:17.974Z
sensor.bandeau_d_alimentation_antela_puissance,65.6,2026-07-23T12:44:30.607Z
sensor.bandeau_d_alimentation_antela_puissance,unavailable,2026-07-23T12:47:00.727Z
sensor.bandeau_d_alimentation_antela_puissance,65.4,2026-07-23T12:49:30.443Z
sensor.bandeau_d_alimentation_antela_puissance,64.9,2026-07-23T12:49:30.834Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T12:49:35.821Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T12:49:40.901Z
sensor.bandeau_d_alimentation_antela_puissance,unavailable,2026-07-23T12:52:10.834Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T12:55:59.460Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T12:56:00.669Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T12:57:15.190Z
sensor.bandeau_d_alimentation_antela_puissance,unavailable,2026-07-23T12:58:49.850Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T12:58:50.886Z
sensor.bandeau_d_alimentation_antela_puissance,65.6,2026-07-23T12:58:51.722Z
sensor.bandeau_d_alimentation_antela_puissance,64.0,2026-07-23T12:58:55.434Z
sensor.bandeau_d_alimentation_antela_puissance,64.9,2026-07-23T12:59:00.214Z
sensor.bandeau_d_alimentation_antela_puissance,63.5,2026-07-23T12:59:05.336Z
sensor.bandeau_d_alimentation_antela_puissance,63.1,2026-07-23T12:59:06.584Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T12:59:11.528Z
sensor.bandeau_d_alimentation_antela_puissance,63.8,2026-07-23T12:59:16.439Z
