Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh,Label
2026-08-20,09:26:51,67.5,243.7,0.499,1.395,idle
2026-08-20,09:26:52,67.5,243.7,0.499,1.395,idle
2026-08-20,09:26:53,67.2,243.6,0.497,1.395,idle
2026-08-20,09:26:54,67.2,243.6,0.497,1.395,idle
2026-08-20,09:26:55,67.2,243.6,0.497,1.395,idle
2026-08-20,09:26:56,67.2,243.6,0.497,1.395,idle
2026-08-20,09:26:57,67.2,243.6,0.497,1.395,idle
2026-08-20,09:26:58,66.6,243.6,0.491,1.395,idle
2026-08-20,09:26:59,66.6,243.6,0.491,1.395,idle
2026-08-20,09:27:00,66.6,243.6,0.491,1.395,idle
2026-08-20,09:27:01,66.6,243.6,0.491,1.395,adaptive_10s_rep1
2026-08-20,09:27:02,66.6,243.6,0.491,1.395,adaptive_10s_rep1
2026-08-20,09:27:03,68.1,243.4,0.501,1.395,adaptive_10s_rep1
2026-08-20,09:27:04,68.1,243.4,0.501,1.395,idle
2026-08-20,09:27:05,68.1,243.4,0.501,1.395,idle
2026-08-20,09:27:06,68.1,243.4,0.501,1.395,idle
2026-08-20,09:27:07,68.1,243.4,0.501,1.395,idle
2026-08-20,09:27:08,66.2,243.3,0.493,1.395,idle
2026-08-20,09:27:09,66.2,243.3,0.493,1.395,idle
2026-08-20,09:27:10,66.2,243.3,0.493,1.395,idle
2026-08-20,09:27:11,66.2,243.3,0.493,1.395,idle
2026-08-20,09:27:12,66.2,243.3,0.493,1.395,idle
2026-08-20,09:27:13,67.5,243.6,0.5,1.395,idle
2026-08-20,09:27:14,67.5,243.6,0.5,1.395,idle
2026-08-20,09:27:15,67.5,243.6,0.5,1.395,idle
2026-08-20,09:27:16,67.5,243.6,0.5,1.395,idle
2026-08-20,09:27:17,67.8,244.2,0.502,1.395,idle
2026-08-20,09:27:18,67.8,244.2,0.502,1.395,idle
2026-08-20,09:27:19,67.8,244.2,0.502,1.395,idle
2026-08-20,09:27:20,67.8,244.2,0.502,1.395,idle
2026-08-20,09:27:21,67.8,244.2,0.502,1.395,idle
2026-08-20,09:27:22,67.3,244.0,0.498,1.395,idle
2026-08-20,09:27:23,67.3,244.0,0.498,1.395,idle
2026-08-20,09:27:24,67.3,244.0,0.498,1.395,idle
2026-08-20,09:27:25,67.3,244.0,0.498,1.395,idle
2026-08-20,09:27:26,67.3,244.0,0.498,1.395,idle
2026-08-20,09:27:27,67.3,244.0,0.498,1.395,idle
2026-08-20,09:27:28,68.4,243.4,0.503,1.395,idle
2026-08-20,09:27:29,68.4,243.4,0.503,1.395,idle
2026-08-20,09:27:30,68.4,243.4,0.503,1.395,idle
2026-08-20,09:27:31,68.4,243.4,0.503,1.395,idle
2026-08-20,09:27:32,67.6,244.0,0.499,1.395,idle
2026-08-20,09:27:33,67.6,244.0,0.499,1.395,idle
2026-08-20,09:27:34,67.6,244.0,0.499,1.395,idle
2026-08-20,09:27:35,67.6,244.0,0.499,1.395,idle
2026-08-20,09:27:36,67.6,244.0,0.499,1.395,idle
2026-08-20,09:27:37,67.6,244.0,0.499,1.395,idle
2026-08-20,09:27:38,68.1,243.9,0.5,1.395,idle
2026-08-20,09:27:39,68.1,243.9,0.5,1.395,idle
2026-08-20,09:27:41,68.1,243.9,0.5,1.395,idle
2026-08-20,09:27:42,68.1,243.9,0.5,1.395,idle
2026-08-20,09:27:43,68.1,243.9,0.5,1.395,idle
2026-08-20,09:27:44,65.5,243.5,0.5,1.395,idle
2026-08-20,09:27:45,65.5,243.5,0.5,1.395,idle
2026-08-20,09:27:46,65.5,243.5,0.5,1.395,idle
2026-08-20,09:27:47,65.5,243.5,0.5,1.395,idle
2026-08-20,09:27:48,68.1,243.8,0.505,1.395,idle
2026-08-20,09:27:49,68.1,243.8,0.505,1.395,idle
2026-08-20,09:27:50,68.1,243.8,0.505,1.395,idle
2026-08-20,09:27:51,68.1,243.8,0.505,1.395,idle
2026-08-20,09:27:52,68.1,243.8,0.505,1.395,idle
2026-08-20,09:27:53,66.1,243.8,0.493,1.395,idle
2026-08-20,09:27:54,66.1,243.8,0.493,1.395,idle
2026-08-20,09:27:55,66.1,243.8,0.493,1.395,idle
2026-08-20,09:27:56,66.1,243.8,0.493,1.395,idle
2026-08-20,09:27:57,66.1,243.8,0.493,1.395,idle
2026-08-20,09:27:58,67.7,243.2,0.499,1.395,idle
2026-08-20,09:27:59,67.7,243.2,0.499,1.395,idle
2026-08-20,09:28:00,67.7,243.2,0.499,1.395,idle
2026-08-20,09:28:01,67.7,243.2,0.499,1.395,idle
2026-08-20,09:28:02,67.7,243.2,0.499,1.395,idle
2026-08-20,09:28:03,68.4,243.8,0.502,1.395,idle
2026-08-20,09:28:04,68.4,243.8,0.502,1.395,idle
2026-08-20,09:28:05,68.4,243.8,0.502,1.395,idle
2026-08-20,09:28:06,68.4,243.8,0.502,1.395,idle
2026-08-20,09:28:07,68.4,243.8,0.502,1.395,idle
2026-08-20,09:28:08,66.8,243.9,0.493,1.395,idle
2026-08-20,09:28:09,66.8,243.9,0.493,1.395,idle
2026-08-20,09:28:10,66.8,243.9,0.493,1.395,idle
2026-08-20,09:28:11,66.8,243.9,0.493,1.395,idle
2026-08-20,09:28:12,66.8,243.9,0.493,1.395,idle
2026-08-20,09:28:13,66.3,243.6,0.493,1.395,idle
