function,status,duration_ms,upstream_ms
mobilenet,200,35,33
resnet,200,181,180
resnet,200,154,152
mobilenet,200,70,68
resnet,200,150,149
resnet,200,151,149
resnet,200,212,211
resnet,200,133,132
mobilenet,200,66,64
resnet,200,148,146
mobilenet,200,106,104
mobilenet,200,36,34
resnet,200,165,163
resnet,200,242,240
resnet,200,140,138
resnet,200,181,179
resnet,200,152,151
mobilenet,200,35,34
resnet,200,138,137
mobilenet,200,40,38
resnet,200,149,147
resnet,200,138,137
resnet,200,195,194
resnet,200,158,156
mobilenet,200,30,28
resnet,200,140,138
resnet,200,202,200
mobilenet,200,31,30
mobilenet,200,97,96
mobilenet,200,30,29
mobilenet,200,32,31
resnet,200,224,222
mobilenet,200,40,38
resnet,200,203,201
mobilenet,200,28,26
resnet,200,194,192
resnet,200,152,150
resnet,200,136,134
mobilenet,200,45,44
resnet,200,169,167
mobilenet,200,42,40
resnet,200,142,140
resnet,200,202,200
resnet,200,148,146
mobilenet,200,34,33
mobilenet,200,27,25
mobilenet,200,62,61
resnet,200,177,175
mobilenet,200,57,56
resnet,200,211,209
resnet,200,143,141
mobilenet,200,74,72
resnet,200,136,135
mobilenet,200,44,42
resnet,200,143,142
resnet,200,202,200
mobilenet,200,51,49
mobilenet,200,37,36
mobilenet,200,41,40
resnet,200,138,137
mobilenet,200,71,69
mobilenet,200,48,47
resnet,200,152,150
resnet,200,152,150
resnet,200,147,145
resnet,200,233,231
resnet,200,142,141
resnet,200,224,222
mobilenet,200,27,26
mobilenet,200,39,37
mobilenet,200,34,32
resnet,200,148,146
mobilenet,200,58,56
mobilenet,200,64,62
mobilenet,200,110,109
mobilenet,200,40,38
mobilenet,200,31,30
resnet,200,137,135
mobilenet,200,34,33
mobilenet,200,54,52
resnet,200,146,144
mobilenet,200,43,41
mobilenet,200,34,33
resnet,200,236,234
mobilenet,200,69,67
mobilenet,200,32,30
resnet,200,144,142
mobilenet,200,36,34
mobilenet,200,32,31
mobilenet,200,35,33
resnet,200,148,147
resnet,200,134,132
resnet,200,216,214
resnet,200,142,141
resnet,200,246,244
resnet,200,140,138
resnet,200,217,215
